Node	NumberOfUnfilteredReads	NumberOfFilteredReads	NumberOfUnfilteredAlignments	numberOfAlignments	turnedOn?	downSampling?
Actinobacillus_equuli	223	223	224	224	Off	Off
Actinobacillus_pleuropneumoniae	616	616	2099	2099	Off	Off
Actinobacillus_pleuropneumoniae_serovar_4_str._M62	116	116	335	335	Off	Off
Actinobacillus_pleuropneumoniae_serovar_6_str._Femo	145	145	348	348	Off	Off
Actinobacillus_pleuropneumoniae_serovar_9_str._CVJ13261	119	119	318	318	Off	Off
African_swine_fever_virus	0	0	0	0	na	na
Aphthovirus	0	0	0	0	na	na
Arcanobacterium_haemolyticum	1	1	2	2	Off	Off
Aspergillus_fumigatus	0	0	0	0	na	na
Bartonella_bacilliformis	1	1	1	1	Off	Off
Bartonella_henselae	3	3	5	5	Off	Off
Bartonella_quintana	0	0	0	0	na	na
Blastomyces_dermatitidis	0	0	0	0	na	na
Bordetella_bronchialis	76	76	78	78	Off	Off
Bordetella_bronchiseptica	54	54	84	84	Off	Off
Bordetella_genomosp._13	105	105	106	106	Off	Off
Bordetella_pertussis	24	24	204	204	Off	Off
Bordetella_pertussis_137	8	8	84	84	Off	Off
Bordetella_pertussis_18323	3	3	26	26	Off	Off
Bordetella_petrii	59	59	59	59	Off	Off
Bordetella_trematum	47	47	69	69	Off	Off
Borrelia_crocidurae	0	0	0	0	na	na
Borrelia_recurrentis	0	0	0	0	na	na
Borreliella_afzelii	0	0	0	0	na	na
Borreliella_burgdorferi	0	0	0	0	na	na
Borreliella_garinii	0	0	0	0	na	na
Bovine_rhinitis_A_virus	0	0	0	0	na	na
Brucella_abortus	1	1	1	1	Off	Off
Brucella_abortus_bv._6_str._870	1	1	1	1	Off	Off
Brucella_canis	0	0	0	0	na	na
Brucella_melitensis	0	0	0	0	na	na
Brucella_microti	0	0	0	0	na	na
Brucella_ovis	0	0	0	0	na	na
Brucella_ovis_ATCC_25840	8	8	8	8	Off	Off
Brucella_suis	2	2	3	3	Off	Off
Brucella_suis_bv._2	1	1	2	2	Off	Off
Burkholderia_cepacia	79	79	108	108	Off	Off
Burkholderia_cepacia_ATCC_25416	17	17	63	63	Off	Off
Burkholderia_cepacia_JBK9	42	42	54	54	Off	Off
Burkholderia_gladioli	222	222	707	707	Off	Off
Burkholderia_gladioli_BSR3	43	43	56	56	Off	Off
Burkholderia_gladioli_pv._gladioli	162	162	407	407	Off	Off
Burkholderia_mallei	7	7	17	17	Off	Off
Burkholderia_multivorans	167	167	408	408	Off	Off
Burkholderia_multivorans_ATCC_17616	35	35	78	78	Off	Off
Burkholderia_multivorans_ATCC_BAA-247	41	41	99	99	Off	Off
Burkholderia_pseudomallei	109	109	416	416	Off	Off
Burkholderia_pseudomallei_1106b	12	12	13	13	Off	Off
Burkholderia_pseudomallei_1710a	6	6	9	9	Off	Off
Burkholderia_pseudomallei_1710b	4	4	6	6	Off	Off
Burkholderia_pseudomallei_7894	4	4	7	7	Off	Off
Burkholderia_pseudomallei_B03	7	7	16	16	Off	Off
Burkholderia_pseudomallei_MSHR1153	3	3	3	3	Off	Off
Burkholderia_pseudomallei_MSHR2543	9	9	17	17	Off	Off
Burkholderia_pseudomallei_MSHR346	3	3	5	5	Off	Off
Burkholderia_pseudomallei_MSHR435	4	4	5	5	Off	Off
Burkholderia_pseudomallei_NCTC_13179	9	9	10	10	Off	Off
Burkholderia_pseudomallei_Pasteur_52237	5	5	11	11	Off	Off
Campylobacter_coli	1	1	3	3	Off	Off
Campylobacter_fetus	0	0	0	0	na	na
Campylobacter_gracilis	4	4	8	8	Off	Off
Campylobacter_showae	2	2	2	2	Off	Off
Canine_morbillivirus	0	0	0	0	na	na
Chlamydia_abortus	0	0	0	0	na	na
Chlamydia_caviae	0	0	0	0	na	na
Chlamydia_felis	0	0	0	0	na	na
Chlamydia_muridarum	0	0	0	0	na	na
Chlamydia_pecorum	0	0	0	0	na	na
