Node	NumberOfUnfilteredReads	NumberOfFilteredReads	NumberOfUnfilteredAlignments	numberOfAlignments	turnedOn?	downSampling?
Actinobacillus_equuli	0	0	0	0	na	na
Actinobacillus_pleuropneumoniae	0	0	0	0	na	na
Actinobacillus_pleuropneumoniae_serovar_9_str._CVJ13261	1	1	4	4	Off	Off
African_swine_fever_virus	0	0	0	0	na	na
Aphthovirus	0	0	0	0	na	na
Arcanobacterium_haemolyticum	14	14	24	24	Off	Off
Aspergillus_fumigatus	0	0	0	0	na	na
Bartonella_bacilliformis	1	1	1	1	Off	Off
Bartonella_henselae	7	7	14	14	Off	Off
Bartonella_quintana	0	0	0	0	na	na
Blastomyces_dermatitidis	0	0	0	0	na	na
Bordetella_bronchialis	216	216	220	220	Off	Off
Bordetella_bronchiseptica	221	221	310	310	Off	Off
Bordetella_genomosp._13	285	285	296	296	Off	Off
Bordetella_pertussis	54	54	464	464	Off	Off
Bordetella_pertussis_137	13	13	140	140	Off	Off
Bordetella_pertussis_18323	26	26	240	240	Off	Off
Bordetella_petrii	220	220	225	225	Off	Off
Bordetella_trematum	116	116	177	177	Off	Off
Borrelia_crocidurae	0	0	0	0	na	na
Borrelia_recurrentis	0	0	0	0	na	na
Borreliella_afzelii	0	0	0	0	na	na
Borreliella_burgdorferi	1	1	2	2	Off	Off
Borreliella_burgdorferi_B31	1	1	2	2	Off	Off
Borreliella_garinii	2	2	2	2	Off	Off
Bovine_rhinitis_A_virus	0	0	0	0	na	na
Brucella_abortus	1	1	2	2	Off	Off
Brucella_canis	0	0	0	0	na	na
Brucella_melitensis	1	1	1	1	Off	Off
Brucella_microti	0	0	0	0	na	na
Brucella_ovis	0	0	0	0	na	na
Brucella_ovis_ATCC_25840	16	16	16	16	Off	Off
Brucella_suis	0	0	0	0	na	na
Burkholderia_cepacia	900	900	1561	1561	Off	Off
Burkholderia_cepacia_ATCC_25416	351	351	1667	1667	Off	Off
Burkholderia_cepacia_JBK9	377	377	420	420	Off	Off
Burkholderia_gladioli	839	839	3046	3046	Off	Off
Burkholderia_gladioli_BSR3	155	155	264	264	Off	Off
Burkholderia_gladioli_pv._gladioli	518	518	1424	1424	Off	Off
Burkholderia_mallei	28	28	64	64	Off	Off
Burkholderia_mallei_NCTC_10229	1	1	8	8	Off	Off
Burkholderia_mallei_NCTC_10247	5	5	16	16	Off	Off
Burkholderia_multivorans	1786	1786	5908	5908	Off	Off
Burkholderia_multivorans_ATCC_17616	523	523	2084	2084	Off	Off
Burkholderia_multivorans_ATCC_BAA-247	538	538	1644	1644	Off	Off
Burkholderia_pseudomallei	619	619	3232	3232	Off	Off
Burkholderia_pseudomallei_1106b	19	19	31	31	Off	Off
Burkholderia_pseudomallei_1710a	6	6	14	14	Off	Off
