Node	NumberOfUnfilteredReads	NumberOfFilteredReads	NumberOfUnfilteredAlignments	numberOfAlignments	turnedOn?	downSampling?
Actinobacillus_equuli	3	3	3	3	Off	Off
Actinobacillus_pleuropneumoniae	12	12	40	40	Off	Off
Actinobacillus_pleuropneumoniae_serovar_6_str._Femo	12	12	26	26	Off	Off
Actinobacillus_pleuropneumoniae_serovar_9_str._CVJ13261	3	3	11	11	Off	Off
African_swine_fever_virus	0	0	0	0	na	na
Aphthovirus	0	0	0	0	na	na
Arcanobacterium_haemolyticum	5	5	9	9	Off	Off
Aspergillus_fumigatus	0	0	0	0	na	na
Bartonella_bacilliformis	2	2	2	2	Off	Off
Bartonella_henselae	8	8	14	14	Off	Off
Bartonella_quintana	0	0	0	0	na	na
Blastomyces_dermatitidis	0	0	0	0	na	na
Bordetella_bronchialis	90	90	95	95	Off	Off
Bordetella_bronchiseptica	83	83	143	143	Off	Off
Bordetella_genomosp._13	126	126	127	127	Off	Off
Bordetella_pertussis	25	25	333	333	Off	Off
Bordetella_pertussis_137	3	3	31	31	Off	Off
Bordetella_pertussis_18323	1	1	2	2	Off	Off
Bordetella_petrii	102	102	104	104	Off	Off
Bordetella_trematum	60	60	92	92	Off	Off
Borrelia_crocidurae	0	0	0	0	na	na
Borrelia_crocidurae_DOU	6	6	6	6	Off	Off
Borrelia_recurrentis	0	0	0	0	na	na
Borreliella_afzelii	0	0	0	0	na	na
Borreliella_burgdorferi	0	0	0	0	na	na
Borreliella_garinii	0	0	0	0	na	na
Bovine_rhinitis_A_virus	0	0	0	0	na	na
Brucella_abortus	3	3	9	9	Off	Off
Brucella_abortus_bv._6_str._870	2	2	2	2	Off	Off
Brucella_canis	0	0	0	0	na	na
Brucella_melitensis	1	1	3	3	Off	Off
Brucella_microti	0	0	0	0	na	na
Brucella_ovis	0	0	0	0	na	na
Brucella_ovis_ATCC_25840	7	7	8	8	Off	Off
Brucella_suis	2	2	4	4	Off	Off
Brucella_suis_019	1	1	1	1	Off	Off
Burkholderia_cepacia	191	191	302	302	Off	Off
Burkholderia_cepacia_ATCC_25416	62	62	271	271	Off	Off
Burkholderia_cepacia_JBK9	49	49	60	60	Off	Off
Burkholderia_gladioli	233	233	703	703	Off	Off
Burkholderia_gladioli_BSR3	43	43	71	71	Off	Off
Burkholderia_gladioli_pv._gladioli	148	148	406	406	Off	Off
Burkholderia_mallei	0	0	0	0	na	na
Burkholderia_mallei_NCTC_10229	2	2	2	2	Off	Off
Burkholderia_multivorans	266	266	690	690	Off	Off
Burkholderia_multivorans_ATCC_17616	89	89	325	325	Off	Off
Burkholderia_multivorans_ATCC_BAA-247	99	99	260	260	Off	Off
Burkholderia_pseudomallei	124	124	649	649	Off	Off
Burkholderia_pseudomallei_1106b	8	8	15	15	Off	Off
Burkholderia_pseudomallei_1710b	2	2	4	4	Off	Off
Burkholderia_pseudomallei_7894	5	5	28	28	Off	Off
Burkholderia_pseudomallei_B03	9	9	17	17	Off	Off
Burkholderia_pseudomallei_MSHR1153	2	2	3	3	Off	Off
Burkholderia_pseudomallei_MSHR2543	5	5	6	6	Off	Off
Burkholderia_pseudomallei_MSHR346	6	6	16	16	Off	Off
Burkholderia_pseudomallei_MSHR435	1	1	2	2	Off	Off
Burkholderia_pseudomallei_NCTC_13179	5	5	5	5	Off	Off
Burkholderia_pseudomallei_Pasteur_52237	4	4	10	10	Off	Off
Campylobacter_coli	0	0	0	0	na	na
Campylobacter_coli_76339	2	2	2	2	Off	Off
Campylobacter_fetus	3	3	9	9	Off	Off
Campylobacter_gracilis	8	8	10	10	Off	Off
Campylobacter_showae	4	4	4	4	Off	Off
Canine_morbillivirus	0	0	0	0	na	na
Chlamydia_abortus	0	0	0	0	na	na
Chlamydia_caviae	0	0	0	0	na	na
Chlamydia_felis	0	0	0	0	na	na
Chlamydia_muridarum	1	1	1	1	Off	Off
Chlamydia_pecorum	0	0	0	0	na	na
Chlamydia_pneumoniae	0	0	0	0	na	na
Chlamydia_psittaci	0	0	0	0	na	na
Chlamydia_suis	0	0	0	0	na	na
Chlamydia_trachomatis	0	0	0	0	na	na
Corynebacterium_ammoniagenes	1	1	1	1	Off	Off
Corynebacterium_amycolatum	3	3	3	3	Off	Off
Corynebacterium_bovis	70	70	74	74	Off	Off
Corynebacterium_crudilactis	3	3	3	3	Off	Off
Corynebacterium_diphtheriae	11	11	26	26	Off	Off
Corynebacterium_diphtheriae_HC03	1	1	1	1	Off	Off
Corynebacterium_diphtheriae_HC04	1	1	1	1	Off	Off
Corynebacterium_jeikeium	8	8	8	8	Off	Off
Corynebacterium_jeikeium_K411	13	13	19	19	Off	Off
Corynebacterium_kroppenstedtii	11	11	11	11	Off	Off
Corynebacterium_kroppenstedtii_DSM_44385	17	17	37	37	Off	Off
Corynebacterium_maris	0	0	0	0	na	na
Corynebacterium_maris_DSM_45190	71	71	72	72	Off	Off
Corynebacterium_matruchotii	9	9	15	15	Off	Off
Corynebacterium_minutissimum	26	26	34	34	Off	Off
Corynebacterium_pseudotuberculosis	4	4	9	9	Off	Off
Corynebacterium_pseudotuberculosis_Cp162	2	2	5	5	Off	Off
Corynebacterium_renale	4	4	4	4	Off	Off
Corynebacterium_segmentosum	13	13	13	13	Off	Off
Corynebacterium_sphenisci	0	0	0	0	na	na
Corynebacterium_sphenisci_DSM_44792	115	115	122	122	Off	Off
Corynebacterium_stationis	11	11	11	11	Off	Off
Corynebacterium_striatum	27	27	41	41	Off	Off
Corynebacterium_urealyticum	11	11	13	13	Off	Off
Corynebacterium_ureicelerivorans	28	28	29	29	Off	Off
Corynebacterium_xerosis	50	50	51	51	Off	Off
Cowpox_virus	0	0	0	0	na	na
Coxiella_burnetii	19	19	94	94	Off	Off
Coxiella_burnetii_Dugway_5J108-111	8	8	21	21	Off	Off
Coxiella_burnetii_str._Schperling	2	2	6	6	Off	Off
Cryptosporidium	0	0	0	0	na	na
Cryptosporidium_parvum	0	0	0	0	na	na
Deltaretrovirus	0	0	0	0	na	na
Ehrlichia_canis	0	0	0	0	na	na
Enterococcus_avium	4	4	4	4	Off	Off
Enterococcus_casseliflavus	10	10	15	15	Off	Off
Enterococcus_casseliflavus_EC20	1	1	2	2	Off	Off
Enterococcus_cecorum	4	4	5	5	Off	Off
Enterococcus_durans	3	3	3	3	Off	Off
Enterococcus_faecalis	9	9	66	66	Off	Off
