#Position (bp)	mapping quality
2214.0	0.20226829444484576
6641.0	0.0
11068.0	6.438604544411292
15495.0	36.66899572426739
19922.0	36.93715163235127
24349.0	36.684789422693335
28776.0	36.614891048853316
33203.0	36.615780086035045
37630.0	36.60603562005277
42057.0	36.69245788240544
46484.0	36.606413266070625
50911.0	36.86570637119114
55338.0	36.86508546755782
59765.0	36.82699143406561
64192.0	36.601122094576546
68619.0	36.65381106831543
73046.0	36.798846195711334
77473.0	36.4153078202995
81900.0	36.449066350965936
86327.0	36.75025057484818
90754.0	36.729246776747345
95181.0	36.675480912393546
99608.0	36.620652525035
104035.0	36.85526392027348
108462.0	36.87137087972059
112889.0	36.74920808301474
117316.0	36.73695745135771
121743.0	36.767286576318135
126170.0	36.48274792106243
130597.0	36.54988333048774
135024.0	36.47526688510728
139451.0	36.744172391521346
143878.0	36.64291512059369
148305.0	36.63973944994989
152732.0	36.528579044008765
157159.0	36.79977720450282
161586.0	36.850226850897094
166013.0	36.443758611187654
170440.0	36.62234308577144
174867.0	36.76559419035252
179294.0	36.637038267707815
183721.0	36.70371608446153
188148.0	36.676931167465234
192575.0	36.75247762628386
197002.0	36.71843798535611
201429.0	36.538829024895165
205856.0	36.87351635875736
210283.0	36.89107638184155
214710.0	36.59349276974416
219137.0	36.78787133280029
223564.0	36.709902027235195
227991.0	36.88772502038512
232418.0	36.59726910868141
236845.0	36.59328490882308
241272.0	36.78063547919685
245699.0	36.727210562306034
250126.0	36.777180698040496
254553.0	36.70765027322405
258980.0	36.8502649678656
263407.0	36.85209259892804
267834.0	36.71827363402547
272261.0	36.81176400970472
276688.0	36.66519823788546
281115.0	36.5031032537145
285542.0	36.47470054852793
289969.0	36.71631903110605
294396.0	36.23151781509967
298823.0	36.49469664828172
303250.0	36.407310344827586
307677.0	36.78643712205356
312104.0	36.64870743226448
316531.0	36.62532225723289
320958.0	36.27437457741718
325385.0	20.553946563328573
329812.0	36.546036549877776
334239.0	36.46533303023414
338666.0	36.478449258836946
343093.0	36.66195826645265
347520.0	36.547395797686676
351947.0	36.104437471985655
356374.0	24.855670103092784
360801.0	36.31898214396814
365228.0	36.66871812906629
369655.0	36.394438022710276
374082.0	36.588057536564726
378509.0	35.87920546244568
382936.0	36.659379661540044
387363.0	35.396306463688546
391790.0	36.617343717112185
