#Position (bp)	Coverage	Std
2214.0	3.126948271967472	3.2037573942414146
6641.0	3.910548904449966	3.9015441215806614
11068.0	3.936751750621188	3.383679721426732
15495.0	4.332053309238762	2.6151372527439083
19922.0	3.9715382877795347	3.4844518958772595
24349.0	3.963632256607183	3.255514339769454
28776.0	3.555681048113847	2.5964128788314165
33203.0	4.30585046306754	2.487556563235707
37630.0	4.109329116783375	2.3048646759864986
42057.0	4.049243279873504	1.9302848360350324
46484.0	4.5224757171899705	2.844473993866793
50911.0	4.07725321888412	1.968810336345649
55338.0	3.819064829455613	3.2441847332171476
59765.0	3.876440027106393	2.9981923625684246
64192.0	4.227467811158799	2.1403224868849486
68619.0	4.45719448836684	2.7741994370226486
73046.0	4.150440478879602	2.180576307689576
77473.0	3.393946238988028	2.3612621771728755
81900.0	4.197650779308787	2.2976500698945586
86327.0	3.831262706121527	2.952909535236206
90754.0	3.9945787214818163	3.2695002377785465
95181.0	3.792861983284391	3.0593482108186913
99608.0	4.195617799864468	2.457131900492409
104035.0	3.898576914388977	3.110203846901264
108462.0	4.139146148633386	2.3165465834269896
112889.0	4.135983736164445	2.0811414567056863
117316.0	4.2258866049243275	2.5562123974048077
121743.0	4.5669753783600635	3.2775047669189465
126170.0	3.6399367517506214	2.7380147268100288
130597.0	3.969053535125367	3.32064069411026
135024.0	4.274226338378134	2.48946277190559
139451.0	3.84707476846623	3.2667355075732756
143878.0	3.896092161734809	3.080209275362897
148305.0	4.05737519765078	1.9968350833567199
152732.0	3.8136435509374293	3.080612590490046
157159.0	3.852721933589338	3.0300058037146376
161586.0	4.3812965891122655	2.761631662995644
166013.0	4.098712446351931	2.2707020156776867
170440.0	3.6132821323695503	2.780177664700703
174867.0	4.696860176191552	3.1226346367720423
179294.0	4.078834425118591	1.990887303843988
183721.0	4.054438671786763	2.2025818064171405
188148.0	3.8658233566749494	3.290539244628871
192575.0	3.7607860853851367	2.9326834951105427
197002.0	4.072283713575785	2.12634575837641
201429.0	4.2554777501694145	2.6495904956130842
205856.0	4.377230630223628	2.789870023115337
210283.0	3.3388299073864918	2.162267547905148
214710.0	4.061441156539417	1.8404264834109234
219137.0	3.672690309464649	2.8464189335770302
223564.0	3.665913711316919	2.867529283626479
227991.0	3.601310142308561	2.8249909295388025
232418.0	4.483171447933137	2.7494583321806423
236845.0	4.447029591145245	3.209217017423379
241272.0	4.365032753557714	2.611204160850093
245699.0	4.2943302462164	2.6268152048866034
250126.0	4.161508922520895	2.494040785512783
254553.0	3.88570137790829	3.1902975793302373
258980.0	4.00677659814773	1.8882251380928052
263407.0	3.9615992771628643	3.2936612153484837
267834.0	3.6008583690987126	2.8808505257171424
272261.0	3.817257736616219	3.090130167155765
276688.0	3.845719448836684	2.952603534247278
281115.0	3.603117235147956	2.696742339479013
285542.0	4.035690083578044	2.3301580037770124
289969.0	4.364355093742941	2.6093436043628087
294396.0	4.317370679918681	2.5129886219140425
298823.0	3.7269030946464876	2.993555309420212
303250.0	3.2753557714027557	2.30946628368401
307677.0	3.660718319403659	2.7315721359430367
312104.0	3.634967246442286	2.8487193909740225
316531.0	2.365710413372487	2.323945532308311
320958.0	1.6704314434154055	1.8875072272355677
325385.0	2.21504404788796	2.2368254958923073
329812.0	1.9405918229049017	2.107565941846657
334239.0	1.9873503501242376	2.1757540254815435
338666.0	1.9810255251863564	2.156357058181064
343093.0	2.814547097357127	2.684527191798541
347520.0	3.300429184549356	2.2599827485943296
351947.0	1.0079060311723516	1.79255040516259
356374.0	0.021911000677659814	0.17462729358489262
360801.0	3.6306754009487237	2.8014646529076273
365228.0	3.8538513666139598	3.0285144388540424
