Node	NumberOfAssignedReads
African_swine_fever_virus	0
Aspergillus_fumigatus	0
BK_virus_strain_AS	0
BK_virus_strain_GS	0
BK_virus_variant_RF	0
Bacillus_anthracis	0
Bacillus_cereus_Rock3-28	1
Bacillus_cereus_group	8
Bacillus_cytotoxicus	1
Bacillus_mycoides	1
Bacillus_pseudomycoides	14
Bacillus_pseudomycoides_DSM_12442	9
Bacillus_thuringiensis_serovar_monterrey_BGSC_4AJ1	1
Bartonella_bacilliformis	0
Bartonella_henselae	0
Bartonella_quintana	1
Blastomyces_dermatitidis	0
Bordetella	615
Bordetella_avium_197N	34
Bordetella_bronchialis	205
Bordetella_bronchiseptica	97
Bordetella_flabilis	127
Bordetella_genomosp._13	243
Bordetella_genomosp._6	80
Bordetella_genomosp._8	153
Bordetella_genomosp._9	134
Bordetella_hinzii	153
Bordetella_holmesii	47
Bordetella_parapertussis	28
Bordetella_pertussis	71
Bordetella_pertussis_137	10
Bordetella_pertussis_18323	7
Bordetella_petrii	138
Bordetella_pseudohinzii	66
Bordetella_sp._H567	139
Bordetella_sp._HZ20	0
Bordetella_sp._N	103
Bordetella_trematum	121
Borrelia	0
Borrelia_crocidurae	0
Borrelia_hermsii	3
Borrelia_miyamotoi	3
Borrelia_recurrentis	0
Borrelia_venezuelensis	1
Borreliaceae	2
Borreliella_afzelii	0
Borreliella_burgdorferi	0
Borreliella_garinii	0
Brucella	232
Brucella_abortus	1
Brucella_abortus_bv._6_str._870	2
Brucella_canis	0
Brucella_inopinata	8
Brucella_melitensis	0
Brucella_melitensis_bv._2_str._63/9	3
Brucella_microti	0
Brucella_ovis	0
Brucella_ovis_ATCC_25840	2
Brucella_pinnipedialis	0
Brucella_sp._09RB8471	12
Brucella_sp._09RB8910	4
Brucella_sp._10RB9215	6
Brucella_sp._141012304	0
Brucella_sp._2280	4
Brucella_sp._BO2	5
Brucella_suis	1
Brucella_suis_019	1
Brucella_suis_bv._2	1
Brucella_vulpis	0
Brucellaceae	3
Burkholderia_cepacia	222
Burkholderia_cepacia_ATCC_25416	45
Burkholderia_cepacia_JBK9	91
Burkholderia_gladioli	340
Burkholderia_gladioli_BSR3	85
Burkholderia_gladioli_pv._gladioli	315
Burkholderia_mallei	13
Burkholderia_mallei_NCTC_10247	1
Burkholderia_multivorans	378
Burkholderia_multivorans_ATCC_17616	89
Burkholderia_multivorans_ATCC_BAA-247	127
Burkholderia_pseudomallei	165
Burkholderia_pseudomallei_1106b	11
Burkholderia_pseudomallei_1710b	2
Burkholderia_pseudomallei_7894	10
Burkholderia_pseudomallei_B03	5
Burkholderia_pseudomallei_MSHR1153	16
Burkholderia_pseudomallei_MSHR2543	7
Burkholderia_pseudomallei_MSHR346	2
Burkholderia_pseudomallei_MSHR435	17
Burkholderia_pseudomallei_NCTC_13179	3
Burkholderia_pseudomallei_Pasteur_52237	3
Burkholderia_sp._OLGA172	0
Campylobacter_coli	0
Campylobacter_coli_RM1875	1
Campylobacter_gracilis	4
Campylobacter_showae	1
Chlamydia_abortus	0
Chlamydia_caviae	0
Chlamydia_felis	0
Chlamydia_muridarum	0
Chlamydia_pecorum	0
Chlamydia_pneumoniae	0
Chlamydia_psittaci	0
Chlamydia_trachomatis	0
Clostridium	53
Clostridium_aceticum	2
Clostridium_acetobutylicum_EA_2018	5
Clostridium_argentinense	1
Clostridium_baratii_str._Sullivan	1
Clostridium_beijerinckii	3
Clostridium_beijerinckii_NRRL_B-598	2
Clostridium_bornimense	2
Clostridium_botulinum	5
Clostridium_botulinum_A2_str._Kyoto	1
Clostridium_botulinum_B1_str._Okra	3
Clostridium_botulinum_BKT015925	0
Clostridium_botulinum_B_str._Eklund_17B_(NRP)	1
Clostridium_botulinum_E3_str._Alaska_E43	0
Clostridium_botulinum_Prevot_594	3
Clostridium_butyricum	0
Clostridium_cadaveris	2
Clostridium_cellulovorans_743B	2
Clostridium_chauvoei	0
Clostridium_cochlearium	0
Clostridium_estertheticum	0
Clostridium_estertheticum_subsp._estertheticum	2
Clostridium_intestinale	1
Clostridium_isatidis	3
Clostridium_kluyveri	4
Clostridium_ljungdahlii_DSM_13528	2
Clostridium_novyi	0
Clostridium_pasteurianum_BC1	3
Clostridium_perfringens	7
Clostridium_perfringens_ATCC_13124	1
Clostridium_perfringens_str._13	1
Clostridium_septicum	0
Clostridium_sp._BNL1100	2
Clostridium_sp._C1	1
Clostridium_sp._DL-VIII	2
Clostridium_sp._JN-9	1
Clostridium_sp._M62/1	4
Clostridium_sp._MF28	1
Clostridium_sp._SY8519	7
Clostridium_sporogenes	0
Clostridium_tetani	0
Clostridium_tetani_E88	1
Clostridium_tyrobutyricum	2
Coccidioides_immitis	0
Coccidioides_posadasii	0
Corynebacterium_ammoniagenes	1
Corynebacterium_crudilactis	1
Corynebacterium_diphtheriae	1
Corynebacterium_diphtheriae_HC03	2
Corynebacterium_diphtheriae_HC04	1
Corynebacterium_diphtheriae_NCTC_13129	4
Corynebacterium_glutamicum	6
Corynebacterium_glutamicum_MB001	1
Corynebacterium_glutamicum_SCgG1	3
Corynebacterium_glyciniphilum	0
Corynebacterium_glyciniphilum_AJ_3170	19
Corynebacterium_jeikeium	15
Corynebacterium_jeikeium_K411	12
Corynebacterium_kroppenstedtii	4
Corynebacterium_kroppenstedtii_DSM_44385	6
Corynebacterium_maris	0
Corynebacterium_maris_DSM_45190	47
Corynebacterium_matruchotii	63
Corynebacterium_segmentosum	5
Corynebacterium_sphenisci	0
Corynebacterium_sphenisci_DSM_44792	169
Corynebacterium_stationis	0
Corynebacterium_urealyticum	19
Corynebacterium_ureicelerivorans	20
Corynebacterium_variabile	0
Corynebacterium_variabile_DSM_44702	29
Corynebacterium_xerosis	94
Cowpox-Vaccinia_virus	0
Cowpox_virus	0
Coxiella_burnetii	16
Coxiella_burnetii_Dugway_5J108-111	3
Coxiella_burnetii_str._Schperling	1
Cryptococcus_gattii_species_complex	0
Cryptococcus_neoformans	0
Cynomolgus_Epstein-Barr_Virus_A4	0
Cynomolgus_Epstein-Barr_Virus_Si-IIA	0
Cynomolgus_Epstein-Barr_Virus_TsB-B6	0
Ehrlichia_canis	0
Enterobius_vermicularis	65
Enterococcus_avium	3
Enterococcus_casseliflavus	0
Enterococcus_cecorum	3
Enterococcus_durans	0
Enterococcus_faecalis	0
Enterococcus_faecium	3
Enterococcus_hirae	2
Enterococcus_mundtii	0
Epstein-barr_virus_strain_ag876	0
Epstein-barr_virus_strain_p3hr-1	0
Erysipelothrix_rhusiopathiae	0
Escherichia_coli	45
Escherichia_coli_BL21(DE3)	1
Escherichia_coli_ECC-1470	1
Escherichia_coli_FAP1	1
Escherichia_coli_M8	1
Escherichia_coli_O111	0
Escherichia_coli_O157:H7	0
Escherichia_coli_O158	1
Escherichia_coli_O25:H4	1
Escherichia_coli_O25b:H4	1
Escherichia_coli_O26	0
Escherichia_coli_O26_str._RM8426	1
Escherichia_coli_O78	1
Escherichia_coli_TW11681	1
Francisella_tularensis	0
Francisella_tularensis_subsp._tularensis_MA00-2987	1
Fusobacterium	8
Fusobacterium_canifelinum	1
Fusobacterium_gastrosuis	1
Fusobacterium_gonidiaformans_ATCC_25563	1
Fusobacterium_necrophorum	2
Fusobacterium_necrophorum_subsp._funduliforme	11
Fusobacterium_necrophorum_subsp._necrophorum	3
Fusobacterium_nucleatum	0
Fusobacterium_nucleatum_subsp._animalis	1
Fusobacterium_nucleatum_subsp._animalis_7_1	2
Fusobacterium_varium_ATCC_27725	1
Haemophilus_influenzae	8
Haemophilus_influenzae_F3047	1
Haemophilus_influenzae_KR494	1
Haemophilus_influenzae_R2846	1
Haemophilus_influenzae_Rd_KW20	0
Haemophilus_parainfluenzae	13
Haemophilus_parainfluenzae_T3T1	1
Helicobacter_cinaedi	1
Helicobacter_pylori	4
Helicobacter_pylori_BM012A	1
Helicobacter_pylori_F32	1
Helicobacter_pylori_Puno120	1
Helicobacter_pylori_Shi112	1
Helicobacter_pylori_UM037	1
Hepatitis_B_virus	0
Hepatitis_E_virus	0
Hepatitis_delta_virus	0
Herpes_simplex_virus_unknown_type	0
Histoplasma_capsulatum	0
Human_adenovirus_1	0
Human_adenovirus_11	0
Human_adenovirus_11+34	0
Human_adenovirus_11a	0
Human_adenovirus_11p	0
Human_adenovirus_12	0
Human_adenovirus_14	0
Human_adenovirus_14a	0
Human_adenovirus_14p	0
Human_adenovirus_14p1	0
Human_adenovirus_15	0
Human_adenovirus_15/H9	0
Human_adenovirus_16	0
Human_adenovirus_16p	0
Human_adenovirus_17	0
