Node	NumberOfAssignedReads
Actinobacillus_equuli	1
Actinobacillus_pleuropneumoniae	1
Actinobacillus_pleuropneumoniae_serovar_6_str._Femo	1
African_swine_fever_virus	0
Aphthovirus	0
Arcanobacterium_haemolyticum	2
Aspergillus_fumigatus	0
Bartonella_bacilliformis	0
Bartonella_henselae	0
Bartonella_quintana	0
Blastomyces_dermatitidis	0
Bordetella_bronchialis	99
Bordetella_bronchiseptica	73
Bordetella_genomosp._13	129
Bordetella_pertussis	44
Bordetella_pertussis_137	7
Bordetella_pertussis_18323	15
Bordetella_petrii	118
Bordetella_trematum	83
Borrelia_crocidurae	0
Borrelia_recurrentis	0
Borreliella_afzelii	0
Borreliella_burgdorferi	0
Borreliella_garinii	1
Bovine_rhinitis_A_virus	0
Brucella_abortus	1
Brucella_abortus_bv._6_str._870	1
Brucella_canis	0
Brucella_melitensis	1
Brucella_microti	0
Brucella_microti_CCM_4915	1
Brucella_ovis	0
Brucella_suis	0
Burkholderia_cepacia	121
Burkholderia_cepacia_ATCC_25416	44
Burkholderia_cepacia_JBK9	66
Burkholderia_gladioli	245
Burkholderia_gladioli_BSR3	65
Burkholderia_gladioli_pv._gladioli	233
Burkholderia_mallei	7
Burkholderia_mallei_NCTC_10247	2
Burkholderia_multivorans	235
Burkholderia_multivorans_ATCC_17616	86
Burkholderia_multivorans_ATCC_BAA-247	76
Burkholderia_pseudomallei	135
Burkholderia_pseudomallei_1106b	8
Burkholderia_pseudomallei_1710a	2
Burkholderia_pseudomallei_1710b	5
Burkholderia_pseudomallei_7894	13
Burkholderia_pseudomallei_B03	8
Burkholderia_pseudomallei_MSHR1153	2
Burkholderia_pseudomallei_MSHR2543	4
Burkholderia_pseudomallei_MSHR346	6
Burkholderia_pseudomallei_MSHR435	4
Burkholderia_pseudomallei_NCTC_13179	5
Burkholderia_pseudomallei_Pasteur_52237	2
Campylobacter_coli	0
Campylobacter_fetus	0
Campylobacter_gracilis	1
Campylobacter_showae	0
Canine_morbillivirus	0
Chlamydia_abortus	0
Chlamydia_abortus_LLG	1
Chlamydia_caviae	0
Chlamydia_felis	0
Chlamydia_muridarum	0
Chlamydia_pecorum	0
Chlamydia_pneumoniae	0
