Node	NumberOfAssignedReads
African_swine_fever_virus	0
Aspergillus_fumigatus	0
BK_virus_strain_AS	0
BK_virus_strain_GS	0
BK_virus_variant_RF	0
Bacillus_albus	1
Bacillus_anthracis	0
Bacillus_bombysepticus_str._Wang	3
Bacillus_cereus	7
Bacillus_cereus_AH1272	2
Bacillus_cereus_AH1273	1
Bacillus_cereus_AH676	1
Bacillus_cereus_ATCC_4342	2
Bacillus_cereus_Rock1-3	1
Bacillus_cereus_Rock3-44	3
Bacillus_cereus_Rock4-18	1
Bacillus_cereus_group	33
Bacillus_cytotoxicus	15
Bacillus_luti	2
Bacillus_mobilis	1
Bacillus_mycoides	23
Bacillus_nitratireducens	4
Bacillus_pacificus	2
Bacillus_paranthracis	3
Bacillus_pseudomycoides	20
Bacillus_pseudomycoides_DSM_12442	11
Bacillus_sp._ABP14	1
Bacillus_thuringiensis	22
Bacillus_thuringiensis_HD-771	1
Bacillus_thuringiensis_IBL_4222	1
Bacillus_thuringiensis_serovar_andalousiensis	1
Bacillus_thuringiensis_serovar_galleriae	2
Bacillus_thuringiensis_serovar_israelensis	1
Bacillus_thuringiensis_serovar_kurstaki_str._T03a001	1
Bacillus_thuringiensis_serovar_monterrey_BGSC_4AJ1	1
Bacillus_wiedmannii	4
Bartonella_bacilliformis	0
Bartonella_henselae	2
Bartonella_quintana	0
Blastomyces_dermatitidis	0
Bordetella	504
Bordetella_avium_197N	12
Bordetella_bronchialis	130
Bordetella_bronchiseptica	105
Bordetella_flabilis	119
Bordetella_genomosp._13	200
Bordetella_genomosp._6	71
Bordetella_genomosp._8	98
Bordetella_genomosp._9	80
Bordetella_hinzii	166
Bordetella_holmesii	41
Bordetella_parapertussis	25
Bordetella_pertussis	66
Bordetella_pertussis_137	5
Bordetella_pertussis_18323	6
Bordetella_petrii	115
Bordetella_pseudohinzii	87
Bordetella_sp._H567	117
Bordetella_sp._HZ20	0
Bordetella_sp._N	72
Bordetella_trematum	115
Borrelia	1
Borrelia_crocidurae	0
Borrelia_miyamotoi_FR64b	1
Borrelia_recurrentis	0
Borreliaceae	2
Borreliella_afzelii	0
Borreliella_bissettii_DN127	1
Borreliella_burgdorferi	0
Borreliella_garinii	0
Brucella	317
Brucella_abortus	3
Brucella_abortus_bv._6_str._870	3
Brucella_canis	0
Brucella_inopinata	13
Brucella_melitensis	1
Brucella_melitensis_bv._2_str._63/9	1
Brucella_microti	0
Brucella_ovis	0
Brucella_ovis_ATCC_25840	5
Brucella_pinnipedialis	0
Brucella_sp._09RB8471	8
Brucella_sp._09RB8910	3
Brucella_sp._10RB9215	7
Brucella_sp._141012304	0
Brucella_sp._2280	6
Brucella_sp._BO2	3
Brucella_suis	0
Brucella_suis_019	1
Brucella_suis_bv._2	1
Brucella_vulpis	0
Brucellaceae	3
Burkholderia_cepacia	214
Burkholderia_cepacia_ATCC_25416	93
Burkholderia_cepacia_JBK9	99
Burkholderia_gladioli	444
Burkholderia_gladioli_BSR3	96
Burkholderia_gladioli_pv._gladioli	325
Burkholderia_mallei	9
Burkholderia_mallei_NCTC_10229	2
Burkholderia_mallei_NCTC_10247	8
Burkholderia_multivorans	328
Burkholderia_multivorans_ATCC_17616	107
Burkholderia_multivorans_ATCC_BAA-247	103
Burkholderia_pseudomallei	209
Burkholderia_pseudomallei_1106b	44
Burkholderia_pseudomallei_1710a	8
Burkholderia_pseudomallei_1710b	2
Burkholderia_pseudomallei_7894	14
Burkholderia_pseudomallei_B03	13
Burkholderia_pseudomallei_MSHR1153	9
Burkholderia_pseudomallei_MSHR2543	7
Burkholderia_pseudomallei_MSHR346	7
Burkholderia_pseudomallei_MSHR435	11
Burkholderia_pseudomallei_NCTC_13179	3
Burkholderia_pseudomallei_Pasteur_52237	6
Burkholderia_sp._OLGA172	0
Campylobacter_coli	1
Campylobacter_coli_RM4661	4
Campylobacter_gracilis	1
Campylobacter_showae	3
Chlamydia_abortus	0
Chlamydia_caviae	0
Chlamydia_felis	0
Chlamydia_muridarum	0
Chlamydia_pecorum	0
Chlamydia_pneumoniae	0
Chlamydia_psittaci	0
Chlamydia_trachomatis	0
Clostridium	150
Clostridium_argentinense	2
Clostridium_baratii	12
Clostridium_baratii_str._Sullivan	47
Clostridium_beijerinckii	3
Clostridium_bornimense	2
Clostridium_botulinum	10
Clostridium_botulinum_202F	2
Clostridium_botulinum_A3_str._Loch_Maree	1
Clostridium_botulinum_BKT015925	0
Clostridium_botulinum_B_str._Eklund_17B_(NRP)	1
Clostridium_botulinum_E3_str._Alaska_E43	0
Clostridium_butyricum	12
Clostridium_cadaveris	2
Clostridium_carboxidivorans_P7	2
Clostridium_cellulovorans_743B	3
Clostridium_chauvoei	6
Clostridium_cochlearium	3
Clostridium_estertheticum	0
Clostridium_estertheticum_subsp._estertheticum	4
Clostridium_formicaceticum	1
Clostridium_gasigenes	9
Clostridium_intestinale	6
Clostridium_isatidis	5
Clostridium_kluyveri	1
Clostridium_ljungdahlii_DSM_13528	1
Clostridium_novyi	0
Clostridium_novyi_NT	4
Clostridium_pasteurianum_BC1	1
Clostridium_perfringens	498
Clostridium_perfringens_ATCC_13124	23
Clostridium_perfringens_F262	26
Clostridium_perfringens_str._13	44
Clostridium_saccharobutylicum	2
Clostridium_saccharoperbutylacetonicum	5
Clostridium_scatologenes	1
Clostridium_septicum	34
Clostridium_sp._AWRP	2
Clostridium_sp._BNL1100	1
Clostridium_sp._C1	1
Clostridium_sp._C5S11	6
Clostridium_sp._DL-VIII	1
Clostridium_sp._JN-1	1
Clostridium_sp._JN-9	7
Clostridium_sp._M62/1	5
Clostridium_sp._SY8519	5
Clostridium_sporogenes	0
Clostridium_taeniosporum	2
Clostridium_tetani	0
Clostridium_tetani_E88	0
Coccidioides_immitis	0
Coccidioides_posadasii	0
Corynebacterium_ammoniagenes	2
Corynebacterium_crudilactis	0
Corynebacterium_diphtheriae	32
Corynebacterium_diphtheriae_HC03	3
Corynebacterium_diphtheriae_NCTC_13129	2
Corynebacterium_glutamicum	0
Corynebacterium_glutamicum_SCgG2	1
Corynebacterium_glutamicum_ZL-6	1
Corynebacterium_glyciniphilum	0
Corynebacterium_glyciniphilum_AJ_3170	46
Corynebacterium_jeikeium	22
Corynebacterium_jeikeium_K411	14
Corynebacterium_kroppenstedtii	14
Corynebacterium_kroppenstedtii_DSM_44385	7
Corynebacterium_maris	0
Corynebacterium_maris_DSM_45190	51
Corynebacterium_matruchotii	15
Corynebacterium_segmentosum	5
Corynebacterium_sphenisci	0
Corynebacterium_sphenisci_DSM_44792	210
Corynebacterium_stationis	2
Corynebacterium_urealyticum	15
Corynebacterium_ureicelerivorans	30
Corynebacterium_variabile	0
Corynebacterium_variabile_DSM_44702	65
Corynebacterium_xerosis	78
Cowpox-Vaccinia_virus	0
Cowpox_virus	0
Coxiella_burnetii	52
Coxiella_burnetii_Dugway_5J108-111	11
Coxiella_burnetii_str._Schperling	2
Cryptococcus_gattii_species_complex	0
Cryptococcus_neoformans	0
Cynomolgus_Epstein-Barr_Virus_A4	0
Cynomolgus_Epstein-Barr_Virus_Si-IIA	0
Cynomolgus_Epstein-Barr_Virus_TsB-B6	0
Ehrlichia_canis	0
Enterobius_vermicularis	67
Enterococcus_avium	7
Enterococcus_casseliflavus	8
Enterococcus_casseliflavus_EC20	1
Enterococcus_cecorum	4
Enterococcus_durans	0
Enterococcus_faecalis	7
Enterococcus_faecalis_62	1
Enterococcus_faecium	6
Enterococcus_hirae	0
Enterococcus_mundtii	3
Epstein-barr_virus_strain_ag876	0
Epstein-barr_virus_strain_p3hr-1	0
Erysipelothrix_rhusiopathiae	0
Escherichia_coli	100
Escherichia_coli_042	1
Escherichia_coli_DH1	2
Escherichia_coli_ED1a	1
Escherichia_coli_ETEC_H10407	2
Escherichia_coli_NCCP15648	5
Escherichia_coli_O111	0
Escherichia_coli_O157	1
Escherichia_coli_O157:H7	1
Escherichia_coli_O158	1
Escherichia_coli_O25:H4	2
Escherichia_coli_O25b:H4	1
Escherichia_coli_O26	0
Escherichia_coli_UMN026	1
Francisella_tularensis	3
Francisella_tularensis_subsp._novicida	2
Fusobacterium	10
Fusobacterium_gastrosuis	5
Fusobacterium_gonidiaformans_ATCC_25563	2
Fusobacterium_necrophorum	3
Fusobacterium_necrophorum_subsp._necrophorum	4
Fusobacterium_nucleatum	5
Fusobacterium_nucleatum_subsp._animalis	3
Fusobacterium_nucleatum_subsp._animalis_4_8	3
Fusobacterium_nucleatum_subsp._nucleatum_ATCC_23726	1
