Node	NumberOfAssignedReads
African_swine_fever_virus	0
Aspergillus_fumigatus	0
BK_virus_strain_AS	0
BK_virus_strain_GS	0
BK_virus_variant_RF	0
Bacillus_anthracis	2
Bacillus_cereus_Rock3-44	4
Bacillus_cereus_group	8
Bacillus_cytotoxicus	2
Bacillus_mycoides	2
Bacillus_pseudomycoides	2
Bacillus_sp._JAS24-2	2
Bacillus_thuringiensis	1
Bacillus_thuringiensis_serovar_kurstaki_str._T03a001	1
Bacillus_wiedmannii	2
Bartonella_bacilliformis	0
Bartonella_henselae	0
Bartonella_quintana	0
Blastomyces_dermatitidis	0
Bordetella	319
Bordetella_avium_197N	13
Bordetella_bronchialis	103
Bordetella_bronchiseptica	46
Bordetella_flabilis	93
Bordetella_genomosp._13	117
Bordetella_genomosp._6	18
Bordetella_genomosp._8	93
Bordetella_genomosp._9	66
Bordetella_hinzii	89
Bordetella_holmesii	48
Bordetella_parapertussis	7
Bordetella_pertussis	18
Bordetella_pertussis_137	2
Bordetella_pertussis_18323	6
Bordetella_petrii	85
Bordetella_pseudohinzii	58
Bordetella_sp._H567	100
Bordetella_sp._HZ20	0
Bordetella_sp._N	66
Bordetella_trematum	80
Borrelia	1
Borrelia_crocidurae	0
Borrelia_hermsii	1
Borrelia_miyamotoi	1
Borrelia_recurrentis	0
Borreliaceae	0
Borreliella_afzelii	0
Borreliella_burgdorferi	0
Borreliella_garinii	0
Brucella	81
Brucella_abortus	0
Brucella_canis	0
Brucella_inopinata	2
Brucella_melitensis	0
Brucella_microti	0
Brucella_microti_CCM_4915	1
Brucella_ovis	0
Brucella_pinnipedialis	0
Brucella_sp._09RB8471	5
Brucella_sp._09RB8910	3
Brucella_sp._10RB9215	2
Brucella_sp._141012304	0
Brucella_sp._2280	1
Brucella_sp._BO2	2
Brucella_suis	0
Brucella_vulpis	0
Brucellaceae	0
Burkholderia_cepacia	153
Burkholderia_cepacia_ATCC_25416	52
Burkholderia_cepacia_JBK9	54
Burkholderia_gladioli	184
Burkholderia_gladioli_BSR3	67
Burkholderia_gladioli_pv._gladioli	150
Burkholderia_mallei	8
Burkholderia_mallei_NCTC_10229	1
Burkholderia_multivorans	263
Burkholderia_multivorans_ATCC_17616	80
Burkholderia_multivorans_ATCC_BAA-247	86
Burkholderia_pseudomallei	135
Burkholderia_pseudomallei_1106b	2
Burkholderia_pseudomallei_1710a	3
Burkholderia_pseudomallei_1710b	1
Burkholderia_pseudomallei_7894	7
Burkholderia_pseudomallei_B03	4
Burkholderia_pseudomallei_MSHR1153	2
Burkholderia_pseudomallei_MSHR2543	2
Burkholderia_pseudomallei_MSHR346	7
Burkholderia_pseudomallei_MSHR435	18
Burkholderia_pseudomallei_NCTC_13179	11
Burkholderia_sp._OLGA172	0
Campylobacter_coli	0
Campylobacter_gracilis	4
Campylobacter_showae	5
Chlamydia_abortus	0
Chlamydia_caviae	0
Chlamydia_felis	0
Chlamydia_muridarum	0
Chlamydia_pecorum	0
Chlamydia_pneumoniae	0
Chlamydia_psittaci	0
Chlamydia_trachomatis	0
Clostridium	44
Clostridium_acetobutylicum	1
Clostridium_acetobutylicum_EA_2018	1
Clostridium_argentinense	1
Clostridium_baratii_str._Sullivan	1
Clostridium_botulinum	3
Clostridium_botulinum_BKT015925	0
Clostridium_botulinum_E3_str._Alaska_E43	0
Clostridium_butyricum	2
Clostridium_cadaveris	1
Clostridium_cellulovorans_743B	1
Clostridium_chauvoei	4
Clostridium_cochlearium	0
Clostridium_estertheticum	0
Clostridium_estertheticum_subsp._estertheticum	1
Clostridium_gasigenes	2
Clostridium_intestinale	4
Clostridium_kluyveri	4
Clostridium_novyi	0
Clostridium_perfringens	7
Clostridium_perfringens_ATCC_13124	2
Clostridium_perfringens_str._13	2
Clostridium_septicum	1
Clostridium_sp._BNL1100	0
Clostridium_sp._DL-VIII	2
Clostridium_sp._JN-1	1
Clostridium_sp._JN-9	1
Clostridium_sp._M62/1	6
Clostridium_sp._SY8519	5
Clostridium_sporogenes	0
Clostridium_taeniosporum	1
Clostridium_tetani	0
Clostridium_tetani_E88	1
Clostridium_tyrobutyricum	10
Coccidioides_immitis	0
Coccidioides_posadasii	0
Corynebacterium_ammoniagenes	3
Corynebacterium_crudilactis	0
Corynebacterium_diphtheriae	6
Corynebacterium_diphtheriae_HC03	1
Corynebacterium_diphtheriae_HC04	1
Corynebacterium_glutamicum	10
Corynebacterium_glutamicum_K051	2
Corynebacterium_glyciniphilum	0
Corynebacterium_glyciniphilum_AJ_3170	28
Corynebacterium_jeikeium	20
Corynebacterium_jeikeium_K411	26
Corynebacterium_kroppenstedtii	27
Corynebacterium_kroppenstedtii_DSM_44385	37
Corynebacterium_maris	0
Corynebacterium_maris_DSM_45190	35
Corynebacterium_matruchotii	19
Corynebacterium_segmentosum	19
Corynebacterium_sphenisci	0
Corynebacterium_sphenisci_DSM_44792	99
Corynebacterium_stationis	2
Corynebacterium_urealyticum	19
Corynebacterium_ureicelerivorans	174
Corynebacterium_variabile	0
Corynebacterium_variabile_DSM_44702	20
Corynebacterium_xerosis	57
Cowpox-Vaccinia_virus	0
Cowpox_virus	0
Coxiella_burnetii	19
Coxiella_burnetii_Dugway_5J108-111	1
Coxiella_burnetii_str._Schperling	1
Cryptococcus_gattii_species_complex	0
Cryptococcus_neoformans	0
Cynomolgus_Epstein-Barr_Virus_A4	0
Cynomolgus_Epstein-Barr_Virus_Si-IIA	0
Cynomolgus_Epstein-Barr_Virus_TsB-B6	0
Ehrlichia_canis	0
Ehrlichia_canis_str._Jake	1
Enterobius_vermicularis	70
Enterococcus_avium	1
Enterococcus_casseliflavus	3
Enterococcus_cecorum	2
Enterococcus_durans	2
Enterococcus_faecalis	0
Enterococcus_faecium	2
Enterococcus_hirae	0
Enterococcus_hirae_ATCC_9790	1
Enterococcus_mundtii	0
Epstein-barr_virus_strain_ag876	0
Epstein-barr_virus_strain_p3hr-1	0
Erysipelothrix_rhusiopathiae	0
Escherichia_coli	25
Escherichia_coli_042	1
Escherichia_coli_BW25113	1
Escherichia_coli_K-12	1
Escherichia_coli_O103_str._RM8385	3
Escherichia_coli_O111	0
Escherichia_coli_O157:H7	0
Escherichia_coli_O26	0
Escherichia_coli_O78	3
Escherichia_coli_O80:H26	3
Escherichia_coli_PMV-1	1
Francisella_tularensis	6
Fusobacterium	3
Fusobacterium_gonidiaformans_ATCC_25563	1
Fusobacterium_mortiferum_ATCC_9817	3
Fusobacterium_nucleatum	0
Fusobacterium_nucleatum_subsp._polymorphum	1
Fusobacterium_nucleatum_subsp._vincentii	1
Fusobacterium_pseudoperiodonticum	1
Haemophilus_influenzae	1
Haemophilus_influenzae_F3047	1
Haemophilus_influenzae_Rd_KW20	0
Haemophilus_parainfluenzae	4
Helicobacter_cinaedi	0
Helicobacter_pylori	9
Helicobacter_pylori_Aklavik86	1
Helicobacter_pylori_Puno135	2
Helicobacter_pylori_Shi112	1
Hepatitis_B_virus	0
Hepatitis_E_virus	0
Hepatitis_delta_virus	0
Herpes_simplex_virus_unknown_type	0
Histoplasma_capsulatum	0
Human_adenovirus_1	0
Human_adenovirus_11	0
Human_adenovirus_11+34	0
Human_adenovirus_11a	0
Human_adenovirus_11p	0
Human_adenovirus_12	0
Human_adenovirus_14	0
Human_adenovirus_14a	0
Human_adenovirus_14p	0
Human_adenovirus_14p1	0
Human_adenovirus_15	0
Human_adenovirus_15/H9	0
Human_adenovirus_16	0
Human_adenovirus_16p	0
Human_adenovirus_17	0
Human_adenovirus_18	0
Human_adenovirus_19	0
Human_adenovirus_19C	0
Human_adenovirus_19a	0
Human_adenovirus_19p	0
Human_adenovirus_1_strain_Adenoid_71	0
Human_adenovirus_2	0
Human_adenovirus_20	0
Human_adenovirus_21	0
Human_adenovirus_21a	0
Human_adenovirus_22	0
Human_adenovirus_22H8	0
Human_adenovirus_23	0
Human_adenovirus_24	0
Human_adenovirus_25	0
Human_adenovirus_26	0
Human_adenovirus_27	0
Human_adenovirus_28	0
Human_adenovirus_29	0
Human_adenovirus_3+11p	0
Human_adenovirus_3+7	0
Human_adenovirus_30	0
Human_adenovirus_31	0
Human_adenovirus_32	0
Human_adenovirus_33	0
Human_adenovirus_34	0
Human_adenovirus_34a	0
Human_adenovirus_35	0
Human_adenovirus_35+11	0
Human_adenovirus_36	0
Human_adenovirus_38	0
Human_adenovirus_38H44	0
Human_adenovirus_39	0
Human_adenovirus_3p	0
Human_adenovirus_40	0
Human_adenovirus_41	0
Human_adenovirus_41_Wisconsin	0
Human_adenovirus_42	0
