Node	NumberOfUnfilteredReads	NumberOfFilteredReads	NumberOfUnfilteredAlignments	numberOfAlignments	turnedOn?	downSampling?
African_swine_fever_virus	0	0	0	0	na	na
Aspergillus_fumigatus	0	0	0	0	na	na
BK_virus_strain_AS	0	0	0	0	na	na
BK_virus_strain_GS	0	0	0	0	na	na
BK_virus_variant_RF	0	0	0	0	na	na
Bacillus_anthracis	1	0	0	0	On	Off
Bacillus_bombysepticus_str._Wang	1	0	0	0	On	Off
Bacillus_cereus	3	0	0	0	On	Off
Bacillus_cereus_Rock3-28	2	0	0	0	On	Off
Bacillus_cereus_Rock3-29	1	0	0	0	On	Off
Bacillus_cereus_group	16	1	4	4	Off	Off
Bacillus_mobilis	1	0	0	0	On	Off
Bacillus_mycoides	4	0	0	0	On	Off
Bacillus_pseudomycoides	7	1	1	1	Off	Off
Bacillus_pseudomycoides_DSM_12442	3	0	0	0	On	Off
Bacillus_thuringiensis	6	1	1	1	Off	Off
Bacillus_thuringiensis_serovar_monterrey_BGSC_4AJ1	1	0	0	0	On	Off
Bartonella_bacilliformis	0	0	0	0	na	na
Bartonella_henselae	1	0	0	0	On	Off
Bartonella_quintana	0	0	0	0	na	na
Bartonella_quintana_RM-11	3	0	0	0	On	Off
Blastomyces_dermatitidis	0	0	0	0	na	na
Bordetella	209	23	134	134	Off	Off
Bordetella_avium_197N	7	0	0	0	On	Off
Bordetella_bronchialis	76	7	7	7	Off	Off
Bordetella_bronchiseptica	64	4	4	4	Off	Off
Bordetella_flabilis	68	7	7	7	Off	Off
Bordetella_genomosp._13	81	9	9	9	Off	Off
Bordetella_genomosp._6	31	1	1	1	Off	Off
Bordetella_genomosp._8	64	8	8	8	Off	Off
Bordetella_genomosp._9	47	5	5	5	Off	Off
Bordetella_hinzii	77	10	13	13	Off	Off
Bordetella_holmesii	21	3	6	6	Off	Off
Bordetella_parapertussis	9	3	10	10	Off	Off
Bordetella_pertussis	24	2	13	13	Off	Off
Bordetella_pertussis_137	2	0	0	0	On	Off
Bordetella_pertussis_18323	2	0	0	0	On	Off
Bordetella_petrii	51	9	9	9	Off	Off
Bordetella_pseudohinzii	40	6	6	6	Off	Off
Bordetella_sp._H567	64	9	9	9	Off	Off
Bordetella_sp._HZ20	0	0	0	0	na	na
Bordetella_sp._N	41	6	6	6	Off	Off
Bordetella_trematum	43	8	10	10	Off	Off
Borrelia	3	0	0	0	On	Off
Borrelia_crocidurae	0	0	0	0	na	na
Borrelia_recurrentis	0	0	0	0	na	na
Borreliaceae	1	0	0	0	On	Off
Borreliella_afzelii	0	0	0	0	na	na
Borreliella_burgdorferi	0	0	0	0	na	na
Borreliella_garinii	0	0	0	0	na	na
Brucella	191	25	78	78	Off	Off
Brucella_abortus	3	0	0	0	On	Off
Brucella_canis	1	0	0	0	On	Off
Brucella_inopinata	12	1	2	2	Off	Off
Brucella_melitensis	0	0	0	0	na	na
Brucella_microti	0	0	0	0	na	na
Brucella_microti_CCM_4915	1	0	0	0	On	Off
Brucella_ovis	0	0	0	0	na	na
Brucella_ovis_ATCC_25840	1	0	0	0	On	Off
Brucella_pinnipedialis	0	0	0	0	na	na
Brucella_sp._09RB8471	4	0	0	0	On	Off
Brucella_sp._09RB8910	2	0	0	0	On	Off
Brucella_sp._10RB9215	4	2	4	4	Off	Off
Brucella_sp._141012304	0	0	0	0	na	na
Brucella_sp._2280	5	1	1	1	Off	Off
Brucella_sp._BO2	5	1	1	1	Off	Off
Brucella_suis	1	0	0	0	On	Off
Brucella_vulpis	0	0	0	0	na	na
Brucellaceae	4	1	2	2	Off	Off
Burkholderia_cepacia	168	19	35	35	Off	Off
Burkholderia_cepacia_ATCC_25416	43	10	25	25	Off	Off
Burkholderia_cepacia_JBK9	58	4	6	6	Off	Off
Burkholderia_gladioli	173	21	87	87	Off	Off
Burkholderia_gladioli_BSR3	34	1	1	1	Off	Off
Burkholderia_gladioli_pv._gladioli	149	19	49	49	Off	Off
Burkholderia_mallei	8	2	2	2	Off	Off
Burkholderia_mallei_NCTC_10229	4	2	3	3	Off	Off
Burkholderia_mallei_NCTC_10247	1	0	0	0	On	Off
Burkholderia_multivorans	247	37	93	93	Off	Off
Burkholderia_multivorans_ATCC_17616	95	21	73	73	Off	Off
Burkholderia_multivorans_ATCC_BAA-247	81	14	28	28	Off	Off
Burkholderia_pseudomallei	179	41	80	80	Off	Off
Burkholderia_pseudomallei_1106b	4	1	3	3	Off	Off
Burkholderia_pseudomallei_1710a	6	1	1	1	Off	Off
Burkholderia_pseudomallei_1710b	5	0	0	0	On	Off
Burkholderia_pseudomallei_7894	3	2	3	3	Off	Off
Burkholderia_pseudomallei_B03	7	3	6	6	Off	Off
Burkholderia_pseudomallei_MSHR1153	3	1	1	1	Off	Off
Burkholderia_pseudomallei_MSHR2543	1	0	0	0	On	Off
Burkholderia_pseudomallei_MSHR346	7	2	3	3	Off	Off
Burkholderia_pseudomallei_MSHR435	11	1	4	4	Off	Off
Burkholderia_pseudomallei_NCTC_13179	12	1	1	1	Off	Off
Burkholderia_pseudomallei_Pasteur_52237	6	0	0	0	On	Off
Burkholderia_sp._OLGA172	0	0	0	0	na	na
Campylobacter_coli	0	0	0	0	na	na
Campylobacter_gracilis	8	0	0	0	On	Off
Campylobacter_showae	2	0	0	0	On	Off
Chlamydia_abortus	0	0	0	0	na	na
Chlamydia_caviae	0	0	0	0	na	na
Chlamydia_caviae_GPIC	2	0	0	0	On	Off
Chlamydia_felis	0	0	0	0	na	na
Chlamydia_felis_Fe/C-56	1	1	1	1	Off	Off
Chlamydia_muridarum	0	0	0	0	na	na
Chlamydia_pecorum	0	0	0	0	na	na
Chlamydia_pneumoniae	0	0	0	0	na	na
Chlamydia_psittaci	1	1	1	1	Off	Off
Chlamydia_trachomatis	0	0	0	0	na	na
Chlamydia_trachomatis_6276	3	0	0	0	On	Off
Clostridium	45	4	12	12	Off	Off
Clostridium_aceticum	3	1	1	1	Off	Off
Clostridium_acetobutylicum_EA_2018	2	1	1	1	Off	Off
Clostridium_baratii_str._Sullivan	1	0	0	0	On	Off
Clostridium_beijerinckii	6	1	4	4	Off	Off
Clostridium_beijerinckii_NRRL_B-598	1	0	0	0	On	Off
Clostridium_bornimense	4	1	1	1	Off	Off
Clostridium_botulinum	0	0	0	0	na	na
Clostridium_botulinum_A2_str._Kyoto	1	0	0	0	On	Off
Clostridium_botulinum_A3_str._Loch_Maree	1	0	0	0	On	Off
Clostridium_botulinum_BKT015925	0	0	0	0	na	na
Clostridium_botulinum_B_str._Eklund_17B_(NRP)	1	0	0	0	On	Off
Clostridium_botulinum_E3_str._Alaska_E43	0	0	0	0	na	na
Clostridium_botulinum_Prevot_594	5	0	0	0	On	Off
Clostridium_butyricum	1	0	0	0	On	Off
Clostridium_cadaveris	1	0	0	0	On	Off
Clostridium_chauvoei	4	2	4	4	Off	Off
Clostridium_cochlearium	3	0	0	0	On	Off
Clostridium_drakei	2	0	0	0	On	Off
Clostridium_estertheticum	0	0	0	0	na	na
Clostridium_estertheticum_subsp._estertheticum	2	0	0	0	On	Off
Clostridium_formicaceticum	3	1	1	1	Off	Off
Clostridium_gasigenes	1	0	0	0	On	Off
Clostridium_intestinale	3	0	0	0	On	Off
Clostridium_kluyveri	5	1	1	1	Off	Off
Clostridium_ljungdahlii_DSM_13528	2	0	0	0	On	Off
Clostridium_novyi	0	0	0	0	na	na
Clostridium_pasteurianum	1	0	0	0	On	Off
Clostridium_pasteurianum_BC1	1	1	1	1	Off	Off
Clostridium_perfringens	1	0	0	0	On	Off
Clostridium_perfringens_ATCC_13124	1	0	0	0	On	Off
Clostridium_perfringens_F262	5	3	3	3	Off	Off
Clostridium_perfringens_str._13	1	0	0	0	On	Off
Clostridium_saccharobutylicum	2	0	0	0	On	Off
Clostridium_saccharoperbutylacetonicum	1	1	1	1	Off	Off
Clostridium_septicum	0	0	0	0	na	na
Clostridium_sp._AWRP	1	0	0	0	On	Off
Clostridium_sp._BNL1100	2	0	0	0	On	Off
Clostridium_sp._C1	1	0	0	0	On	Off
Clostridium_sp._C5S11	3	0	0	0	On	Off
Clostridium_sp._DL-VIII	4	0	0	0	On	Off
Clostridium_sp._JN-1	1	0	0	0	On	Off
Clostridium_sp._SY8519	6	1	1	1	Off	Off
Clostridium_sporogenes	0	0	0	0	na	na
Clostridium_tetani	0	0	0	0	na	na
Clostridium_tetani_12124569	2	1	1	1	Off	Off
Clostridium_tetani_E88	0	0	0	0	na	na
Clostridium_tyrobutyricum	5	0	0	0	On	Off
Coccidioides_immitis	0	0	0	0	na	na
Coccidioides_posadasii	0	0	0	0	na	na
Corynebacterium_ammoniagenes	5	0	0	0	On	Off
Corynebacterium_crudilactis	4	1	1	1	Off	Off
Corynebacterium_diphtheriae	12	1	1	1	Off	Off
Corynebacterium_diphtheriae_HC03	8	2	6	6	Off	Off
Corynebacterium_diphtheriae_HC04	1	0	0	0	On	Off
Corynebacterium_glutamicum	7	0	0	0	On	Off
Corynebacterium_glutamicum_K051	1	0	0	0	On	Off
Corynebacterium_glutamicum_MB001	1	0	0	0	On	Off
Corynebacterium_glyciniphilum	0	0	0	0	na	na
Corynebacterium_glyciniphilum_AJ_3170	41	8	8	8	Off	Off
Corynebacterium_jeikeium	19	2	2	2	Off	Off
Corynebacterium_jeikeium_K411	31	2	4	4	Off	Off
Corynebacterium_kroppenstedtii	13	1	1	1	Off	Off
Corynebacterium_kroppenstedtii_DSM_44385	17	2	4	4	Off	Off
Corynebacterium_maris	0	0	0	0	na	na
Corynebacterium_maris_DSM_45190	93	11	16	16	Off	Off
Corynebacterium_matruchotii	53	2	3	3	Off	Off
Corynebacterium_segmentosum	22	2	2	2	Off	Off
Corynebacterium_sphenisci	0	0	0	0	na	na
Corynebacterium_sphenisci_DSM_44792	420	48	48	48	Off	Off
Corynebacterium_stationis	4	0	0	0	On	Off
Corynebacterium_urealyticum	52	6	6	6	Off	Off
Corynebacterium_ureicelerivorans	32	4	4	4	Off	Off
Corynebacterium_variabile	0	0	0	0	na	na
Corynebacterium_variabile_DSM_44702	68	9	9	9	Off	Off
Corynebacterium_xerosis	116	17	18	18	Off	Off
Cowpox-Vaccinia_virus	0	0	0	0	na	na
Cowpox_virus	0	0	0	0	na	na
Coxiella_burnetii	3	0	0	0	On	Off
Cryptococcus_gattii_species_complex	0	0	0	0	na	na
