Node	NumberOfUnfilteredReads	NumberOfFilteredReads	NumberOfUnfilteredAlignments	numberOfAlignments	turnedOn?	downSampling?
Actinobacillus_equuli	0	0	0	0	na	na
Actinobacillus_pleuropneumoniae	0	0	0	0	na	na
African_swine_fever_virus	0	0	0	0	na	na
Aphthovirus	0	0	0	0	na	na
Arcanobacterium_haemolyticum	4	0	0	0	On	Off
Aspergillus_fumigatus	0	0	0	0	na	na
Bartonella_bacilliformis	0	0	0	0	na	na
Bartonella_henselae	3	0	0	0	On	Off
Bartonella_quintana	1	1	3	3	Off	Off
Blastomyces_dermatitidis	0	0	0	0	na	na
Bordetella_bronchialis	162	22	22	22	Off	Off
Bordetella_bronchiseptica	102	11	12	12	Off	Off
Bordetella_genomosp._13	206	26	26	26	Off	Off
Bordetella_pertussis	32	1	6	6	Off	Off
Bordetella_pertussis_137	5	1	6	6	Off	Off
Bordetella_pertussis_18323	8	2	20	20	Off	Off
Bordetella_petrii	166	21	21	21	Off	Off
Bordetella_trematum	122	15	20	20	Off	Off
Borrelia_crocidurae	0	0	0	0	na	na
Borrelia_recurrentis	0	0	0	0	na	na
Borrelia_recurrentis_A1	1	0	0	0	On	Off
Borreliella_afzelii	0	0	0	0	na	na
Borreliella_afzelii_K78	1	0	0	0	On	Off
Borreliella_burgdorferi	0	0	0	0	na	na
Borreliella_garinii	0	0	0	0	na	na
Bovine_rhinitis_A_virus	0	0	0	0	na	na
Brucella_abortus	0	0	0	0	na	na
Brucella_abortus_bv._6_str._870	2	0	0	0	On	Off
Brucella_canis	0	0	0	0	na	na
Brucella_melitensis	0	0	0	0	na	na
Brucella_melitensis_bv._2_str._63/9	1	0	0	0	On	Off
Brucella_microti	0	0	0	0	na	na
Brucella_microti_CCM_4915	1	0	0	0	On	Off
Brucella_ovis	0	0	0	0	na	na
Brucella_suis	0	0	0	0	na	na
Brucella_suis_bv._2	1	0	0	0	On	Off
Burkholderia_cepacia	203	29	42	42	Off	Off
Burkholderia_cepacia_ATCC_25416	79	11	44	44	Off	Off
Burkholderia_cepacia_JBK9	93	15	17	17	Off	Off
Burkholderia_gladioli	279	37	101	101	Off	Off
Burkholderia_gladioli_BSR3	62	4	4	4	Off	Off
Burkholderia_gladioli_pv._gladioli	248	23	53	53	Off	Off
Burkholderia_mallei	14	1	2	2	Off	Off
Burkholderia_mallei_NCTC_10229	1	0	0	0	On	Off
Burkholderia_mallei_NCTC_10247	2	0	0	0	On	Off
Burkholderia_multivorans	401	47	91	91	Off	Off
Burkholderia_multivorans_ATCC_17616	136	9	44	44	Off	Off
Burkholderia_multivorans_ATCC_BAA-247	95	6	19	19	Off	Off
Burkholderia_pseudomallei	245	32	72	72	Off	Off
Burkholderia_pseudomallei_1106b	1	1	3	3	Off	Off
