Node	NumberOfAssignedReads
African_swine_fever_virus	0
Aspergillus_fumigatus	0
BK_virus_strain_AS	0
BK_virus_strain_GS	0
BK_virus_variant_RF	0
Bacillus_anthracis	0
Bacillus_bombysepticus_str._Wang	3
Bacillus_cereus	5
Bacillus_cereus_Rock3-29	1
Bacillus_cereus_Rock3-44	1
Bacillus_cereus_group	8
Bacillus_cytotoxicus	2
Bacillus_mobilis	1
Bacillus_mycoides	5
Bacillus_pseudomycoides	9
Bacillus_pseudomycoides_DSM_12442	1
Bacillus_sp._ABP14	1
Bacillus_thuringiensis	1
Bacillus_thuringiensis_serovar_andalousiensis	1
Bacillus_thuringiensis_serovar_chinensis_CT-43	1
Bacillus_thuringiensis_serovar_monterrey_BGSC_4AJ1	2
Bacillus_wiedmannii	1
Bartonella_bacilliformis	7
Bartonella_henselae	0
Bartonella_quintana	0
Blastomyces_dermatitidis	0
Bordetella	738
Bordetella_avium_197N	28
Bordetella_bronchialis	198
Bordetella_bronchiseptica	120
Bordetella_flabilis	204
Bordetella_genomosp._13	271
Bordetella_genomosp._6	88
Bordetella_genomosp._8	192
Bordetella_genomosp._9	209
Bordetella_hinzii	209
Bordetella_holmesii	118
Bordetella_parapertussis	30
Bordetella_pertussis	67
Bordetella_pertussis_137	12
Bordetella_pertussis_18323	16
Bordetella_petrii	161
Bordetella_pseudohinzii	120
Bordetella_sp._H567	197
Bordetella_sp._HZ20	0
Bordetella_sp._N	144
Bordetella_trematum	139
Borrelia	4
Borrelia_crocidurae	0
Borrelia_miyamotoi	1
Borrelia_recurrentis	0
Borreliaceae	2
Borreliella_afzelii	0
Borreliella_burgdorferi	1
Borreliella_garinii	0
Brucella	314
Brucella_abortus	0
Brucella_abortus_bv._6_str._870	1
Brucella_canis	0
Brucella_inopinata	7
Brucella_melitensis	1
Brucella_melitensis_bv._2_str._63/9	1
Brucella_microti	0
Brucella_ovis	0
Brucella_pinnipedialis	0
Brucella_sp._09RB8471	3
Brucella_sp._09RB8910	5
Brucella_sp._10RB9215	2
Brucella_sp._141012304	0
Brucella_sp._2280	2
Brucella_sp._BO2	10
Brucella_suis	0
Brucella_suis_019	2
Brucella_vulpis	0
Brucellaceae	3
Burkholderia_cepacia	265
Burkholderia_cepacia_ATCC_25416	77
Burkholderia_cepacia_JBK9	108
Burkholderia_gladioli	427
Burkholderia_gladioli_BSR3	135
Burkholderia_gladioli_pv._gladioli	463
Burkholderia_mallei	28
Burkholderia_mallei_NCTC_10229	2
Burkholderia_mallei_NCTC_10247	8
Burkholderia_multivorans	508
Burkholderia_multivorans_ATCC_17616	132
Burkholderia_multivorans_ATCC_BAA-247	142
Burkholderia_pseudomallei	270
Burkholderia_pseudomallei_1106b	18
Burkholderia_pseudomallei_1710a	7
Burkholderia_pseudomallei_1710b	4
Burkholderia_pseudomallei_7894	4
Burkholderia_pseudomallei_B03	8
Burkholderia_pseudomallei_MSHR1153	11
Burkholderia_pseudomallei_MSHR2543	10
Burkholderia_pseudomallei_MSHR346	22
Burkholderia_pseudomallei_MSHR435	11
Burkholderia_pseudomallei_NCTC_13179	11
Burkholderia_pseudomallei_Pasteur_52237	5
Burkholderia_sp._OLGA172	0
Campylobacter_coli	0
Campylobacter_coli_RM1875	1
Campylobacter_gracilis	4
Campylobacter_showae	9
Chlamydia_abortus	0
Chlamydia_caviae	0
Chlamydia_felis	0
Chlamydia_muridarum	0
Chlamydia_pecorum	0
Chlamydia_pneumoniae	1
Chlamydia_psittaci	0
Chlamydia_trachomatis	0
Chlamydia_trachomatis_6276	1
Clostridium	88
Clostridium_aceticum	3
Clostridium_acetobutylicum	4
Clostridium_acetobutylicum_EA_2018	2
Clostridium_baratii	3
Clostridium_beijerinckii	15
Clostridium_beijerinckii_NRRL_B-598	2
Clostridium_bornimense	2
Clostridium_botulinum	10
Clostridium_botulinum_202F	1
Clostridium_botulinum_A	2
Clostridium_botulinum_A2_str._Kyoto	2
Clostridium_botulinum_A3_str._Loch_Maree	7
Clostridium_botulinum_A_str._ATCC_3502	2
Clostridium_botulinum_B1_str._Okra	2
Clostridium_botulinum_BKT015925	1
Clostridium_botulinum_B_str._Eklund_17B_(NRP)	2
Clostridium_botulinum_E3_str._Alaska_E43	0
Clostridium_botulinum_Prevot_594	2
Clostridium_butyricum	10
Clostridium_cadaveris	1
Clostridium_carboxidivorans_P7	6
Clostridium_cellulovorans_743B	1
Clostridium_chauvoei	5
Clostridium_cochlearium	5
Clostridium_drakei	1
Clostridium_estertheticum	0
Clostridium_estertheticum_subsp._estertheticum	2
Clostridium_gasigenes	7
Clostridium_intestinale	1
Clostridium_isatidis	3
Clostridium_kluyveri	3
Clostridium_novyi	0
Clostridium_novyi_NT	4
Clostridium_pasteurianum	2
Clostridium_pasteurianum_BC1	12
Clostridium_perfringens	101
Clostridium_perfringens_ATCC_13124	9
Clostridium_perfringens_F262	5
Clostridium_perfringens_str._13	7
Clostridium_saccharobutylicum	5
Clostridium_saccharoperbutylacetonicum	4
Clostridium_scatologenes	1
Clostridium_septicum	1
Clostridium_sp._AWRP	4
Clostridium_sp._BNL1100	8
Clostridium_sp._C5S11	5
Clostridium_sp._DL-VIII	2
Clostridium_sp._JN-9	5
Clostridium_sp._M62/1	14
Clostridium_sp._SY8519	18
Clostridium_sporogenes	2
Clostridium_taeniosporum	4
Clostridium_tetani	10
Clostridium_tetani_E88	0
Clostridium_tyrobutyricum	13
Coccidioides_immitis	0
Coccidioides_posadasii	0
Corynebacterium_ammoniagenes	5
Corynebacterium_crudilactis	2
Corynebacterium_diphtheriae	8
Corynebacterium_glutamicum	22
Corynebacterium_glutamicum_SCgG1	2
Corynebacterium_glutamicum_SCgG2	5
Corynebacterium_glutamicum_ZL-6	1
Corynebacterium_glyciniphilum	0
Corynebacterium_glyciniphilum_AJ_3170	33
Corynebacterium_jeikeium	24
Corynebacterium_jeikeium_K411	19
Corynebacterium_kroppenstedtii	20
Corynebacterium_kroppenstedtii_DSM_44385	20
Corynebacterium_maris	0
Corynebacterium_maris_DSM_45190	60
Corynebacterium_matruchotii	38
Corynebacterium_segmentosum	7
Corynebacterium_sphenisci	0
Corynebacterium_sphenisci_DSM_44792	172
Corynebacterium_stationis	11
Corynebacterium_urealyticum	13
Corynebacterium_ureicelerivorans	36
Corynebacterium_variabile	0
Corynebacterium_variabile_DSM_44702	66
Corynebacterium_xerosis	100
Cowpox-Vaccinia_virus	0
Cowpox_virus	0
Coxiella_burnetii	14
Coxiella_burnetii_Dugway_5J108-111	7
Coxiella_burnetii_str._Schperling	3
Cryptococcus_gattii_species_complex	0
Cryptococcus_neoformans	0
Cynomolgus_Epstein-Barr_Virus_A4	0
Cynomolgus_Epstein-Barr_Virus_Si-IIA	0
Cynomolgus_Epstein-Barr_Virus_TsB-B6	0
Ehrlichia_canis	0
Enterobius_vermicularis	51
Enterococcus_avium	6
Enterococcus_casseliflavus	458
Enterococcus_casseliflavus_EC20	515
Enterococcus_cecorum	47
Enterococcus_durans	4
Enterococcus_faecalis	11
Enterococcus_faecalis_R712	5
Enterococcus_faecium	28
Enterococcus_faecium_ATCC_8459_=_NRRL_B-2354	30
Enterococcus_hirae	9
Enterococcus_hirae_ATCC_9790	19
Enterococcus_mundtii	35
Epstein-barr_virus_strain_ag876	0
Epstein-barr_virus_strain_p3hr-1	0
Erysipelothrix_rhusiopathiae	3
Erysipelothrix_rhusiopathiae_str._Fujisawa	1
Escherichia_coli	164
Escherichia_coli_042	4
Escherichia_coli_CFT073	3
Escherichia_coli_DH1	2
Escherichia_coli_ECC-1470	2
Escherichia_coli_M8	1
Escherichia_coli_Nissle_1917	1
Escherichia_coli_O10:H32	3
Escherichia_coli_O111	0
Escherichia_coli_O145	6
Escherichia_coli_O145:H28	1
Escherichia_coli_O145:NM	2
Escherichia_coli_O15	1
Escherichia_coli_O150	1
Escherichia_coli_O157:H7	1
Escherichia_coli_O158	1
Escherichia_coli_O169:H41	1
Escherichia_coli_O25:NM	4
Escherichia_coli_O26	0
Escherichia_coli_O43_str._RM10042	1
Escherichia_coli_O6:H16	3
Escherichia_coli_O78	1
Escherichia_coli_O80:H26	2
Escherichia_coli_UMN026	1
Escherichia_coli_UMNF18	4
Escherichia_coli_UMNK88	4
Francisella_tularensis	2
Francisella_tularensis_subsp._holarctica	1
Francisella_tularensis_subsp._novicida_PA10-7858	1
Fusobacterium	26
Fusobacterium_canifelinum	4
Fusobacterium_gastrosuis	2
Fusobacterium_hwasookii_ChDC_F174	2
Fusobacterium_mortiferum_ATCC_9817	2
