Node	NumberOfUnfilteredReads	NumberOfFilteredReads	NumberOfUnfilteredAlignments	numberOfAlignments	turnedOn?	downSampling?
African_swine_fever_virus	0	0	0	0	na	na
Aspergillus_fumigatus	0	0	0	0	na	na
BK_virus_strain_AS	0	0	0	0	na	na
BK_virus_strain_GS	0	0	0	0	na	na
BK_virus_variant_RF	0	0	0	0	na	na
Bacillus_albus	4	1	1	1	Off	Off
Bacillus_anthracis	3	0	0	0	On	Off
Bacillus_bombysepticus_str._Wang	6	3	3	3	Off	Off
Bacillus_cereus	6	0	0	0	On	Off
Bacillus_cereus_ATCC_4342	3	0	0	0	On	Off
Bacillus_cereus_Rock3-28	1	0	0	0	On	Off
Bacillus_cereus_Rock3-29	1	0	0	0	On	Off
Bacillus_cereus_group	139	18	85	85	Off	Off
Bacillus_cytotoxicus	1	0	0	0	On	Off
Bacillus_luti	1	0	0	0	On	Off
Bacillus_mycoides	6	1	1	1	Off	Off
Bacillus_paranthracis	5	0	0	0	On	Off
Bacillus_pseudomycoides	10	1	1	1	Off	Off
Bacillus_pseudomycoides_DSM_12442	6	2	7	7	Off	Off
Bacillus_sp._ABP14	2	0	0	0	On	Off
Bacillus_sp._AR4-2	2	0	0	0	On	Off
Bacillus_sp._HBCD-sjtu	17	2	2	2	Off	Off
Bacillus_sp._JAS24-2	1	0	0	0	On	Off
Bacillus_thuringiensis	12	2	3	3	Off	Off
Bacillus_thuringiensis_HD-771	1	0	0	0	On	Off
Bacillus_thuringiensis_serovar_galleriae	1	0	0	0	On	Off
Bacillus_thuringiensis_serovar_indiana	1	0	0	0	On	Off
Bacillus_thuringiensis_serovar_monterrey_BGSC_4AJ1	15	1	1	1	Off	Off
Bacillus_tropicus	1	0	0	0	On	Off
Bacillus_wiedmannii	1	0	0	0	On	Off
Bartonella_bacilliformis	1	0	0	0	On	Off
Bartonella_henselae	0	0	0	0	na	na
Bartonella_quintana	0	0	0	0	na	na
Blastomyces_dermatitidis	0	0	0	0	na	na
Bordetella	393	53	340	340	Off	Off
Bordetella_avium_197N	8	1	1	1	Off	Off
Bordetella_bronchialis	66	6	6	6	Off	Off
Bordetella_bronchiseptica	80	12	18	18	Off	Off
Bordetella_flabilis	97	7	7	7	Off	Off
Bordetella_genomosp._13	106	13	13	13	Off	Off
Bordetella_genomosp._6	69	11	12	12	Off	Off
Bordetella_genomosp._8	65	7	7	7	Off	Off
Bordetella_genomosp._9	56	5	5	5	Off	Off
Bordetella_hinzii	119	21	29	29	Off	Off
Bordetella_holmesii	30	3	3	3	Off	Off
Bordetella_parapertussis	22	4	8	8	Off	Off
Bordetella_pertussis	41	4	25	25	Off	Off
Bordetella_pertussis_137	7	1	10	10	Off	Off
Bordetella_pertussis_18323	1	0	0	0	On	Off
Bordetella_petrii	83	6	6	6	Off	Off
Bordetella_pseudohinzii	68	9	9	9	Off	Off
Bordetella_sp._H567	67	10	12	12	Off	Off
Bordetella_sp._HZ20	0	0	0	0	na	na
Bordetella_sp._N	82	10	10	10	Off	Off
Bordetella_trematum	62	5	7	7	Off	Off
Borrelia	0	0	0	0	na	na
Borrelia_crocidurae	0	0	0	0	na	na
Borrelia_miyamotoi_FR64b	1	0	0	0	On	Off
Borrelia_recurrentis	0	0	0	0	na	na
Borreliaceae	0	0	0	0	na	na
Borreliella_afzelii	0	0	0	0	na	na
Borreliella_burgdorferi	0	0	0	0	na	na
Borreliella_garinii	0	0	0	0	na	na
Brucella	283	29	68	68	Off	Off
Brucella_abortus	1	0	0	0	On	Off
Brucella_abortus_bv._6_str._870	1	1	2	2	Off	Off
Brucella_canis	1	0	0	0	On	Off
Brucella_inopinata	8	0	0	0	On	Off
Brucella_melitensis	1	0	0	0	On	Off
Brucella_melitensis_bv._2_str._63/9	1	1	1	1	Off	Off
Brucella_microti	0	0	0	0	na	na
Brucella_ovis	0	0	0	0	na	na
Brucella_ovis_ATCC_25840	5	1	1	1	Off	Off
Brucella_pinnipedialis	0	0	0	0	na	na
Brucella_sp._09RB8471	2	0	0	0	On	Off
Brucella_sp._09RB8910	1	0	0	0	On	Off
Brucella_sp._10RB9215	9	0	0	0	On	Off
Brucella_sp._141012304	0	0	0	0	na	na
Brucella_sp._2280	2	0	0	0	On	Off
Brucella_sp._BO2	6	2	2	2	Off	Off
Brucella_suis	0	0	0	0	na	na
Brucella_vulpis	0	0	0	0	na	na
Brucellaceae	0	0	0	0	na	na
Burkholderia_cepacia	120	11	12	12	Off	Off
Burkholderia_cepacia_ATCC_25416	39	3	11	11	Off	Off
Burkholderia_cepacia_JBK9	61	5	5	5	Off	Off
Burkholderia_gladioli	290	32	113	113	Off	Off
Burkholderia_gladioli_BSR3	66	12	22	22	Off	Off
Burkholderia_gladioli_pv._gladioli	253	22	69	69	Off	Off
Burkholderia_mallei	13	4	11	11	Off	Off
Burkholderia_mallei_NCTC_10247	3	1	2	2	Off	Off
Burkholderia_multivorans	210	22	42	42	Off	Off
Burkholderia_multivorans_ATCC_17616	61	5	12	12	Off	Off
Burkholderia_multivorans_ATCC_BAA-247	58	10	20	20	Off	Off
Burkholderia_pseudomallei	115	11	20	20	Off	Off
Burkholderia_pseudomallei_1106b	8	0	0	0	On	Off
Burkholderia_pseudomallei_1710a	1	0	0	0	On	Off
Burkholderia_pseudomallei_7894	6	2	4	4	Off	Off
Burkholderia_pseudomallei_MSHR1153	4	2	2	2	Off	Off
Burkholderia_pseudomallei_MSHR2543	4	1	1	1	Off	Off
Burkholderia_pseudomallei_MSHR346	2	1	1	1	Off	Off
Burkholderia_pseudomallei_MSHR435	5	2	2	2	Off	Off
Burkholderia_pseudomallei_NCTC_13179	4	0	0	0	On	Off
Burkholderia_pseudomallei_Pasteur_52237	2	0	0	0	On	Off
Burkholderia_sp._OLGA172	0	0	0	0	na	na
Campylobacter_coli	0	0	0	0	na	na
Campylobacter_gracilis	1	0	0	0	On	Off
Campylobacter_showae	3	0	0	0	On	Off
Chlamydia_abortus	0	0	0	0	na	na
Chlamydia_caviae	0	0	0	0	na	na
Chlamydia_felis	0	0	0	0	na	na
Chlamydia_muridarum	0	0	0	0	na	na
Chlamydia_pecorum	0	0	0	0	na	na
Chlamydia_pneumoniae	0	0	0	0	na	na
Chlamydia_psittaci	0	0	0	0	na	na
Chlamydia_trachomatis	0	0	0	0	na	na
Clostridium	72	3	10	10	Off	Off
Clostridium_aceticum	1	0	0	0	On	Off
Clostridium_argentinense	1	0	0	0	On	Off
Clostridium_baratii	2	0	0	0	On	Off
Clostridium_baratii_str._Sullivan	8	2	3	3	Off	Off
Clostridium_beijerinckii	5	0	0	0	On	Off
Clostridium_beijerinckii_NRRL_B-598	1	0	0	0	On	Off
Clostridium_bornimense	2	0	0	0	On	Off
Clostridium_botulinum	2	0	0	0	On	Off
Clostridium_botulinum_202F	2	2	2	2	Off	Off
Clostridium_botulinum_BKT015925	3	2	2	2	Off	Off
Clostridium_botulinum_E3_str._Alaska_E43	0	0	0	0	na	na
Clostridium_butyricum	9	1	1	1	Off	Off
Clostridium_cellulovorans_743B	2	0	0	0	On	Off
Clostridium_chauvoei	6	2	4	4	Off	Off
Clostridium_cochlearium	9	0	0	0	On	Off
Clostridium_estertheticum	0	0	0	0	na	na
Clostridium_estertheticum_subsp._estertheticum	1	0	0	0	On	Off
Clostridium_gasigenes	5	0	0	0	On	Off
Clostridium_intestinale	1	1	1	1	Off	Off
Clostridium_isatidis	2	0	0	0	On	Off
Clostridium_kluyveri	2	2	2	2	Off	Off
Clostridium_novyi	0	0	0	0	na	na
Clostridium_novyi_NT	1	0	0	0	On	Off
Clostridium_perfringens	33	5	49	49	Off	Off
Clostridium_perfringens_ATCC_13124	1	0	0	0	On	Off
Clostridium_perfringens_str._13	8	1	4	4	Off	Off
Clostridium_saccharobutylicum	1	0	0	0	On	Off
Clostridium_saccharoperbutylacetonicum	3	0	0	0	On	Off
Clostridium_septicum	8	1	1	1	Off	Off
Clostridium_sp._AWRP	1	0	0	0	On	Off
Clostridium_sp._BNL1100	0	0	0	0	na	na
Clostridium_sp._C5S11	3	0	0	0	On	Off
Clostridium_sp._DL-VIII	1	0	0	0	On	Off
Clostridium_sp._JN-9	1	1	1	1	Off	Off
Clostridium_sp._M62/1	5	0	0	0	On	Off
Clostridium_sp._SY8519	3	0	0	0	On	Off
Clostridium_sporogenes	0	0	0	0	na	na
Clostridium_taeniosporum	1	0	0	0	On	Off
Clostridium_tetani	3	0	0	0	On	Off
Clostridium_tetani_E88	0	0	0	0	na	na
Clostridium_tyrobutyricum	2	0	0	0	On	Off
Coccidioides_immitis	0	0	0	0	na	na
Coccidioides_posadasii	0	0	0	0	na	na
Corynebacterium_ammoniagenes	3	0	0	0	On	Off
Corynebacterium_crudilactis	1	1	1	1	Off	Off
Corynebacterium_diphtheriae	13	2	3	3	Off	Off
Corynebacterium_diphtheriae_NCTC_13129	2	0	0	0	On	Off
Corynebacterium_glutamicum	18	2	17	17	Off	Off
Corynebacterium_glutamicum_SCgG1	3	1	1	1	Off	Off
Corynebacterium_glyciniphilum	0	0	0	0	na	na
Corynebacterium_glyciniphilum_AJ_3170	41	5	5	5	Off	Off
Corynebacterium_jeikeium	11	2	2	2	Off	Off
Corynebacterium_jeikeium_K411	23	1	2	2	Off	Off
Corynebacterium_kroppenstedtii	3	1	2	2	Off	Off
Corynebacterium_kroppenstedtii_DSM_44385	14	1	1	1	Off	Off
Corynebacterium_maris	0	0	0	0	na	na
Corynebacterium_maris_DSM_45190	252	71	72	72	Off	Off
Corynebacterium_matruchotii	18	4	4	4	Off	Off
Corynebacterium_segmentosum	19	0	0	0	On	Off
Corynebacterium_sphenisci	0	0	0	0	na	na
Corynebacterium_sphenisci_DSM_44792	161	16	16	16	Off	Off
Corynebacterium_stationis	38	11	11	11	Off	Off
Corynebacterium_urealyticum	24	3	3	3	Off	Off
Corynebacterium_ureicelerivorans	27	2	2	2	Off	Off
Corynebacterium_variabile	0	0	0	0	na	na
Corynebacterium_variabile_DSM_44702	49	10	10	10	Off	Off
Corynebacterium_xerosis	96	3	3	3	Off	Off
Cowpox-Vaccinia_virus	0	0	0	0	na	na
Cowpox_virus	0	0	0	0	na	na
Coxiella_burnetii	14	0	0	0	On	Off
Coxiella_burnetii_Dugway_5J108-111	9	0	0	0	On	Off
Coxiella_burnetii_str._Schperling	2	0	0	0	On	Off
