Node	NumberOfUnfilteredReads	NumberOfFilteredReads	NumberOfUnfilteredAlignments	numberOfAlignments	turnedOn?	downSampling?
Actinobacillus_equuli	0	0	0	0	na	na
Actinobacillus_pleuropneumoniae	1	1	1	1	Off	Off
African_swine_fever_virus	0	0	0	0	na	na
Aphthovirus	0	0	0	0	na	na
Arcanobacterium_haemolyticum	1	0	0	0	On	Off
Aspergillus_fumigatus	0	0	0	0	na	na
Bartonella_bacilliformis	1	0	0	0	On	Off
Bartonella_henselae	0	0	0	0	na	na
Bartonella_quintana	0	0	0	0	na	na
Blastomyces_dermatitidis	0	0	0	0	na	na
Bordetella_bronchialis	214	28	29	29	Off	Off
Bordetella_bronchiseptica	96	22	26	26	Off	Off
Bordetella_genomosp._13	266	41	41	41	Off	Off
Bordetella_pertussis	44	5	27	27	Off	Off
Bordetella_pertussis_137	9	3	30	30	Off	Off
Bordetella_pertussis_18323	10	2	18	18	Off	Off
Bordetella_petrii	180	22	23	23	Off	Off
Bordetella_trematum	125	11	16	16	Off	Off
Borrelia_crocidurae	0	0	0	0	na	na
Borrelia_recurrentis	0	0	0	0	na	na
Borreliella_afzelii	0	0	0	0	na	na
Borreliella_burgdorferi	0	0	0	0	na	na
Borreliella_garinii	0	0	0	0	na	na
Bovine_rhinitis_A_virus	0	0	0	0	na	na
Brucella_abortus	1	0	0	0	On	Off
Brucella_canis	0	0	0	0	na	na
Brucella_melitensis	0	0	0	0	na	na
Brucella_melitensis_bv._2_str._63/9	1	0	0	0	On	Off
Brucella_microti	0	0	0	0	na	na
Brucella_ovis	0	0	0	0	na	na
Brucella_suis	0	0	0	0	na	na
Burkholderia_cepacia	181	31	40	40	Off	Off
Burkholderia_cepacia_ATCC_25416	56	15	79	79	Off	Off
Burkholderia_cepacia_JBK9	67	13	14	14	Off	Off
Burkholderia_gladioli	356	64	256	256	Off	Off
Burkholderia_gladioli_BSR3	62	11	15	15	Off	Off
Burkholderia_gladioli_pv._gladioli	252	32	94	94	Off	Off
Burkholderia_mallei	7	3	14	14	Off	Off
Burkholderia_mallei_NCTC_10229	4	0	0	0	On	Off
Burkholderia_mallei_NCTC_10247	3	3	6	6	Off	Off
