Node	NumberOfUnfilteredReads	NumberOfFilteredReads	NumberOfUnfilteredAlignments	numberOfAlignments	turnedOn?	downSampling?
Actinobacillus_equuli	0	0	0	0	na	na
Actinobacillus_pleuropneumoniae	1	0	0	0	On	Off
African_swine_fever_virus	0	0	0	0	na	na
Aphthovirus	0	0	0	0	na	na
Arcanobacterium_haemolyticum	0	0	0	0	na	na
Aspergillus_fumigatus	0	0	0	0	na	na
Bartonella_bacilliformis	0	0	0	0	na	na
Bartonella_henselae	0	0	0	0	na	na
Bartonella_quintana	0	0	0	0	na	na
Bartonella_quintana_RM-11	2	1	4	4	Off	Off
Blastomyces_dermatitidis	0	0	0	0	na	na
Bordetella_bronchialis	7	1	1	1	Off	Off
Bordetella_bronchiseptica	6	2	2	2	Off	Off
Bordetella_genomosp._13	15	0	0	0	On	Off
Bordetella_pertussis	1	0	0	0	On	Off
Bordetella_pertussis_137	1	0	0	0	On	Off
Bordetella_petrii	13	0	0	0	On	Off
Bordetella_trematum	5	2	3	3	Off	Off
Borrelia_crocidurae	0	0	0	0	na	na
Borrelia_recurrentis	0	0	0	0	na	na
Borreliella_afzelii	0	0	0	0	na	na
Borreliella_burgdorferi	0	0	0	0	na	na
Borreliella_garinii	0	0	0	0	na	na
Bovine_rhinitis_A_virus	0	0	0	0	na	na
Brucella_abortus	0	0	0	0	na	na
Brucella_canis	0	0	0	0	na	na
Brucella_melitensis	0	0	0	0	na	na
Brucella_microti	0	0	0	0	na	na
Brucella_ovis	0	0	0	0	na	na
Brucella_suis	0	0	0	0	na	na
Burkholderia_cepacia	1968	240	423	423	Off	Off
Burkholderia_cepacia_ATCC_25416	1033	116	527	527	Off	Off
Burkholderia_cepacia_JBK9	946	114	130	130	Off	Off
Burkholderia_gladioli	767	72	312	312	Off	Off
Burkholderia_gladioli_BSR3	203	24	30	30	Off	Off
Burkholderia_gladioli_pv._gladioli	512	54	135	135	Off	Off
Burkholderia_mallei	28	6	21	21	Off	Off
Burkholderia_mallei_NCTC_10229	8	0	0	0	On	Off
Burkholderia_mallei_NCTC_10247	5	1	5	5	Off	Off
Burkholderia_multivorans	4692	525	1735	1735	Off	Off
Burkholderia_multivorans_ATCC_17616	1479	151	538	538	Off	Off
Burkholderia_multivorans_ATCC_BAA-247	1509	169	496	496	Off	Off
Burkholderia_pseudomallei	1382	140	436	436	Off	Off
Burkholderia_pseudomallei_1106b	17	5	8	8	Off	Off
Burkholderia_pseudomallei_1710a	4	0	0	0	On	Off
Burkholderia_pseudomallei_1710b	5	0	0	0	On	Off
Burkholderia_pseudomallei_7894	64	6	19	19	Off	Off
Burkholderia_pseudomallei_B03	11	1	3	3	Off	Off
Burkholderia_pseudomallei_MSHR1153	26	4	24	24	Off	Off
Burkholderia_pseudomallei_MSHR2543	21	2	3	3	Off	Off
Burkholderia_pseudomallei_MSHR346	133	14	26	26	Off	Off
Burkholderia_pseudomallei_MSHR435	16	1	2	2	Off	Off
Burkholderia_pseudomallei_NCTC_13179	15	3	5	5	Off	Off
Burkholderia_pseudomallei_Pasteur_52237	5	0	0	0	On	Off
Campylobacter_coli	0	0	0	0	na	na
Campylobacter_coli_RM4661	2	0	0	0	On	Off
Campylobacter_fetus	0	0	0	0	na	na
Campylobacter_fetus_subsp._testudinum_Sp3	1	0	0	0	On	Off
Campylobacter_gracilis	0	0	0	0	na	na
Campylobacter_showae	0	0	0	0	na	na
Canine_morbillivirus	0	0	0	0	na	na
Chlamydia_abortus	0	0	0	0	na	na
Chlamydia_caviae	0	0	0	0	na	na
Chlamydia_felis	0	0	0	0	na	na
Chlamydia_muridarum	0	0	0	0	na	na
Chlamydia_pecorum	0	0	0	0	na	na
Chlamydia_pneumoniae	0	0	0	0	na	na
Chlamydia_psittaci	0	0	0	0	na	na
Chlamydia_suis	1	0	0	0	On	Off
Chlamydia_trachomatis	0	0	0	0	na	na
Corynebacterium_ammoniagenes	0	0	0	0	na	na
Corynebacterium_amycolatum	1	0	0	0	On	Off
Corynebacterium_bovis	0	0	0	0	na	na
Corynebacterium_crudilactis	0	0	0	0	na	na
Corynebacterium_diphtheriae	0	0	0	0	na	na
Corynebacterium_diphtheriae_NCTC_13129	1	0	0	0	On	Off
Corynebacterium_jeikeium	1	0	0	0	On	Off
Corynebacterium_jeikeium_K411	1	0	0	0	On	Off
Corynebacterium_kroppenstedtii	0	0	0	0	na	na
Corynebacterium_kroppenstedtii_DSM_44385	2	0	0	0	On	Off
Corynebacterium_maris	0	0	0	0	na	na
Corynebacterium_matruchotii	11	0	0	0	On	Off
Corynebacterium_minutissimum	1	1	1	1	Off	Off
Corynebacterium_pseudotuberculosis	0	0	0	0	na	na
Corynebacterium_renale	0	0	0	0	na	na
Corynebacterium_segmentosum	1	0	0	0	On	Off
Corynebacterium_sphenisci	0	0	0	0	na	na
Corynebacterium_stationis	1	0	0	0	On	Off
Corynebacterium_striatum	2	0	0	0	On	Off
Corynebacterium_urealyticum	0	0	0	0	na	na
Corynebacterium_ureicelerivorans	9	1	2	2	Off	Off
Corynebacterium_xerosis	0	0	0	0	na	na
Cowpox_virus	0	0	0	0	na	na
Coxiella_burnetii	0	0	0	0	na	na
Coxiella_burnetii_str._Schperling	1	0	0	0	On	Off
Cryptosporidium	0	0	0	0	na	na
Cryptosporidium_parvum	0	0	0	0	na	na
Deltaretrovirus	0	0	0	0	na	na
Ehrlichia_canis	0	0	0	0	na	na
Enterococcus_avium	0	0	0	0	na	na
Enterococcus_casseliflavus	1	0	0	0	On	Off
Enterococcus_cecorum	20	0	0	0	On	Off
Enterococcus_durans	1	1	2	2	Off	Off
Enterococcus_faecalis	5	0	0	0	On	Off
Enterococcus_faecalis_R712	1	0	0	0	On	Off
Enterococcus_faecium	4	0	0	0	On	Off
Enterococcus_hirae	0	0	0	0	na	na
Enterococcus_mundtii	0	0	0	0	na	na
Enterovirus_B	0	0	0	0	na	na
Epizootic_hemorrhagic_disease_virus_(serotype_1_/_strain_New_Jersey)	0	0	0	0	na	na
Equine_rhinitis_A_virus	0	0	0	0	na	na
Erysipelothrix_rhusiopathiae	2	2	4	4	Off	Off
Erythroparvovirus	0	0	0	0	na	na
Escherichia_coli	4	1	1	1	Off	Off
Escherichia_coli_FAP1	1	0	0	0	On	Off
Escherichia_coli_O111	0	0	0	0	na	na
Escherichia_coli_O157:H7	0	0	0	0	na	na
Escherichia_coli_O26	0	0	0	0	na	na
Francisella_tularensis	3	0	0	0	On	Off
Fusobacterium	7	0	0	0	On	Off
Fusobacterium_gastrosuis	1	0	0	0	On	Off
Fusobacterium_hwasookii_ChDC_F206	1	0	0	0	On	Off
Fusobacterium_nucleatum	0	0	0	0	na	na
Fusobacterium_nucleatum_subsp._polymorphum	1	0	0	0	On	Off
Fusobacterium_nucleatum_subsp._polymorphum_ATCC_10953	1	0	0	0	On	Off
Fusobacterium_pseudoperiodonticum	5	0	0	0	On	Off
Goatpox_virus	0	0	0	0	na	na
Haemophilus_influenzae	3	0	0	0	On	Off
Haemophilus_influenzae_CGSHiCZ412602	1	0	0	0	On	Off
Haemophilus_influenzae_KR494	1	0	0	0	On	Off
Haemophilus_influenzae_R2866	1	0	0	0	On	Off
Helicobacter_cinaedi	0	0	0	0	na	na
Helicobacter_pylori	3	0	0	0	On	Off
Hepatitis_B_virus	0	0	0	0	na	na
Hepatitis_E_virus	0	0	0	0	na	na
Hepatitis_delta_virus	0	0	0	0	na	na
Human_adenovirus_1	0	0	0	0	na	na
Human_adenovirus_2	0	0	0	0	na	na
Human_adenovirus_35	0	0	0	0	na	na
Human_adenovirus_5	0	0	0	0	na	na
Human_adenovirus_54	0	0	0	0	na	na
Human_adenovirus_7	0	0	0	0	na	na
Human_alphaherpesvirus_1	0	0	0	0	na	na
Human_alphaherpesvirus_2	0	0	0	0	na	na
Human_alphaherpesvirus_3	0	0	0	0	na	na
Human_gammaherpesvirus_4	0	0	0	0	na	na
Human_herpesvirus_4_type_2	0	0	0	0	na	na
Human_mastadenovirus_C	0	0	0	0	na	na
JC_polyomavirus	0	0	0	0	na	na
Klebsiella_aerogenes	2	1	1	1	Off	Off
Klebsiella_aerogenes_EA1509E	4	1	10	10	Off	Off
Klebsiella_michiganensis	1	0	0	0	On	Off
Klebsiella_oxytoca	0	0	0	0	na	na
Klebsiella_pneumoniae	10	3	3	3	Off	Off
Klebsiella_pneumoniae_subsp._pneumoniae	3	0	0	0	On	Off
Klebsiella_pneumoniae_subsp._rhinoscleromatis	0	0	0	0	na	na
Legionella_anisa	5	0	0	0	On	Off
Legionella_lansingensis	5	0	0	0	On	Off
Legionella_pneumophila	13	2	6	6	Off	Off
Legionella_pneumophila_str._Corby	1	0	0	0	On	Off
Legionella_pneumophila_subsp._fraseri	9	0	0	0	On	Off
Legionella_pneumophila_subsp._pascullei	1	0	0	0	On	Off
Legionella_pneumophila_subsp._pneumophila	9	0	0	0	On	Off
Legionella_pneumophila_subsp._pneumophila_str._Philadelphia_1	2	0	0	0	On	Off
Leptospira_alexanderi	0	0	0	0	na	na
Leptospira_alstonii	0	0	0	0	na	na
Leptospira_biflexa	0	0	0	0	na	na
Leptospira_biflexa_serovar_Patoc	1	0	0	0	On	Off
Leptospira_borgpetersenii	0	0	0	0	na	na
Leptospira_broomii	0	0	0	0	na	na
Leptospira_fainei	0	0	0	0	na	na
Leptospira_inadai	0	0	0	0	na	na
