Node	NumberOfAssignedReads
Actinobacillus_equuli	1
Actinobacillus_pleuropneumoniae	6
Actinobacillus_pleuropneumoniae_serovar_9_str._CVJ13261	1
African_swine_fever_virus	0
Aphthovirus	0
Arcanobacterium_haemolyticum	4
Aspergillus_fumigatus	0
Bartonella_bacilliformis	0
Bartonella_henselae	0
Bartonella_quintana	0
Blastomyces_dermatitidis	0
Bordetella_bronchialis	118
Bordetella_bronchiseptica	103
Bordetella_genomosp._13	123
Bordetella_pertussis	33
Bordetella_pertussis_137	6
Bordetella_pertussis_18323	13
Bordetella_petrii	99
Bordetella_trematum	76
Borrelia_crocidurae	0
Borrelia_recurrentis	0
Borreliella_afzelii	0
Borreliella_burgdorferi	0
Borreliella_garinii	0
Bovine_rhinitis_A_virus	0
Brucella_abortus	0
Brucella_abortus_bv._6_str._870	2
Brucella_canis	0
Brucella_melitensis	4
Brucella_melitensis_bv._2_str._63/9	1
Brucella_microti	0
Brucella_ovis	0
Brucella_ovis_ATCC_25840	25
Brucella_suis	1
Brucella_suis_019	1
Burkholderia_cepacia	210
Burkholderia_cepacia_ATCC_25416	58
Burkholderia_cepacia_JBK9	53
Burkholderia_gladioli	319
Burkholderia_gladioli_BSR3	72
Burkholderia_gladioli_pv._gladioli	294
Burkholderia_mallei	16
Burkholderia_mallei_NCTC_10247	2
Burkholderia_multivorans	252
Burkholderia_multivorans_ATCC_17616	62
Burkholderia_multivorans_ATCC_BAA-247	72
Burkholderia_pseudomallei	210
Burkholderia_pseudomallei_1106b	79
Burkholderia_pseudomallei_1710a	7
Burkholderia_pseudomallei_1710b	3
Burkholderia_pseudomallei_7894	6
Burkholderia_pseudomallei_B03	12
Burkholderia_pseudomallei_MSHR1153	10
Burkholderia_pseudomallei_MSHR2543	8
Burkholderia_pseudomallei_MSHR346	3
Burkholderia_pseudomallei_MSHR435	6
Burkholderia_pseudomallei_NCTC_13179	7
Burkholderia_pseudomallei_Pasteur_52237	3
Campylobacter_coli	0
Campylobacter_fetus	0
Campylobacter_gracilis	10
