Node	NumberOfAssignedReads
African_swine_fever_virus	0
Aspergillus_fumigatus	0
BK_virus_strain_AS	0
BK_virus_strain_GS	0
BK_virus_variant_RF	0
Bacillus_anthracis	0
Bacillus_cereus	2
Bacillus_cereus_group	10
Bacillus_cytotoxicus	1
Bacillus_luti	1
Bacillus_mobilis	1
Bacillus_mycoides	3
Bacillus_pseudomycoides	9
Bacillus_pseudomycoides_DSM_12442	6
Bacillus_thuringiensis	3
Bacillus_thuringiensis_serovar_galleriae	1
Bacillus_thuringiensis_serovar_israelensis	1
Bacillus_tropicus	1
Bacillus_wiedmannii	2
Bartonella_bacilliformis	0
Bartonella_henselae	0
Bartonella_quintana	1
Bartonella_quintana_RM-11	2
Blastomyces_dermatitidis	0
Bordetella	1224
Bordetella_avium_197N	148
Bordetella_bronchialis	325
Bordetella_bronchiseptica	208
Bordetella_flabilis	290
Bordetella_genomosp._13	354
Bordetella_genomosp._6	95
Bordetella_genomosp._8	342
Bordetella_genomosp._9	248
Bordetella_hinzii	311
Bordetella_holmesii	184
Bordetella_parapertussis	50
Bordetella_pertussis	100
Bordetella_pertussis_137	22
Bordetella_pertussis_18323	16
Bordetella_petrii	536
Bordetella_pseudohinzii	214
Bordetella_sp._H567	356
Bordetella_sp._HZ20	0
Bordetella_sp._N	319
Bordetella_trematum	271
Borrelia	2
Borrelia_anserina	1
Borrelia_coriaceae	1
Borrelia_crocidurae	3
Borrelia_crocidurae_str._Achema	1
Borrelia_miyamotoi	1
Borrelia_miyamotoi_FR64b	1
Borrelia_recurrentis	0
Borrelia_recurrentis_A1	1
Borreliaceae	4
Borreliella_afzelii	2
Borreliella_burgdorferi	0
Borreliella_garinii	0
Brucella	223
Brucella_abortus	4
Brucella_abortus_bv._6_str._870	1
Brucella_canis	1
Brucella_inopinata	4
Brucella_melitensis	0
Brucella_microti	0
Brucella_ovis	0
Brucella_pinnipedialis	0
Brucella_sp._09RB8471	7
Brucella_sp._09RB8910	3
Brucella_sp._10RB9215	6
Brucella_sp._141012304	0
Brucella_sp._2002734562	1
Brucella_sp._2280	5
Brucella_sp._BO2	4
Brucella_suis	0
Brucella_suis_bv._2	1
Brucella_vulpis	0
Brucellaceae	1
Burkholderia_cepacia	147
Burkholderia_cepacia_ATCC_25416	70
Burkholderia_cepacia_JBK9	74
Burkholderia_gladioli	325
Burkholderia_gladioli_BSR3	90
Burkholderia_gladioli_pv._gladioli	300
Burkholderia_mallei	7
Burkholderia_mallei_NCTC_10229	1
Burkholderia_mallei_NCTC_10247	1
Burkholderia_multivorans	301
Burkholderia_multivorans_ATCC_17616	80
Burkholderia_multivorans_ATCC_BAA-247	79
Burkholderia_pseudomallei	138
Burkholderia_pseudomallei_1106b	7
Burkholderia_pseudomallei_1710a	3
Burkholderia_pseudomallei_7894	4
Burkholderia_pseudomallei_B03	8
Burkholderia_pseudomallei_MSHR1153	5
Burkholderia_pseudomallei_MSHR2543	10
Burkholderia_pseudomallei_MSHR346	7
Burkholderia_pseudomallei_MSHR435	3
Burkholderia_pseudomallei_NCTC_13179	17
Burkholderia_pseudomallei_Pasteur_52237	6
Burkholderia_sp._OLGA172	0
Campylobacter_coli	0
Campylobacter_coli_RM1875	6
Campylobacter_gracilis	2
Campylobacter_showae	8
Chlamydia_abortus	0
Chlamydia_caviae	0
Chlamydia_caviae_GPIC	3
Chlamydia_felis	0
Chlamydia_muridarum	0
Chlamydia_pecorum	0
Chlamydia_pneumoniae	0
Chlamydia_psittaci	0
Chlamydia_trachomatis	0
Chlamydia_trachomatis_6276	1
Clostridium	59
Clostridium_aceticum	2
Clostridium_acetobutylicum	1
Clostridium_beijerinckii_NRRL_B-598	1
Clostridium_botulinum	1
Clostridium_botulinum_202F	1
Clostridium_botulinum_A_str._ATCC_3502	3
Clostridium_botulinum_BKT015925	0
Clostridium_botulinum_CDC_1436	1
Clostridium_botulinum_E3_str._Alaska_E43	0
Clostridium_botulinum_Prevot_594	1
Clostridium_butyricum	3
Clostridium_cadaveris	1
Clostridium_cellulovorans_743B	4
Clostridium_chauvoei	1
Clostridium_cochlearium	0
Clostridium_drakei	1
Clostridium_estertheticum	0
Clostridium_estertheticum_subsp._estertheticum	2
Clostridium_gasigenes	2
Clostridium_intestinale	1
Clostridium_isatidis	1
Clostridium_kluyveri	4
Clostridium_ljungdahlii_DSM_13528	1
Clostridium_novyi	0
Clostridium_pasteurianum_BC1	3
Clostridium_perfringens	3
Clostridium_perfringens_ATCC_13124	3
Clostridium_perfringens_str._13	1
Clostridium_scatologenes	1
Clostridium_septicum	0
Clostridium_sp._BNL1100	1
Clostridium_sp._C5S11	1
Clostridium_sp._DL-VIII	3
Clostridium_sp._JN-9	1
Clostridium_sp._M62/1	2
Clostridium_sp._SY8519	8
Clostridium_sporogenes	4
Clostridium_taeniosporum	2
Clostridium_tetani	0
Clostridium_tetani_E88	0
Clostridium_tyrobutyricum	3
Coccidioides_immitis	0
Coccidioides_posadasii	0
Corynebacterium_ammoniagenes	1
Corynebacterium_crudilactis	2
Corynebacterium_diphtheriae	1
Corynebacterium_diphtheriae_HC03	1
Corynebacterium_diphtheriae_NCTC_13129	1
Corynebacterium_glutamicum	5
Corynebacterium_glyciniphilum	0
Corynebacterium_glyciniphilum_AJ_3170	23
Corynebacterium_jeikeium	12
Corynebacterium_jeikeium_K411	9
Corynebacterium_kroppenstedtii	6
Corynebacterium_kroppenstedtii_DSM_44385	4
Corynebacterium_maris	0
Corynebacterium_maris_DSM_45190	54
Corynebacterium_matruchotii	7
Corynebacterium_segmentosum	5
Corynebacterium_sphenisci	0
Corynebacterium_sphenisci_DSM_44792	79
Corynebacterium_stationis	0
Corynebacterium_urealyticum	13
Corynebacterium_ureicelerivorans	26
Corynebacterium_variabile	0
Corynebacterium_variabile_DSM_44702	20
Corynebacterium_xerosis	48
Cowpox-Vaccinia_virus	0
Cowpox_virus	0
Coxiella_burnetii	15
Coxiella_burnetii_str._Schperling	2
Cryptococcus_gattii_species_complex	0
Cryptococcus_neoformans	0
Cynomolgus_Epstein-Barr_Virus_A4	0
Cynomolgus_Epstein-Barr_Virus_Si-IIA	0
Cynomolgus_Epstein-Barr_Virus_TsB-B6	0
Ehrlichia_canis	0
Enterobius_vermicularis	40
Enterococcus_avium	13
Enterococcus_casseliflavus	20
Enterococcus_casseliflavus_EC20	5
Enterococcus_cecorum	2
Enterococcus_durans	9
Enterococcus_faecalis	22
Enterococcus_faecalis_62	2
Enterococcus_faecalis_ATCC_29212	2
Enterococcus_faecalis_R712	1
Enterococcus_faecium	12
Enterococcus_hirae	3
Enterococcus_hirae_ATCC_9790	5
Enterococcus_mundtii	5
Epstein-barr_virus_strain_ag876	0
Epstein-barr_virus_strain_p3hr-1	0
Erysipelothrix_rhusiopathiae	2
Erysipelothrix_rhusiopathiae_str._Fujisawa	1
Escherichia_coli	49
Escherichia_coli_042	2
Escherichia_coli_CFT073	1
Escherichia_coli_ED1a	1
Escherichia_coli_NCCP15648	1
Escherichia_coli_O111	0
Escherichia_coli_O157:H7	0
Escherichia_coli_O19	2
Escherichia_coli_O26	0
Escherichia_coli_O78	2
Escherichia_coli_O7:K1_str._CE10	1
Francisella_tularensis	1
Fusobacterium	0
Fusobacterium_gastrosuis	1
Fusobacterium_nucleatum	0
Fusobacterium_nucleatum_subsp._animalis	1
Fusobacterium_nucleatum_subsp._vincentii	1
Fusobacterium_pseudoperiodonticum	2
Fusobacterium_ulcerans	2
Fusobacterium_varium	1
Haemophilus_influenzae	7
Haemophilus_influenzae_Rd_KW20	0
Haemophilus_parainfluenzae	3
Haemophilus_parainfluenzae_T3T1	2
Helicobacter_cinaedi	0
Helicobacter_pylori	11
Helicobacter_pylori_ELS37	2
Helicobacter_pylori_Shi112	3
Hepatitis_B_virus	0
Hepatitis_E_virus	0
Hepatitis_delta_virus	0
Herpes_simplex_virus_unknown_type	0
Histoplasma_capsulatum	0
Human_adenovirus_1	0
Human_adenovirus_11	0
Human_adenovirus_11+34	0
Human_adenovirus_11a	0
Human_adenovirus_11p	0
Human_adenovirus_12	0
Human_adenovirus_14	0
Human_adenovirus_14a	0
Human_adenovirus_14p	0
Human_adenovirus_14p1	0
Human_adenovirus_15	0
Human_adenovirus_15/H9	0
Human_adenovirus_16	0
Human_adenovirus_16p	0
Human_adenovirus_17	0
Human_adenovirus_18	0
Human_adenovirus_19	0
Human_adenovirus_19C	0
Human_adenovirus_19a	0
Human_adenovirus_19p	0
Human_adenovirus_1_strain_Adenoid_71	0
Human_adenovirus_2	0
