Node	NumberOfAssignedReads
Actinobacillus_equuli	113
Actinobacillus_pleuropneumoniae	286
Actinobacillus_pleuropneumoniae_serovar_4_str._M62	49
Actinobacillus_pleuropneumoniae_serovar_6_str._Femo	69
Actinobacillus_pleuropneumoniae_serovar_9_str._CVJ13261	55
African_swine_fever_virus	0
Aphthovirus	0
Arcanobacterium_haemolyticum	2
Aspergillus_fumigatus	0
Bartonella_bacilliformis	3
Bartonella_henselae	0
Bartonella_quintana	0
Blastomyces_dermatitidis	0
Bordetella_bronchialis	155
Bordetella_bronchiseptica	115
Bordetella_genomosp._13	202
Bordetella_pertussis	49
Bordetella_pertussis_137	9
Bordetella_pertussis_18323	7
Bordetella_petrii	360
Bordetella_trematum	105
Borrelia_crocidurae	0
Borrelia_crocidurae_DOU	2
Borrelia_crocidurae_str._Achema	1
Borrelia_recurrentis	0
Borreliella_afzelii	0
Borreliella_afzelii_K78	1
Borreliella_burgdorferi	0
Borreliella_garinii	0
Bovine_rhinitis_A_virus	0
Brucella_abortus	6
Brucella_canis	0
Brucella_melitensis	2
Brucella_melitensis_bv._2_str._63/9	3
Brucella_microti	0
Brucella_microti_CCM_4915	2
Brucella_ovis	0
Brucella_ovis_ATCC_25840	6
Brucella_suis	0
Brucella_suis_019	4
Burkholderia_cepacia	142
Burkholderia_cepacia_ATCC_25416	30
Burkholderia_cepacia_JBK9	53
Burkholderia_gladioli	224
Burkholderia_gladioli_BSR3	69
Burkholderia_gladioli_pv._gladioli	184
Burkholderia_mallei	9
Burkholderia_mallei_NCTC_10229	1
Burkholderia_multivorans	217
Burkholderia_multivorans_ATCC_17616	50
Burkholderia_multivorans_ATCC_BAA-247	57
Burkholderia_pseudomallei	117
Burkholderia_pseudomallei_1106b	7
Burkholderia_pseudomallei_1710a	1
Burkholderia_pseudomallei_1710b	1
Burkholderia_pseudomallei_7894	3
Burkholderia_pseudomallei_B03	9
Burkholderia_pseudomallei_MSHR1153	8
Burkholderia_pseudomallei_MSHR2543	7
Burkholderia_pseudomallei_MSHR346	5
Burkholderia_pseudomallei_MSHR435	4
Burkholderia_pseudomallei_NCTC_13179	9
Burkholderia_pseudomallei_Pasteur_52237	4
Campylobacter_coli	3
Campylobacter_fetus	0
Campylobacter_fetus_subsp._fetus	2
Campylobacter_gracilis	4
Campylobacter_showae	2
Canine_morbillivirus	0
Chlamydia_abortus	0
Chlamydia_abortus_LLG	2
Chlamydia_caviae	0
Chlamydia_caviae_GPIC	1
Chlamydia_felis	0
Chlamydia_muridarum	1
Chlamydia_pecorum	0
Chlamydia_pecorum_P787	3
Chlamydia_pneumoniae	0
Chlamydia_pneumoniae_AR39	2
Chlamydia_psittaci	0
Chlamydia_suis	4
Chlamydia_trachomatis	0
Chlamydia_trachomatis_6276	2
Corynebacterium_ammoniagenes	1
Corynebacterium_amycolatum	6
Corynebacterium_bovis	39
Corynebacterium_crudilactis	0
Corynebacterium_diphtheriae	1
Corynebacterium_diphtheriae_HC03	1
Corynebacterium_diphtheriae_NCTC_13129	3
Corynebacterium_jeikeium	5
Corynebacterium_jeikeium_K411	6
Corynebacterium_kroppenstedtii	5
Corynebacterium_kroppenstedtii_DSM_44385	9
Corynebacterium_maris	0
Corynebacterium_maris_DSM_45190	31
Corynebacterium_matruchotii	7
Corynebacterium_minutissimum	10
Corynebacterium_pseudotuberculosis	4
Corynebacterium_pseudotuberculosis_Cp162	1
Corynebacterium_renale	2
Corynebacterium_segmentosum	2
Corynebacterium_sphenisci	0
Corynebacterium_sphenisci_DSM_44792	43
Corynebacterium_stationis	2
Corynebacterium_striatum	9
Corynebacterium_urealyticum	10
Corynebacterium_ureicelerivorans	13
Corynebacterium_xerosis	34
Cowpox_virus	0
Coxiella_burnetii	13
Coxiella_burnetii_Dugway_5J108-111	6
Coxiella_burnetii_str._Schperling	2
Cryptosporidium	0
Cryptosporidium_parvum	0
Deltaretrovirus	0
Ehrlichia_canis	0
Enterococcus_avium	3
Enterococcus_casseliflavus	1
Enterococcus_cecorum	4
Enterococcus_durans	3
Enterococcus_faecalis	1
Enterococcus_faecium	2
Enterococcus_hirae	1
Enterococcus_mundtii	2
Enterovirus_B	0
Epizootic_hemorrhagic_disease_virus_(serotype_1_/_strain_New_Jersey)	0
Equine_rhinitis_A_virus	0
Erysipelothrix_rhusiopathiae	0
Erysipelothrix_rhusiopathiae_str._Fujisawa	1
Erythroparvovirus	0
Escherichia_coli	37
Escherichia_coli_042	1
Escherichia_coli_K-12	1
Escherichia_coli_O111	0
Escherichia_coli_O121_str._RM8352	1
Escherichia_coli_O139	1
Escherichia_coli_O139:H28_str._E24377A	1
Escherichia_coli_O145:NM	1
Escherichia_coli_O157:H7	1
Escherichia_coli_O169:H41	1
Escherichia_coli_O26	0
Francisella_tularensis	1
Francisella_tularensis_subsp._novicida	2
Fusobacterium	4
Fusobacterium_gastrosuis	1
Fusobacterium_gonidiaformans_ATCC_25563	1
Fusobacterium_necrophorum	1
Fusobacterium_necrophorum_subsp._funduliforme	1
Fusobacterium_nucleatum	0
Fusobacterium_nucleatum_subsp._animalis	1
Fusobacterium_nucleatum_subsp._polymorphum	1
Fusobacterium_nucleatum_subsp._vincentii	1
Fusobacterium_nucleatum_subsp._vincentii_ChDC_F8	3
Fusobacterium_pseudoperiodonticum	3
Fusobacterium_ulcerans	1
Goatpox_virus	0
Haemophilus_influenzae	26
Haemophilus_influenzae_10810	2
Haemophilus_influenzae_2019	2
Haemophilus_influenzae_CGSHiCZ412602	1
Haemophilus_influenzae_F3031	1
Haemophilus_influenzae_KR494	2
Haemophilus_influenzae_R2846	2
Haemophilus_influenzae_R2866	2
Haemophilus_influenzae_biotype_aegyptius	1
Helicobacter_cinaedi	2
Helicobacter_pylori	15
Helicobacter_pylori_OK310	1
Helicobacter_pylori_PeCan4	1
Helicobacter_pylori_SouthAfrica7	1
Hepatitis_B_virus	0
Hepatitis_E_virus	0
Hepatitis_delta_virus	0
Human_adenovirus_1	0
Human_adenovirus_2	0
Human_adenovirus_35	0
Human_adenovirus_5	0
Human_adenovirus_54	0
Human_adenovirus_7	0
Human_alphaherpesvirus_1	0
Human_alphaherpesvirus_2	0
Human_alphaherpesvirus_3	0
Human_gammaherpesvirus_4	0
Human_herpesvirus_4_type_2	0
Human_mastadenovirus_C	0
JC_polyomavirus	0
Klebsiella_aerogenes	27
Klebsiella_aerogenes_EA1509E	10
Klebsiella_michiganensis	18
Klebsiella_michiganensis_HKOPL1	1
Klebsiella_michiganensis_KCTC_1686	2
Klebsiella_oxytoca	13
Klebsiella_pneumoniae	39
Klebsiella_pneumoniae_subsp._pneumoniae	8
Klebsiella_pneumoniae_subsp._pneumoniae_KPNIH27	2
Klebsiella_pneumoniae_subsp._rhinoscleromatis	0
Legionella_anisa	19
Legionella_lansingensis	5
Legionella_pneumophila	18
Legionella_pneumophila_subsp._fraseri	3
Legionella_pneumophila_subsp._pascullei	2
Legionella_pneumophila_subsp._pneumophila	8
Legionella_pneumophila_subsp._pneumophila_str._Philadelphia_1	4
Leptospira_alexanderi	0
Leptospira_alstonii	0
Leptospira_biflexa	0
Leptospira_biflexa_serovar_Patoc	4
Leptospira_borgpetersenii	1
Leptospira_borgpetersenii_serovar_Ceylonica	9
Leptospira_broomii	0
Leptospira_fainei	0
Leptospira_inadai	0
Leptospira_interrogans	10
Leptospira_interrogans_serovar_Linhai_str._56609	1
Leptospira_interrogans_serovar_Manilae	1
Leptospira_kirschneri	0
Leptospira_kmetyi	4
Leptospira_licerasiae	0
Leptospira_noguchii	7
Leptospira_santarosai	4
Leptospira_santarosai_serovar_Shermani_str._LT_821	3
Leptospira_weilii	10
Leptospira_wolffii	0
Listeria_monocytogenes	4
Listeria_monocytogenes_6179	2
Listeria_monocytogenes_FSL_J1-208	2
Listeria_monocytogenes_J1816	4
Lumpy_skin_disease_virus	0
Lymphocryptovirus	0
Mannheimia_haemolytica	212
Mannheimia_haemolytica_D153	5
Mannheimia_haemolytica_D174	9
Mannheimia_haemolytica_M42548	8
Mannheimia_haemolytica_USDA-ARS-USMARC-183	5
Mannheimia_haemolytica_USMARC_2286	9
Measles_morbillivirus	0
Methanobrevibacter_oralis	0
Moraxella_catarrhalis	1
Moraxella_catarrhalis_BBH18	4
Morbillivirus	0
