Node	NumberOfUnfilteredReads	NumberOfFilteredReads	NumberOfUnfilteredAlignments	numberOfAlignments	turnedOn?	downSampling?
African_swine_fever_virus	0	0	0	0	na	na
Aspergillus_fumigatus	0	0	0	0	na	na
BK_virus_strain_AS	0	0	0	0	na	na
BK_virus_strain_GS	0	0	0	0	na	na
BK_virus_variant_RF	0	0	0	0	na	na
Bacillus_anthracis	2	0	0	0	On	Off
Bacillus_cereus_Rock3-28	2	0	0	0	On	Off
Bacillus_cereus_Rock3-44	1	0	0	0	On	Off
Bacillus_cereus_group	7	2	16	16	Off	Off
Bacillus_luti	2	0	0	0	On	Off
Bacillus_mycoides	4	1	2	2	Off	Off
Bacillus_nitratireducens	1	0	0	0	On	Off
Bacillus_pseudomycoides	6	0	0	0	On	Off
Bacillus_pseudomycoides_DSM_12442	7	0	0	0	On	Off
Bacillus_thuringiensis_serovar_andalousiensis	1	0	0	0	On	Off
Bacillus_wiedmannii	2	0	0	0	On	Off
Bartonella_bacilliformis	0	0	0	0	na	na
Bartonella_henselae	0	0	0	0	na	na
Bartonella_quintana	0	0	0	0	na	na
Bartonella_quintana_RM-11	1	0	0	0	On	Off
Blastomyces_dermatitidis	0	0	0	0	na	na
Bordetella	358	45	256	256	Off	Off
Bordetella_avium_197N	8	0	0	0	On	Off
Bordetella_bronchialis	141	12	12	12	Off	Off
Bordetella_bronchiseptica	90	7	9	9	Off	Off
Bordetella_flabilis	98	6	6	6	Off	Off
Bordetella_genomosp._13	137	16	16	16	Off	Off
Bordetella_genomosp._6	43	8	8	8	Off	Off
Bordetella_genomosp._8	138	12	12	12	Off	Off
Bordetella_genomosp._9	66	8	8	8	Off	Off
Bordetella_hinzii	127	8	9	9	Off	Off
Bordetella_holmesii	24	1	3	3	Off	Off
Bordetella_parapertussis	20	1	2	2	Off	Off
Bordetella_pertussis	49	4	33	33	Off	Off
Bordetella_pertussis_137	7	1	10	10	Off	Off
Bordetella_pertussis_18323	3	1	10	10	Off	Off
Bordetella_petrii	102	8	8	8	Off	Off
Bordetella_pseudohinzii	75	11	11	11	Off	Off
Bordetella_sp._H567	120	8	8	8	Off	Off
Bordetella_sp._HZ20	0	0	0	0	na	na
Bordetella_sp._N	95	10	10	10	Off	Off
Bordetella_trematum	62	7	10	10	Off	Off
Borrelia	5	0	0	0	On	Off
Borrelia_crocidurae	0	0	0	0	na	na
Borrelia_hermsii_HS1	1	0	0	0	On	Off
Borrelia_recurrentis	0	0	0	0	na	na
Borreliaceae	1	0	0	0	On	Off
Borreliella_afzelii	0	0	0	0	na	na
Borreliella_burgdorferi	0	0	0	0	na	na
Borreliella_garinii	0	0	0	0	na	na
Brucella	1720	79	182	182	Off	Off
Brucella_abortus	1	0	0	0	On	Off
Brucella_canis	0	0	0	0	na	na
Brucella_inopinata	3	0	0	0	On	Off
Brucella_melitensis	3	0	0	0	On	Off
Brucella_microti	0	0	0	0	na	na
Brucella_microti_CCM_4915	3	1	1	1	Off	Off
Brucella_ovis	0	0	0	0	na	na
Brucella_ovis_ATCC_25840	3	1	2	2	Off	Off
Brucella_pinnipedialis	0	0	0	0	na	na
Brucella_sp._09RB8471	5	1	1	1	Off	Off
Brucella_sp._09RB8910	7	0	0	0	On	Off
Brucella_sp._10RB9215	11	0	0	0	On	Off
Brucella_sp._141012304	0	0	0	0	na	na
Brucella_sp._2280	9	1	1	1	Off	Off
Brucella_sp._BO2	3	1	3	3	Off	Off
Brucella_suis	0	0	0	0	na	na
Brucella_vulpis	0	0	0	0	na	na
Brucellaceae	4	0	0	0	On	Off
Burkholderia_cepacia	140	15	30	30	Off	Off
Burkholderia_cepacia_ATCC_25416	55	16	51	51	Off	Off
Burkholderia_cepacia_JBK9	67	10	10	10	Off	Off
Burkholderia_gladioli	194	19	46	46	Off	Off
Burkholderia_gladioli_BSR3	77	13	20	20	Off	Off
Burkholderia_gladioli_pv._gladioli	210	29	84	84	Off	Off
Burkholderia_mallei	7	4	6	6	Off	Off
Burkholderia_mallei_NCTC_10229	2	0	0	0	On	Off
Burkholderia_mallei_NCTC_10247	2	0	0	0	On	Off
Burkholderia_multivorans	214	28	58	58	Off	Off
Burkholderia_multivorans_ATCC_17616	112	15	49	49	Off	Off
Burkholderia_multivorans_ATCC_BAA-247	76	8	24	24	Off	Off
Burkholderia_pseudomallei	154	19	87	87	Off	Off
Burkholderia_pseudomallei_1106b	5	0	0	0	On	Off
Burkholderia_pseudomallei_1710a	1	0	0	0	On	Off
Burkholderia_pseudomallei_1710b	2	0	0	0	On	Off
Burkholderia_pseudomallei_7894	9	2	4	4	Off	Off
Burkholderia_pseudomallei_B03	6	1	2	2	Off	Off
Burkholderia_pseudomallei_MSHR1153	7	0	0	0	On	Off
Burkholderia_pseudomallei_MSHR346	4	0	0	0	On	Off
Burkholderia_pseudomallei_MSHR435	14	5	5	5	Off	Off
Burkholderia_pseudomallei_NCTC_13179	10	2	3	3	Off	Off
Burkholderia_pseudomallei_Pasteur_52237	2	0	0	0	On	Off
Burkholderia_sp._OLGA172	0	0	0	0	na	na
Campylobacter_coli	0	0	0	0	na	na
Campylobacter_gracilis	2	0	0	0	On	Off
Campylobacter_showae	1	0	0	0	On	Off
Chlamydia_abortus	0	0	0	0	na	na
Chlamydia_caviae	0	0	0	0	na	na
Chlamydia_felis	0	0	0	0	na	na
Chlamydia_muridarum	0	0	0	0	na	na
Chlamydia_pecorum	0	0	0	0	na	na
Chlamydia_pneumoniae	0	0	0	0	na	na
Chlamydia_psittaci	0	0	0	0	na	na
Chlamydia_trachomatis	0	0	0	0	na	na
Clostridium	32	0	0	0	On	Off
Clostridium_aceticum	1	0	0	0	On	Off
Clostridium_argentinense	5	0	0	0	On	Off
Clostridium_bornimense	12	0	0	0	On	Off
Clostridium_botulinum	0	0	0	0	na	na
Clostridium_botulinum_BKT015925	0	0	0	0	na	na
Clostridium_botulinum_E3_str._Alaska_E43	0	0	0	0	na	na
Clostridium_botulinum_Prevot_594	4	0	0	0	On	Off
Clostridium_butyricum	3	0	0	0	On	Off
Clostridium_cellulovorans_743B	4	0	0	0	On	Off
Clostridium_chauvoei	4	1	1	1	Off	Off
Clostridium_cochlearium	0	0	0	0	na	na
Clostridium_drakei	2	0	0	0	On	Off
Clostridium_estertheticum	0	0	0	0	na	na
Clostridium_estertheticum_subsp._estertheticum	3	0	0	0	On	Off
Clostridium_intestinale	3	0	0	0	On	Off
Clostridium_isatidis	3	0	0	0	On	Off
Clostridium_kluyveri	11	0	0	0	On	Off
Clostridium_novyi	0	0	0	0	na	na
Clostridium_novyi_NT	1	0	0	0	On	Off
Clostridium_perfringens	8	2	20	20	Off	Off
Clostridium_perfringens_str._13	1	0	0	0	On	Off
Clostridium_saccharoperbutylacetonicum	3	0	0	0	On	Off
Clostridium_septicum	0	0	0	0	na	na
Clostridium_sp._BNL1100	0	0	0	0	na	na
Clostridium_sp._C5S11	1	0	0	0	On	Off
Clostridium_sp._DL-VIII	1	0	0	0	On	Off
Clostridium_sp._JN-9	1	0	0	0	On	Off
Clostridium_sp._M62/1	1	0	0	0	On	Off
Clostridium_sp._SY8519	3	1	1	1	Off	Off
Clostridium_sporogenes	0	0	0	0	na	na
Clostridium_tetani	0	0	0	0	na	na
Clostridium_tetani_E88	0	0	0	0	na	na
Clostridium_tyrobutyricum	3	0	0	0	On	Off
Coccidioides_immitis	0	0	0	0	na	na
Coccidioides_posadasii	0	0	0	0	na	na
Corynebacterium_ammoniagenes	2	0	0	0	On	Off
Corynebacterium_crudilactis	2	0	0	0	On	Off
Corynebacterium_diphtheriae	4	0	0	0	On	Off
Corynebacterium_glutamicum	0	0	0	0	na	na
Corynebacterium_glutamicum_SCgG1	1	0	0	0	On	Off
Corynebacterium_glyciniphilum	0	0	0	0	na	na
Corynebacterium_glyciniphilum_AJ_3170	16	0	0	0	On	Off
Corynebacterium_jeikeium	6	1	1	1	Off	Off
Corynebacterium_jeikeium_K411	11	0	0	0	On	Off
Corynebacterium_kroppenstedtii	10	3	3	3	Off	Off
Corynebacterium_kroppenstedtii_DSM_44385	6	0	0	0	On	Off
Corynebacterium_maris	0	0	0	0	na	na
Corynebacterium_maris_DSM_45190	58	7	7	7	Off	Off
Corynebacterium_matruchotii	4	1	1	1	Off	Off
Corynebacterium_segmentosum	9	0	0	0	On	Off
Corynebacterium_sphenisci	0	0	0	0	na	na
Corynebacterium_sphenisci_DSM_44792	194	6	6	6	Off	Off
Corynebacterium_stationis	1	0	0	0	On	Off
Corynebacterium_urealyticum	19	3	3	3	Off	Off
Corynebacterium_ureicelerivorans	17	1	2	2	Off	Off
Corynebacterium_variabile	0	0	0	0	na	na
Corynebacterium_variabile_DSM_44702	26	4	4	4	Off	Off
Corynebacterium_xerosis	49	4	4	4	Off	Off
Cowpox-Vaccinia_virus	0	0	0	0	na	na
Cowpox_virus	0	0	0	0	na	na
Coxiella_burnetii	2	0	0	0	On	Off
Coxiella_burnetii_Dugway_5J108-111	1	0	0	0	On	Off
Cryptococcus_gattii_species_complex	0	0	0	0	na	na
Cryptococcus_neoformans	0	0	0	0	na	na
Cynomolgus_Epstein-Barr_Virus_A4	0	0	0	0	na	na
Cynomolgus_Epstein-Barr_Virus_Si-IIA	0	0	0	0	na	na
Cynomolgus_Epstein-Barr_Virus_TsB-B6	0	0	0	0	na	na
Ehrlichia_canis	0	0	0	0	na	na
Enterobius_vermicularis	146	19	19	19	Off	Off
Enterococcus_avium	0	0	0	0	na	na
Enterococcus_casseliflavus	3	2	2	2	Off	Off
Enterococcus_cecorum	0	0	0	0	na	na
Enterococcus_durans	0	0	0	0	na	na
Enterococcus_faecalis	1	1	1	1	Off	Off
Enterococcus_faecium	3	0	0	0	On	Off
Enterococcus_hirae	1	0	0	0	On	Off
Enterococcus_hirae_ATCC_9790	7	1	5	5	Off	Off
Enterococcus_mundtii	0	0	0	0	na	na
Epstein-barr_virus_strain_ag876	0	0	0	0	na	na
Epstein-barr_virus_strain_p3hr-1	0	0	0	0	na	na
Erysipelothrix_rhusiopathiae	0	0	0	0	na	na
Escherichia_coli	24	0	0	0	On	Off
Escherichia_coli_O111	0	0	0	0	na	na
Escherichia_coli_O157:H7	0	0	0	0	na	na
Escherichia_coli_O26	0	0	0	0	na	na
Francisella_tularensis	3	0	0	0	On	Off
Francisella_tularensis_subsp._tularensis	10	0	0	0	On	Off
