Node	NumberOfAssignedReads
African_swine_fever_virus	0
Aspergillus_fumigatus	0
BK_virus_strain_AS	0
BK_virus_strain_GS	0
BK_virus_variant_RF	0
Bacillus_anthracis	0
Bacillus_bombysepticus_str._Wang	7
Bacillus_cereus_ATCC_4342	1
Bacillus_cereus_Rock1-3	1
Bacillus_cereus_Rock3-28	5
Bacillus_cereus_Rock3-44	3
Bacillus_cereus_group	12
Bacillus_cytotoxicus	4
Bacillus_mobilis	1
Bacillus_mycoides	11
Bacillus_pacificus	1
Bacillus_pseudomycoides	11
Bacillus_pseudomycoides_DSM_12442	6
Bacillus_thuringiensis	3
Bacillus_thuringiensis_HD-771	1
Bacillus_thuringiensis_serovar_chinensis_CT-43	1
Bacillus_thuringiensis_serovar_indiana	1
Bacillus_thuringiensis_serovar_monterrey_BGSC_4AJ1	3
Bacillus_toyonensis_BCT-7112	1
Bacillus_wiedmannii	1
Bartonella_bacilliformis	3
Bartonella_henselae	0
Bartonella_quintana	0
Blastomyces_dermatitidis	0
Bordetella	710
Bordetella_avium_197N	30
Bordetella_bronchialis	182
Bordetella_bronchiseptica	127
Bordetella_flabilis	134
Bordetella_genomosp._13	202
Bordetella_genomosp._6	125
Bordetella_genomosp._8	135
Bordetella_genomosp._9	133
Bordetella_hinzii	205
Bordetella_holmesii	44
Bordetella_parapertussis	29
Bordetella_pertussis	93
Bordetella_pertussis_137	18
Bordetella_pertussis_18323	15
Bordetella_petrii	129
Bordetella_pseudohinzii	122
Bordetella_sp._H567	161
Bordetella_sp._HZ20	0
Bordetella_sp._N	130
Bordetella_trematum	123
Borrelia	2
Borrelia_coriaceae_ATCC_43381	1
Borrelia_crocidurae	0
Borrelia_hermsii_DAH	2
Borrelia_recurrentis	0
Borreliaceae	2
Borreliella_afzelii	0
Borreliella_burgdorferi	0
Borreliella_garinii	0
Brucella	453
Brucella_abortus	2
Brucella_canis	0
Brucella_inopinata	14
Brucella_melitensis	1
Brucella_microti	0
Brucella_microti_CCM_4915	2
Brucella_ovis	0
Brucella_ovis_ATCC_25840	13
Brucella_pinnipedialis	0
Brucella_sp._09RB8471	15
Brucella_sp._09RB8910	13
Brucella_sp._10RB9215	12
Brucella_sp._141012304	0
Brucella_sp._2280	10
Brucella_sp._BO2	11
Brucella_suis	0
Brucella_suis_019	2
Brucella_suis_bv._2	1
Brucella_vulpis	0
Brucellaceae	2
Burkholderia_cepacia	212
Burkholderia_cepacia_ATCC_25416	61
Burkholderia_cepacia_JBK9	88
Burkholderia_gladioli	548
Burkholderia_gladioli_BSR3	112
Burkholderia_gladioli_pv._gladioli	402
Burkholderia_mallei	5
Burkholderia_mallei_NCTC_10229	1
Burkholderia_mallei_NCTC_10247	1
Burkholderia_multivorans	359
Burkholderia_multivorans_ATCC_17616	93
Burkholderia_multivorans_ATCC_BAA-247	109
Burkholderia_pseudomallei	148
Burkholderia_pseudomallei_1106b	8
Burkholderia_pseudomallei_1710a	7
Burkholderia_pseudomallei_1710b	2
Burkholderia_pseudomallei_7894	14
Burkholderia_pseudomallei_B03	11
Burkholderia_pseudomallei_MSHR1153	8
Burkholderia_pseudomallei_MSHR2543	13
Burkholderia_pseudomallei_MSHR346	2
Burkholderia_pseudomallei_MSHR435	7
Burkholderia_pseudomallei_NCTC_13179	12
Burkholderia_pseudomallei_Pasteur_52237	3
Burkholderia_sp._OLGA172	0
Campylobacter_coli	0
Campylobacter_gracilis	4
Campylobacter_showae	7
Chlamydia_abortus	0
Chlamydia_abortus_LLG	2
Chlamydia_caviae	0
Chlamydia_felis	0
Chlamydia_muridarum	0
Chlamydia_pecorum	0
Chlamydia_pneumoniae	0
Chlamydia_pneumoniae_AR39	1
Chlamydia_psittaci	0
Chlamydia_trachomatis	0
Clostridium	112
Clostridium_acetobutylicum_EA_2018	2
Clostridium_argentinense	1
Clostridium_baratii_str._Sullivan	13
Clostridium_beijerinckii	4
Clostridium_beijerinckii_NRRL_B-598	1
Clostridium_bornimense	2
Clostridium_botulinum	12
Clostridium_botulinum_A_str._ATCC_3502	1
Clostridium_botulinum_B1_str._Okra	1
Clostridium_botulinum_BKT015925	0
Clostridium_botulinum_E3_str._Alaska_E43	0
Clostridium_butyricum	7
Clostridium_cadaveris	1
Clostridium_carboxidivorans_P7	1
Clostridium_chauvoei	4
Clostridium_cochlearium	7
Clostridium_drakei	4
Clostridium_estertheticum	0
Clostridium_estertheticum_subsp._estertheticum	2
Clostridium_formicaceticum	2
Clostridium_gasigenes	4
Clostridium_intestinale	3
Clostridium_isatidis	2
Clostridium_kluyveri	3
Clostridium_novyi	0
Clostridium_novyi_NT	1
Clostridium_pasteurianum	1
Clostridium_pasteurianum_BC1	1
Clostridium_perfringens	20
Clostridium_perfringens_ATCC_13124	1
Clostridium_perfringens_F262	1
Clostridium_perfringens_str._13	1
Clostridium_saccharoperbutylacetonicum	2
Clostridium_septicum	9
Clostridium_sp._AWRP	2
Clostridium_sp._BNL1100	0
Clostridium_sp._C1	2
Clostridium_sp._C5S11	3
Clostridium_sp._DL-VIII	3
Clostridium_sp._JN-1	2
Clostridium_sp._JN-9	2
Clostridium_sp._M62/1	3
Clostridium_sp._SY8519	12
Clostridium_sporogenes	0
Clostridium_tetani	1
Clostridium_tetani_E88	3
Clostridium_tyrobutyricum	1
Coccidioides_immitis	0
Coccidioides_posadasii	0
Corynebacterium_ammoniagenes	2
Corynebacterium_crudilactis	3
Corynebacterium_diphtheriae	4
Corynebacterium_glutamicum	28
Corynebacterium_glutamicum_MB001	1
Corynebacterium_glutamicum_R	1
Corynebacterium_glutamicum_SCgG2	1
Corynebacterium_glutamicum_ZL-6	3
Corynebacterium_glyciniphilum	0
Corynebacterium_glyciniphilum_AJ_3170	65
Corynebacterium_jeikeium	35
Corynebacterium_jeikeium_K411	26
Corynebacterium_kroppenstedtii	23
Corynebacterium_kroppenstedtii_DSM_44385	26
Corynebacterium_maris	0
Corynebacterium_maris_DSM_45190	238
Corynebacterium_matruchotii	47
Corynebacterium_segmentosum	16
Corynebacterium_sphenisci	0
Corynebacterium_sphenisci_DSM_44792	247
Corynebacterium_stationis	70
Corynebacterium_urealyticum	38
Corynebacterium_ureicelerivorans	40
Corynebacterium_variabile	0
Corynebacterium_variabile_DSM_44702	115
Corynebacterium_xerosis	85
Cowpox-Vaccinia_virus	0
Cowpox_virus	0
Coxiella_burnetii	18
Coxiella_burnetii_Dugway_5J108-111	3
Coxiella_burnetii_str._Schperling	6
Cryptococcus_gattii_species_complex	0
Cryptococcus_neoformans	0
Cynomolgus_Epstein-Barr_Virus_A4	0
Cynomolgus_Epstein-Barr_Virus_Si-IIA	0
Cynomolgus_Epstein-Barr_Virus_TsB-B6	0
Ehrlichia_canis	0
Enterobius_vermicularis	60
Enterococcus_avium	4
Enterococcus_casseliflavus	3
Enterococcus_casseliflavus_EC20	2
Enterococcus_cecorum	6
Enterococcus_durans	2
Enterococcus_faecalis	2
Enterococcus_faecium	7
Enterococcus_hirae	3
Enterococcus_hirae_ATCC_9790	2
Enterococcus_mundtii	5
Epstein-barr_virus_strain_ag876	0
Epstein-barr_virus_strain_p3hr-1	0
Erysipelothrix_rhusiopathiae	0
Escherichia_coli	59
Escherichia_coli_NCCP15648	11
Escherichia_coli_O111	0
Escherichia_coli_O157:H7	0
Escherichia_coli_O26	0
Escherichia_coli_O7:K1_str._CE10	1
Francisella_tularensis	1
Fusobacterium	5
Fusobacterium_gastrosuis	1
Fusobacterium_hwasookii	2
Fusobacterium_mortiferum_ATCC_9817	3
Fusobacterium_necrophorum_subsp._necrophorum	1
Fusobacterium_nucleatum	0
Fusobacterium_nucleatum_subsp._animalis	1
Fusobacterium_nucleatum_subsp._nucleatum_ATCC_23726	1
Fusobacterium_periodonticum	2
Haemophilus_influenzae	33
Haemophilus_influenzae_10810	2
Haemophilus_influenzae_2019	1
Haemophilus_influenzae_F3047	3
Haemophilus_influenzae_KR494	2
Haemophilus_influenzae_Rd_KW20	0
Haemophilus_parainfluenzae	34
Haemophilus_parainfluenzae_T3T1	3
Helicobacter_cinaedi	0
Helicobacter_pylori	8
Helicobacter_pylori_J99	1
Helicobacter_pylori_Shi112	16
Hepatitis_B_virus	0
Hepatitis_E_virus	0
Hepatitis_delta_virus	0
Herpes_simplex_virus_unknown_type	0
Histoplasma_capsulatum	0
Human_adenovirus_1	0
Human_adenovirus_11	0
Human_adenovirus_11+34	0
Human_adenovirus_11a	0
Human_adenovirus_11p	0
Human_adenovirus_12	0
Human_adenovirus_14	0
Human_adenovirus_14a	0
