Node	NumberOfAssignedReads
African_swine_fever_virus	0
Aspergillus_fumigatus	0
BK_virus_strain_AS	0
BK_virus_strain_GS	0
BK_virus_variant_RF	0
Bacillus_anthracis	0
Bacillus_bombysepticus_str._Wang	2
Bacillus_cereus	4
Bacillus_cereus_AH1272	1
Bacillus_cereus_Rock3-44	3
Bacillus_cereus_group	14
Bacillus_cytotoxicus	9
Bacillus_luti	2
Bacillus_mobilis	2
Bacillus_mycoides	5
Bacillus_nitratireducens	1
Bacillus_paranthracis	1
Bacillus_pseudomycoides	12
Bacillus_pseudomycoides_DSM_12442	5
Bacillus_thuringiensis	1
Bacillus_thuringiensis_serovar_andalousiensis	1
Bacillus_thuringiensis_serovar_monterrey_BGSC_4AJ1	1
Bacillus_wiedmannii	2
Bartonella_bacilliformis	1
Bartonella_henselae	0
Bartonella_quintana	0
Blastomyces_dermatitidis	0
Bordetella	152
Bordetella_avium_197N	4
Bordetella_bronchialis	43
Bordetella_bronchiseptica	29
Bordetella_flabilis	42
Bordetella_genomosp._13	45
Bordetella_genomosp._6	32
Bordetella_genomosp._8	42
Bordetella_genomosp._9	17
Bordetella_hinzii	68
Bordetella_holmesii	19
Bordetella_parapertussis	7
Bordetella_pertussis	10
Bordetella_pertussis_137	3
Bordetella_pertussis_18323	5
Bordetella_petrii	42
Bordetella_pseudohinzii	32
Bordetella_sp._H567	48
Bordetella_sp._HZ20	0
Bordetella_sp._N	23
Bordetella_trematum	40
Borrelia	2
Borrelia_crocidurae	0
Borrelia_recurrentis	0
Borreliaceae	4
Borreliella_afzelii	0
Borreliella_burgdorferi	0
Borreliella_garinii	0
Brucella	100
Brucella_abortus	0
Brucella_canis	0
Brucella_inopinata	2
Brucella_melitensis	0
Brucella_microti	0
Brucella_ovis	0
Brucella_ovis_ATCC_25840	1
Brucella_pinnipedialis	0
Brucella_sp._09RB8471	1
Brucella_sp._09RB8910	3
Brucella_sp._10RB9215	9
Brucella_sp._141012304	0
Brucella_sp._BO2	2
Brucella_suis	0
Brucella_vulpis	0
Brucellaceae	0
Burkholderia_cepacia	79
Burkholderia_cepacia_ATCC_25416	15
Burkholderia_cepacia_JBK9	36
Burkholderia_gladioli	131
Burkholderia_gladioli_BSR3	32
Burkholderia_gladioli_pv._gladioli	113
Burkholderia_mallei	2
Burkholderia_mallei_NCTC_10247	1
Burkholderia_multivorans	164
Burkholderia_multivorans_ATCC_17616	28
Burkholderia_multivorans_ATCC_BAA-247	42
Burkholderia_pseudomallei	97
Burkholderia_pseudomallei_1106b	8
Burkholderia_pseudomallei_1710a	2
Burkholderia_pseudomallei_7894	1
Burkholderia_pseudomallei_B03	10
Burkholderia_pseudomallei_MSHR1153	3
Burkholderia_pseudomallei_MSHR2543	4
Burkholderia_pseudomallei_MSHR346	3
Burkholderia_pseudomallei_MSHR435	7
Burkholderia_pseudomallei_NCTC_13179	1
Burkholderia_pseudomallei_Pasteur_52237	3
Burkholderia_sp._OLGA172	0
Campylobacter_coli	0
Campylobacter_gracilis	3
Campylobacter_showae	2
Chlamydia_abortus	0
Chlamydia_caviae	0
Chlamydia_felis	0
Chlamydia_muridarum	0
Chlamydia_pecorum	0
Chlamydia_pneumoniae	0
Chlamydia_psittaci	0
Chlamydia_trachomatis	0
Clostridium	32
Clostridium_argentinense	1
Clostridium_baratii	1
Clostridium_baratii_str._Sullivan	1
Clostridium_beijerinckii_NRRL_B-598	1
Clostridium_bornimense	1
Clostridium_botulinum	1
Clostridium_botulinum_BKT015925	0
Clostridium_botulinum_E3_str._Alaska_E43	0
Clostridium_butyricum	4
Clostridium_cadaveris	1
Clostridium_chauvoei	3
Clostridium_cochlearium	1
Clostridium_drakei	3
Clostridium_estertheticum	0
Clostridium_estertheticum_subsp._estertheticum	3
Clostridium_formicaceticum	4
Clostridium_gasigenes	1
Clostridium_isatidis	2
Clostridium_novyi	0
Clostridium_perfringens	16
Clostridium_perfringens_ATCC_13124	3
Clostridium_perfringens_str._13	1
Clostridium_saccharoperbutylacetonicum	3
Clostridium_septicum	2
Clostridium_sp._BNL1100	0
Clostridium_sp._C1	1
Clostridium_sp._JN-9	1
Clostridium_sp._M62/1	1
Clostridium_sp._SY8519	6
Clostridium_sporogenes	0
Clostridium_tetani	0
Clostridium_tetani_E88	0
Clostridium_tyrobutyricum	1
Coccidioides_immitis	0
Coccidioides_posadasii	0
Corynebacterium_ammoniagenes	2
Corynebacterium_crudilactis	0
Corynebacterium_diphtheriae	3
Corynebacterium_diphtheriae_NCTC_13129	3
Corynebacterium_glutamicum	3
Corynebacterium_glutamicum_SCgG1	1
Corynebacterium_glutamicum_SCgG2	1
Corynebacterium_glyciniphilum	0
Corynebacterium_glyciniphilum_AJ_3170	26
Corynebacterium_jeikeium	12
Corynebacterium_jeikeium_K411	11
Corynebacterium_kroppenstedtii	9
Corynebacterium_kroppenstedtii_DSM_44385	8
Corynebacterium_maris	0
Corynebacterium_maris_DSM_45190	25
Corynebacterium_matruchotii	9
Corynebacterium_segmentosum	6
Corynebacterium_sphenisci	0
Corynebacterium_sphenisci_DSM_44792	117
Corynebacterium_stationis	0
Corynebacterium_urealyticum	24
Corynebacterium_ureicelerivorans	24
Corynebacterium_variabile	0
Corynebacterium_variabile_DSM_44702	47
Corynebacterium_xerosis	42
Cowpox-Vaccinia_virus	0
Cowpox_virus	0
Coxiella_burnetii	0
Cryptococcus_gattii_species_complex	0
Cryptococcus_neoformans	0
Cynomolgus_Epstein-Barr_Virus_A4	0
Cynomolgus_Epstein-Barr_Virus_Si-IIA	0
Cynomolgus_Epstein-Barr_Virus_TsB-B6	0
Ehrlichia_canis	0
Enterobius_vermicularis	67
Enterococcus_avium	4
Enterococcus_casseliflavus	4
Enterococcus_cecorum	1
Enterococcus_durans	4
Enterococcus_faecalis	8
Enterococcus_faecalis_ATCC_29212	4
Enterococcus_faecium	5
Enterococcus_faecium_ATCC_8459_=_NRRL_B-2354	3
Enterococcus_hirae	2
Enterococcus_hirae_ATCC_9790	3
Enterococcus_mundtii	5
Epstein-barr_virus_strain_ag876	0
Epstein-barr_virus_strain_p3hr-1	0
Erysipelothrix_rhusiopathiae	1
Escherichia_coli	20
Escherichia_coli_NCCP15648	3
Escherichia_coli_O111	0
Escherichia_coli_O157:H7	0
Escherichia_coli_O26	0
Francisella_tularensis	0
Fusobacterium	1
Fusobacterium_mortiferum_ATCC_9817	2
Fusobacterium_necrophorum	1
Fusobacterium_nucleatum	0
Fusobacterium_nucleatum_subsp._animalis	1
Fusobacterium_nucleatum_subsp._polymorphum	1
Fusobacterium_periodonticum	1
Haemophilus_influenzae	3
Haemophilus_influenzae_Rd_KW20	0
Haemophilus_parainfluenzae	3
Haemophilus_parainfluenzae_T3T1	2
Helicobacter_cinaedi	2
Helicobacter_pylori	7
Helicobacter_pylori_Shi112	1
Hepatitis_B_virus	0
Hepatitis_E_virus	0
Hepatitis_delta_virus	0
Herpes_simplex_virus_unknown_type	0
Histoplasma_capsulatum	0
Human_adenovirus_1	0
Human_adenovirus_11	0
Human_adenovirus_11+34	0
Human_adenovirus_11a	0
Human_adenovirus_11p	0
Human_adenovirus_12	0
Human_adenovirus_14	0
Human_adenovirus_14a	0
Human_adenovirus_14p	0
Human_adenovirus_14p1	0
Human_adenovirus_15	0
Human_adenovirus_15/H9	0
Human_adenovirus_16	0
Human_adenovirus_16p	0
Human_adenovirus_17	0
Human_adenovirus_18	0
Human_adenovirus_19	0
Human_adenovirus_19C	0
Human_adenovirus_19a	0
Human_adenovirus_19p	0
Human_adenovirus_1_strain_Adenoid_71	0
Human_adenovirus_2	0
Human_adenovirus_20	0
Human_adenovirus_21	0
Human_adenovirus_21a	0
Human_adenovirus_22	0
Human_adenovirus_22H8	0
Human_adenovirus_23	0
Human_adenovirus_24	0
Human_adenovirus_25	0
Human_adenovirus_26	0
Human_adenovirus_27	0
Human_adenovirus_28	0
Human_adenovirus_29	0
Human_adenovirus_3+11p	0
Human_adenovirus_3+7	0
Human_adenovirus_30	0
Human_adenovirus_31	0
Human_adenovirus_32	0
Human_adenovirus_33	0
Human_adenovirus_34	0
Human_adenovirus_34a	0
Human_adenovirus_35	0
Human_adenovirus_35+11	0
Human_adenovirus_36	0
Human_adenovirus_38	0
Human_adenovirus_38H44	0
Human_adenovirus_39	0
Human_adenovirus_3p	0
Human_adenovirus_40	0
Human_adenovirus_41	0
Human_adenovirus_41_Wisconsin	0
Human_adenovirus_42	0
Human_adenovirus_43	0
Human_adenovirus_44	0
Human_adenovirus_45	0
