Node	NumberOfUnfilteredReads	NumberOfFilteredReads	NumberOfUnfilteredAlignments	numberOfAlignments	turnedOn?	downSampling?
African_swine_fever_virus	0	0	0	0	na	na
Aspergillus_fumigatus	0	0	0	0	na	na
BK_virus_strain_AS	0	0	0	0	na	na
BK_virus_strain_GS	0	0	0	0	na	na
BK_virus_variant_RF	0	0	0	0	na	na
Bacillus_anthracis	0	0	0	0	na	na
Bacillus_cereus_group	3	0	0	0	On	Off
Bacillus_mycoides	1	0	0	0	On	Off
Bartonella_bacilliformis	0	0	0	0	na	na
Bartonella_henselae	0	0	0	0	na	na
Bartonella_quintana	0	0	0	0	na	na
Blastomyces_dermatitidis	0	0	0	0	na	na
Bordetella	13	2	20	20	Off	Off
Bordetella_avium_197N	2	1	1	1	Off	Off
Bordetella_bronchialis	3	0	0	0	On	Off
Bordetella_bronchiseptica	6	0	0	0	On	Off
Bordetella_flabilis	3	1	1	1	Off	Off
Bordetella_genomosp._13	11	1	1	1	Off	Off
Bordetella_genomosp._6	4	0	0	0	On	Off
Bordetella_genomosp._8	1	0	0	0	On	Off
Bordetella_genomosp._9	5	1	1	1	Off	Off
Bordetella_hinzii	4	0	0	0	On	Off
Bordetella_holmesii	2	0	0	0	On	Off
Bordetella_parapertussis	1	0	0	0	On	Off
Bordetella_pertussis	0	0	0	0	na	na
Bordetella_petrii	9	3	3	3	Off	Off
Bordetella_pseudohinzii	1	0	0	0	On	Off
Bordetella_sp._H567	5	1	1	1	Off	Off
Bordetella_sp._HZ20	0	0	0	0	na	na
Bordetella_sp._N	8	1	1	1	Off	Off
Bordetella_trematum	1	1	2	2	Off	Off
Borrelia	0	0	0	0	na	na
Borrelia_crocidurae	0	0	0	0	na	na
Borrelia_recurrentis	0	0	0	0	na	na
Borreliaceae	0	0	0	0	na	na
Borreliella_afzelii	0	0	0	0	na	na
Borreliella_burgdorferi	0	0	0	0	na	na
Borreliella_garinii	0	0	0	0	na	na
Brucella	34	3	3	3	Off	Off
Brucella_abortus	0	0	0	0	na	na
Brucella_canis	0	0	0	0	na	na
Brucella_melitensis	0	0	0	0	na	na
Brucella_melitensis_bv._2_str._63/9	1	0	0	0	On	Off
Brucella_microti	0	0	0	0	na	na
Brucella_ovis	0	0	0	0	na	na
Brucella_pinnipedialis	0	0	0	0	na	na
Brucella_sp._09RB8471	0	0	0	0	na	na
Brucella_sp._09RB8910	0	0	0	0	na	na
Brucella_sp._10RB9215	1	0	0	0	On	Off
Brucella_sp._141012304	0	0	0	0	na	na
Brucella_suis	0	0	0	0	na	na
Brucella_vulpis	0	0	0	0	na	na
Brucellaceae	2	2	12	12	Off	Off
Burkholderia_cepacia	1144	122	195	195	Off	Off
Burkholderia_cepacia_ATCC_25416	625	47	247	247	Off	Off
Burkholderia_cepacia_JBK9	602	67	73	73	Off	Off
Burkholderia_gladioli	463	47	191	191	Off	Off
Burkholderia_gladioli_BSR3	112	15	19	19	Off	Off
Burkholderia_gladioli_pv._gladioli	284	28	80	80	Off	Off
Burkholderia_mallei	13	1	1	1	Off	Off
Burkholderia_mallei_NCTC_10247	4	1	2	2	Off	Off
Burkholderia_multivorans	2914	326	996	996	Off	Off
Burkholderia_multivorans_ATCC_17616	926	119	433	433	Off	Off
Burkholderia_multivorans_ATCC_BAA-247	938	125	388	388	Off	Off
Burkholderia_pseudomallei	754	87	241	241	Off	Off
Burkholderia_pseudomallei_1106b	10	3	6	6	Off	Off
Burkholderia_pseudomallei_1710a	1	0	0	0	On	Off
Burkholderia_pseudomallei_1710b	2	0	0	0	On	Off
Burkholderia_pseudomallei_7894	43	1	2	2	Off	Off
Burkholderia_pseudomallei_B03	5	1	1	1	Off	Off
Burkholderia_pseudomallei_MSHR1153	12	3	7	7	Off	Off
Burkholderia_pseudomallei_MSHR2543	8	1	1	1	Off	Off
Burkholderia_pseudomallei_MSHR346	82	7	14	14	Off	Off
Burkholderia_pseudomallei_MSHR435	9	1	1	1	Off	Off
Burkholderia_pseudomallei_NCTC_13179	16	1	1	1	Off	Off
Burkholderia_pseudomallei_Pasteur_52237	2	0	0	0	On	Off
Burkholderia_sp._OLGA172	0	0	0	0	na	na
Campylobacter_coli	0	0	0	0	na	na
Campylobacter_gracilis	0	0	0	0	na	na
Campylobacter_showae	0	0	0	0	na	na
Chlamydia_abortus	0	0	0	0	na	na
Chlamydia_caviae	0	0	0	0	na	na
Chlamydia_felis	0	0	0	0	na	na
Chlamydia_muridarum	0	0	0	0	na	na
Chlamydia_pecorum	0	0	0	0	na	na
Chlamydia_pneumoniae	0	0	0	0	na	na
Chlamydia_psittaci	0	0	0	0	na	na
Chlamydia_trachomatis	0	0	0	0	na	na
Clostridium	9	2	2	2	Off	Off
Clostridium_bornimense	1	0	0	0	On	Off
Clostridium_botulinum	2	0	0	0	On	Off
Clostridium_botulinum_BKT015925	1	0	0	0	On	Off
Clostridium_botulinum_B_str._Eklund_17B_(NRP)	1	0	0	0	On	Off
Clostridium_botulinum_E3_str._Alaska_E43	0	0	0	0	na	na
Clostridium_butyricum	1	0	0	0	On	Off
Clostridium_chauvoei	0	0	0	0	na	na
Clostridium_cochlearium	0	0	0	0	na	na
Clostridium_estertheticum	0	0	0	0	na	na
Clostridium_novyi	0	0	0	0	na	na
Clostridium_perfringens	0	0	0	0	na	na
Clostridium_septicum	0	0	0	0	na	na
Clostridium_sp._BNL1100	0	0	0	0	na	na
Clostridium_sp._C1	1	0	0	0	On	Off
Clostridium_sp._C5S11	4	0	0	0	On	Off
Clostridium_sp._M62/1	1	0	0	0	On	Off
Clostridium_sporogenes	0	0	0	0	na	na
Clostridium_tetani	0	0	0	0	na	na
Clostridium_tetani_E88	0	0	0	0	na	na
Clostridium_tyrobutyricum	1	0	0	0	On	Off
Coccidioides_immitis	0	0	0	0	na	na
Coccidioides_posadasii	0	0	0	0	na	na
Corynebacterium_ammoniagenes	0	0	0	0	na	na
Corynebacterium_crudilactis	0	0	0	0	na	na
Corynebacterium_diphtheriae	0	0	0	0	na	na
Corynebacterium_glutamicum	0	0	0	0	na	na
Corynebacterium_glyciniphilum	0	0	0	0	na	na
Corynebacterium_jeikeium	3	0	0	0	On	Off
Corynebacterium_kroppenstedtii	0	0	0	0	na	na
Corynebacterium_maris	0	0	0	0	na	na
Corynebacterium_matruchotii	3	0	0	0	On	Off
Corynebacterium_segmentosum	1	0	0	0	On	Off
Corynebacterium_sphenisci	0	0	0	0	na	na
Corynebacterium_stationis	0	0	0	0	na	na
Corynebacterium_urealyticum	0	0	0	0	na	na
Corynebacterium_ureicelerivorans	3	0	0	0	On	Off
Corynebacterium_variabile	0	0	0	0	na	na
Corynebacterium_xerosis	0	0	0	0	na	na
Cowpox-Vaccinia_virus	0	0	0	0	na	na
Cowpox_virus	0	0	0	0	na	na
Coxiella_burnetii	0	0	0	0	na	na
Coxiella_burnetii_Dugway_5J108-111	1	0	0	0	On	Off
Cryptococcus_gattii_species_complex	0	0	0	0	na	na
Cryptococcus_neoformans	0	0	0	0	na	na
Cynomolgus_Epstein-Barr_Virus_A4	0	0	0	0	na	na
Cynomolgus_Epstein-Barr_Virus_Si-IIA	0	0	0	0	na	na
Cynomolgus_Epstein-Barr_Virus_TsB-B6	0	0	0	0	na	na
Ehrlichia_canis	4	0	0	0	On	Off
Enterobius_vermicularis	3	0	0	0	On	Off
Enterococcus_avium	0	0	0	0	na	na
Enterococcus_casseliflavus	0	0	0	0	na	na
Enterococcus_cecorum	120	6	12	12	Off	Off
Enterococcus_durans	0	0	0	0	na	na
Enterococcus_faecalis	0	0	0	0	na	na
Enterococcus_faecium	1	0	0	0	On	Off
Enterococcus_hirae	0	0	0	0	na	na
Enterococcus_mundtii	0	0	0	0	na	na
Epstein-barr_virus_strain_ag876	0	0	0	0	na	na
Epstein-barr_virus_strain_p3hr-1	0	0	0	0	na	na
Erysipelothrix_rhusiopathiae	0	0	0	0	na	na
Escherichia_coli	8	0	0	0	On	Off
Escherichia_coli_O111	0	0	0	0	na	na
Escherichia_coli_O15	1	0	0	0	On	Off
Escherichia_coli_O157:H7	0	0	0	0	na	na
Escherichia_coli_O26	0	0	0	0	na	na
Francisella_tularensis	0	0	0	0	na	na
Francisella_tularensis_subsp._novicida_U112	1	1	1	1	Off	Off
Fusobacterium	0	0	0	0	na	na
Fusobacterium_necrophorum	1	0	0	0	On	Off
Fusobacterium_nucleatum	0	0	0	0	na	na
Fusobacterium_varium	1	0	0	0	On	Off
Haemophilus_influenzae	1	0	0	0	On	Off
Haemophilus_influenzae_Rd_KW20	0	0	0	0	na	na
Haemophilus_influenzae_biotype_aegyptius	1	0	0	0	On	Off
Haemophilus_parainfluenzae	1	0	0	0	On	Off
Helicobacter_cinaedi	0	0	0	0	na	na
Helicobacter_pylori	0	0	0	0	na	na
Hepatitis_B_virus	0	0	0	0	na	na
Hepatitis_E_virus	0	0	0	0	na	na
Hepatitis_delta_virus	0	0	0	0	na	na
Herpes_simplex_virus_unknown_type	0	0	0	0	na	na
Histoplasma_capsulatum	0	0	0	0	na	na
Human_adenovirus_1	0	0	0	0	na	na
Human_adenovirus_11	0	0	0	0	na	na
Human_adenovirus_11+34	0	0	0	0	na	na
Human_adenovirus_11a	0	0	0	0	na	na
Human_adenovirus_11p	0	0	0	0	na	na
Human_adenovirus_12	0	0	0	0	na	na
Human_adenovirus_14	0	0	0	0	na	na
Human_adenovirus_14a	0	0	0	0	na	na
Human_adenovirus_14p	0	0	0	0	na	na
Human_adenovirus_14p1	0	0	0	0	na	na
Human_adenovirus_15	0	0	0	0	na	na
Human_adenovirus_15/H9	0	0	0	0	na	na
Human_adenovirus_16	0	0	0	0	na	na
Human_adenovirus_16p	0	0	0	0	na	na
Human_adenovirus_17	0	0	0	0	na	na
Human_adenovirus_18	0	0	0	0	na	na
Human_adenovirus_19	0	0	0	0	na	na
Human_adenovirus_19C	0	0	0	0	na	na
Human_adenovirus_19a	0	0	0	0	na	na
Human_adenovirus_19p	0	0	0	0	na	na
Human_adenovirus_1_strain_Adenoid_71	0	0	0	0	na	na
Human_adenovirus_2	0	0	0	0	na	na
Human_adenovirus_20	0	0	0	0	na	na
Human_adenovirus_21	0	0	0	0	na	na
Human_adenovirus_21a	0	0	0	0	na	na
Human_adenovirus_22	0	0	0	0	na	na
Human_adenovirus_22H8	0	0	0	0	na	na
Human_adenovirus_23	0	0	0	0	na	na
