Node	NumberOfUnfilteredReads	NumberOfFilteredReads	NumberOfUnfilteredAlignments	numberOfAlignments	turnedOn?	downSampling?
Actinobacillus_equuli	3	0	0	0	On	Off
Actinobacillus_pleuropneumoniae	3	1	2	2	Off	Off
Actinobacillus_pleuropneumoniae_serovar_4_str._M62	1	1	7	7	Off	Off
Actinobacillus_pleuropneumoniae_serovar_6_str._Femo	2	1	3	3	Off	Off
Actinobacillus_pleuropneumoniae_serovar_9_str._CVJ13261	1	0	0	0	On	Off
African_swine_fever_virus	0	0	0	0	na	na
Aphthovirus	0	0	0	0	na	na
Arcanobacterium_haemolyticum	4	0	0	0	On	Off
Aspergillus_fumigatus	0	0	0	0	na	na
Bartonella_bacilliformis	0	0	0	0	na	na
Bartonella_henselae	1	0	0	0	On	Off
Bartonella_quintana	0	0	0	0	na	na
Bartonella_quintana_RM-11	1	0	0	0	On	Off
Blastomyces_dermatitidis	0	0	0	0	na	na
Bordetella_bronchialis	138	14	14	14	Off	Off
Bordetella_bronchiseptica	81	12	21	21	Off	Off
Bordetella_genomosp._13	195	27	27	27	Off	Off
Bordetella_pertussis	46	5	39	39	Off	Off
Bordetella_pertussis_137	9	0	0	0	On	Off
Bordetella_pertussis_18323	7	1	5	5	Off	Off
Bordetella_petrii	121	18	18	18	Off	Off
Bordetella_trematum	115	19	27	27	Off	Off
Borrelia_crocidurae	0	0	0	0	na	na
Borrelia_recurrentis	0	0	0	0	na	na
Borreliella_afzelii	0	0	0	0	na	na
Borreliella_burgdorferi	0	0	0	0	na	na
Borreliella_garinii	0	0	0	0	na	na
Bovine_rhinitis_A_virus	0	0	0	0	na	na
Brucella_abortus	0	0	0	0	na	na
Brucella_canis	1	0	0	0	On	Off
Brucella_melitensis	0	0	0	0	na	na
Brucella_melitensis_bv._2_str._63/9	1	0	0	0	On	Off
Brucella_microti	0	0	0	0	na	na
Brucella_ovis	0	0	0	0	na	na
Brucella_ovis_ATCC_25840	8	2	3	3	Off	Off
Brucella_suis	2	1	3	3	Off	Off
Brucella_suis_bv._2	1	0	0	0	On	Off
Burkholderia_cepacia	165	25	34	34	Off	Off
Burkholderia_cepacia_ATCC_25416	64	4	24	24	Off	Off
Burkholderia_cepacia_JBK9	63	11	12	12	Off	Off
Burkholderia_gladioli	326	32	84	84	Off	Off
Burkholderia_gladioli_BSR3	71	12	19	19	Off	Off
Burkholderia_gladioli_pv._gladioli	255	29	68	68	Off	Off
Burkholderia_mallei	10	2	7	7	Off	Off
Burkholderia_mallei_NCTC_10229	1	1	2	2	Off	Off
Burkholderia_mallei_NCTC_10247	1	0	0	0	On	Off
Burkholderia_multivorans	326	36	74	74	Off	Off
Burkholderia_multivorans_ATCC_17616	69	8	18	18	Off	Off
Burkholderia_multivorans_ATCC_BAA-247	92	23	53	53	Off	Off
Burkholderia_pseudomallei	167	22	40	40	Off	Off
Burkholderia_pseudomallei_1106b	13	1	1	1	Off	Off
Burkholderia_pseudomallei_1710a	10	5	9	9	Off	Off
Burkholderia_pseudomallei_1710b	3	0	0	0	On	Off
Burkholderia_pseudomallei_7894	5	0	0	0	On	Off
Burkholderia_pseudomallei_B03	10	1	1	1	Off	Off
Burkholderia_pseudomallei_MSHR1153	9	2	4	4	Off	Off
Burkholderia_pseudomallei_MSHR2543	11	1	1	1	Off	Off
Burkholderia_pseudomallei_MSHR346	7	3	5	5	Off	Off
Burkholderia_pseudomallei_MSHR435	9	3	9	9	Off	Off
Burkholderia_pseudomallei_NCTC_13179	8	3	4	4	Off	Off
Burkholderia_pseudomallei_Pasteur_52237	8	2	2	2	Off	Off
Campylobacter_coli	0	0	0	0	na	na
Campylobacter_fetus	0	0	0	0	na	na
Campylobacter_gracilis	3	0	0	0	On	Off
Campylobacter_showae	4	0	0	0	On	Off
Canine_morbillivirus	0	0	0	0	na	na
Chlamydia_abortus	0	0	0	0	na	na
Chlamydia_caviae	0	0	0	0	na	na
Chlamydia_felis	0	0	0	0	na	na
Chlamydia_muridarum	0	0	0	0	na	na
