Node	NumberOfAssignedReads
African_swine_fever_virus	0
Aspergillus_fumigatus	0
BK_virus_strain_AS	0
BK_virus_strain_GS	0
BK_virus_variant_RF	0
Bacillus_anthracis	0
Bacillus_bombysepticus_str._Wang	1
Bacillus_cereus_Rock3-28	1
Bacillus_cereus_Rock3-44	4
Bacillus_cereus_group	6
Bacillus_cytotoxicus	2
Bacillus_mycoides	7
Bacillus_pseudomycoides	3
Bacillus_pseudomycoides_DSM_12442	2
Bacillus_thuringiensis_serovar_chinensis_CT-43	1
Bacillus_wiedmannii	3
Bartonella_bacilliformis	0
Bartonella_henselae	0
Bartonella_quintana	1
Bartonella_quintana_RM-11	1
Blastomyces_dermatitidis	0
Bordetella	356
Bordetella_avium_197N	18
Bordetella_bronchialis	91
Bordetella_bronchiseptica	58
Bordetella_flabilis	108
Bordetella_genomosp._13	126
Bordetella_genomosp._6	26
Bordetella_genomosp._8	119
Bordetella_genomosp._9	100
Bordetella_hinzii	87
Bordetella_holmesii	26
Bordetella_parapertussis	18
Bordetella_pertussis	39
Bordetella_pertussis_137	12
Bordetella_pertussis_18323	2
Bordetella_petrii	149
Bordetella_pseudohinzii	49
Bordetella_sp._H567	109
Bordetella_sp._HZ20	0
Bordetella_sp._N	75
Bordetella_trematum	44
Borrelia	1
Borrelia_crocidurae	0
Borrelia_miyamotoi_FR64b	1
Borrelia_recurrentis	0
Borreliaceae	2
Borreliella_afzelii	0
Borreliella_burgdorferi	0
Borreliella_garinii	0
Brucella	165
Brucella_abortus	2
Brucella_abortus_bv._6_str._870	1
Brucella_canis	0
Brucella_inopinata	4
Brucella_melitensis	1
Brucella_microti	0
Brucella_ovis	0
Brucella_pinnipedialis	0
Brucella_sp._09RB8471	2
Brucella_sp._09RB8910	9
Brucella_sp._10RB9215	4
Brucella_sp._141012304	0
Brucella_sp._2280	3
Brucella_suis	1
Brucella_suis_bv._2	1
Brucella_vulpis	0
Brucellaceae	3
Burkholderia_cepacia	123
Burkholderia_cepacia_ATCC_25416	31
Burkholderia_cepacia_JBK9	39
Burkholderia_gladioli	163
Burkholderia_gladioli_BSR3	46
Burkholderia_gladioli_pv._gladioli	154
Burkholderia_mallei	12
Burkholderia_mallei_NCTC_10229	1
Burkholderia_mallei_NCTC_10247	1
Burkholderia_multivorans	184
Burkholderia_multivorans_ATCC_17616	58
Burkholderia_multivorans_ATCC_BAA-247	45
Burkholderia_pseudomallei	65
Burkholderia_pseudomallei_1106b	1
Burkholderia_pseudomallei_1710a	1
Burkholderia_pseudomallei_1710b	3
Burkholderia_pseudomallei_7894	6
Burkholderia_pseudomallei_B03	3
Burkholderia_pseudomallei_MSHR1153	2
Burkholderia_pseudomallei_MSHR2543	10
Burkholderia_pseudomallei_MSHR346	6
Burkholderia_pseudomallei_MSHR435	1
Burkholderia_pseudomallei_NCTC_13179	1
Burkholderia_pseudomallei_Pasteur_52237	2
Burkholderia_sp._OLGA172	0
Campylobacter_coli	0
Campylobacter_coli_76339	1
Campylobacter_gracilis	4
Campylobacter_showae	0
Chlamydia_abortus	0
Chlamydia_caviae	0
Chlamydia_caviae_GPIC	2
Chlamydia_felis	0
Chlamydia_felis_Fe/C-56	1
Chlamydia_muridarum	0
Chlamydia_pecorum	0
Chlamydia_pecorum_P787	1
Chlamydia_pneumoniae	0
Chlamydia_psittaci	0
Chlamydia_trachomatis	0
Chlamydia_trachomatis_6276	1
Clostridium	48
Clostridium_acetobutylicum_EA_2018	2
Clostridium_argentinense	4
Clostridium_beijerinckii	3
Clostridium_bornimense	2
Clostridium_botulinum	0
Clostridium_botulinum_BKT015925	0
Clostridium_botulinum_E3_str._Alaska_E43	0
Clostridium_butyricum	5
Clostridium_cadaveris	2
Clostridium_carboxidivorans_P7	1
Clostridium_chauvoei	0
Clostridium_cochlearium	0
Clostridium_estertheticum	0
Clostridium_estertheticum_subsp._estertheticum	1
Clostridium_gasigenes	1
Clostridium_intestinale	2
Clostridium_isatidis	2
Clostridium_kluyveri	2
Clostridium_novyi	0
Clostridium_novyi_NT	2
Clostridium_pasteurianum	1
Clostridium_pasteurianum_BC1	1
Clostridium_perfringens	1
Clostridium_perfringens_F262	1
Clostridium_scatologenes	1
Clostridium_septicum	3
Clostridium_sp._AWRP	1
Clostridium_sp._BNL1100	0
Clostridium_sp._C5S11	1
Clostridium_sp._DL-VIII	4
Clostridium_sp._JN-1	1
Clostridium_sp._M62/1	3
Clostridium_sp._SY8519	2
Clostridium_sporogenes	0
Clostridium_tetani	15
Clostridium_tetani_E88	0
Coccidioides_immitis	0
Coccidioides_posadasii	0
Corynebacterium_ammoniagenes	1
Corynebacterium_crudilactis	1
Corynebacterium_diphtheriae	1
Corynebacterium_glutamicum	4
Corynebacterium_glutamicum_ZL-6	2
Corynebacterium_glyciniphilum	0
Corynebacterium_glyciniphilum_AJ_3170	15
Corynebacterium_jeikeium	9
Corynebacterium_jeikeium_K411	11
Corynebacterium_kroppenstedtii	3
Corynebacterium_kroppenstedtii_DSM_44385	8
Corynebacterium_maris	0
Corynebacterium_maris_DSM_45190	15
Corynebacterium_matruchotii	9
Corynebacterium_segmentosum	7
Corynebacterium_sphenisci	0
Corynebacterium_sphenisci_DSM_44792	25
Corynebacterium_stationis	2
Corynebacterium_urealyticum	5
Corynebacterium_ureicelerivorans	16
Corynebacterium_variabile	0
Corynebacterium_variabile_DSM_44702	19
Corynebacterium_xerosis	43
Cowpox-Vaccinia_virus	0
Cowpox_virus	0
Coxiella_burnetii	14
Coxiella_burnetii_Dugway_5J108-111	1
Coxiella_burnetii_str._Schperling	2
Cryptococcus_gattii_species_complex	0
Cryptococcus_neoformans	0
Cynomolgus_Epstein-Barr_Virus_A4	0
Cynomolgus_Epstein-Barr_Virus_Si-IIA	0
Cynomolgus_Epstein-Barr_Virus_TsB-B6	0
Ehrlichia_canis	0
Enterobius_vermicularis	37
Enterococcus_avium	1
Enterococcus_casseliflavus	0
Enterococcus_cecorum	1
Enterococcus_durans	0
Enterococcus_faecalis	2
Enterococcus_faecalis_ATCC_29212	1
Enterococcus_faecium	5
Enterococcus_faecium_ATCC_8459_=_NRRL_B-2354	2
Enterococcus_hirae	0
Enterococcus_mundtii	0
Epstein-barr_virus_strain_ag876	0
Epstein-barr_virus_strain_p3hr-1	0
Erysipelothrix_rhusiopathiae	1
Erysipelothrix_rhusiopathiae_str._Fujisawa	2
Escherichia_coli	11
Escherichia_coli_O111	0
Escherichia_coli_O157:H7	1
Escherichia_coli_O26	0
Francisella_tularensis	0
Fusobacterium	5
Fusobacterium_necrophorum	1
Fusobacterium_necrophorum_subsp._necrophorum	2
Fusobacterium_nucleatum	1
Fusobacterium_nucleatum_subsp._animalis_4_8	1
Fusobacterium_nucleatum_subsp._polymorphum	1
Fusobacterium_pseudoperiodonticum	2
Fusobacterium_ulcerans_ATCC_49185	1
Haemophilus_influenzae	3
Haemophilus_influenzae_F3047	1
Haemophilus_influenzae_KR494	1
Haemophilus_influenzae_Rd_KW20	0
Haemophilus_parainfluenzae	12
Haemophilus_parainfluenzae_T3T1	3
Helicobacter_cinaedi	2
Helicobacter_pylori	5
Helicobacter_pylori_SS1	1
Hepatitis_B_virus	0
Hepatitis_E_virus	0
Hepatitis_delta_virus	0
Herpes_simplex_virus_unknown_type	0
Histoplasma_capsulatum	0
Human_adenovirus_1	0
Human_adenovirus_11	0
Human_adenovirus_11+34	0
Human_adenovirus_11a	0
Human_adenovirus_11p	0
Human_adenovirus_12	0
Human_adenovirus_14	0
Human_adenovirus_14a	0
Human_adenovirus_14p	0
Human_adenovirus_14p1	0
Human_adenovirus_15	0
Human_adenovirus_15/H9	0
Human_adenovirus_16	0
Human_adenovirus_16p	0
Human_adenovirus_17	0
Human_adenovirus_18	0
Human_adenovirus_19	0
Human_adenovirus_19C	0
Human_adenovirus_19a	0
Human_adenovirus_19p	0
Human_adenovirus_1_strain_Adenoid_71	0
Human_adenovirus_2	0
Human_adenovirus_20	0
Human_adenovirus_21	0
Human_adenovirus_21a	0
Human_adenovirus_22	0
Human_adenovirus_22H8	0
Human_adenovirus_23	0
Human_adenovirus_24	0
Human_adenovirus_25	0
Human_adenovirus_26	0
Human_adenovirus_27	0
Human_adenovirus_28	0
Human_adenovirus_29	0
Human_adenovirus_3+11p	0
Human_adenovirus_3+7	0
Human_adenovirus_30	0
Human_adenovirus_31	0
Human_adenovirus_32	0
Human_adenovirus_33	0
Human_adenovirus_34	0
Human_adenovirus_34a	0
Human_adenovirus_35	0
Human_adenovirus_35+11	0
