Node	NumberOfUnfilteredReads	NumberOfFilteredReads	NumberOfUnfilteredAlignments	numberOfAlignments	turnedOn?	downSampling?
African_swine_fever_virus	0	0	0	0	na	na
Aspergillus_fumigatus	0	0	0	0	na	na
BK_virus_strain_AS	0	0	0	0	na	na
BK_virus_strain_GS	0	0	0	0	na	na
BK_virus_variant_RF	0	0	0	0	na	na
Bacillus_anthracis	3	0	0	0	On	Off
Bacillus_cereus_Rock1-3	1	1	1	1	Off	Off
Bacillus_cereus_Rock4-18	1	0	0	0	On	Off
Bacillus_cereus_group	4	1	1	1	Off	Off
Bacillus_pseudomycoides	17	0	0	0	On	Off
Bacillus_pseudomycoides_DSM_12442	7	1	1	1	Off	Off
Bacillus_sp._ABP14	1	0	0	0	On	Off
Bacillus_thuringiensis	1	0	0	0	On	Off
Bacillus_thuringiensis_HD-771	6	0	0	0	On	Off
Bacillus_thuringiensis_serovar_andalousiensis	1	0	0	0	On	Off
Bacillus_thuringiensis_serovar_galleriae	4	0	0	0	On	Off
Bacillus_wiedmannii	1	0	0	0	On	Off
Bartonella_bacilliformis	2	0	0	0	On	Off
Bartonella_henselae	5	0	0	0	On	Off
Bartonella_quintana	6	0	0	0	On	Off
Blastomyces_dermatitidis	0	0	0	0	na	na
Bordetella	765	114	658	658	Off	Off
Bordetella_avium_197N	24	10	10	10	Off	Off
Bordetella_bronchialis	263	41	41	41	Off	Off
Bordetella_bronchiseptica	160	15	17	17	Off	Off
Bordetella_flabilis	191	19	19	19	Off	Off
Bordetella_genomosp._13	289	37	38	38	Off	Off
Bordetella_genomosp._6	70	11	11	11	Off	Off
Bordetella_genomosp._8	245	34	34	34	Off	Off
Bordetella_genomosp._9	165	23	23	23	Off	Off
Bordetella_hinzii	200	28	36	36	Off	Off
Bordetella_holmesii	45	6	11	11	Off	Off
Bordetella_parapertussis	46	2	3	3	Off	Off
Bordetella_pertussis	81	7	53	53	Off	Off
Bordetella_pertussis_137	15	0	0	0	On	Off
Bordetella_pertussis_18323	14	5	25	25	Off	Off
Bordetella_petrii	155	22	22	22	Off	Off
Bordetella_pseudohinzii	112	17	17	17	Off	Off
Bordetella_sp._H567	192	26	26	26	Off	Off
Bordetella_sp._HZ20	0	0	0	0	na	na
Bordetella_sp._N	151	20	20	20	Off	Off
Bordetella_trematum	104	19	29	29	Off	Off
Borrelia	4	2	2	2	Off	Off
Borrelia_anserina_BA2	1	0	0	0	On	Off
Borrelia_crocidurae	0	0	0	0	na	na
Borrelia_hermsii	1	0	0	0	On	Off
Borrelia_hermsii_HS1	1	0	0	0	On	Off
Borrelia_miyamotoi	1	0	0	0	On	Off
Borrelia_miyamotoi_FR64b	1	0	0	0	On	Off
Borrelia_recurrentis	0	0	0	0	na	na
Borreliaceae	10	0	0	0	On	Off
Borreliella	1	0	0	0	On	Off
Borreliella_afzelii	0	0	0	0	na	na
Borreliella_burgdorferi	0	0	0	0	na	na
Borreliella_burgdorferi_JD1	1	0	0	0	On	Off
Borreliella_garinii	0	0	0	0	na	na
Brucella	251	18	52	52	Off	Off
Brucella_abortus	0	0	0	0	na	na
Brucella_canis	0	0	0	0	na	na
Brucella_inopinata	5	0	0	0	On	Off
Brucella_melitensis	0	0	0	0	na	na
Brucella_melitensis_bv._2_str._63/9	4	0	0	0	On	Off
Brucella_microti	0	0	0	0	na	na
Brucella_microti_CCM_4915	2	0	0	0	On	Off
Brucella_ovis	0	0	0	0	na	na
Brucella_ovis_ATCC_25840	1	0	0	0	On	Off
Brucella_pinnipedialis	0	0	0	0	na	na
Brucella_sp._09RB8471	5	0	0	0	On	Off
Brucella_sp._09RB8910	3	0	0	0	On	Off
Brucella_sp._10RB9215	12	1	2	2	Off	Off
Brucella_sp._141012304	0	0	0	0	na	na
Brucella_sp._2280	1	0	0	0	On	Off
Brucella_sp._BO2	3	0	0	0	On	Off
Brucella_suis	0	0	0	0	na	na
Brucella_vulpis	0	0	0	0	na	na
Brucellaceae	5	0	0	0	On	Off
Burkholderia_cepacia	357	56	90	90	Off	Off
Burkholderia_cepacia_ATCC_25416	126	18	87	87	Off	Off
Burkholderia_cepacia_JBK9	183	22	26	26	Off	Off
Burkholderia_gladioli	579	77	285	285	Off	Off
Burkholderia_gladioli_BSR3	133	24	46	46	Off	Off
Burkholderia_gladioli_pv._gladioli	545	76	179	179	Off	Off
Burkholderia_mallei	21	5	10	10	Off	Off
Burkholderia_mallei_NCTC_10247	3	0	0	0	On	Off
Burkholderia_multivorans	630	58	105	105	Off	Off
Burkholderia_multivorans_ATCC_17616	200	18	43	43	Off	Off
Burkholderia_multivorans_ATCC_BAA-247	174	27	85	85	Off	Off
Burkholderia_pseudomallei	287	39	158	158	Off	Off
Burkholderia_pseudomallei_1106b	12	3	9	9	Off	Off
Burkholderia_pseudomallei_1710a	29	11	11	11	Off	Off
Burkholderia_pseudomallei_1710b	3	0	0	0	On	Off
Burkholderia_pseudomallei_7894	5	1	3	3	Off	Off
Burkholderia_pseudomallei_B03	30	2	4	4	Off	Off
Burkholderia_pseudomallei_MSHR1153	9	0	0	0	On	Off
Burkholderia_pseudomallei_MSHR2543	7	0	0	0	On	Off
Burkholderia_pseudomallei_MSHR346	10	3	9	9	Off	Off
Burkholderia_pseudomallei_MSHR435	9	1	2	2	Off	Off
Burkholderia_pseudomallei_NCTC_13179	18	1	1	1	Off	Off
Burkholderia_pseudomallei_Pasteur_52237	1	0	0	0	On	Off
Burkholderia_sp._OLGA172	0	0	0	0	na	na
Campylobacter_coli	1	0	0	0	On	Off
Campylobacter_coli_RM1875	2	0	0	0	On	Off
Campylobacter_gracilis	3	0	0	0	On	Off
Campylobacter_showae	4	0	0	0	On	Off
Chlamydia_abortus	0	0	0	0	na	na
Chlamydia_caviae	0	0	0	0	na	na
Chlamydia_felis	0	0	0	0	na	na
Chlamydia_muridarum	1	0	0	0	On	Off
Chlamydia_pecorum	0	0	0	0	na	na
Chlamydia_pecorum_P787	1	0	0	0	On	Off
Chlamydia_pneumoniae	0	0	0	0	na	na
Chlamydia_psittaci	0	0	0	0	na	na
Chlamydia_trachomatis	0	0	0	0	na	na
Clostridium	48	7	29	29	Off	Off
Clostridium_aceticum	1	0	0	0	On	Off
Clostridium_beijerinckii_NRRL_B-598	2	0	0	0	On	Off
Clostridium_botulinum	6	0	0	0	On	Off
Clostridium_botulinum_A	1	0	0	0	On	Off
Clostridium_botulinum_B1_str._Okra	1	0	0	0	On	Off
Clostridium_botulinum_BKT015925	1	0	0	0	On	Off
Clostridium_botulinum_E3_str._Alaska_E43	0	0	0	0	na	na
Clostridium_botulinum_Prevot_594	4	0	0	0	On	Off
Clostridium_butyricum	4	0	0	0	On	Off
Clostridium_cadaveris	3	1	1	1	Off	Off
Clostridium_carboxidivorans_P7	1	0	0	0	On	Off
Clostridium_chauvoei	1	0	0	0	On	Off
Clostridium_cochlearium	1	1	1	1	Off	Off
Clostridium_diolis	1	0	0	0	On	Off
Clostridium_estertheticum	0	0	0	0	na	na
Clostridium_estertheticum_subsp._estertheticum	1	0	0	0	On	Off
Clostridium_formicaceticum	2	0	0	0	On	Off
Clostridium_gasigenes	1	1	1	1	Off	Off
Clostridium_intestinale	4	1	1	1	Off	Off
Clostridium_isatidis	2	0	0	0	On	Off
Clostridium_ljungdahlii_DSM_13528	1	0	0	0	On	Off
Clostridium_novyi	0	0	0	0	na	na
Clostridium_novyi_NT	1	0	0	0	On	Off
Clostridium_pasteurianum_BC1	4	0	0	0	On	Off
Clostridium_perfringens	9	0	0	0	On	Off
Clostridium_perfringens_ATCC_13124	4	0	0	0	On	Off
Clostridium_septicum	0	0	0	0	na	na
Clostridium_sp._AWRP	1	0	0	0	On	Off
Clostridium_sp._BNL1100	3	0	0	0	On	Off
Clostridium_sp._C1	1	0	0	0	On	Off
Clostridium_sp._C5S11	3	0	0	0	On	Off
Clostridium_sp._DL-VIII	2	0	0	0	On	Off
Clostridium_sp._JN-1	2	0	0	0	On	Off
Clostridium_sp._JN-9	1	1	1	1	Off	Off
Clostridium_sp._M62/1	1	0	0	0	On	Off
Clostridium_sp._SY8519	8	2	2	2	Off	Off
Clostridium_sporogenes	3	0	0	0	On	Off
Clostridium_tetani	0	0	0	0	na	na
Clostridium_tetani_12124569	2	0	0	0	On	Off
Clostridium_tetani_E88	0	0	0	0	na	na
Clostridium_tyrobutyricum	4	0	0	0	On	Off
Coccidioides_immitis	0	0	0	0	na	na
Coccidioides_posadasii	0	0	0	0	na	na
Corynebacterium_ammoniagenes	6	1	1	1	Off	Off
Corynebacterium_crudilactis	3	0	0	0	On	Off
Corynebacterium_diphtheriae	5	0	0	0	On	Off
Corynebacterium_diphtheriae_HC03	1	1	1	1	Off	Off
Corynebacterium_diphtheriae_HC04	1	0	0	0	On	Off
Corynebacterium_glutamicum	8	1	10	10	Off	Off
Corynebacterium_glutamicum_R	8	0	0	0	On	Off
Corynebacterium_glutamicum_SCgG1	1	0	0	0	On	Off
Corynebacterium_glyciniphilum	0	0	0	0	na	na
Corynebacterium_glyciniphilum_AJ_3170	18	3	3	3	Off	Off
Corynebacterium_jeikeium	31	1	1	1	Off	Off
Corynebacterium_jeikeium_K411	24	1	1	1	Off	Off
Corynebacterium_kroppenstedtii	8	1	1	1	Off	Off
Corynebacterium_kroppenstedtii_DSM_44385	8	1	2	2	Off	Off
Corynebacterium_maris	0	0	0	0	na	na
Corynebacterium_maris_DSM_45190	88	12	12	12	Off	Off
Corynebacterium_matruchotii	16	2	2	2	Off	Off
Corynebacterium_segmentosum	15	1	1	1	Off	Off
Corynebacterium_sphenisci	0	0	0	0	na	na
Corynebacterium_sphenisci_DSM_44792	539	63	63	63	Off	Off
Corynebacterium_stationis	1	0	0	0	On	Off
Corynebacterium_urealyticum	31	3	3	3	Off	Off
Corynebacterium_ureicelerivorans	37	6	6	6	Off	Off
Corynebacterium_variabile	0	0	0	0	na	na
Corynebacterium_variabile_DSM_44702	85	7	8	8	Off	Off
Corynebacterium_xerosis	183	21	21	21	Off	Off
Cowpox-Vaccinia_virus	0	0	0	0	na	na
Cowpox_virus	0	0	0	0	na	na
Coxiella_burnetii	19	3	18	18	Off	Off
Coxiella_burnetii_Dugway_5J108-111	5	1	1	1	Off	Off
Coxiella_burnetii_str._Schperling	4	0	0	0	On	Off
Cryptococcus_gattii_species_complex	0	0	0	0	na	na
Cryptococcus_neoformans	0	0	0	0	na	na
