Node	NumberOfAssignedReads
African_swine_fever_virus	0
Aspergillus_fumigatus	0
BK_virus_strain_AS	0
BK_virus_strain_GS	0
BK_virus_variant_RF	0
Bacillus_anthracis	0
Bacillus_bombysepticus_str._Wang	3
Bacillus_cereus_group	5
Bacillus_luti	1
Bacillus_mycoides	3
Bacillus_nitratireducens	1
Bacillus_pseudomycoides	6
Bacillus_thuringiensis	4
Bartonella_bacilliformis	0
Bartonella_henselae	0
Bartonella_quintana	0
Bartonella_quintana_RM-11	3
Blastomyces_dermatitidis	0
Bordetella	282
Bordetella_avium_197N	15
Bordetella_bronchialis	76
Bordetella_bronchiseptica	44
Bordetella_flabilis	66
Bordetella_genomosp._13	57
Bordetella_genomosp._6	32
Bordetella_genomosp._8	55
Bordetella_genomosp._9	62
Bordetella_hinzii	64
Bordetella_holmesii	19
Bordetella_parapertussis	20
Bordetella_pertussis	22
Bordetella_pertussis_137	4
Bordetella_pertussis_18323	7
Bordetella_petrii	66
Bordetella_pseudohinzii	39
Bordetella_sp._H567	68
Bordetella_sp._HZ20	0
Bordetella_sp._N	62
Bordetella_trematum	63
Borrelia	3
Borrelia_crocidurae	0
Borrelia_recurrentis	0
Borreliaceae	1
Borreliella_afzelii	0
Borreliella_burgdorferi	0
Borreliella_garinii	0
Borreliella_garinii_BgVir	1
Brucella	102
Brucella_abortus	1
Brucella_abortus_bv._6_str._870	2
Brucella_canis	0
Brucella_melitensis	3
Brucella_microti	0
Brucella_ovis	0
Brucella_pinnipedialis	0
Brucella_sp._09RB8471	1
Brucella_sp._09RB8910	0
Brucella_sp._10RB9215	2
Brucella_sp._141012304	0
Brucella_sp._2280	1
Brucella_sp._BO2	4
Brucella_suis	0
Brucella_suis_019	1
Brucella_suis_bv._2	1
Brucella_vulpis	0
Brucellaceae	6
Burkholderia_cepacia	123
Burkholderia_cepacia_ATCC_25416	37
Burkholderia_cepacia_JBK9	56
Burkholderia_gladioli	185
Burkholderia_gladioli_BSR3	32
Burkholderia_gladioli_pv._gladioli	133
Burkholderia_mallei	4
Burkholderia_mallei_NCTC_10229	1
Burkholderia_multivorans	215
Burkholderia_multivorans_ATCC_17616	57
Burkholderia_multivorans_ATCC_BAA-247	84
Burkholderia_pseudomallei	92
Burkholderia_pseudomallei_1106b	1
Burkholderia_pseudomallei_1710b	2
Burkholderia_pseudomallei_7894	1
Burkholderia_pseudomallei_B03	2
Burkholderia_pseudomallei_MSHR1153	2
Burkholderia_pseudomallei_MSHR2543	4
Burkholderia_pseudomallei_MSHR346	2
Burkholderia_pseudomallei_MSHR435	7
Burkholderia_pseudomallei_NCTC_13179	4
Burkholderia_pseudomallei_Pasteur_52237	3
Burkholderia_sp._OLGA172	0
Campylobacter_coli	0
Campylobacter_gracilis	1
Campylobacter_showae	4
Chlamydia_abortus	0
Chlamydia_caviae	0
Chlamydia_felis	0
Chlamydia_muridarum	2
Chlamydia_pecorum	0
Chlamydia_pecorum_P787	5
Chlamydia_pneumoniae	1
Chlamydia_psittaci	0
Chlamydia_trachomatis	0
Chlamydia_trachomatis_6276	1
Clostridium	41
Clostridium_acetobutylicum	1
Clostridium_argentinense	1
Clostridium_baratii	4
Clostridium_baratii_str._Sullivan	7
Clostridium_beijerinckii_NRRL_B-598	1
Clostridium_bornimense	3
Clostridium_botulinum	1
Clostridium_botulinum_BKT015925	0
Clostridium_botulinum_B_str._Eklund_17B_(NRP)	1
Clostridium_botulinum_E3_str._Alaska_E43	0
Clostridium_butyricum	8
Clostridium_cadaveris	2
Clostridium_cellulovorans_743B	1
Clostridium_chauvoei	7
Clostridium_cochlearium	4
Clostridium_estertheticum	0
Clostridium_estertheticum_subsp._estertheticum	1
Clostridium_intestinale	1
Clostridium_isatidis	5
Clostridium_kluyveri	6
Clostridium_novyi	0
Clostridium_novyi_NT	1
Clostridium_pasteurianum	1
Clostridium_pasteurianum_BC1	1
Clostridium_perfringens	144
Clostridium_perfringens_ATCC_13124	9
Clostridium_perfringens_F262	6
Clostridium_perfringens_str._13	14
Clostridium_saccharobutylicum	1
Clostridium_septicum	0
Clostridium_sp._AWRP	1
Clostridium_sp._BNL1100	0
Clostridium_sp._JN-1	2
Clostridium_sp._JN-9	3
Clostridium_sp._M62/1	1
Clostridium_sp._SY8519	1
Clostridium_sporogenes	0
Clostridium_tetani	2
Clostridium_tetani_E88	0
Coccidioides_immitis	0
Coccidioides_posadasii	0
Corynebacterium_ammoniagenes	5
Corynebacterium_crudilactis	0
Corynebacterium_diphtheriae	7
Corynebacterium_diphtheriae_HC03	4
Corynebacterium_diphtheriae_HC04	1
Corynebacterium_glutamicum	10
Corynebacterium_glyciniphilum	0
Corynebacterium_glyciniphilum_AJ_3170	24
Corynebacterium_jeikeium	6
Corynebacterium_jeikeium_K411	12
Corynebacterium_kroppenstedtii	39
Corynebacterium_kroppenstedtii_DSM_44385	29
Corynebacterium_maris	0
Corynebacterium_maris_DSM_45190	32
Corynebacterium_matruchotii	23
Corynebacterium_segmentosum	11
Corynebacterium_sphenisci	0
Corynebacterium_sphenisci_DSM_44792	130
Corynebacterium_stationis	49
Corynebacterium_urealyticum	21
Corynebacterium_ureicelerivorans	22
Corynebacterium_variabile	0
Corynebacterium_variabile_DSM_44702	29
Corynebacterium_xerosis	98
Cowpox-Vaccinia_virus	0
Cowpox_virus	0
Coxiella_burnetii	13
Coxiella_burnetii_Dugway_5J108-111	2
Coxiella_burnetii_str._Schperling	1
Cryptococcus_gattii_species_complex	0
Cryptococcus_neoformans	0
Cynomolgus_Epstein-Barr_Virus_A4	0
Cynomolgus_Epstein-Barr_Virus_Si-IIA	0
Cynomolgus_Epstein-Barr_Virus_TsB-B6	0
Ehrlichia_canis	0
Enterobius_vermicularis	42
Enterococcus_avium	0
Enterococcus_casseliflavus	1
Enterococcus_casseliflavus_EC20	1
Enterococcus_cecorum	0
Enterococcus_durans	2
Enterococcus_faecalis	0
Enterococcus_faecium	3
Enterococcus_faecium_ATCC_8459_=_NRRL_B-2354	4
Enterococcus_hirae	0
Enterococcus_hirae_ATCC_9790	1
Enterococcus_mundtii	1
Epstein-barr_virus_strain_ag876	0
Epstein-barr_virus_strain_p3hr-1	0
Erysipelothrix_rhusiopathiae	0
Escherichia_coli	16
Escherichia_coli_K-12	1
Escherichia_coli_O111	0
Escherichia_coli_O121_str._RM8352	1
Escherichia_coli_O157:H7	0
Escherichia_coli_O158	2
Escherichia_coli_O26	0
Escherichia_coli_UMNK88	1
Francisella_tularensis	2
Francisella_tularensis_subsp._tularensis	1
Fusobacterium	3
Fusobacterium_necrophorum_subsp._necrophorum	1
Fusobacterium_nucleatum	0
Fusobacterium_nucleatum_subsp._polymorphum	3
Fusobacterium_pseudoperiodonticum	1
Haemophilus_influenzae	2
Haemophilus_influenzae_R2866	1
Haemophilus_influenzae_Rd_KW20	0
Haemophilus_parainfluenzae	4
Haemophilus_parainfluenzae_T3T1	3
Helicobacter_cinaedi	0
Helicobacter_pylori	8
Helicobacter_pylori_oki128	1
Hepatitis_B_virus	0
Hepatitis_E_virus	0
Hepatitis_delta_virus	0
Herpes_simplex_virus_unknown_type	0
Histoplasma_capsulatum	0
Human_adenovirus_1	0
Human_adenovirus_11	0
Human_adenovirus_11+34	0
Human_adenovirus_11a	0
Human_adenovirus_11p	0
Human_adenovirus_12	0
Human_adenovirus_14	0
Human_adenovirus_14a	0
Human_adenovirus_14p	0
Human_adenovirus_14p1	0
Human_adenovirus_15	0
Human_adenovirus_15/H9	0
Human_adenovirus_16	0
Human_adenovirus_16p	0
Human_adenovirus_17	0
Human_adenovirus_18	0
Human_adenovirus_19	0
Human_adenovirus_19C	0
Human_adenovirus_19a	0
Human_adenovirus_19p	0
Human_adenovirus_1_strain_Adenoid_71	0
Human_adenovirus_2	0
Human_adenovirus_20	0
Human_adenovirus_21	0
Human_adenovirus_21a	0
Human_adenovirus_22	0
Human_adenovirus_22H8	0
Human_adenovirus_23	0
Human_adenovirus_24	0
Human_adenovirus_25	0
Human_adenovirus_26	0
Human_adenovirus_27	0
Human_adenovirus_28	0
Human_adenovirus_29	0
Human_adenovirus_3+11p	0
Human_adenovirus_3+7	0
Human_adenovirus_30	0
Human_adenovirus_31	0
Human_adenovirus_32	0
Human_adenovirus_33	0
Human_adenovirus_34	0
Human_adenovirus_34a	0
Human_adenovirus_35	0
Human_adenovirus_35+11	0
Human_adenovirus_36	0
Human_adenovirus_38	0
Human_adenovirus_38H44	0
Human_adenovirus_39	0
Human_adenovirus_3p	0
Human_adenovirus_40	0
