Node	NumberOfUnfilteredReads	NumberOfFilteredReads	NumberOfUnfilteredAlignments	numberOfAlignments	turnedOn?	downSampling?
Actinobacillus_equuli	5	3	3	3	Off	Off
Actinobacillus_pleuropneumoniae	14	2	5	5	Off	Off
Actinobacillus_pleuropneumoniae_serovar_4_str._M62	2	0	0	0	On	Off
Actinobacillus_pleuropneumoniae_serovar_6_str._Femo	5	1	1	1	Off	Off
Actinobacillus_pleuropneumoniae_serovar_9_str._CVJ13261	5	1	3	3	Off	Off
African_swine_fever_virus	0	0	0	0	na	na
Aphthovirus	0	0	0	0	na	na
Arcanobacterium_haemolyticum	13	0	0	0	On	Off
Aspergillus_fumigatus	0	0	0	0	na	na
Bartonella_bacilliformis	0	0	0	0	na	na
Bartonella_henselae	0	0	0	0	na	na
Bartonella_quintana	2	0	0	0	On	Off
Blastomyces_dermatitidis	0	0	0	0	na	na
Bordetella_bronchialis	155	18	18	18	Off	Off
Bordetella_bronchiseptica	131	3	6	6	Off	Off
Bordetella_genomosp._13	214	21	21	21	Off	Off
Bordetella_pertussis	58	1	10	10	Off	Off
Bordetella_pertussis_137	8	2	20	20	Off	Off
Bordetella_pertussis_18323	10	0	0	0	On	Off
Bordetella_petrii	102	12	12	12	Off	Off
Bordetella_trematum	120	9	14	14	Off	Off
Borrelia_crocidurae	0	0	0	0	na	na
Borrelia_crocidurae_DOU	1	0	0	0	On	Off
Borrelia_recurrentis	0	0	0	0	na	na
Borreliella_afzelii	0	0	0	0	na	na
Borreliella_burgdorferi	0	0	0	0	na	na
Borreliella_garinii	0	0	0	0	na	na
Bovine_rhinitis_A_virus	0	0	0	0	na	na
Brucella_abortus	0	0	0	0	na	na
Brucella_abortus_bv._6_str._870	1	0	0	0	On	Off
Brucella_canis	1	0	0	0	On	Off
Brucella_melitensis	3	0	0	0	On	Off
Brucella_microti	0	0	0	0	na	na
Brucella_ovis	0	0	0	0	na	na
Brucella_ovis_ATCC_25840	1	0	0	0	On	Off
Brucella_suis	1	0	0	0	On	Off
Brucella_suis_bv._2	2	0	0	0	On	Off
Burkholderia_cepacia	421	52	62	62	Off	Off
Burkholderia_cepacia_ATCC_25416	136	16	75	75	Off	Off
Burkholderia_cepacia_JBK9	181	24	24	24	Off	Off
Burkholderia_gladioli	767	104	451	451	Off	Off
Burkholderia_gladioli_BSR3	161	16	28	28	Off	Off
Burkholderia_gladioli_pv._gladioli	585	73	181	181	Off	Off
Burkholderia_mallei	14	1	1	1	Off	Off
Burkholderia_mallei_NCTC_10229	5	0	0	0	On	Off
Burkholderia_mallei_NCTC_10247	2	1	1	1	Off	Off
Burkholderia_multivorans	806	86	276	276	Off	Off
Burkholderia_multivorans_ATCC_17616	253	21	70	70	Off	Off
Burkholderia_multivorans_ATCC_BAA-247	217	30	78	78	Off	Off
Burkholderia_pseudomallei	384	60	251	251	Off	Off
Burkholderia_pseudomallei_1106b	11	2	2	2	Off	Off
Burkholderia_pseudomallei_1710a	2	0	0	0	On	Off
Burkholderia_pseudomallei_1710b	5	0	0	0	On	Off
Burkholderia_pseudomallei_7894	9	0	0	0	On	Off
Burkholderia_pseudomallei_B03	9	0	0	0	On	Off
Burkholderia_pseudomallei_MSHR1153	10	0	0	0	On	Off
Burkholderia_pseudomallei_MSHR2543	8	0	0	0	On	Off
Burkholderia_pseudomallei_MSHR346	10	0	0	0	On	Off
Burkholderia_pseudomallei_MSHR435	11	1	3	3	Off	Off
Burkholderia_pseudomallei_NCTC_13179	14	3	6	6	Off	Off
Burkholderia_pseudomallei_Pasteur_52237	6	1	1	1	Off	Off
Campylobacter_coli	0	0	0	0	na	na
Campylobacter_coli_76339	1	0	0	0	On	Off
Campylobacter_fetus	0	0	0	0	na	na
Campylobacter_gracilis	5	1	1	1	Off	Off
Campylobacter_showae	2	0	0	0	On	Off
Canine_morbillivirus	0	0	0	0	na	na
Chlamydia_abortus	0	0	0	0	na	na
Chlamydia_caviae	0	0	0	0	na	na
