Node	NumberOfUnfilteredReads	NumberOfFilteredReads	NumberOfUnfilteredAlignments	numberOfAlignments	turnedOn?	downSampling?
Actinobacillus_equuli	2	2	2	2	Off	Off
Actinobacillus_pleuropneumoniae	0	0	0	0	na	na
African_swine_fever_virus	0	0	0	0	na	na
Aphthovirus	0	0	0	0	na	na
Arcanobacterium_haemolyticum	5	1	1	1	Off	Off
Aspergillus_fumigatus	0	0	0	0	na	na
Bartonella_bacilliformis	0	0	0	0	na	na
Bartonella_henselae	3	0	0	0	On	Off
Bartonella_quintana	0	0	0	0	na	na
Blastomyces_dermatitidis	0	0	0	0	na	na
Bordetella_bronchialis	127	17	17	17	Off	Off
Bordetella_bronchiseptica	88	11	11	11	Off	Off
Bordetella_genomosp._13	159	33	33	33	Off	Off
Bordetella_pertussis	38	3	18	18	Off	Off
Bordetella_pertussis_137	7	0	0	0	On	Off
Bordetella_pertussis_18323	7	2	20	20	Off	Off
Bordetella_petrii	166	28	28	28	Off	Off
Bordetella_trematum	88	9	13	13	Off	Off
Borrelia_crocidurae	0	0	0	0	na	na
Borrelia_recurrentis	0	0	0	0	na	na
Borreliella_afzelii	0	0	0	0	na	na
Borreliella_burgdorferi	0	0	0	0	na	na
Borreliella_garinii	0	0	0	0	na	na
Bovine_rhinitis_A_virus	0	0	0	0	na	na
Brucella_abortus	2	0	0	0	On	Off
Brucella_canis	0	0	0	0	na	na
Brucella_melitensis	0	0	0	0	na	na
Brucella_microti	0	0	0	0	na	na
Brucella_ovis	0	0	0	0	na	na
Brucella_suis	0	0	0	0	na	na
Burkholderia_cepacia	122	8	14	14	Off	Off
Burkholderia_cepacia_ATCC_25416	42	5	20	20	Off	Off
Burkholderia_cepacia_JBK9	36	5	5	5	Off	Off
Burkholderia_gladioli	251	36	146	146	Off	Off
Burkholderia_gladioli_BSR3	49	6	10	10	Off	Off
Burkholderia_gladioli_pv._gladioli	176	20	48	48	Off	Off
Burkholderia_mallei	12	2	2	2	Off	Off
Burkholderia_multivorans	221	37	104	104	Off	Off
Burkholderia_multivorans_ATCC_17616	50	4	13	13	Off	Off
Burkholderia_multivorans_ATCC_BAA-247	69	8	21	21	Off	Off
Burkholderia_pseudomallei	138	19	54	54	Off	Off
Burkholderia_pseudomallei_1106b	2	2	2	2	Off	Off
Burkholderia_pseudomallei_1710a	4	0	0	0	On	Off
Burkholderia_pseudomallei_1710b	1	0	0	0	On	Off
Burkholderia_pseudomallei_7894	4	1	1	1	Off	Off
Burkholderia_pseudomallei_B03	4	0	0	0	On	Off
Burkholderia_pseudomallei_MSHR1153	2	0	0	0	On	Off
Burkholderia_pseudomallei_MSHR2543	8	1	2	2	Off	Off
Burkholderia_pseudomallei_MSHR346	16	3	5	5	Off	Off
Burkholderia_pseudomallei_MSHR435	6	1	1	1	Off	Off
Burkholderia_pseudomallei_NCTC_13179	6	3	3	3	Off	Off
