Node	NumberOfUnfilteredReads	NumberOfFilteredReads	NumberOfUnfilteredAlignments	numberOfAlignments	turnedOn?	downSampling?
Actinobacillus_equuli	2	2	2	2	Off	Off
Actinobacillus_pleuropneumoniae	5	4	4	4	Off	Off
African_swine_fever_virus	0	0	0	0	na	na
Aphthovirus	0	0	0	0	na	na
Arcanobacterium_haemolyticum	5	1	1	1	Off	Off
Aspergillus_fumigatus	0	0	0	0	na	na
Bartonella_bacilliformis	0	0	0	0	na	na
Bartonella_henselae	0	0	0	0	na	na
Bartonella_quintana	1	0	0	0	On	Off
Bartonella_quintana_RM-11	2	0	0	0	On	Off
Blastomyces_dermatitidis	0	0	0	0	na	na
Bordetella_bronchialis	116	11	11	11	Off	Off
Bordetella_bronchiseptica	61	5	5	5	Off	Off
Bordetella_genomosp._13	141	11	11	11	Off	Off
Bordetella_pertussis	45	6	45	45	Off	Off
Bordetella_pertussis_137	2	2	8	8	Off	Off
Bordetella_pertussis_18323	12	5	32	32	Off	Off
Bordetella_petrii	97	8	8	8	Off	Off
Bordetella_trematum	91	11	20	20	Off	Off
Borrelia_crocidurae	0	0	0	0	na	na
Borrelia_recurrentis	0	0	0	0	na	na
Borreliella_afzelii	0	0	0	0	na	na
Borreliella_burgdorferi	0	0	0	0	na	na
Borreliella_garinii	0	0	0	0	na	na
Bovine_rhinitis_A_virus	0	0	0	0	na	na
Brucella_abortus	5	0	0	0	On	Off
Brucella_abortus_bv._6_str._870	1	0	0	0	On	Off
Brucella_canis	0	0	0	0	na	na
Brucella_melitensis	0	0	0	0	na	na
Brucella_microti	0	0	0	0	na	na
Brucella_microti_CCM_4915	2	0	0	0	On	Off
Brucella_ovis	0	0	0	0	na	na
Brucella_ovis_ATCC_25840	4	0	0	0	On	Off
Brucella_suis	2	0	0	0	On	Off
Brucella_suis_019	1	0	0	0	On	Off
Burkholderia_cepacia	173	28	42	42	Off	Off
Burkholderia_cepacia_ATCC_25416	61	4	18	18	Off	Off
Burkholderia_cepacia_JBK9	65	12	12	12	Off	Off
Burkholderia_gladioli	287	30	89	89	Off	Off
Burkholderia_gladioli_BSR3	78	12	21	21	Off	Off
Burkholderia_gladioli_pv._gladioli	261	44	88	88	Off	Off
Burkholderia_mallei	13	2	3	3	Off	Off
Burkholderia_mallei_NCTC_10229	1	1	1	1	Off	Off
Burkholderia_mallei_NCTC_10247	3	0	0	0	On	Off
Burkholderia_multivorans	286	28	56	56	Off	Off
Burkholderia_multivorans_ATCC_17616	70	7	24	24	Off	Off
Burkholderia_multivorans_ATCC_BAA-247	69	5	9	9	Off	Off
Burkholderia_pseudomallei	158	19	120	120	Off	Off
Burkholderia_pseudomallei_1106b	7	0	0	0	On	Off
Burkholderia_pseudomallei_1710a	4	0	0	0	On	Off
Burkholderia_pseudomallei_1710b	5	0	0	0	On	Off
Burkholderia_pseudomallei_7894	4	1	2	2	Off	Off
Burkholderia_pseudomallei_B03	4	0	0	0	On	Off
Burkholderia_pseudomallei_MSHR1153	12	3	4	4	Off	Off
Burkholderia_pseudomallei_MSHR2543	4	2	2	2	Off	Off
Burkholderia_pseudomallei_MSHR346	7	2	2	2	Off	Off
Burkholderia_pseudomallei_MSHR435	8	1	2	2	Off	Off
Burkholderia_pseudomallei_NCTC_13179	7	3	4	4	Off	Off
Burkholderia_pseudomallei_Pasteur_52237	2	0	0	0	On	Off
Campylobacter_coli	0	0	0	0	na	na
Campylobacter_fetus	0	0	0	0	na	na
Campylobacter_gracilis	6	0	0	0	On	Off
Campylobacter_showae	11	1	1	1	Off	Off
Canine_morbillivirus	0	0	0	0	na	na
