Node	NumberOfUnfilteredReads	NumberOfFilteredReads	NumberOfUnfilteredAlignments	numberOfAlignments	turnedOn?	downSampling?
Actinobacillus_equuli	1	1	1	1	Off	Off
Actinobacillus_pleuropneumoniae	0	0	0	0	na	na
African_swine_fever_virus	0	0	0	0	na	na
Aphthovirus	0	0	0	0	na	na
Arcanobacterium_haemolyticum	0	0	0	0	na	na
Aspergillus_fumigatus	0	0	0	0	na	na
Bartonella_bacilliformis	0	0	0	0	na	na
Bartonella_henselae	0	0	0	0	na	na
Bartonella_quintana	0	0	0	0	na	na
Bartonella_quintana_RM-11	2	2	5	5	Off	Off
Blastomyces_dermatitidis	0	0	0	0	na	na
Bordetella_bronchialis	28	28	28	28	Off	Off
Bordetella_bronchiseptica	25	25	32	32	Off	Off
Bordetella_genomosp._13	33	33	33	33	Off	Off
Bordetella_pertussis	9	9	198	198	Off	Off
Bordetella_pertussis_137	2	2	16	16	Off	Off
Bordetella_pertussis_18323	2	2	3	3	Off	Off
Bordetella_petrii	23	23	24	24	Off	Off
Bordetella_trematum	18	18	27	27	Off	Off
Borrelia_crocidurae	0	0	0	0	na	na
Borrelia_recurrentis	0	0	0	0	na	na
Borreliella_afzelii	0	0	0	0	na	na
Borreliella_burgdorferi	0	0	0	0	na	na
Borreliella_garinii	0	0	0	0	na	na
Bovine_rhinitis_A_virus	0	0	0	0	na	na
Brucella_abortus	0	0	0	0	na	na
Brucella_canis	0	0	0	0	na	na
Brucella_melitensis	0	0	0	0	na	na
Brucella_melitensis_bv._2_str._63/9	1	1	4	4	Off	Off
Brucella_microti	0	0	0	0	na	na
Brucella_ovis	0	0	0	0	na	na
Brucella_suis	0	0	0	0	na	na
Burkholderia_cepacia	26	26	40	40	Off	Off
Burkholderia_cepacia_ATCC_25416	12	12	57	57	Off	Off
Burkholderia_cepacia_JBK9	15	15	15	15	Off	Off
Burkholderia_gladioli	72	72	235	235	Off	Off
Burkholderia_gladioli_BSR3	16	16	33	33	Off	Off
Burkholderia_gladioli_pv._gladioli	43	43	126	126	Off	Off
Burkholderia_mallei	2	2	3	3	Off	Off
Burkholderia_mallei_NCTC_10229	1	1	8	8	Off	Off
Burkholderia_multivorans	66	66	170	170	Off	Off
Burkholderia_multivorans_ATCC_17616	9	9	22	22	Off	Off
Burkholderia_multivorans_ATCC_BAA-247	11	11	35	35	Off	Off
Burkholderia_pseudomallei	25	25	89	89	Off	Off
Burkholderia_pseudomallei_1106b	1	1	2	2	Off	Off
Burkholderia_pseudomallei_7894	3	3	9	9	Off	Off
Burkholderia_pseudomallei_MSHR1153	1	1	9	9	Off	Off
Burkholderia_pseudomallei_MSHR2543	3	3	3	3	Off	Off
Burkholderia_pseudomallei_MSHR346	2	2	6	6	Off	Off
Burkholderia_pseudomallei_MSHR435	2	2	2	2	Off	Off
Burkholderia_pseudomallei_NCTC_13179	1	1	4	4	Off	Off
Campylobacter_coli	0	0	0	0	na	na
Campylobacter_fetus	0	0	0	0	na	na
Campylobacter_fetus_subsp._testudinum_Sp3	1	1	1	1	Off	Off
Campylobacter_gracilis	1	1	1	1	Off	Off
Campylobacter_showae	0	0	0	0	na	na
Canine_morbillivirus	0	0	0	0	na	na
Chlamydia_abortus	0	0	0	0	na	na
Chlamydia_caviae	0	0	0	0	na	na
Chlamydia_felis	0	0	0	0	na	na
Chlamydia_muridarum	1	1	1	1	Off	Off
Chlamydia_pecorum	0	0	0	0	na	na
Chlamydia_pneumoniae	0	0	0	0	na	na
Chlamydia_pneumoniae_AR39	2	2	4	4	Off	Off
Chlamydia_psittaci	0	0	0	0	na	na
Chlamydia_suis	1	1	2	2	Off	Off
Chlamydia_trachomatis	0	0	0	0	na	na
Corynebacterium_ammoniagenes	1	1	2	2	Off	Off
Corynebacterium_amycolatum	2	2	2	2	Off	Off
Corynebacterium_bovis	4	4	4	4	Off	Off
Corynebacterium_crudilactis	2	2	2	2	Off	Off
Corynebacterium_diphtheriae	0	0	0	0	na	na
Corynebacterium_jeikeium	0	0	0	0	na	na
Corynebacterium_jeikeium_K411	4	4	7	7	Off	Off
Corynebacterium_kroppenstedtii	5	5	5	5	Off	Off
Corynebacterium_kroppenstedtii_DSM_44385	1	1	1	1	Off	Off
Corynebacterium_maris	0	0	0	0	na	na
Corynebacterium_maris_DSM_45190	9	9	9	9	Off	Off
Corynebacterium_matruchotii	2	2	3	3	Off	Off
Corynebacterium_minutissimum	1	1	1	1	Off	Off
Corynebacterium_pseudotuberculosis	0	0	0	0	na	na
Corynebacterium_renale	4	4	4	4	Off	Off
Corynebacterium_segmentosum	2	2	2	2	Off	Off
Corynebacterium_sphenisci	0	0	0	0	na	na
Corynebacterium_sphenisci_DSM_44792	6	6	6	6	Off	Off
Corynebacterium_stationis	0	0	0	0	na	na
Corynebacterium_striatum	5	5	8	8	Off	Off
Corynebacterium_urealyticum	2	2	2	2	Off	Off
Corynebacterium_ureicelerivorans	5	5	5	5	Off	Off
Corynebacterium_xerosis	6	6	6	6	Off	Off
Cowpox_virus	0	0	0	0	na	na
Coxiella_burnetii	1	1	3	3	Off	Off
Coxiella_burnetii_Dugway_5J108-111	1	1	4	4	Off	Off
Cryptosporidium	0	0	0	0	na	na
Cryptosporidium_parvum	0	0	0	0	na	na
Deltaretrovirus	0	0	0	0	na	na
Ehrlichia_canis	0	0	0	0	na	na
Enterococcus_avium	0	0	0	0	na	na
Enterococcus_casseliflavus	0	0	0	0	na	na
Enterococcus_casseliflavus_EC20	1	1	2	2	Off	Off
Enterococcus_cecorum	0	0	0	0	na	na
Enterococcus_durans	1	1	2	2	Off	Off
Enterococcus_faecalis	1	1	20	20	Off	Off
Enterococcus_faecium	1	1	2	2	Off	Off
Enterococcus_hirae	0	0	0	0	na	na
Enterococcus_mundtii	0	0	0	0	na	na
Enterovirus_B	0	0	0	0	na	na
Epizootic_hemorrhagic_disease_virus_(serotype_1_/_strain_New_Jersey)	0	0	0	0	na	na
Equine_rhinitis_A_virus	0	0	0	0	na	na
Erysipelothrix_rhusiopathiae	0	0	0	0	na	na
Erythroparvovirus	0	0	0	0	na	na
Escherichia_coli	21	21	123	123	Off	Off
Escherichia_coli_NCCP15648	1	1	1	1	Off	Off
Escherichia_coli_O111	0	0	0	0	na	na
Escherichia_coli_O157:H7	0	0	0	0	na	na
Escherichia_coli_O158	1	1	1	1	Off	Off
Escherichia_coli_O26	0	0	0	0	na	na
Francisella_tularensis	0	0	0	0	na	na
Fusobacterium	0	0	0	0	na	na
Fusobacterium_mortiferum_ATCC_9817	1	1	1	1	Off	Off
Fusobacterium_nucleatum	0	0	0	0	na	na
Fusobacterium_nucleatum_subsp._vincentii_ChDC_F8	1	1	1	1	Off	Off
Goatpox_virus	0	0	0	0	na	na
Haemophilus_influenzae	0	0	0	0	na	na
Helicobacter_cinaedi	1	1	1	1	Off	Off
Helicobacter_pylori	2	2	10	10	Off	Off
Helicobacter_pylori_NY40	1	1	4	4	Off	Off
Helicobacter_pylori_SJM180	1	1	7	7	Off	Off
Helicobacter_pylori_Shi112	1	1	100	100	Off	Off
Hepatitis_B_virus	0	0	0	0	na	na
Hepatitis_E_virus	0	0	0	0	na	na
Hepatitis_delta_virus	0	0	0	0	na	na
Human_adenovirus_1	0	0	0	0	na	na
Human_adenovirus_2	0	0	0	0	na	na
Human_adenovirus_35	0	0	0	0	na	na
Human_adenovirus_5	0	0	0	0	na	na
Human_adenovirus_54	0	0	0	0	na	na
Human_adenovirus_7	0	0	0	0	na	na
Human_alphaherpesvirus_1	0	0	0	0	na	na
Human_alphaherpesvirus_2	0	0	0	0	na	na
Human_alphaherpesvirus_3	0	0	0	0	na	na
Human_gammaherpesvirus_4	0	0	0	0	na	na
Human_herpesvirus_4_type_2	0	0	0	0	na	na
Human_mastadenovirus_C	0	0	0	0	na	na
JC_polyomavirus	0	0	0	0	na	na
Klebsiella_aerogenes	5	5	15	15	Off	Off
Klebsiella_aerogenes_EA1509E	3	3	13	13	Off	Off
Klebsiella_michiganensis	6	6	11	11	Off	Off
Klebsiella_oxytoca	7	7	10	10	Off	Off
Klebsiella_pneumoniae	9	9	11	11	Off	Off
Klebsiella_pneumoniae_subsp._pneumoniae	3	3	162	162	Off	Off
Klebsiella_pneumoniae_subsp._rhinoscleromatis	0	0	0	0	na	na
Legionella_anisa	0	0	0	0	na	na
Legionella_lansingensis	0	0	0	0	na	na
Legionella_pneumophila	2	2	3	3	Off	Off
Legionella_pneumophila_str._Corby	1	1	1	1	Off	Off
Legionella_pneumophila_subsp._pneumophila	1	1	1	1	Off	Off
Leptospira_alexanderi	0	0	0	0	na	na
Leptospira_alstonii	0	0	0	0	na	na
Leptospira_biflexa	0	0	0	0	na	na
Leptospira_borgpetersenii	2	2	2	2	Off	Off
Leptospira_borgpetersenii_serovar_Ceylonica	1	1	4	4	Off	Off
Leptospira_broomii	0	0	0	0	na	na
Leptospira_fainei	0	0	0	0	na	na
Leptospira_inadai	0	0	0	0	na	na
Leptospira_interrogans	2	2	14	14	Off	Off
Leptospira_interrogans_serovar_Manilae	1	1	7	7	Off	Off
Leptospira_kirschneri	0	0	0	0	na	na
Leptospira_kmetyi	4	4	4	4	Off	Off
