Node	NumberOfAssignedReads
Actinobacillus_equuli	0
Actinobacillus_pleuropneumoniae	1
Actinobacillus_pleuropneumoniae_serovar_6_str._Femo	2
African_swine_fever_virus	0
Aphthovirus	0
Arcanobacterium_haemolyticum	0
Aspergillus_fumigatus	0
Bartonella_bacilliformis	0
Bartonella_henselae	0
Bartonella_quintana	0
Blastomyces_dermatitidis	0
Bordetella_bronchialis	23
Bordetella_bronchiseptica	12
Bordetella_genomosp._13	22
Bordetella_pertussis	11
Bordetella_pertussis_18323	2
Bordetella_petrii	23
Bordetella_trematum	10
Borrelia_crocidurae	0
Borrelia_recurrentis	0
Borreliella_afzelii	0
Borreliella_burgdorferi	0
Borreliella_garinii	0
Bovine_rhinitis_A_virus	0
Brucella_abortus	0
Brucella_canis	0
Brucella_melitensis	0
Brucella_microti	0
Brucella_ovis	0
Brucella_suis	0
Brucella_suis_019	1
Burkholderia_cepacia	22
Burkholderia_cepacia_ATCC_25416	7
Burkholderia_cepacia_JBK9	9
Burkholderia_gladioli	31
Burkholderia_gladioli_BSR3	10
Burkholderia_gladioli_pv._gladioli	33
Burkholderia_mallei	1
Burkholderia_mallei_NCTC_10247	1
Burkholderia_multivorans	45
Burkholderia_multivorans_ATCC_17616	3
Burkholderia_multivorans_ATCC_BAA-247	10
Burkholderia_pseudomallei	23
Burkholderia_pseudomallei_1106b	1
Burkholderia_pseudomallei_1710a	1
Burkholderia_pseudomallei_MSHR1153	1
Burkholderia_pseudomallei_MSHR2543	1
Burkholderia_pseudomallei_MSHR346	3
Campylobacter_coli	0
Campylobacter_fetus	0
Campylobacter_gracilis	2
Campylobacter_showae	2
Canine_morbillivirus	0
Chlamydia_abortus	0
Chlamydia_caviae	0
Chlamydia_felis	0
Chlamydia_muridarum	1
Chlamydia_pecorum	0
Chlamydia_pneumoniae	0
Chlamydia_psittaci	0
Chlamydia_suis	0
Chlamydia_trachomatis	0
Corynebacterium_ammoniagenes	2
Corynebacterium_amycolatum	3
Corynebacterium_bovis	11
Corynebacterium_crudilactis	0
Corynebacterium_diphtheriae	1
Corynebacterium_jeikeium	2
Corynebacterium_jeikeium_K411	5
Corynebacterium_kroppenstedtii	4
Corynebacterium_kroppenstedtii_DSM_44385	3
Corynebacterium_maris	0
Corynebacterium_maris_DSM_45190	8
Corynebacterium_matruchotii	4
Corynebacterium_minutissimum	2
Corynebacterium_pseudotuberculosis	2
Corynebacterium_renale	2
Corynebacterium_segmentosum	2
Corynebacterium_sphenisci	0
Corynebacterium_sphenisci_DSM_44792	16
Corynebacterium_stationis	1
Corynebacterium_striatum	4
Corynebacterium_urealyticum	8
Corynebacterium_ureicelerivorans	5
Corynebacterium_xerosis	16
Cowpox_virus	0
Coxiella_burnetii	3
Coxiella_burnetii_str._Schperling	1
Cryptosporidium	0
Cryptosporidium_parvum	0
Deltaretrovirus	0
Ehrlichia_canis	0
Enterococcus_avium	2
Enterococcus_casseliflavus	1
Enterococcus_cecorum	0
Enterococcus_durans	1
Enterococcus_faecalis	0
Enterococcus_faecium	0
Enterococcus_hirae	0
Enterococcus_mundtii	0
Enterovirus_B	0
Epizootic_hemorrhagic_disease_virus_(serotype_1_/_strain_New_Jersey)	0
Equine_rhinitis_A_virus	0
Erysipelothrix_rhusiopathiae	10
Erysipelothrix_rhusiopathiae_str._Fujisawa	47
Erythroparvovirus	0
Escherichia_coli	16
Escherichia_coli_O111	0
Escherichia_coli_O157:H7	0
Escherichia_coli_O26	0
Francisella_tularensis	0
Fusobacterium	0
Fusobacterium_gastrosuis	2
Fusobacterium_mortiferum_ATCC_9817	1
Fusobacterium_nucleatum	0
Fusobacterium_nucleatum_subsp._vincentii_ChDC_F8	1
Goatpox_virus	0
Haemophilus_influenzae	2
Helicobacter_cinaedi	0
Helicobacter_pylori	6
Hepatitis_B_virus	0
Hepatitis_E_virus	0
Hepatitis_delta_virus	0
Human_adenovirus_1	0
Human_adenovirus_2	0
Human_adenovirus_35	0
Human_adenovirus_5	0
Human_adenovirus_54	0
Human_adenovirus_7	0
Human_alphaherpesvirus_1	0
Human_alphaherpesvirus_2	0
Human_alphaherpesvirus_3	0
Human_gammaherpesvirus_4	0
Human_herpesvirus_4_type_2	0
Human_mastadenovirus_C	0
JC_polyomavirus	0
Klebsiella_aerogenes	8
Klebsiella_aerogenes_EA1509E	4
Klebsiella_michiganensis	4
Klebsiella_oxytoca	2
Klebsiella_pneumoniae	7
Klebsiella_pneumoniae_subsp._rhinoscleromatis	1
Legionella_anisa	1
Legionella_lansingensis	0
Legionella_pneumophila	1
Legionella_pneumophila_subsp._pneumophila	2
Leptospira_alexanderi	0
Leptospira_alstonii	0
Leptospira_biflexa	0
Leptospira_borgpetersenii	0
Leptospira_borgpetersenii_serovar_Ceylonica	2
Leptospira_broomii	0
Leptospira_fainei	0
Leptospira_inadai	0
Leptospira_interrogans	2
Leptospira_interrogans_serovar_Icterohaemorrhagiae	1
Leptospira_interrogans_serovar_Lai	1
Leptospira_kirschneri	0
Leptospira_kmetyi	0
Leptospira_licerasiae	0
Leptospira_noguchii	3
Leptospira_santarosai	1
Leptospira_weilii	0
Leptospira_wolffii	0
Listeria_monocytogenes	1
Lumpy_skin_disease_virus	0
Lymphocryptovirus	0
Mannheimia_haemolytica	0
Measles_morbillivirus	0
Methanobrevibacter_oralis	0
Moraxella_catarrhalis	0
Morbillivirus	0
Mycobacterium_avium	87
Mycobacterium_avium_subsp._avium	7
Mycobacterium_avium_subsp._hominissuis	38
Mycobacterium_avium_subsp._paratuberculosis	10
Mycobacterium_canettii	8
Mycobacterium_colombiense	0
Mycobacterium_colombiense_CECT_3035	36
Mycobacterium_intracellulare	24
Mycobacterium_intracellulare_subsp._yongonense	12
Mycobacterium_kansasii	51
Mycobacterium_leprae	0
Mycobacterium_leprae_Kyoto-2	2
Mycobacterium_marseillense	24
Mycobacterium_sp._JS623	23
Mycobacterium_sp._YC-RL4	25
Mycobacterium_tuberculosis	21
Mycobacterium_tuberculosis_KZN_1435	10
Mycobacterium_tuberculosis_complex	29
Mycobacterium_tuberculosis_variant_africanum	0
Mycobacterium_tuberculosis_variant_bovis	0
Mycobacteroides_abscessus	27
Mycobacteroides_abscessus_subsp._abscessus	8
Mycobacteroides_abscessus_subsp._bolletii_50594	3
Mycobacteroides_abscessus_subsp._massiliense	4
Mycoplasma_haemocanis	0
Mycoplasma_haemofelis	0
Mycoplasma_haemofelis_str._Langford_1	1
Mycoplasma_mycoides	0
Mycoplasma_ovipneumoniae	0
Mycoplasma_pneumoniae	0
Neisseria_elongata	0
Neisseria_elongata_subsp._glycolytica	1
Neisseria_gonorrhoeae	1
Neisseria_meningitidis	5
Neisseria_meningitidis_LNP21362	2
Neisseria_meningitidis_M0579	2
Neisseria_meningitidis_NZ-05/33	1
Neisseria_mucosa	1
Neisseria_sicca	2
Neisseria_subflava	0
Neisseria_weaveri	3
Orthohepadnavirus	0
Orthopoxvirus	0
Paraavulavirus	0
Parvimonas_micra	1
Pasteurella_multocida	1
Pasteurella_multocida_subsp._multocida	1
Peptostreptococcus_anaerobius	0
Polyomaviridae	0
Porphyromonas_gingivalis	4
Porphyromonas_gingivalis_W83	0
Rickettsia_africae	0
Rickettsia_akari	0
Rickettsia_conorii	0
Rickettsia_felis	0
Rickettsia_japonica	0
Rickettsia_prowazekii	0
Rickettsia_rickettsii	0
Rickettsia_sibirica	0
Rickettsia_typhi	0
Salmonella_enterica	14
Salmonella_enterica_subsp._enterica	6
Salmonella_enterica_subsp._enterica_serovar_Choleraesuis	1
Salmonella_enterica_subsp._enterica_serovar_India_str._SA20085604	1
Salmonella_enterica_subsp._enterica_serovar_Typhimurium	0
Salmonella_enterica_subsp._houtenae_str._ATCC_BAA-1581	1
Salmonella_enterica_subsp._salamae	1
Salmonella_enterica_subsp._salamae_serovar_55:k:z39_str._1315K	1
Sheeppox_virus	0
Shigella_boydii	0
Shigella_dysenteriae	1
Shigella_flexneri	0
Shigella_sonnei	0
Simian_virus_12	0
Staphylococcus_aureus	3
Staphylococcus_cohnii	1
Staphylococcus_epidermidis	1
Staphylococcus_equorum	0
Staphylococcus_hominis	0
Staphylococcus_nepalensis	0
Staphylococcus_saprophyticus	1
Staphylococcus_simulans	0
Staphylococcus_succinus	0
Streptococcus_agalactiae	0
Streptococcus_anginosus	0
Streptococcus_canis	0
Streptococcus_cristatus	0
Streptococcus_dysgalactiae	0
Streptococcus_equi	0
Streptococcus_gallolyticus	0
Streptococcus_gordonii	1
Streptococcus_gordonii_str._Challis_substr._CH1	0
Streptococcus_intermedius	0
Streptococcus_lutetiensis	0
Streptococcus_milleri	0
Streptococcus_mitis	0
Streptococcus_mutans	0
Streptococcus_oralis	1
Streptococcus_parauberis	0
Streptococcus_pneumoniae	0
Streptococcus_pneumoniae_670-6B	1
Streptococcus_pyogenes	0
Streptococcus_salivarius	0
Streptococcus_sanguinis	0
Streptococcus_sp._HSISM1	0
Streptococcus_suis	0
Streptococcus_thermophilus	1
Tannerella_forsythia	0
Tannerella_forsythia_92A2	1
Tannerella_forsythia_KS16	3
Taterapox_virus	140
Treponema	0
Treponema_azotonutricium_ZAS-9	2
Treponema_brennaborense_DSM_12168	1
Treponema_denticola	0
Treponema_denticola_ATCC_35405	0
Treponema_pallidum	0
Treponema_pallidum_subsp._pallidum	0
Treponema_pallidum_subsp._pertenue	0
Treponema_phagedenis	2
Treponema_primitia_ZAS-2	3
Treponema_putidum	1
Treponema_socranskii_subsp._buccale	1
Treponema_vincentii	1
Veillonella_parvula	0
