Node	NumberOfAssignedReads
Actinobacillus_equuli	0
Actinobacillus_pleuropneumoniae	0
African_swine_fever_virus	0
Aphthovirus	0
Arcanobacterium_haemolyticum	0
Aspergillus_fumigatus	0
Bartonella_bacilliformis	1
Bartonella_henselae	1
Bartonella_quintana	0
Bartonella_quintana_RM-11	1
Blastomyces_dermatitidis	0
Bordetella_bronchialis	12
Bordetella_bronchiseptica	15
Bordetella_genomosp._13	24
Bordetella_pertussis	7
Bordetella_pertussis_137	4
Bordetella_petrii	13
Bordetella_trematum	6
Borrelia_crocidurae	0
Borrelia_recurrentis	0
Borreliella_afzelii	0
Borreliella_burgdorferi	0
Borreliella_garinii	0
Bovine_rhinitis_A_virus	0
Brucella_abortus	0
Brucella_canis	0
Brucella_melitensis	0
Brucella_microti	0
Brucella_ovis	0
Brucella_suis	1
Burkholderia_cepacia	20
Burkholderia_cepacia_ATCC_25416	5
Burkholderia_cepacia_JBK9	9
Burkholderia_gladioli	34
Burkholderia_gladioli_BSR3	4
Burkholderia_gladioli_pv._gladioli	26
Burkholderia_mallei	1
Burkholderia_mallei_NCTC_10229	1
Burkholderia_multivorans	34
Burkholderia_multivorans_ATCC_17616	6
Burkholderia_multivorans_ATCC_BAA-247	4
Burkholderia_pseudomallei	18
Burkholderia_pseudomallei_1106b	3
Burkholderia_pseudomallei_1710b	1
Burkholderia_pseudomallei_7894	1
Burkholderia_pseudomallei_B03	2
Burkholderia_pseudomallei_MSHR1153	2
Burkholderia_pseudomallei_MSHR2543	3
Burkholderia_pseudomallei_MSHR435	1
Burkholderia_pseudomallei_NCTC_13179	1
Burkholderia_pseudomallei_Pasteur_52237	1
Campylobacter_coli	0
Campylobacter_fetus	0
Campylobacter_gracilis	1
Campylobacter_showae	0
Canine_morbillivirus	0
Chlamydia_abortus	0
Chlamydia_caviae	0
Chlamydia_felis	0
Chlamydia_muridarum	0
Chlamydia_pecorum	0
Chlamydia_pneumoniae	0
Chlamydia_pneumoniae_AR39	2
Chlamydia_psittaci	0
Chlamydia_suis	0
Chlamydia_trachomatis	0
Chlamydia_trachomatis_6276	1
Corynebacterium_ammoniagenes	0
Corynebacterium_amycolatum	0
Corynebacterium_bovis	13
Corynebacterium_crudilactis	1
Corynebacterium_diphtheriae	5
Corynebacterium_jeikeium	6
Corynebacterium_jeikeium_K411	3
Corynebacterium_kroppenstedtii	4
Corynebacterium_maris	0
Corynebacterium_maris_DSM_45190	15
Corynebacterium_matruchotii	1
Corynebacterium_minutissimum	7
Corynebacterium_pseudotuberculosis	3
Corynebacterium_renale	3
Corynebacterium_segmentosum	2
Corynebacterium_sphenisci	0
Corynebacterium_sphenisci_DSM_44792	36
Corynebacterium_stationis	2
Corynebacterium_striatum	6
Corynebacterium_urealyticum	8
Corynebacterium_ureicelerivorans	2
Corynebacterium_xerosis	13
Cowpox_virus	0
Coxiella_burnetii	2
Cryptosporidium	0
Cryptosporidium_parvum	0
Deltaretrovirus	0
Ehrlichia_canis	0
Enterococcus_avium	1
Enterococcus_casseliflavus	0
Enterococcus_cecorum	2
Enterococcus_durans	2
Enterococcus_faecalis	1
Enterococcus_faecium	2
Enterococcus_faecium_ATCC_8459_=_NRRL_B-2354	2
Enterococcus_hirae	0
Enterococcus_hirae_ATCC_9790	1
Enterococcus_mundtii	0
Enterovirus_B	0
Epizootic_hemorrhagic_disease_virus_(serotype_1_/_strain_New_Jersey)	0
Equine_rhinitis_A_virus	0
Erysipelothrix_rhusiopathiae	0
Erythroparvovirus	0
Escherichia_coli	19
Escherichia_coli_APEC_O2-211	1
Escherichia_coli_O111	0
Escherichia_coli_O139	1
Escherichia_coli_O157:H7	0
Escherichia_coli_O26	0
Francisella_tularensis	0
Fusobacterium	0
Fusobacterium_nucleatum	0
Fusobacterium_nucleatum_subsp._vincentii_ChDC_F8	2
Fusobacterium_periodonticum	1
Fusobacterium_ulcerans	1
Fusobacterium_ulcerans_ATCC_49185	1
Goatpox_virus	0
Haemophilus_influenzae	0
Helicobacter_cinaedi	0
Helicobacter_pylori	5
Hepatitis_B_virus	0
Hepatitis_E_virus	0
Hepatitis_delta_virus	0
Human_adenovirus_1	0
Human_adenovirus_2	0
Human_adenovirus_35	0
Human_adenovirus_5	0
Human_adenovirus_54	0
Human_adenovirus_7	0
Human_alphaherpesvirus_1	0
Human_alphaherpesvirus_2	0
Human_alphaherpesvirus_3	0
Human_gammaherpesvirus_4	0
Human_herpesvirus_4_type_2	0
Human_mastadenovirus_C	0
JC_polyomavirus	0
Klebsiella_aerogenes	3
Klebsiella_aerogenes_EA1509E	1
