Node	NumberOfUnfilteredReads	NumberOfFilteredReads	NumberOfUnfilteredAlignments	numberOfAlignments	turnedOn?	downSampling?
Actinobacillus_equuli	1	1	1	1	Off	Off
Actinobacillus_pleuropneumoniae	0	0	0	0	na	na
African_swine_fever_virus	0	0	0	0	na	na
Aphthovirus	0	0	0	0	na	na
Arcanobacterium_haemolyticum	0	0	0	0	na	na
Aspergillus_fumigatus	0	0	0	0	na	na
Bartonella_bacilliformis	1	1	1	1	Off	Off
Bartonella_henselae	1	1	1	1	Off	Off
Bartonella_quintana	0	0	0	0	na	na
Blastomyces_dermatitidis	0	0	0	0	na	na
Bordetella_bronchialis	32	32	33	33	Off	Off
Bordetella_bronchiseptica	29	29	40	40	Off	Off
Bordetella_genomosp._13	54	54	56	56	Off	Off
Bordetella_pertussis	6	6	46	46	Off	Off
Bordetella_pertussis_137	2	2	7	7	Off	Off
Bordetella_pertussis_18323	1	1	1	1	Off	Off
Bordetella_petrii	32	32	33	33	Off	Off
Bordetella_trematum	32	32	47	47	Off	Off
Borrelia_crocidurae	0	0	0	0	na	na
Borrelia_recurrentis	0	0	0	0	na	na
Borreliella_afzelii	0	0	0	0	na	na
Borreliella_burgdorferi	0	0	0	0	na	na
Borreliella_garinii	0	0	0	0	na	na
Bovine_rhinitis_A_virus	0	0	0	0	na	na
Brucella_abortus	0	0	0	0	na	na
Brucella_canis	0	0	0	0	na	na
Brucella_melitensis	0	0	0	0	na	na
Brucella_microti	0	0	0	0	na	na
Brucella_ovis	0	0	0	0	na	na
Brucella_suis	1	1	2	2	Off	Off
Burkholderia_cepacia	22	22	38	38	Off	Off
Burkholderia_cepacia_ATCC_25416	6	6	27	27	Off	Off
Burkholderia_cepacia_JBK9	11	11	12	12	Off	Off
Burkholderia_gladioli	81	81	261	261	Off	Off
Burkholderia_gladioli_BSR3	20	20	30	30	Off	Off
Burkholderia_gladioli_pv._gladioli	48	48	128	128	Off	Off
Burkholderia_mallei	6	6	24	24	Off	Off
Burkholderia_mallei_NCTC_10229	2	2	2	2	Off	Off
Burkholderia_mallei_NCTC_10247	2	2	3	3	Off	Off
Burkholderia_multivorans	59	59	161	161	Off	Off
Burkholderia_multivorans_ATCC_17616	13	13	32	32	Off	Off
Burkholderia_multivorans_ATCC_BAA-247	13	13	32	32	Off	Off
Burkholderia_pseudomallei	34	34	213	213	Off	Off
Burkholderia_pseudomallei_1106b	3	3	14	14	Off	Off
Burkholderia_pseudomallei_1710b	2	2	10	10	Off	Off
Burkholderia_pseudomallei_7894	2	2	10	10	Off	Off
Burkholderia_pseudomallei_B03	5	5	10	10	Off	Off
Burkholderia_pseudomallei_MSHR1153	2	2	9	9	Off	Off
Burkholderia_pseudomallei_MSHR2543	2	2	2	2	Off	Off
Burkholderia_pseudomallei_MSHR346	2	2	5	5	Off	Off
Burkholderia_pseudomallei_MSHR435	1	1	1	1	Off	Off
Burkholderia_pseudomallei_NCTC_13179	1	1	2	2	Off	Off
Burkholderia_pseudomallei_Pasteur_52237	2	2	2	2	Off	Off
Campylobacter_coli	1	1	1	1	Off	Off
Campylobacter_fetus	0	0	0	0	na	na
Campylobacter_fetus_subsp._fetus	1	1	1	1	Off	Off
Campylobacter_fetus_subsp._testudinum_Sp3	1	1	1	1	Off	Off
Campylobacter_gracilis	1	1	2	2	Off	Off
Campylobacter_showae	0	0	0	0	na	na
Canine_morbillivirus	0	0	0	0	na	na
Chlamydia_abortus	0	0	0	0	na	na
Chlamydia_caviae	0	0	0	0	na	na
Chlamydia_felis	0	0	0	0	na	na
Chlamydia_muridarum	1	1	1	1	Off	Off
Chlamydia_pecorum	0	0	0	0	na	na
Chlamydia_pneumoniae	0	0	0	0	na	na
Chlamydia_psittaci	0	0	0	0	na	na
Chlamydia_suis	0	0	0	0	na	na
Chlamydia_trachomatis	0	0	0	0	na	na
Corynebacterium_ammoniagenes	0	0	0	0	na	na
Corynebacterium_amycolatum	3	3	3	3	Off	Off
Corynebacterium_bovis	11	11	11	11	Off	Off
Corynebacterium_crudilactis	0	0	0	0	na	na
Corynebacterium_diphtheriae	1	1	1	1	Off	Off
Corynebacterium_jeikeium	1	1	1	1	Off	Off
Corynebacterium_jeikeium_K411	3	3	3	3	Off	Off
Corynebacterium_kroppenstedtii	2	2	2	2	Off	Off
Corynebacterium_maris	0	0	0	0	na	na
Corynebacterium_maris_DSM_45190	8	8	11	11	Off	Off
Corynebacterium_matruchotii	4	4	5	5	Off	Off
Corynebacterium_minutissimum	1	1	2	2	Off	Off
Corynebacterium_pseudotuberculosis	1	1	1	1	Off	Off
Corynebacterium_renale	3	3	9	9	Off	Off
Corynebacterium_segmentosum	1	1	1	1	Off	Off
Corynebacterium_sphenisci	0	0	0	0	na	na
Corynebacterium_sphenisci_DSM_44792	20	20	21	21	Off	Off
Corynebacterium_stationis	0	0	0	0	na	na
Corynebacterium_striatum	5	5	10	10	Off	Off
Corynebacterium_urealyticum	2	2	2	2	Off	Off
Corynebacterium_ureicelerivorans	4	4	4	4	Off	Off
Corynebacterium_xerosis	9	9	9	9	Off	Off
Cowpox_virus	0	0	0	0	na	na
Coxiella_burnetii	1	1	6	6	Off	Off
Cryptosporidium	0	0	0	0	na	na
Cryptosporidium_parvum	0	0	0	0	na	na
Deltaretrovirus	0	0	0	0	na	na
Ehrlichia_canis	0	0	0	0	na	na
Enterococcus_avium	1	1	2	2	Off	Off
Enterococcus_casseliflavus	1	1	2	2	Off	Off
Enterococcus_cecorum	1	1	1	1	Off	Off
Enterococcus_durans	1	1	3	3	Off	Off
Enterococcus_faecalis	1	1	37	37	Off	Off
Enterococcus_faecium	0	0	0	0	na	na
Enterococcus_hirae	0	0	0	0	na	na
Enterococcus_mundtii	0	0	0	0	na	na
Enterovirus_B	0	0	0	0	na	na
Epizootic_hemorrhagic_disease_virus_(serotype_1_/_strain_New_Jersey)	0	0	0	0	na	na
Equine_rhinitis_A_virus	0	0	0	0	na	na
Erysipelothrix_rhusiopathiae	0	0	0	0	na	na
Erythroparvovirus	0	0	0	0	na	na
Escherichia_coli	12	12	36	36	Off	Off
Escherichia_coli_Nissle_1917	1	1	100	100	Off	Off
Escherichia_coli_O111	0	0	0	0	na	na
Escherichia_coli_O145:NM	2	2	2	2	Off	Off
Escherichia_coli_O157:H7	0	0	0	0	na	na
Escherichia_coli_O26	0	0	0	0	na	na
Francisella_tularensis	0	0	0	0	na	na
Fusobacterium	2	2	36	36	Off	Off
Fusobacterium_necrophorum	1	1	3	3	Off	Off
Fusobacterium_nucleatum	0	0	0	0	na	na
Fusobacterium_pseudoperiodonticum	1	1	1	1	Off	Off
Goatpox_virus	0	0	0	0	na	na
Haemophilus_influenzae	2	2	22	22	Off	Off
Helicobacter_cinaedi	0	0	0	0	na	na
Helicobacter_pylori	4	4	4	4	Off	Off
Helicobacter_pylori_F32	1	1	1	1	Off	Off
Helicobacter_pylori_F57	1	1	17	17	Off	Off
Hepatitis_B_virus	0	0	0	0	na	na
Hepatitis_E_virus	0	0	0	0	na	na
Hepatitis_delta_virus	0	0	0	0	na	na
Human_adenovirus_1	0	0	0	0	na	na
Human_adenovirus_2	0	0	0	0	na	na
Human_adenovirus_35	0	0	0	0	na	na
Human_adenovirus_5	0	0	0	0	na	na
Human_adenovirus_54	0	0	0	0	na	na
Human_adenovirus_7	0	0	0	0	na	na
Human_alphaherpesvirus_1	0	0	0	0	na	na
Human_alphaherpesvirus_2	0	0	0	0	na	na
Human_alphaherpesvirus_3	0	0	0	0	na	na
Human_gammaherpesvirus_4	0	0	0	0	na	na
Human_herpesvirus_4_type_2	0	0	0	0	na	na
Human_mastadenovirus_C	0	0	0	0	na	na
JC_polyomavirus	0	0	0	0	na	na
Klebsiella_aerogenes	8	8	22	22	Off	Off
Klebsiella_aerogenes_EA1509E	2	2	10	10	Off	Off
Klebsiella_michiganensis	7	7	28	28	Off	Off
Klebsiella_michiganensis_HKOPL1	1	1	5	5	Off	Off
Klebsiella_michiganensis_KCTC_1686	2	2	3	3	Off	Off
Klebsiella_oxytoca	8	8	38	38	Off	Off
Klebsiella_pneumoniae	5	5	37	37	Off	Off
Klebsiella_pneumoniae_subsp._pneumoniae	2	2	63	63	Off	Off
Klebsiella_pneumoniae_subsp._rhinoscleromatis	0	0	0	0	na	na
Legionella_anisa	6	6	9	9	Off	Off
Legionella_lansingensis	3	3	3	3	Off	Off
Legionella_pneumophila	1	1	2	2	Off	Off
Legionella_pneumophila_str._Corby	1	1	5	5	Off	Off
Legionella_pneumophila_subsp._fraseri	2	2	12	12	Off	Off
Legionella_pneumophila_subsp._pneumophila	1	1	6	6	Off	Off
Leptospira_alexanderi	0	0	0	0	na	na
Leptospira_alstonii	0	0	0	0	na	na
Leptospira_biflexa	0	0	0	0	na	na
Leptospira_biflexa_serovar_Patoc	1	1	1	1	Off	Off
Leptospira_borgpetersenii	0	0	0	0	na	na
Leptospira_broomii	0	0	0	0	na	na
Leptospira_fainei	0	0	0	0	na	na
Leptospira_inadai	0	0	0	0	na	na
Leptospira_interrogans	3	3	12	12	Off	Off
Leptospira_interrogans_serovar_Canicola	1	1	5	5	Off	Off
Leptospira_kirschneri	0	0	0	0	na	na
