Node	NumberOfUnfilteredReads	NumberOfFilteredReads	NumberOfUnfilteredAlignments	numberOfAlignments	turnedOn?	downSampling?
Actinobacillus_equuli	0	0	0	0	na	na
Actinobacillus_pleuropneumoniae	0	0	0	0	na	na
African_swine_fever_virus	0	0	0	0	na	na
Aphthovirus	0	0	0	0	na	na
Arcanobacterium_haemolyticum	0	0	0	0	na	na
Aspergillus_fumigatus	0	0	0	0	na	na
Bartonella_bacilliformis	0	0	0	0	na	na
Bartonella_henselae	0	0	0	0	na	na
Bartonella_quintana	0	0	0	0	na	na
Blastomyces_dermatitidis	0	0	0	0	na	na
Bordetella_bronchialis	14	14	14	14	Off	Off
Bordetella_bronchiseptica	14	14	25	25	Off	Off
Bordetella_genomosp._13	18	18	18	18	Off	Off
Bordetella_pertussis	9	9	67	67	Off	Off
Bordetella_pertussis_137	5	5	65	65	Off	Off
Bordetella_pertussis_18323	1	1	9	9	Off	Off
Bordetella_petrii	10	10	11	11	Off	Off
Bordetella_trematum	8	8	10	10	Off	Off
Borrelia_crocidurae	0	0	0	0	na	na
Borrelia_recurrentis	0	0	0	0	na	na
Borreliella_afzelii	0	0	0	0	na	na
Borreliella_burgdorferi	0	0	0	0	na	na
Borreliella_garinii	0	0	0	0	na	na
Bovine_rhinitis_A_virus	0	0	0	0	na	na
Brucella_abortus	1	1	2	2	Off	Off
Brucella_canis	0	0	0	0	na	na
Brucella_melitensis	0	0	0	0	na	na
Brucella_microti	0	0	0	0	na	na
Brucella_ovis	0	0	0	0	na	na
Brucella_suis	0	0	0	0	na	na
Burkholderia_cepacia	21	21	26	26	Off	Off
Burkholderia_cepacia_ATCC_25416	11	11	38	38	Off	Off
Burkholderia_cepacia_JBK9	5	5	5	5	Off	Off
Burkholderia_gladioli	31	31	104	104	Off	Off
Burkholderia_gladioli_BSR3	14	14	35	35	Off	Off
Burkholderia_gladioli_pv._gladioli	35	35	103	103	Off	Off
Burkholderia_mallei	1	1	3	3	Off	Off
Burkholderia_multivorans	53	53	113	113	Off	Off
Burkholderia_multivorans_ATCC_17616	10	10	39	39	Off	Off
Burkholderia_multivorans_ATCC_BAA-247	6	6	15	15	Off	Off
Burkholderia_pseudomallei	21	21	86	86	Off	Off
Burkholderia_pseudomallei_1106b	1	1	3	3	Off	Off
Burkholderia_pseudomallei_MSHR1153	1	1	1	1	Off	Off
Burkholderia_pseudomallei_MSHR2543	1	1	1	1	Off	Off
Burkholderia_pseudomallei_MSHR346	4	4	8	8	Off	Off
Burkholderia_pseudomallei_MSHR435	1	1	4	4	Off	Off
Burkholderia_pseudomallei_NCTC_13179	2	2	3	3	Off	Off
Burkholderia_pseudomallei_Pasteur_52237	1	1	1	1	Off	Off
Campylobacter_coli	0	0	0	0	na	na
