Node	NumberOfAssignedReads
Actinobacillus_equuli	60
Actinobacillus_pleuropneumoniae	122
Actinobacillus_pleuropneumoniae_serovar_4_str._M62	24
Actinobacillus_pleuropneumoniae_serovar_6_str._Femo	25
Actinobacillus_pleuropneumoniae_serovar_9_str._CVJ13261	33
African_swine_fever_virus	0
Aphthovirus	0
Arcanobacterium_haemolyticum	14
Aspergillus_fumigatus	0
Bartonella_bacilliformis	1
Bartonella_henselae	0
Bartonella_quintana	1
Blastomyces_dermatitidis	0
Bordetella_bronchialis	16
Bordetella_bronchiseptica	13
Bordetella_genomosp._13	22
Bordetella_pertussis	9
Bordetella_pertussis_18323	1
Bordetella_petrii	22
Bordetella_trematum	20
Borrelia_crocidurae	0
Borrelia_crocidurae_DOU	1
Borrelia_recurrentis	0
Borreliella_afzelii	0
Borreliella_burgdorferi	0
Borreliella_garinii	0
Bovine_rhinitis_A_virus	0
Brucella_abortus	0
Brucella_canis	0
Brucella_melitensis	1
Brucella_microti	0
Brucella_ovis	0
Brucella_suis	0
Brucella_suis_bv._2	1
Burkholderia_cepacia	27
Burkholderia_cepacia_ATCC_25416	8
Burkholderia_cepacia_JBK9	7
Burkholderia_gladioli	48
Burkholderia_gladioli_BSR3	14
Burkholderia_gladioli_pv._gladioli	35
Burkholderia_mallei	1
Burkholderia_multivorans	32
Burkholderia_multivorans_ATCC_17616	9
Burkholderia_multivorans_ATCC_BAA-247	3
Burkholderia_pseudomallei	26
Burkholderia_pseudomallei_1106b	2
Burkholderia_pseudomallei_MSHR1153	1
Burkholderia_pseudomallei_MSHR2543	1
Burkholderia_pseudomallei_NCTC_13179	2
Campylobacter_coli	0
Campylobacter_coli_76339	2
Campylobacter_coli_RM1875	1
Campylobacter_coli_RM4661	1
Campylobacter_fetus	2
Campylobacter_fetus_subsp._testudinum	1
Campylobacter_fetus_subsp._testudinum_Sp3	2
Campylobacter_fetus_subsp._venerealis	1
Campylobacter_gracilis	1
Campylobacter_showae	2
Canine_morbillivirus	0
Chlamydia_abortus	0
Chlamydia_caviae	0
Chlamydia_felis	0
Chlamydia_muridarum	0
Chlamydia_pecorum	0
Chlamydia_pneumoniae	0
Chlamydia_pneumoniae_AR39	1
Chlamydia_psittaci	0
Chlamydia_suis	0
Chlamydia_trachomatis	0
Chlamydia_trachomatis_6276	1
Corynebacterium_ammoniagenes	5
Corynebacterium_amycolatum	2
Corynebacterium_bovis	7
Corynebacterium_crudilactis	3
Corynebacterium_diphtheriae	1
Corynebacterium_jeikeium	2
Corynebacterium_jeikeium_K411	8
Corynebacterium_kroppenstedtii	11
Corynebacterium_maris	0
Corynebacterium_maris_DSM_45190	17
Corynebacterium_matruchotii	3
Corynebacterium_minutissimum	13
Corynebacterium_pseudotuberculosis	1
Corynebacterium_pseudotuberculosis_Cp162	1
Corynebacterium_renale	1
Corynebacterium_segmentosum	3
Corynebacterium_sphenisci	0
Corynebacterium_sphenisci_DSM_44792	27
Corynebacterium_stationis	4
Corynebacterium_striatum	9
Corynebacterium_urealyticum	7
Corynebacterium_ureicelerivorans	7
Corynebacterium_xerosis	17
Cowpox_virus	0
Coxiella_burnetii	5
Coxiella_burnetii_Dugway_5J108-111	9
Cryptosporidium	0
Cryptosporidium_parvum	0
Deltaretrovirus	0
Ehrlichia_canis	0
Enterococcus_avium	10
Enterococcus_casseliflavus	6
Enterococcus_cecorum	8
Enterococcus_durans	5
Enterococcus_faecalis	11
Enterococcus_faecalis_62	2
Enterococcus_faecalis_ATCC_29212	3
Enterococcus_faecalis_D32	1
Enterococcus_faecalis_R712	1
Enterococcus_faecium	14
Enterococcus_faecium_ATCC_8459_=_NRRL_B-2354	1
Enterococcus_hirae	8
Enterococcus_hirae_ATCC_9790	2
Enterococcus_mundtii	14
Enterovirus_B	0
Epizootic_hemorrhagic_disease_virus_(serotype_1_/_strain_New_Jersey)	0
Equine_rhinitis_A_virus	0
Erysipelothrix_rhusiopathiae	4282
Erysipelothrix_rhusiopathiae_str._Fujisawa	15389
Erythroparvovirus	0
Escherichia_coli	38
Escherichia_coli_K-12	1
Escherichia_coli_O111	0
Escherichia_coli_O139:H28_str._E24377A	1
Escherichia_coli_O145:H28_str._RM12581	1
Escherichia_coli_O157:H7	0
Escherichia_coli_O26	0
Escherichia_coli_O7:K1_str._CE10	1
Escherichia_coli_TW11681	1
Escherichia_coli_UMN026	1
Francisella_tularensis	4
Francisella_tularensis_subsp._novicida	1
Francisella_tularensis_subsp._novicida_PA10-7858	1
Fusobacterium	51
Fusobacterium_canifelinum	4
Fusobacterium_gastrosuis	29
Fusobacterium_gonidiaformans_ATCC_25563	1
Fusobacterium_hwasookii	3
Fusobacterium_hwasookii_ChDC_F174	2
Fusobacterium_hwasookii_ChDC_F206	1
Fusobacterium_mortiferum_ATCC_9817	5
Fusobacterium_necrophorum	7
Fusobacterium_necrophorum_subsp._funduliforme	7
Fusobacterium_necrophorum_subsp._necrophorum	3
