Node	NumberOfUnfilteredReads	NumberOfFilteredReads	NumberOfUnfilteredAlignments	numberOfAlignments	turnedOn?	downSampling?
Actinobacillus_equuli	0	0	0	0	na	na
Actinobacillus_pleuropneumoniae	0	0	0	0	na	na
African_swine_fever_virus	0	0	0	0	na	na
Aphthovirus	0	0	0	0	na	na
Arcanobacterium_haemolyticum	0	0	0	0	na	na
Aspergillus_fumigatus	0	0	0	0	na	na
Bartonella_bacilliformis	0	0	0	0	na	na
Bartonella_henselae	0	0	0	0	na	na
Bartonella_quintana	2	2	4	4	Off	Off
Bartonella_quintana_RM-11	1	1	4	4	Off	Off
Blastomyces_dermatitidis	0	0	0	0	na	na
Bordetella_bronchialis	18	18	19	19	Off	Off
Bordetella_bronchiseptica	15	15	16	16	Off	Off
Bordetella_genomosp._13	21	21	22	22	Off	Off
Bordetella_pertussis	6	6	100	100	Off	Off
Bordetella_pertussis_18323	1	1	17	17	Off	Off
Bordetella_petrii	13	13	13	13	Off	Off
Bordetella_trematum	11	11	18	18	Off	Off
Borrelia_crocidurae	0	0	0	0	na	na
Borrelia_recurrentis	0	0	0	0	na	na
Borreliella_afzelii	0	0	0	0	na	na
Borreliella_burgdorferi	0	0	0	0	na	na
Borreliella_garinii	0	0	0	0	na	na
Bovine_rhinitis_A_virus	0	0	0	0	na	na
Brucella_abortus	0	0	0	0	na	na
Brucella_canis	0	0	0	0	na	na
Brucella_melitensis	0	0	0	0	na	na
Brucella_microti	0	0	0	0	na	na
Brucella_ovis	0	0	0	0	na	na
Brucella_suis	0	0	0	0	na	na
Burkholderia_cepacia	9	9	13	13	Off	Off
Burkholderia_cepacia_ATCC_25416	5	5	25	25	Off	Off
Burkholderia_cepacia_JBK9	8	8	10	10	Off	Off
Burkholderia_gladioli	33	33	132	132	Off	Off
Burkholderia_gladioli_BSR3	10	10	20	20	Off	Off
Burkholderia_gladioli_pv._gladioli	26	26	74	74	Off	Off
Burkholderia_mallei	3	3	7	7	Off	Off
Burkholderia_multivorans	30	30	74	74	Off	Off
Burkholderia_multivorans_ATCC_17616	10	10	16	16	Off	Off
Burkholderia_multivorans_ATCC_BAA-247	3	3	9	9	Off	Off
Burkholderia_pseudomallei	10	10	52	52	Off	Off
Burkholderia_pseudomallei_MSHR1153	2	2	4	4	Off	Off
Burkholderia_pseudomallei_NCTC_13179	2	2	2	2	Off	Off
Campylobacter_coli	2	2	19	19	Off	Off
Campylobacter_coli_RM4661	1	1	11	11	Off	Off
Campylobacter_fetus	0	0	0	0	na	na
Campylobacter_fetus_subsp._testudinum_Sp3	1	1	1	1	Off	Off
Campylobacter_gracilis	1	1	2	2	Off	Off
Campylobacter_showae	0	0	0	0	na	na
Canine_morbillivirus	0	0	0	0	na	na
