Node	NumberOfUnfilteredReads	NumberOfFilteredReads	NumberOfUnfilteredAlignments	numberOfAlignments	turnedOn?	downSampling?
Actinobacillus_equuli	0	0	0	0	na	na
Actinobacillus_pleuropneumoniae	0	0	0	0	na	na
African_swine_fever_virus	0	0	0	0	na	na
Aphthovirus	0	0	0	0	na	na
Arcanobacterium_haemolyticum	1	1	1	1	Off	Off
Aspergillus_fumigatus	0	0	0	0	na	na
Bartonella_bacilliformis	0	0	0	0	na	na
Bartonella_henselae	0	0	0	0	na	na
Bartonella_quintana	0	0	0	0	na	na
Bartonella_quintana_RM-11	1	1	1	1	Off	Off
Blastomyces_dermatitidis	0	0	0	0	na	na
Bordetella_bronchialis	31	31	32	32	Off	Off
Bordetella_bronchiseptica	7	7	8	8	Off	Off
Bordetella_genomosp._13	27	27	28	28	Off	Off
Bordetella_pertussis	10	10	93	93	Off	Off
Bordetella_pertussis_137	1	1	25	25	Off	Off
Bordetella_pertussis_18323	1	1	19	19	Off	Off
Bordetella_petrii	33	33	34	34	Off	Off
Bordetella_trematum	20	20	29	29	Off	Off
Borrelia_crocidurae	0	0	0	0	na	na
Borrelia_recurrentis	0	0	0	0	na	na
Borreliella_afzelii	0	0	0	0	na	na
Borreliella_burgdorferi	0	0	0	0	na	na
Borreliella_garinii	0	0	0	0	na	na
Bovine_rhinitis_A_virus	0	0	0	0	na	na
Brucella_abortus	2	2	3	3	Off	Off
Brucella_canis	0	0	0	0	na	na
Brucella_melitensis	0	0	0	0	na	na
Brucella_microti	0	0	0	0	na	na
Brucella_ovis	0	0	0	0	na	na
Brucella_suis	0	0	0	0	na	na
Burkholderia_cepacia	21	21	33	33	Off	Off
Burkholderia_cepacia_ATCC_25416	5	5	14	14	Off	Off
Burkholderia_cepacia_JBK9	13	13	17	17	Off	Off
Burkholderia_gladioli	57	57	177	177	Off	Off
Burkholderia_gladioli_BSR3	15	15	25	25	Off	Off
Burkholderia_gladioli_pv._gladioli	58	58	133	133	Off	Off
Burkholderia_mallei	0	0	0	0	na	na
Burkholderia_multivorans	42	42	127	127	Off	Off
Burkholderia_multivorans_ATCC_17616	16	16	54	54	Off	Off
Burkholderia_multivorans_ATCC_BAA-247	14	14	48	48	Off	Off
Burkholderia_pseudomallei	48	48	139	139	Off	Off
Burkholderia_pseudomallei_1710a	1	1	1	1	Off	Off
Burkholderia_pseudomallei_7894	1	1	5	5	Off	Off
Burkholderia_pseudomallei_MSHR1153	2	2	3	3	Off	Off
Burkholderia_pseudomallei_MSHR2543	1	1	3	3	Off	Off
Burkholderia_pseudomallei_MSHR435	1	1	1	1	Off	Off
Campylobacter_coli	0	0	0	0	na	na
Campylobacter_fetus	0	0	0	0	na	na
Campylobacter_gracilis	0	0	0	0	na	na
