Node	NumberOfUnfilteredReads	NumberOfFilteredReads	NumberOfUnfilteredAlignments	numberOfAlignments	turnedOn?	downSampling?
Actinobacillus_equuli	0	0	0	0	na	na
Actinobacillus_pleuropneumoniae	0	0	0	0	na	na
African_swine_fever_virus	0	0	0	0	na	na
Aphthovirus	0	0	0	0	na	na
Arcanobacterium_haemolyticum	0	0	0	0	na	na
Aspergillus_fumigatus	0	0	0	0	na	na
Bartonella_bacilliformis	0	0	0	0	na	na
Bartonella_henselae	0	0	0	0	na	na
Bartonella_quintana	0	0	0	0	na	na
Blastomyces_dermatitidis	0	0	0	0	na	na
Bordetella_bronchialis	32	32	35	35	Off	Off
Bordetella_bronchiseptica	18	18	25	25	Off	Off
Bordetella_genomosp._13	42	42	42	42	Off	Off
Bordetella_pertussis	14	14	161	161	Off	Off
Bordetella_pertussis_18323	1	1	2	2	Off	Off
Bordetella_petrii	23	23	24	24	Off	Off
Bordetella_trematum	18	18	24	24	Off	Off
Borrelia_crocidurae	0	0	0	0	na	na
Borrelia_recurrentis	0	0	0	0	na	na
Borreliella_afzelii	0	0	0	0	na	na
Borreliella_burgdorferi	0	0	0	0	na	na
Borreliella_garinii	1	1	2	2	Off	Off
Bovine_rhinitis_A_virus	0	0	0	0	na	na
Brucella_abortus	1	1	2	2	Off	Off
Brucella_canis	0	0	0	0	na	na
Brucella_melitensis	0	0	0	0	na	na
Brucella_microti	0	0	0	0	na	na
Brucella_ovis	0	0	0	0	na	na
Brucella_suis	0	0	0	0	na	na
Burkholderia_cepacia	24	24	28	28	Off	Off
Burkholderia_cepacia_ATCC_25416	9	9	38	38	Off	Off
Burkholderia_cepacia_JBK9	7	7	10	10	Off	Off
Burkholderia_gladioli	47	47	190	190	Off	Off
Burkholderia_gladioli_BSR3	10	10	15	15	Off	Off
Burkholderia_gladioli_pv._gladioli	38	38	105	105	Off	Off
Burkholderia_mallei	4	4	13	13	Off	Off
Burkholderia_multivorans	53	53	134	134	Off	Off
Burkholderia_multivorans_ATCC_17616	12	12	47	47	Off	Off
Burkholderia_multivorans_ATCC_BAA-247	17	17	42	42	Off	Off
Burkholderia_pseudomallei	19	19	92	92	Off	Off
Burkholderia_pseudomallei_1710b	1	1	6	6	Off	Off
Burkholderia_pseudomallei_7894	3	3	6	6	Off	Off
Burkholderia_pseudomallei_B03	1	1	1	1	Off	Off
Burkholderia_pseudomallei_MSHR1153	2	2	3	3	Off	Off
Burkholderia_pseudomallei_MSHR2543	3	3	4	4	Off	Off
Burkholderia_pseudomallei_MSHR346	3	3	5	5	Off	Off
Burkholderia_pseudomallei_MSHR435	2	2	2	2	Off	Off
Burkholderia_pseudomallei_NCTC_13179	2	2	3	3	Off	Off
Campylobacter_coli	0	0	0	0	na	na
