Node	NumberOfUnfilteredReads	NumberOfFilteredReads	NumberOfUnfilteredAlignments	numberOfAlignments	turnedOn?	downSampling?
Actinobacillus_equuli	0	0	0	0	na	na
Actinobacillus_pleuropneumoniae	1	1	5	5	Off	Off
African_swine_fever_virus	0	0	0	0	na	na
Aphthovirus	0	0	0	0	na	na
Arcanobacterium_haemolyticum	0	0	0	0	na	na
Aspergillus_fumigatus	0	0	0	0	na	na
Bartonella_bacilliformis	0	0	0	0	na	na
Bartonella_henselae	0	0	0	0	na	na
Bartonella_quintana	0	0	0	0	na	na
Blastomyces_dermatitidis	0	0	0	0	na	na
Bordetella_bronchialis	11	11	11	11	Off	Off
Bordetella_bronchiseptica	13	13	24	24	Off	Off
Bordetella_genomosp._13	27	27	28	28	Off	Off
Bordetella_pertussis	4	4	73	73	Off	Off
Bordetella_pertussis_137	2	2	32	32	Off	Off
Bordetella_pertussis_18323	6	6	49	49	Off	Off
Bordetella_petrii	11	11	11	11	Off	Off
Bordetella_trematum	17	17	23	23	Off	Off
Borrelia_crocidurae	0	0	0	0	na	na
Borrelia_recurrentis	0	0	0	0	na	na
Borreliella_afzelii	0	0	0	0	na	na
Borreliella_burgdorferi	0	0	0	0	na	na
Borreliella_garinii	0	0	0	0	na	na
Bovine_rhinitis_A_virus	0	0	0	0	na	na
Brucella_abortus	0	0	0	0	na	na
Brucella_canis	0	0	0	0	na	na
Brucella_melitensis	0	0	0	0	na	na
Brucella_microti	0	0	0	0	na	na
Brucella_ovis	0	0	0	0	na	na
Brucella_ovis_ATCC_25840	1	1	1	1	Off	Off
Brucella_suis	0	0	0	0	na	na
Burkholderia_cepacia	19	19	30	30	Off	Off
Burkholderia_cepacia_ATCC_25416	10	10	28	28	Off	Off
Burkholderia_cepacia_JBK9	5	5	5	5	Off	Off
Burkholderia_gladioli	33	33	137	137	Off	Off
Burkholderia_gladioli_BSR3	6	6	9	9	Off	Off
Burkholderia_gladioli_pv._gladioli	45	45	123	123	Off	Off
Burkholderia_mallei	4	4	11	11	Off	Off
Burkholderia_mallei_NCTC_10247	1	1	1	1	Off	Off
Burkholderia_multivorans	39	39	92	92	Off	Off
Burkholderia_multivorans_ATCC_17616	11	11	23	23	Off	Off
Burkholderia_multivorans_ATCC_BAA-247	14	14	43	43	Off	Off
Burkholderia_pseudomallei	27	27	134	134	Off	Off
Burkholderia_pseudomallei_B03	1	1	1	1	Off	Off
Burkholderia_pseudomallei_MSHR2543	3	3	14	14	Off	Off
Burkholderia_pseudomallei_MSHR346	3	3	6	6	Off	Off
Burkholderia_pseudomallei_MSHR435	2	2	4	4	Off	Off
Burkholderia_pseudomallei_NCTC_13179	2	2	2	2	Off	Off
Campylobacter_coli	0	0	0	0	na	na
Campylobacter_fetus	0	0	0	0	na	na
Campylobacter_gracilis	0	0	0	0	na	na
Campylobacter_showae	1	1	2	2	Off	Off
Canine_morbillivirus	0	0	0	0	na	na
Chlamydia_abortus	0	0	0	0	na	na
Chlamydia_caviae	0	0	0	0	na	na
Chlamydia_felis	0	0	0	0	na	na
Chlamydia_muridarum	0	0	0	0	na	na
Chlamydia_pecorum	0	0	0	0	na	na
Chlamydia_pecorum_P787	1	1	1	1	Off	Off
Chlamydia_pneumoniae	0	0	0	0	na	na
Chlamydia_psittaci	0	0	0	0	na	na
Chlamydia_suis	0	0	0	0	na	na
Chlamydia_trachomatis	0	0	0	0	na	na
Corynebacterium_ammoniagenes	2	2	2	2	Off	Off
Corynebacterium_amycolatum	4	4	6	6	Off	Off
Corynebacterium_bovis	14	14	15	15	Off	Off
Corynebacterium_crudilactis	1	1	1	1	Off	Off
Corynebacterium_diphtheriae	3	3	22	22	Off	Off
Corynebacterium_jeikeium	5	5	5	5	Off	Off
Corynebacterium_jeikeium_K411	5	5	11	11	Off	Off
Corynebacterium_kroppenstedtii	5	5	5	5	Off	Off
Corynebacterium_kroppenstedtii_DSM_44385	4	4	12	12	Off	Off
Corynebacterium_maris	0	0	0	0	na	na
Corynebacterium_maris_DSM_45190	13	13	13	13	Off	Off
Corynebacterium_matruchotii	7	7	11	11	Off	Off
Corynebacterium_minutissimum	6	6	9	9	Off	Off
Corynebacterium_pseudotuberculosis	0	0	0	0	na	na
Corynebacterium_renale	4	4	4	4	Off	Off
Corynebacterium_segmentosum	2	2	2	2	Off	Off
Corynebacterium_sphenisci	0	0	0	0	na	na
Corynebacterium_sphenisci_DSM_44792	36	36	37	37	Off	Off
Corynebacterium_stationis	1	1	1	1	Off	Off
Corynebacterium_striatum	8	8	17	17	Off	Off
Corynebacterium_urealyticum	6	6	6	6	Off	Off
Corynebacterium_ureicelerivorans	6	6	6	6	Off	Off
Corynebacterium_xerosis	26	26	27	27	Off	Off
Cowpox_virus	0	0	0	0	na	na
Coxiella_burnetii	0	0	0	0	na	na
Cryptosporidium	0	0	0	0	na	na
Cryptosporidium_parvum	0	0	0	0	na	na
Deltaretrovirus	0	0	0	0	na	na
Ehrlichia_canis	0	0	0	0	na	na
Enterococcus_avium	0	0	0	0	na	na
Enterococcus_casseliflavus	1	1	2	2	Off	Off
Enterococcus_casseliflavus_EC20	2	2	6	6	Off	Off
Enterococcus_cecorum	1	1	1	1	Off	Off
Enterococcus_durans	0	0	0	0	na	na
Enterococcus_faecalis	2	2	27	27	Off	Off
Enterococcus_faecium	3	3	23	23	Off	Off
Enterococcus_faecium_ATCC_8459_=_NRRL_B-2354	4	4	221	221	Off	Off
Enterococcus_hirae	0	0	0	0	na	na
Enterococcus_mundtii	0	0	0	0	na	na
Enterovirus_B	0	0	0	0	na	na
Epizootic_hemorrhagic_disease_virus_(serotype_1_/_strain_New_Jersey)	0	0	0	0	na	na
