Node	NumberOfUnfilteredReads	NumberOfFilteredReads	NumberOfUnfilteredAlignments	numberOfAlignments	turnedOn?	downSampling?
Actinobacillus_equuli	0	0	0	0	na	na
Actinobacillus_pleuropneumoniae	0	0	0	0	na	na
African_swine_fever_virus	0	0	0	0	na	na
Aphthovirus	0	0	0	0	na	na
Arcanobacterium_haemolyticum	1	1	1	1	Off	Off
Aspergillus_fumigatus	0	0	0	0	na	na
Bartonella_bacilliformis	0	0	0	0	na	na
Bartonella_henselae	0	0	0	0	na	na
Bartonella_quintana	0	0	0	0	na	na
Blastomyces_dermatitidis	0	0	0	0	na	na
Bordetella_bronchialis	22	22	22	22	Off	Off
Bordetella_bronchiseptica	19	19	27	27	Off	Off
Bordetella_genomosp._13	24	24	24	24	Off	Off
Bordetella_pertussis	7	7	51	51	Off	Off
Bordetella_pertussis_137	1	1	28	28	Off	Off
Bordetella_petrii	20	20	20	20	Off	Off
Bordetella_trematum	11	11	15	15	Off	Off
Borrelia_crocidurae	0	0	0	0	na	na
Borrelia_recurrentis	0	0	0	0	na	na
Borreliella_afzelii	0	0	0	0	na	na
Borreliella_burgdorferi	0	0	0	0	na	na
Borreliella_garinii	0	0	0	0	na	na
Bovine_rhinitis_A_virus	0	0	0	0	na	na
Brucella_abortus	0	0	0	0	na	na
Brucella_canis	0	0	0	0	na	na
Brucella_melitensis	0	0	0	0	na	na
Brucella_melitensis_bv._2_str._63/9	1	1	1	1	Off	Off
Brucella_microti	0	0	0	0	na	na
Brucella_ovis	0	0	0	0	na	na
Brucella_suis	0	0	0	0	na	na
Burkholderia_cepacia	21	21	37	37	Off	Off
Burkholderia_cepacia_ATCC_25416	8	8	35	35	Off	Off
Burkholderia_cepacia_JBK9	7	7	8	8	Off	Off
Burkholderia_gladioli	44	44	170	170	Off	Off
Burkholderia_gladioli_BSR3	4	4	5	5	Off	Off
Burkholderia_gladioli_pv._gladioli	31	31	89	89	Off	Off
Burkholderia_mallei	4	4	4	4	Off	Off
Burkholderia_mallei_NCTC_10247	1	1	2	2	Off	Off
Burkholderia_multivorans	35	35	89	89	Off	Off
Burkholderia_multivorans_ATCC_17616	14	14	58	58	Off	Off
Burkholderia_multivorans_ATCC_BAA-247	12	12	30	30	Off	Off
Burkholderia_pseudomallei	26	26	192	192	Off	Off
Burkholderia_pseudomallei_1106b	1	1	1	1	Off	Off
Burkholderia_pseudomallei_7894	1	1	4	4	Off	Off
Burkholderia_pseudomallei_B03	1	1	2	2	Off	Off
Burkholderia_pseudomallei_MSHR1153	2	2	3	3	Off	Off
Campylobacter_coli	0	0	0	0	na	na
Campylobacter_coli_RM4661	1	1	1	1	Off	Off
Campylobacter_fetus	0	0	0	0	na	na
Campylobacter_fetus_subsp._testudinum	1	1	1	1	Off	Off
