Node	NumberOfUnfilteredReads	NumberOfFilteredReads	NumberOfUnfilteredAlignments	numberOfAlignments	turnedOn?	downSampling?
Actinobacillus_equuli	0	0	0	0	na	na
Actinobacillus_pleuropneumoniae	0	0	0	0	na	na
African_swine_fever_virus	0	0	0	0	na	na
Aphthovirus	0	0	0	0	na	na
Arcanobacterium_haemolyticum	3	3	5	5	Off	Off
Aspergillus_fumigatus	0	0	0	0	na	na
Bartonella_bacilliformis	0	0	0	0	na	na
Bartonella_henselae	0	0	0	0	na	na
Bartonella_quintana	0	0	0	0	na	na
Bartonella_quintana_RM-11	1	1	4	4	Off	Off
Blastomyces_dermatitidis	0	0	0	0	na	na
Bordetella_bronchialis	18	18	19	19	Off	Off
Bordetella_bronchiseptica	8	8	15	15	Off	Off
Bordetella_genomosp._13	19	19	19	19	Off	Off
Bordetella_pertussis	4	4	25	25	Off	Off
Bordetella_pertussis_137	1	1	15	15	Off	Off
Bordetella_pertussis_18323	3	3	21	21	Off	Off
Bordetella_petrii	22	22	22	22	Off	Off
Bordetella_trematum	9	9	13	13	Off	Off
Borrelia_crocidurae	0	0	0	0	na	na
Borrelia_recurrentis	0	0	0	0	na	na
Borreliella_afzelii	1	1	3	3	Off	Off
Borreliella_burgdorferi	0	0	0	0	na	na
Borreliella_garinii	0	0	0	0	na	na
Bovine_rhinitis_A_virus	0	0	0	0	na	na
Brucella_abortus	3	3	5	5	Off	Off
Brucella_canis	0	0	0	0	na	na
Brucella_melitensis	0	0	0	0	na	na
Brucella_microti	0	0	0	0	na	na
Brucella_ovis	0	0	0	0	na	na
Brucella_suis	0	0	0	0	na	na
Burkholderia_cepacia	33	33	49	49	Off	Off
Burkholderia_cepacia_ATCC_25416	2	2	11	11	Off	Off
Burkholderia_cepacia_JBK9	9	9	12	12	Off	Off
Burkholderia_gladioli	42	42	157	157	Off	Off
Burkholderia_gladioli_BSR3	13	13	22	22	Off	Off
Burkholderia_gladioli_pv._gladioli	40	40	112	112	Off	Off
Burkholderia_mallei	1	1	1	1	Off	Off
Burkholderia_mallei_NCTC_10247	1	1	2	2	Off	Off
Burkholderia_multivorans	24	24	55	55	Off	Off
Burkholderia_multivorans_ATCC_17616	5	5	20	20	Off	Off
Burkholderia_multivorans_ATCC_BAA-247	5	5	9	9	Off	Off
Burkholderia_pseudomallei	29	29	137	137	Off	Off
Burkholderia_pseudomallei_1106b	1	1	1	1	Off	Off
Burkholderia_pseudomallei_1710b	1	1	2	2	Off	Off
Burkholderia_pseudomallei_B03	1	1	2	2	Off	Off
Burkholderia_pseudomallei_MSHR2543	1	1	1	1	Off	Off
Burkholderia_pseudomallei_MSHR435	1	1	1	1	Off	Off
Burkholderia_pseudomallei_NCTC_13179	3	3	3	3	Off	Off
