Taxon	Mean	GeometricMean	Median	StandardDev
Actinobacillus_equuli	0	0	0	0
Actinobacillus_pleuropneumoniae	0	0	0	0
African_swine_fever_virus	0	0	0	0
Aphthovirus	0	0	0	0
Arcanobacterium_haemolyticum	0	0	0	0
Aspergillus_fumigatus	0	0	0	0
Bartonella_bacilliformis	0	0	0	0
Bartonella_henselae	0	0	0	0
Bartonella_quintana	47.0	46.99999999999999	47.0	0.0
Blastomyces_dermatitidis	0	0	0	0
Bordetella_bronchialis	51.5	51.478150704935004	51.5	2.1213203435596424
Bordetella_bronchiseptica	41.75	41.5511654276096	42.5	4.645786621588784
Bordetella_genomosp._13	41.0	40.89009660052175	41.0	4.242640687119285
Bordetella_pertussis	NaN	NaN	NaN	NaN
Bordetella_petrii	41.25	41.14260319215445	42.0	3.4034296427770228
Bordetella_trematum	47.4	46.8573962392903	51.0	7.893034904268446
Borrelia_crocidurae	0	0	0	0
Borrelia_recurrentis	0	0	0	0
Borreliella_afzelii	0	0	0	0
Borreliella_burgdorferi	0	0	0	0
Borreliella_garinii	NaN	NaN	NaN	NaN
Bovine_rhinitis_A_virus	0	0	0	0
Brucella_abortus	0	0	0	0
Brucella_canis	0	0	0	0
Brucella_melitensis	0	0	0	0
Brucella_microti	0	0	0	0
Brucella_ovis	0	0	0	0
Brucella_suis	0	0	0	0
Burkholderia_cepacia	50.8	48.44631026658875	48.0	18.212632978237938
Burkholderia_cepacia_ATCC_25416	NaN	NaN	NaN	NaN
Burkholderia_cepacia_JBK9	NaN	NaN	NaN	NaN
Burkholderia_gladioli	38.0	37.89072948743638	40.0	3.4641016151377544
Burkholderia_gladioli_BSR3	45.666666666666664	45.287053885725435	43.0	7.371114795831994
Burkholderia_gladioli_pv._gladioli	39.0	38.62996640362638	38.0	6.2048368229954285
Burkholderia_mallei	0	0	0	0
Burkholderia_mallei_NCTC_10247	61.0	61.00000000000001	61.0	0.0
Burkholderia_multivorans	49.625	47.70713322797461	43.5	15.546588969012738
Burkholderia_multivorans_ATCC_17616	43.5	43.26661530556788	43.5	6.363961030678928
Burkholderia_multivorans_ATCC_BAA-247	62.25	59.467751238536245	64.0	20.254629100529094
Burkholderia_pseudomallei	42.333333333333336	42.12979499697299	43.0	5.033222956847167
Burkholderia_pseudomallei_1106b	NaN	NaN	NaN	NaN
Burkholderia_pseudomallei_B03	NaN	NaN	NaN	NaN
Burkholderia_pseudomallei_MSHR1153	NaN	NaN	NaN	NaN
Burkholderia_pseudomallei_MSHR2543	NaN	NaN	NaN	NaN
Burkholderia_pseudomallei_MSHR346	NaN	NaN	NaN	NaN
Burkholderia_pseudomallei_NCTC_13179	46.0	46.0	46.0	0.0
Burkholderia_pseudomallei_Pasteur_52237	NaN	NaN	NaN	NaN
Campylobacter_coli	0	0	0	0
Campylobacter_fetus	0	0	0	0
Campylobacter_gracilis	NaN	NaN	NaN	NaN
Campylobacter_showae	0	0	0	0
Canine_morbillivirus	0	0	0	0
Chlamydia_abortus	0	0	0	0
Chlamydia_caviae	0	0	0	0
Chlamydia_felis	0	0	0	0
Chlamydia_muridarum	0	0	0	0
Chlamydia_pecorum	0	0	0	0
Chlamydia_pneumoniae	0	0	0	0
Chlamydia_psittaci	0	0	0	0
Chlamydia_suis	0	0	0	0
Chlamydia_trachomatis	0	0	0	0
Corynebacterium_ammoniagenes	NaN	NaN	NaN	NaN
Corynebacterium_amycolatum	49.666666666666664	49.61192914598905	48.0	2.8867513459481287
Corynebacterium_bovis	35.0	34.99999999999999	35.0	0.0
Corynebacterium_crudilactis	NaN	NaN	NaN	NaN
Corynebacterium_diphtheriae	0	0	0	0
Corynebacterium_jeikeium	0	0	0	0
Corynebacterium_jeikeium_K411	37.0	36.99999999999999	37.0	0.0
Corynebacterium_kroppenstedtii	NaN	NaN	NaN	NaN
Corynebacterium_kroppenstedtii_DSM_44385	37.0	36.99999999999999	37.0	0.0
Corynebacterium_maris	0	0	0	0
Corynebacterium_maris_DSM_45190	46.5	46.281745861624536	46.5	6.363961030678928
Corynebacterium_matruchotii	NaN	NaN	NaN	NaN
Corynebacterium_minutissimum	49.5	49.07137658554119	49.5	9.192388155425117
Corynebacterium_pseudotuberculosis	0	0	0	0
Corynebacterium_pseudotuberculosis_Cp162	38.0	37.99999999999999	38.0	0.0
Corynebacterium_renale	NaN	NaN	NaN	NaN
Corynebacterium_segmentosum	NaN	NaN	NaN	NaN
Corynebacterium_sphenisci	0	0	0	0
Corynebacterium_sphenisci_DSM_44792	42.75	42.62318071029975	43.0	3.774917217635375
Corynebacterium_stationis	38.0	37.99999999999999	38.0	0.0
Corynebacterium_striatum	NaN	NaN	NaN	NaN
Corynebacterium_urealyticum	42.5	42.35563716909474	42.5	4.949747468305833
Corynebacterium_ureicelerivorans	55.25	53.29767849493249	55.5	16.45954636879968
Corynebacterium_xerosis	46.0	46.0	46.0	0.0
Cowpox_virus	0	0	0	0
Coxiella_burnetii	0	0	0	0
Coxiella_burnetii_str._Schperling	NaN	NaN	NaN	NaN
Cryptosporidium	0	0	0	0
Cryptosporidium_parvum	0	0	0	0
Deltaretrovirus	0	0	0	0
Ehrlichia_canis	0	0	0	0
Enterococcus_avium	0	0	0	0
Enterococcus_casseliflavus	NaN	NaN	NaN	NaN
Enterococcus_cecorum	NaN	NaN	NaN	NaN
Enterococcus_durans	0	0	0	0
Enterococcus_faecalis	NaN	NaN	NaN	NaN
Enterococcus_faecium	0	0	0	0
Enterococcus_hirae	0	0	0	0
Enterococcus_hirae_ATCC_9790	NaN	NaN	NaN	NaN
Enterococcus_mundtii	0	0	0	0
Enterovirus_B	0	0	0	0
Epizootic_hemorrhagic_disease_virus_(serotype_1_/_strain_New_Jersey)	0	0	0	0
Equine_rhinitis_A_virus	0	0	0	0
Erysipelothrix_rhusiopathiae	0	0	0	0
Erythroparvovirus	0	0	0	0
Escherichia_coli	NaN	NaN	NaN	NaN
Escherichia_coli_O111	0	0	0	0
Escherichia_coli_O126	NaN	NaN	NaN	NaN
Escherichia_coli_O157:H7	0	0	0	0
Escherichia_coli_O26	0	0	0	0
Francisella_tularensis	0	0	0	0
