Taxon	Mean	GeometricMean	Median	StandardDev
Actinobacillus_equuli	51.45454545454545	50.703470312591165	46.0	9.19090459490943
Actinobacillus_pleuropneumoniae	50.1764705882353	49.139818708873605	47.5	11.277412631034828
Actinobacillus_pleuropneumoniae_serovar_4_str._M62	53.333333333333336	52.04263273547215	55.0	12.628011192055013
Actinobacillus_pleuropneumoniae_serovar_6_str._Femo	58.666666666666664	56.80542564211972	50.5	16.83646835493319
Actinobacillus_pleuropneumoniae_serovar_9_str._CVJ13261	47.8	47.3297855562133	44.0	7.758865896508328
African_swine_fever_virus	0	0	0	0
Aphthovirus	0	0	0	0
Arcanobacterium_haemolyticum	0	0	0	0
Aspergillus_fumigatus	0	0	0	0
Bartonella_bacilliformis	0	0	0	0
Bartonella_henselae	0	0	0	0
Bartonella_quintana	0	0	0	0
Blastomyces_dermatitidis	0	0	0	0
Bordetella_bronchialis	39.333333333333336	39.190390536385166	38.0	4.163331998932266
Bordetella_bronchiseptica	55.6	54.319650021440296	51.0	14.51895313030523
Bordetella_genomosp._13	55.5	54.020944982115054	52.0	15.264337522473747
Bordetella_pertussis	NaN	NaN	NaN	NaN
Bordetella_pertussis_137	39.0	38.99999999999999	39.0	0.0
Bordetella_pertussis_18323	49.0	48.99999999999999	49.0	0.0
Bordetella_petrii	57.0	57.00000000000001	57.0	0.0
Bordetella_trematum	61.0	61.00000000000001	61.0	0.0
Borrelia_crocidurae	0	0	0	0
Borrelia_crocidurae_DOU	NaN	NaN	NaN	NaN
Borrelia_recurrentis	0	0	0	0
Borreliella_afzelii	0	0	0	0
Borreliella_burgdorferi	0	0	0	0
Borreliella_garinii	0	0	0	0
Bovine_rhinitis_A_virus	0	0	0	0
Brucella_abortus	NaN	NaN	NaN	NaN
Brucella_canis	0	0	0	0
Brucella_melitensis	0	0	0	0
Brucella_microti	0	0	0	0
Brucella_ovis	0	0	0	0
Brucella_suis	0	0	0	0
Burkholderia_cepacia	43.5	43.44409893044617	44.0	2.516611478423583
Burkholderia_cepacia_ATCC_25416	40.0	40.0	40.0	0.0
Burkholderia_cepacia_JBK9	46.0	46.0	46.0	0.0
Burkholderia_gladioli	45.0	44.76102223488234	43.5	5.215361924162119
Burkholderia_gladioli_BSR3	39.0	38.99999999999999	39.0	0.0
Burkholderia_gladioli_pv._gladioli	56.333333333333336	54.592055933145744	51.0	16.09554803871762
Burkholderia_mallei	NaN	NaN	NaN	NaN
Burkholderia_multivorans	49.625	48.81848611431932	47.5	9.884150371753183
Burkholderia_multivorans_ATCC_17616	42.5	41.83300132670377	42.5	10.606601717798213
Burkholderia_multivorans_ATCC_BAA-247	47.666666666666664	47.17049008405338	47.0	7.737355275975549
Burkholderia_pseudomallei	51.75	49.53577777972971	47.5	16.30731649992026
Burkholderia_pseudomallei_1106b	58.0	57.999999999999986	58.0	0.0
Burkholderia_pseudomallei_1710a	NaN	NaN	NaN	NaN
Burkholderia_pseudomallei_1710b	NaN	NaN	NaN	NaN
Burkholderia_pseudomallei_7894	NaN	NaN	NaN	NaN
Burkholderia_pseudomallei_B03	NaN	NaN	NaN	NaN
Burkholderia_pseudomallei_MSHR1153	NaN	NaN	NaN	NaN
Burkholderia_pseudomallei_MSHR2543	NaN	NaN	NaN	NaN
Burkholderia_pseudomallei_MSHR346	44.0	43.99999999999999	44.0	0.0
Burkholderia_pseudomallei_NCTC_13179	NaN	NaN	NaN	NaN
Burkholderia_pseudomallei_Pasteur_52237	43.0	43.0	43.0	0.0
Campylobacter_coli	0	0	0	0
Campylobacter_fetus	0	0	0	0
Campylobacter_gracilis	NaN	NaN	NaN	NaN
Campylobacter_showae	NaN	NaN	NaN	NaN
Canine_morbillivirus	0	0	0	0
Chlamydia_abortus	0	0	0	0
Chlamydia_caviae	0	0	0	0
Chlamydia_felis	0	0	0	0
Chlamydia_muridarum	0	0	0	0
Chlamydia_pecorum	0	0	0	0
Chlamydia_pneumoniae	0	0	0	0
Chlamydia_psittaci	0	0	0	0
Chlamydia_suis	44.0	43.99999999999999	44.0	0.0
Chlamydia_trachomatis	0	0	0	0
Corynebacterium_ammoniagenes	NaN	NaN	NaN	NaN
Corynebacterium_amycolatum	NaN	NaN	NaN	NaN
Corynebacterium_bovis	45.0	44.319245363804484	43.5	9.128709291752768
Corynebacterium_crudilactis	0	0	0	0
Corynebacterium_diphtheriae	NaN	NaN	NaN	NaN
Corynebacterium_jeikeium	NaN	NaN	NaN	NaN
Corynebacterium_kroppenstedtii	NaN	NaN	NaN	NaN
Corynebacterium_kroppenstedtii_DSM_44385	NaN	NaN	NaN	NaN
Corynebacterium_maris	0	0	0	0
Corynebacterium_maris_DSM_45190	39.75	39.691608086832	39.5	2.5
Corynebacterium_matruchotii	38.0	37.99999999999999	38.0	0.0
Corynebacterium_minutissimum	NaN	NaN	NaN	NaN
Corynebacterium_pseudotuberculosis	0	0	0	0
Corynebacterium_renale	NaN	NaN	NaN	NaN
Corynebacterium_segmentosum	NaN	NaN	NaN	NaN
Corynebacterium_sphenisci	0	0	0	0
Corynebacterium_sphenisci_DSM_44792	45.0	44.99999999999999	45.0	0.0
Corynebacterium_stationis	57.5	50.69361692312427	44.0	35.66978179542641
Corynebacterium_striatum	44.0	43.99999999999999	44.0	0.0
Corynebacterium_urealyticum	NaN	NaN	NaN	NaN
Corynebacterium_ureicelerivorans	NaN	NaN	NaN	NaN
Corynebacterium_xerosis	35.5	35.468295701936405	35.5	2.1213203435596424
Cowpox_virus	0	0	0	0
Coxiella_burnetii	NaN	NaN	NaN	NaN
Coxiella_burnetii_Dugway_5J108-111	NaN	NaN	NaN	NaN
Coxiella_burnetii_str._Schperling	NaN	NaN	NaN	NaN
Cryptosporidium	0	0	0	0
Cryptosporidium_parvum	0	0	0	0
Deltaretrovirus	0	0	0	0
Ehrlichia_canis	0	0	0	0
Enterococcus_avium	31.0	31.0	31.0	0.0
Enterococcus_casseliflavus	0	0	0	0
Enterococcus_casseliflavus_EC20	NaN	NaN	NaN	NaN
Enterococcus_cecorum	0	0	0	0
Enterococcus_durans	44.81481481481482	44.25157007090281	43.0	7.550023112736078
Enterococcus_faecalis	62.0	62.00000000000001	62.0	0.0
Enterococcus_faecalis_62	NaN	NaN	NaN	NaN
Enterococcus_faecium	46.0	45.349336909348196	45.0	8.831760866327848
Enterococcus_faecium_ATCC_8459_=_NRRL_B-2354	47.43076923076923	46.10877072863995	44.0	11.82154974872324
Enterococcus_faecium_Com15	NaN	NaN	NaN	NaN
Enterococcus_hirae	48.25	44.90959136602625	36.0	21.611835381832535
Enterococcus_hirae_ATCC_9790	52.15	50.39909853483982	47.0	14.463292920537256
Enterococcus_mundtii	NaN	NaN	NaN	NaN
Enterovirus_B	0	0	0	0
Epizootic_hemorrhagic_disease_virus_(serotype_1_/_strain_New_Jersey)	0	0	0	0
Equine_rhinitis_A_virus	0	0	0	0
Erysipelothrix_rhusiopathiae	0	0	0	0
Erythroparvovirus	0	0	0	0
Escherichia_coli	50.470588235294116	48.14636966709453	45.0	16.770948270218742
Escherichia_coli_042	NaN	NaN	NaN	NaN
Escherichia_coli_APEC_O2-211	55.0	55.000000000000014	55.0	0.0
Escherichia_coli_CFT073	36.0	36.0	36.0	0.0
Escherichia_coli_ER2796	52.0	52.00000000000001	52.0	0.0
Escherichia_coli_Nissle_1917	NaN	NaN	NaN	NaN
Escherichia_coli_O111	0	0	0	0
Escherichia_coli_O139	36.0	36.0	36.0	0.0
Escherichia_coli_O139:H28_str._E24377A	NaN	NaN	NaN	NaN
Escherichia_coli_O157:H7	0	0	0	0
Escherichia_coli_O158	55.0	55.000000000000014	55.0	0.0
Escherichia_coli_O26	0	0	0	0
Escherichia_coli_O78	36.0	36.0	36.0	0.0
Escherichia_coli_O7:K1_str._CE10	56.666666666666664	52.887145650499235	41.0	27.135462651912412
Escherichia_coli_UMN026	55.0	54.990908339470096	55.0	1.4142135623730951
Francisella_tularensis	0	0	0	0
Fusobacterium	35.0	34.99999999999999	35.0	0.0
Fusobacterium_canifelinum	NaN	NaN	NaN	NaN
Fusobacterium_necrophorum	50.0	48.98979485566357	50.0	14.142135623730951
Fusobacterium_necrophorum_subsp._funduliforme	43.0	43.0	43.0	0.0
Fusobacterium_necrophorum_subsp._necrophorum	47.0	46.99999999999999	47.0	0.0
Fusobacterium_nucleatum	0	0	0	0
Fusobacterium_nucleatum_subsp._animalis_21_1A	NaN	NaN	NaN	NaN
Fusobacterium_nucleatum_subsp._polymorphum	NaN	NaN	NaN	NaN
Fusobacterium_ulcerans_ATCC_49185	NaN	NaN	NaN	NaN
Fusobacterium_varium_ATCC_27725	45.0	44.99999999999999	45.0	0.0
Goatpox_virus	0	0	0	0
Haemophilus_influenzae	50.166666666666664	49.08350801660826	46.5	11.583033569262703
Haemophilus_influenzae_KR494	41.0	41.00000000000001	41.0	0.0
Haemophilus_influenzae_R2846	NaN	NaN	NaN	NaN
Haemophilus_influenzae_R2866	NaN	NaN	NaN	NaN
Helicobacter_cinaedi	0	0	0	0
Helicobacter_pylori	NaN	NaN	NaN	NaN
Hepatitis_B_virus	0	0	0	0
Hepatitis_E_virus	0	0	0	0
Hepatitis_delta_virus	0	0	0	0
Human_adenovirus_1	0	0	0	0
Human_adenovirus_2	0	0	0	0
Human_adenovirus_35	0	0	0	0
Human_adenovirus_5	0	0	0	0
Human_adenovirus_54	0	0	0	0
