Node	C>T_1	C>T_2	C>T_3	C>T_4	C>T_5	C>T_6	C>T_7	C>T_8	C>T_9	C>T_10	G>A_11	G>A_12	G>A_13	G>A_14	G>A_15	G>A_16	G>A_17	G>A_18	G>A_19	G>A_20	D>V(11Substitution)_1	D>V(11Substitution)_2	D>V(11Substitution)_3	D>V(11Substitution)_4	D>V(11Substitution)_5	D>V(11Substitution)_6	D>V(11Substitution)_7	D>V(11Substitution)_8	D>V(11Substitution)_9	D>V(11Substitution)_10	H>B(11Substitution)_11	H>B(11Substitution)_12	H>B(11Substitution)_13	H>B(11Substitution)_14	H>B(11Substitution)_15	H>B(11Substitution)_16	H>B(11Substitution)_17	H>B(11Substitution)_18	H>B(11Substitution)_19	H>B(11Substitution)_20	considered_Matches
Actinobacillus_equuli	1.0	0.3333333333333333	0.6666666666666666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0.04040404040404041	0.010101010101010102	0.020202020202020204	0.0	0.0	0.020202020202020204	0.0	0.0	0.020202020202020204	0.0	0.0	0.0	0.0	0.020202020202020204	0.010101010101010102	0.04040404040404041	0.0	0.020202020202020204	0.010101010101010102	0.010101010101010102	9
Actinobacillus_pleuropneumoniae	0.7073170731707317	0.4230769230769231	0.25	0.125	0.125	0.5263157894736842	0	0	0	0	0	0	0	0	0	0	0.5	0	0.75	0.6111111111111112	0.03254769921436588	0.019079685746352413	0.02244668911335578	0.010101010101010102	0.020202020202020204	0.014590347923681258	0.004489337822671156	0.007856341189674524	0.005611672278338945	0.004489337822671156	0.014590347923681258	0.010101010101010102	0.02244668911335578	0.005611672278338945	0.004489337822671156	0.0	0.019079685746352413	0.017957351290684626	0.04040404040404041	0.04152637485970819	81
Actinobacillus_pleuropneumoniae_serovar_4_str._M62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinobacillus_pleuropneumoniae_serovar_6_str._Femo	1.0	0	0	0	0	0	0	0	1.0	0	1.0	0	0	0	0	0	0	0	0.6666666666666666	0	0.045454545454545456	0.0	0.0	0.0	0.0	0.045454545454545456	0.045454545454545456	0.0	0.045454545454545456	0.0	0.022727272727272728	0.022727272727272728	0.022727272727272728	0.0	0.0	0.0	0.0	0.0	0.045454545454545456	0.0	4
Actinobacillus_pleuropneumoniae_serovar_9_str._CVJ13261	0.8571428571428571	1.0	0.8	0	0	0	0	1.0	0	0	0	0	0	0	1.0	0	0	0	0	0	0.04958677685950413	0.008264462809917356	0.03305785123966942	0.0	0.0	0.0	0.0	0.024793388429752063	0.03305785123966942	0.0	0.0	0.03305785123966942	0.0	0.0	0.03305785123966942	0.0	0.03305785123966942	0.01652892561983471	0.008264462809917356	0.0	11
African_swine_fever_virus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aphthovirus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Arcanobacterium_haemolyticum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Aspergillus_fumigatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bartonella_bacilliformis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
