Taxon	0	1	2	3	4	5	6	7	8	9	10	higher
Actinobacillus_equuli	0	0	1	0	0	0	1	0	0	0	0	0
Actinobacillus_pleuropneumoniae	0	1	0	0	0	0	0	0	0	0	0	0
Actinobacillus_pleuropneumoniae_serovar_6_str._Femo	0	0	0	0	1	0	1	0	2	0	0	0
African_swine_fever_virus	0	0	0	0	0	0	0	0	0	0	0	0
Aphthovirus	0	0	0	0	0	0	0	0	0	0	0	0
Arcanobacterium_haemolyticum	0	0	2	0	0	0	0	0	0	0	0	0
Aspergillus_fumigatus	0	0	0	0	0	0	0	0	0	0	0	0
Bartonella_bacilliformis	0	0	0	0	0	0	1	1	0	0	0	0
Bartonella_henselae	0	0	0	0	1	0	0	0	0	0	0	0
Bartonella_quintana	0	0	0	0	0	0	0	0	0	0	0	0
Blastomyces_dermatitidis	0	0	0	0	0	0	0	0	0	0	0	0
Bordetella_bronchialis	2	2	7	9	6	17	17	23	26	13	2	6
Bordetella_bronchiseptica	0	4	4	5	13	8	9	8	7	10	3	5
Bordetella_genomosp._13	0	12	4	23	23	21	19	26	17	31	3	14
Bordetella_pertussis	0	0	0	5	6	3	5	7	11	5	2	2
Bordetella_pertussis_137	0	1	0	0	1	1	0	0	1	0	1	0
Bordetella_pertussis_18323	0	0	0	3	4	1	1	0	1	2	1	0
Bordetella_petrii	5	6	15	15	14	16	13	18	14	10	4	2
Bordetella_trematum	10	2	5	6	18	16	12	11	14	14	1	2
Borrelia_crocidurae	0	0	0	0	0	0	0	0	0	0	0	0
Borrelia_crocidurae_str._Achema	0	0	0	0	1	0	0	0	0	0	0	0
Borrelia_recurrentis	0	0	0	0	0	0	0	0	0	0	0	0
Borreliella_afzelii	0	0	0	0	0	0	0	0	0	0	0	0
Borreliella_afzelii_PKo	0	0	0	0	0	0	0	0	0	1	0	0
Borreliella_burgdorferi	0	0	0	0	0	0	0	0	0	0	0	0
Borreliella_garinii	0	0	0	0	0	0	0	0	0	0	0	0
Borreliella_garinii_BgVir	0	0	0	0	0	0	0	0	0	0	1	0
Bovine_rhinitis_A_virus	0	0	0	0	0	0	0	0	0	0	0	0
Brucella_abortus	0	0	1	0	0	2	1	0	0	0	1	0
Brucella_abortus_bv._6_str._870	0	0	0	0	0	0	1	0	0	0	0	0
Brucella_canis	0	0	0	0	0	0	0	0	0	0	0	0
Brucella_melitensis	0	0	0	0	1	0	0	0	0	0	0	0
Brucella_microti	0	0	0	0	0	0	0	0	0	0	0	0
Brucella_ovis	0	0	0	0	0	0	0	0	0	0	0	0
Brucella_suis	0	0	0	0	0	0	0	0	0	0	0	0
Burkholderia_cepacia	1	6	2	9	10	14	12	15	17	11	5	4
Burkholderia_cepacia_ATCC_25416	0	3	1	0	1	12	5	3	0	9	3	1
Burkholderia_cepacia_JBK9	1	2	2	1	2	7	4	5	3	2	0	4
Burkholderia_gladioli	12	8	10	15	21	28	33	31	32	29	4	15
Burkholderia_gladioli_BSR3	0	5	1	5	1	10	11	6	10	12	1	1
Burkholderia_gladioli_pv._gladioli	0	6	8	16	16	28	20	26	28	17	6	6
Burkholderia_mallei	1	0	0	0	1	1	1	0	2	1	0	2
