Taxon	0	1	2	3	4	5	6	7	8	9	10	higher
Actinobacillus_equuli	0	0	0	0	0	0	1	2	0	0	0	0
Actinobacillus_pleuropneumoniae	0	0	0	0	0	0	0	0	0	0	0	0
African_swine_fever_virus	0	0	0	0	0	0	0	0	0	0	0	0
Aphthovirus	0	0	0	0	0	0	0	0	0	0	0	0
Arcanobacterium_haemolyticum	2	0	0	2	1	0	0	0	0	0	0	0
Aspergillus_fumigatus	0	0	0	0	0	0	0	0	0	0	0	0
Bartonella_bacilliformis	0	0	0	0	0	0	0	0	0	0	0	0
Bartonella_henselae	0	0	0	0	0	1	3	0	1	0	0	0
Bartonella_quintana	0	0	0	0	0	0	0	0	0	0	0	0
Blastomyces_dermatitidis	0	0	0	0	0	0	0	0	0	0	0	0
Bordetella_bronchialis	1	9	7	6	7	13	21	21	22	29	3	13
Bordetella_bronchiseptica	3	4	8	6	5	14	31	36	31	19	6	16
Bordetella_genomosp._13	2	10	6	15	14	34	29	34	33	28	10	15
Bordetella_pertussis	0	2	2	4	5	4	4	14	9	13	3	1
Bordetella_pertussis_137	0	0	1	0	0	0	6	0	6	5	0	0
Bordetella_pertussis_18323	0	0	1	0	1	1	1	3	1	1	1	3
Bordetella_petrii	1	4	3	11	19	11	19	19	16	16	2	7
Bordetella_trematum	2	1	5	3	10	8	8	16	10	18	5	5
Borrelia_crocidurae	0	0	0	0	0	0	0	0	0	0	0	0
Borrelia_crocidurae_DOU	0	0	0	0	1	0	0	0	0	0	0	0
Borrelia_crocidurae_str._Achema	0	0	0	0	0	1	0	0	0	0	0	0
Borrelia_recurrentis	0	0	0	0	0	0	0	0	0	0	0	0
Borreliella_afzelii	0	0	0	0	0	0	0	0	0	0	0	0
Borreliella_burgdorferi	0	0	0	0	0	0	0	0	0	0	0	0
Borreliella_garinii	0	0	0	0	0	0	0	0	0	0	0	0
Bovine_rhinitis_A_virus	0	0	0	0	0	0	0	0	0	0	0	0
Brucella_abortus	0	0	0	0	0	0	0	0	0	1	0	0
Brucella_canis	0	0	0	0	0	0	0	0	1	0	0	0
Brucella_melitensis	0	0	0	0	0	0	0	0	0	0	0	0
Brucella_microti	0	0	0	0	0	0	0	0	0	0	0	0
Brucella_microti_CCM_4915	0	0	0	0	0	0	0	0	1	0	0	0
Brucella_ovis	0	0	0	0	0	0	0	0	0	0	0	0
Brucella_ovis_ATCC_25840	0	0	0	0	0	1	0	0	0	0	0	0
Brucella_suis	0	0	0	0	0	2	1	0	0	1	0	0
Brucella_suis_019	0	0	0	0	0	0	1	1	0	0	0	0
Brucella_suis_bv._2	0	0	0	0	0	0	0	1	0	0	0	0
Burkholderia_cepacia	14	16	15	32	38	42	35	41	42	37	7	28
Burkholderia_cepacia_ATCC_25416	10	11	6	12	21	8	22	19	24	7	3	12
Burkholderia_cepacia_JBK9	5	20	19	22	20	20	11	21	13	14	3	9
Burkholderia_gladioli	6	23	24	22	41	32	42	42	69	43	8	17
Burkholderia_gladioli_BSR3	1	2	4	7	2	10	8	2	12	16	1	3
Burkholderia_gladioli_pv._gladioli	2	8	8	15	24	35	32	55	38	45	10	25
Burkholderia_mallei	1	0	0	0	3	3	3	2	3	6	1	0
Burkholderia_mallei_NCTC_10247	0	4	0	0	1	0	3	1	1	2	0	0
Burkholderia_multivorans	30	74	87	72	72	69	72	84	65	72	18	33
Burkholderia_multivorans_ATCC_17616	7	17	25	24	27	24	15	25	18	17	1	13
Burkholderia_multivorans_ATCC_BAA-247	13	20	14	27	17	23	12	14	19	16	9	8
Burkholderia_pseudomallei	23	16	22	22	22	20	26	29	36	29	9	11
Burkholderia_pseudomallei_1106b	0	0	1	0	0	0	1	3	1	1	1	2
Burkholderia_pseudomallei_1710a	0	1	0	0	0	0	1	2	0	3	0	0
Burkholderia_pseudomallei_1710b	0	0	2	1	1	0	0	1	0	0	0	0
Burkholderia_pseudomallei_7894	0	5	0	0	2	0	3	0	0	0	1	0
Burkholderia_pseudomallei_B03	0	0	0	0	1	2	0	0	0	2	0	2
Burkholderia_pseudomallei_MSHR1153	0	0	0	0	2	0	2	0	1	1	0	0
Burkholderia_pseudomallei_MSHR2543	0	2	0	0	1	0	1	1	3	0	0	0
Burkholderia_pseudomallei_MSHR346	1	0	1	3	0	1	2	0	3	0	2	0
Burkholderia_pseudomallei_MSHR435	0	0	0	0	1	2	0	1	1	1	0	0
Burkholderia_pseudomallei_NCTC_13179	2	0	1	0	0	1	0	1	1	4	0	0
Burkholderia_pseudomallei_Pasteur_52237	0	0	1	0	0	0	0	2	0	1	0	0
Campylobacter_coli	0	0	0	0	0	0	0	0	0	0	0	0
Campylobacter_fetus	0	0	0	0	0	0	0	0	0	0	0	0
Campylobacter_gracilis	0	0	0	0	1	1	2	5	0	0	0	0
Campylobacter_showae	0	0	0	0	0	0	0	1	0	0	0	0
Canine_morbillivirus	0	0	0	0	0	0	0	0	0	0	0	0
Chlamydia_abortus	0	0	0	0	0	0	0	0	0	0	0	0
Chlamydia_caviae	0	0	0	0	0	0	0	0	0	0	0	0
Chlamydia_felis	0	0	0	0	0	0	0	0	0	0	0	0
Chlamydia_muridarum	0	0	0	0	0	0	0	0	0	0	0	0
Chlamydia_pecorum	0	0	0	0	0	0	0	0	0	0	0	0
Chlamydia_pneumoniae	0	0	0	0	0	0	0	0	0	0	0	0
Chlamydia_psittaci	0	0	0	0	0	0	0	0	0	0	0	0
Chlamydia_suis	0	0	0	0	0	0	0	0	0	0	0	0
Chlamydia_trachomatis	0	0	0	0	0	0	0	0	0	0	0	0
Corynebacterium_ammoniagenes	0	0	0	0	0	0	0	1	0	0	0	0
Corynebacterium_amycolatum	1	0	0	1	0	0	1	2	1	3	0	0
Corynebacterium_bovis	1	6	8	2	8	11	15	11	13	24	1	6
Corynebacterium_crudilactis	0	0	0	0	0	1	0	0	0	0	0	0
Corynebacterium_diphtheriae	0	1	0	0	0	3	0	0	0	2	0	0
Corynebacterium_jeikeium	0	1	0	0	5	3	1	1	3	2	0	1
Corynebacterium_jeikeium_K411	1	0	3	0	4	3	5	11	4	2	0	1
Corynebacterium_kroppenstedtii	3	4	10	2	3	0	1	0	0	1	0	2
Corynebacterium_kroppenstedtii_DSM_44385	3	4	8	6	9	1	3	1	1	2	0	1
Corynebacterium_maris	0	0	0	0	0	0	0	0	0	0	0	0
Corynebacterium_maris_DSM_45190	3	13	9	3	7	11	8	7	5	8	1	0
Corynebacterium_matruchotii	13	3	4	3	0	3	5	1	2	2	1	0
Corynebacterium_minutissimum	2	1	1	4	1	0	0	2	1	2	0	0
Corynebacterium_pseudotuberculosis	0	0	0	0	0	0	0	0	0	0	0	0
Corynebacterium_pseudotuberculosis_Cp162	0	0	0	4	0	0	0	0	0	1	0	0
Corynebacterium_renale	0	0	0	0	1	0	0	1	0	0	0	0
Corynebacterium_segmentosum	2	1	2	2	3	4	0	0	2	2	0	0
Corynebacterium_sphenisci	0	0	0	0	0	0	0	0	0	0	0	0
Corynebacterium_sphenisci_DSM_44792	1	2	3	8	9	22	15	25	33	21	3	9
Corynebacterium_stationis	0	0	0	0	2	0	0	2	1	0	0	0
Corynebacterium_striatum	0	0	1	0	3	0	4	5	6	2	0	1
Corynebacterium_urealyticum	0	1	1	1	2	3	1	3	5	2	0	0
Corynebacterium_ureicelerivorans	5	4	7	1	1	7	1	2	1	4	1	0
Corynebacterium_xerosis	0	3	9	4	6	5	6	2	10	6	0	7
Cowpox_virus	0	0	0	0	0	0	0	0	0	0	0	0
Coxiella_burnetii	0	2	2	1	1	3	1	3	2	4	0	0
Coxiella_burnetii_Dugway_5J108-111	1	0	0	0	1	1	0	0	2	1	0	1
Coxiella_burnetii_str._Schperling	0	1	0	0	0	0	0	0	0	0	0	0
Cryptosporidium	0	0	0	0	0	0	0	0	0	0	0	0
Cryptosporidium_parvum	0	0	0	0	0	0	0	0	0	0	0	0
Deltaretrovirus	0	0	0	0	0	0	0	0	0	0	0	0
Ehrlichia_canis	0	0	0	0	0	0	0	0	0	0	0	0
Enterococcus_avium	0	0	0	0	0	0	0	0	0	0	0	0
Enterococcus_casseliflavus	0	0	0	0	0	0	0	0	0	2	0	0
Enterococcus_cecorum	9	11	4	2	2	0	1	0	0	1	0	0
Enterococcus_durans	0	0	0	0	0	2	0	0	0	0	0	0
Enterococcus_faecalis	0	0	0	0	0	1	0	0	0	2	0	1
Enterococcus_faecium	0	2	0	5	1	0	1	0	1	2	0	0
Enterococcus_faecium_ATCC_8459_=_NRRL_B-2354	1	0	0	1	0	0	0	4	0	0	0	0
Enterococcus_hirae	0	0	0	0	0	0	0	0	0	1	0	0
Enterococcus_mundtii	0	0	0	0	0	0	0	0	0	0	0	0
Enterovirus_B	0	0	0	0	0	0	0	0	0	0	0	0
Epizootic_hemorrhagic_disease_virus_(serotype_1_/_strain_New_Jersey)	0	0	0	0	0	0	0	0	0	0	0	0
Equine_rhinitis_A_virus	0	0	0	0	0	0	0	0	0	0	0	0
