Taxon	0	1	2	3	4	5	6	7	8	9	10	higher
African_swine_fever_virus	0	0	0	0	0	0	0	0	0	0	0	0
Aspergillus_fumigatus	0	0	0	0	0	0	0	0	0	0	0	0
BK_virus_strain_AS	0	0	0	0	0	0	0	0	0	0	0	0
BK_virus_strain_GS	0	0	0	0	0	0	0	0	0	0	0	0
BK_virus_variant_RF	0	0	0	0	0	0	0	0	0	0	0	0
Bacillus_anthracis	0	0	0	0	0	0	0	0	0	0	0	0
Bacillus_bombysepticus_str._Wang	0	0	0	1	0	0	0	0	0	0	0	0
Bacillus_cereus_AH1272	0	0	0	0	1	0	0	0	0	0	0	0
Bacillus_cereus_ATCC_4342	0	0	0	0	0	0	0	1	0	0	0	0
Bacillus_cereus_Rock3-44	0	0	0	0	0	0	0	0	1	0	0	0
Bacillus_cereus_group	0	5	1	0	2	0	0	0	0	0	1	0
Bacillus_cytotoxicus	0	0	0	1	0	0	0	0	0	0	0	0
Bacillus_luti	0	0	0	0	0	0	0	0	0	0	0	1
Bacillus_mycoides	0	1	0	0	0	0	2	0	0	0	0	0
Bacillus_pseudomycoides	0	4	3	2	2	0	0	0	2	0	0	0
Bacillus_pseudomycoides_DSM_12442	1	0	0	0	0	1	0	0	0	0	0	0
Bacillus_thuringiensis	0	0	0	0	0	0	1	0	0	1	0	0
Bartonella_bacilliformis	0	0	0	0	2	0	0	1	1	0	0	0
Bartonella_henselae	0	0	0	0	0	0	0	0	0	0	0	0
Bartonella_quintana	0	0	0	0	1	1	1	1	0	0	0	0
Bartonella_quintana_RM-11	0	0	0	0	0	0	0	1	0	0	0	0
Blastomyces_dermatitidis	0	0	0	0	0	0	0	0	0	0	0	0
Bordetella	7	20	30	35	44	26	47	43	30	25	8	12
Bordetella_avium_197N	0	0	0	5	1	4	3	0	1	0	0	0
Bordetella_bronchialis	1	5	9	10	18	14	7	13	7	13	0	1
Bordetella_bronchiseptica	0	3	6	7	3	6	10	13	13	6	5	4
Bordetella_flabilis	6	7	10	5	15	7	7	5	6	5	1	7
Bordetella_genomosp._13	4	6	13	17	16	16	9	8	6	5	0	5
Bordetella_genomosp._6	0	1	2	3	6	4	11	8	5	2	4	2
Bordetella_genomosp._8	1	9	7	7	13	10	16	15	4	7	1	1
Bordetella_genomosp._9	7	10	8	7	6	6	7	3	5	2	2	1
Bordetella_hinzii	10	7	6	16	13	15	13	16	7	14	2	5
Bordetella_holmesii	2	3	0	3	9	1	2	4	0	1	0	0
Bordetella_parapertussis	0	0	1	1	3	3	2	4	2	3	0	1
Bordetella_pertussis	0	0	0	2	5	6	4	9	5	3	2	0
Bordetella_pertussis_137	0	0	0	0	2	3	0	0	0	0	0	0
Bordetella_pertussis_18323	0	0	1	0	0	1	1	0	0	1	0	0
Bordetella_petrii	6	5	21	3	14	14	9	7	8	5	0	1
Bordetella_pseudohinzii	4	6	12	7	15	9	14	16	16	3	2	2
Bordetella_sp._H567	4	7	7	9	16	2	7	11	13	4	1	2
Bordetella_sp._HZ20	0	0	0	0	0	0	0	0	0	0	0	0
Bordetella_sp._N	1	7	7	8	13	7	10	7	7	6	0	5
Bordetella_trematum	0	4	5	9	6	10	9	4	6	4	0	3
Borrelia	0	0	0	0	0	1	0	0	0	0	0	0
Borrelia_crocidurae	0	0	0	0	0	0	0	0	0	0	0	0
Borrelia_recurrentis	0	0	0	0	0	0	0	0	0	0	0	0
Borrelia_sp._HM	0	0	0	0	0	1	0	0	0	0	0	1
Borreliaceae	0	0	0	0	0	0	0	0	0	0	0	0
Borreliella_afzelii	0	0	0	0	0	0	0	0	0	0	0	0
Borreliella_bissettii_DN127	1	0	0	0	0	0	0	0	0	0	0	0
Borreliella_burgdorferi	0	0	0	0	0	0	0	0	0	0	0	0
Borreliella_garinii	0	0	0	0	0	0	0	0	0	0	0	0
Brucella	1701	483	202	146	105	102	82	68	45	55	14	15
Brucella_abortus	0	0	0	0	0	0	0	0	1	0	0	0
Brucella_canis	0	0	0	0	0	0	0	0	0	0	0	0
Brucella_inopinata	0	0	2	1	1	0	2	3	2	3	0	0
Brucella_melitensis	0	0	0	0	0	0	0	0	0	0	0	0
Brucella_melitensis_bv._2_str._63/9	0	0	0	0	1	0	1	1	2	1	0	0
Brucella_microti	0	0	0	0	0	0	0	0	0	0	0	0
Brucella_microti_CCM_4915	0	0	0	0	0	0	1	0	1	0	0	1
Brucella_ovis	0	0	0	0	0	0	0	0	0	0	0	0
Brucella_ovis_ATCC_25840	0	0	1	0	1	0	0	0	0	0	0	0
Brucella_pinnipedialis	0	0	0	0	0	0	0	0	0	0	0	0
Brucella_sp._09RB8471	0	0	4	0	1	3	6	1	1	2	1	1
Brucella_sp._09RB8910	3	12	1	5	4	8	6	7	2	3	0	1
Brucella_sp._10RB9215	3	1	1	5	1	1	3	3	1	0	1	0
Brucella_sp._141012304	0	0	0	0	0	0	0	0	0	0	0	0
Brucella_sp._2280	0	0	1	0	0	2	5	1	0	2	0	0
Brucella_sp._BO2	0	0	3	0	0	1	0	0	0	2	0	1
Brucella_suis	0	0	0	0	0	0	0	0	0	0	0	0
Brucella_suis_019	0	0	0	0	1	0	0	0	0	0	0	0
Brucella_suis_bv._2	0	0	0	0	0	0	0	0	0	1	0	0
Brucella_vulpis	0	0	0	0	0	0	0	0	0	0	0	0
Brucellaceae	0	0	1	0	0	1	1	0	0	1	0	0
Burkholderia_cepacia	8	11	7	23	27	18	10	16	14	9	3	8
