Taxon	0	1	2	3	4	5	6	7	8	9	10	higher
African_swine_fever_virus	0	0	0	0	0	0	0	0	0	0	0	0
Aspergillus_fumigatus	0	0	0	0	0	0	0	0	0	0	0	0
BK_virus_strain_AS	0	0	0	0	0	0	0	0	0	0	0	0
BK_virus_strain_GS	0	0	0	0	0	0	0	0	0	0	0	0
BK_virus_variant_RF	0	0	0	0	0	0	0	0	0	0	0	0
Bacillus_albus	3	1	1	0	0	0	2	1	0	0	0	0
Bacillus_anthracis	4	1	1	0	0	0	0	0	0	0	0	1
Bacillus_bombysepticus_str._Wang	0	0	0	0	0	0	1	0	0	0	0	0
Bacillus_cereus	10	2	1	0	0	1	1	1	0	0	0	1
Bacillus_cereus_AH1272	0	2	0	0	0	1	0	0	0	0	0	0
Bacillus_cereus_AH1273	2	0	0	0	0	1	0	1	1	0	0	0
Bacillus_cereus_AH676	0	1	0	0	0	1	0	0	0	3	0	0
Bacillus_cereus_ATCC_4342	1	0	0	0	0	0	0	0	0	0	0	0
Bacillus_cereus_Rock1-3	2	0	0	0	0	0	0	0	0	0	0	1
Bacillus_cereus_Rock3-28	3	1	0	0	0	0	0	0	0	0	0	0
Bacillus_cereus_Rock3-29	1	2	2	0	0	0	0	0	0	0	0	0
Bacillus_cereus_Rock3-44	12	4	3	0	0	0	0	1	1	1	0	0
Bacillus_cereus_Rock4-18	0	0	0	0	0	1	0	0	0	0	1	0
Bacillus_cereus_group	52	11	6	8	2	0	5	5	1	5	0	2
Bacillus_cytotoxicus	17	8	4	4	0	0	6	2	2	1	0	1
Bacillus_luti	7	0	0	0	0	0	0	1	1	1	0	1
Bacillus_mobilis	2	0	0	0	0	0	0	0	0	3	0	0
Bacillus_mycoides	18	6	4	1	3	4	4	3	3	5	0	2
Bacillus_nitratireducens	3	1	2	0	0	0	0	1	0	1	0	1
Bacillus_pacificus	1	2	0	0	0	0	0	0	1	0	0	0
Bacillus_paranthracis	1	0	0	0	0	0	0	0	0	0	0	0
Bacillus_pseudomycoides	65	12	4	5	2	2	4	4	11	6	1	0
Bacillus_pseudomycoides_DSM_12442	9	2	0	1	3	1	3	0	1	2	0	0
Bacillus_sp._ABP14	6	0	0	0	0	0	0	0	0	0	0	0
Bacillus_sp._HBCD-sjtu	2	0	0	0	0	0	0	0	0	0	0	0
Bacillus_sp._SH8-8	2	0	0	0	0	0	0	0	0	0	0	0
Bacillus_thuringiensis	4	4	0	0	0	0	1	0	0	1	0	2
Bacillus_thuringiensis_HD-771	1	0	0	0	0	0	0	0	0	0	0	0
Bacillus_thuringiensis_serovar_andalousiensis	9	0	0	0	0	1	2	0	0	0	0	0
Bacillus_thuringiensis_serovar_chinensis_CT-43	1	0	0	0	0	0	0	0	0	0	0	0
Bacillus_thuringiensis_serovar_galleriae	2	0	0	0	0	0	0	0	0	0	0	0
Bacillus_thuringiensis_serovar_israelensis	1	0	0	1	0	0	0	0	0	0	0	0
Bacillus_thuringiensis_serovar_kurstaki_str._T03a001	0	0	0	0	0	0	0	0	1	0	0	0
Bacillus_thuringiensis_serovar_monterrey_BGSC_4AJ1	3	0	0	0	1	0	0	0	0	1	0	0
Bacillus_toyonensis_BCT-7112	0	0	0	0	0	0	0	0	0	2	0	0
Bacillus_tropicus	1	0	0	0	0	0	0	1	0	2	0	0
Bacillus_wiedmannii	2	2	0	1	0	0	0	0	4	1	0	0
Bartonella_bacilliformis	0	0	0	0	0	0	0	0	0	0	0	0
Bartonella_henselae	0	0	2	0	0	0	0	0	0	0	0	0
Bartonella_quintana	0	0	0	1	0	0	0	0	0	0	0	0
Bartonella_quintana_RM-11	1	0	0	0	0	0	0	0	0	0	0	0
Blastomyces_dermatitidis	0	0	0	0	0	0	0	0	0	0	0	0
Bordetella	15	17	23	32	35	21	39	48	32	29	4	12
Bordetella_avium_197N	0	0	1	3	9	1	2	1	3	1	0	0
Bordetella_bronchialis	2	13	5	10	10	8	12	6	9	11	2	7
Bordetella_bronchiseptica	0	5	4	10	4	5	9	12	9	9	0	4
Bordetella_flabilis	3	3	4	6	14	8	5	11	12	10	3	6
Bordetella_genomosp._13	7	2	9	5	12	10	11	15	11	11	1	4
Bordetella_genomosp._6	1	3	6	0	2	1	8	12	10	2	1	2
Bordetella_genomosp._8	2	7	5	14	7	7	7	4	11	11	4	2
Bordetella_genomosp._9	5	2	5	8	6	6	9	4	8	6	1	1
Bordetella_hinzii	0	6	2	11	14	11	17	18	8	10	3	5
Bordetella_holmesii	1	2	2	4	10	1	2	3	2	3	0	0
Bordetella_parapertussis	0	0	0	0	0	1	0	3	1	2	0	0
Bordetella_pertussis	0	3	2	4	4	2	6	4	1	4	0	2
Bordetella_pertussis_137	0	0	0	1	0	1	1	0	0	0	0	0
Bordetella_pertussis_18323	0	0	0	0	2	1	0	0	0	2	0	0
Bordetella_petrii	2	5	4	7	13	8	6	9	7	6	2	3
Bordetella_pseudohinzii	0	4	5	14	5	4	2	6	8	11	1	2
Bordetella_sp._H567	2	9	11	9	11	9	9	10	8	6	2	0
Bordetella_sp._HZ20	0	0	0	0	0	0	0	0	0	0	0	0
Bordetella_sp._N	4	14	5	6	8	9	11	6	8	11	0	4
Bordetella_trematum	9	25	9	7	5	4	10	10	10	7	2	2
Borrelia	0	0	0	0	0	0	0	0	0	0	0	0
Borrelia_crocidurae	0	0	0	0	0	0	0	0	0	0	0	0
Borrelia_hermsii	0	0	0	0	0	0	0	0	1	0	0	0
Borrelia_recurrentis	0	0	0	0	0	0	0	0	0	0	0	0
