Taxon	0	1	2	3	4	5	6	7	8	9	10	higher
Actinobacillus_equuli	0	0	0	0	0	0	0	2	0	0	0	1
Actinobacillus_pleuropneumoniae	0	0	0	0	0	0	0	0	0	1	0	1
Actinobacillus_pleuropneumoniae_serovar_4_str._M62	0	0	0	0	0	0	0	0	2	0	0	0
Actinobacillus_pleuropneumoniae_serovar_9_str._CVJ13261	0	0	0	0	0	0	1	0	0	0	0	0
African_swine_fever_virus	0	0	0	0	0	0	0	0	0	0	0	0
Aphthovirus	0	0	0	0	0	0	0	0	0	0	0	0
Arcanobacterium_haemolyticum	0	0	1	1	0	0	0	0	1	0	0	0
Aspergillus_fumigatus	0	0	0	0	0	0	0	0	0	0	0	0
Bartonella_bacilliformis	0	0	0	0	0	0	0	0	0	0	0	0
Bartonella_henselae	0	0	0	1	0	1	0	0	0	0	0	0
Bartonella_quintana	0	0	0	2	0	0	0	0	0	0	0	0
Blastomyces_dermatitidis	0	0	0	0	0	0	0	0	0	0	0	0
Bordetella_bronchialis	0	2	5	4	13	11	19	8	12	15	0	3
Bordetella_bronchiseptica	0	1	4	6	4	7	11	4	14	12	1	4
Bordetella_genomosp._13	1	4	2	6	14	14	15	21	22	23	2	8
Bordetella_pertussis	0	0	0	2	1	2	7	3	3	7	0	1
Bordetella_pertussis_137	0	0	1	0	0	0	0	1	5	1	0	0
Bordetella_pertussis_18323	1	0	0	1	0	0	0	0	3	3	0	0
Bordetella_petrii	0	3	2	9	7	9	14	17	22	10	1	1
Bordetella_trematum	2	0	4	5	8	3	8	8	9	11	0	2
Borrelia_crocidurae	0	0	0	0	0	0	0	0	0	0	0	0
Borrelia_recurrentis	0	0	0	0	0	0	0	0	0	0	0	0
Borreliella_afzelii	0	0	0	0	0	0	0	0	0	0	0	0
Borreliella_burgdorferi	0	0	0	0	0	0	0	0	0	0	0	0
Borreliella_garinii	0	0	0	0	0	0	0	0	0	0	0	0
Bovine_rhinitis_A_virus	0	0	0	0	0	0	0	0	0	0	0	0
Brucella_abortus	0	0	0	0	0	0	0	1	0	0	0	0
Brucella_canis	0	0	0	0	0	0	0	0	0	0	0	0
Brucella_melitensis	0	0	0	0	0	0	0	1	3	2	0	0
Brucella_melitensis_bv._2_str._63/9	1	0	0	0	0	0	0	0	0	0	0	0
Brucella_microti	0	0	0	0	0	0	0	0	0	0	0	0
Brucella_ovis	0	0	0	0	0	0	0	0	0	0	0	0
Brucella_ovis_ATCC_25840	0	0	0	0	1	3	1	2	1	1	0	1
Brucella_suis	0	0	0	0	0	0	0	0	0	0	0	1
Burkholderia_cepacia	0	9	14	13	12	21	21	22	26	29	10	8
Burkholderia_cepacia_ATCC_25416	3	5	3	4	13	8	5	14	14	16	1	6
