Taxon	0	1	2	3	4	5	6	7	8	9	10	higher
African_swine_fever_virus	0	0	0	0	0	0	0	0	0	0	0	0
Aspergillus_fumigatus	0	0	0	0	0	0	0	0	0	0	0	0
BK_virus_strain_AS	0	0	0	0	0	0	0	0	0	0	0	0
BK_virus_strain_GS	0	0	0	0	0	0	0	0	0	0	0	0
BK_virus_variant_RF	0	0	0	0	0	0	0	0	0	0	0	0
Bacillus_anthracis	0	0	0	0	0	0	1	0	0	0	0	0
Bacillus_bombysepticus_str._Wang	0	0	0	0	0	1	0	0	0	0	0	0
Bacillus_cereus	0	1	0	0	0	0	2	0	1	0	0	1
Bacillus_cereus_AH676	0	0	0	1	0	0	0	0	0	0	0	0
Bacillus_cereus_Rock3-28	0	0	0	0	0	0	3	0	2	0	0	0
Bacillus_cereus_Rock3-44	0	3	0	0	0	0	0	0	0	0	0	0
Bacillus_cereus_group	3	1	0	1	2	1	1	1	3	1	0	0
Bacillus_cytotoxicus	0	0	0	0	1	1	0	1	2	1	0	0
Bacillus_mobilis	0	0	0	0	0	0	1	0	0	0	0	0
Bacillus_mycoides	0	1	0	0	0	1	2	0	0	1	0	0
Bacillus_pacificus	0	0	0	0	0	0	1	0	0	0	0	0
Bacillus_pseudomycoides	0	0	1	0	0	0	1	2	0	0	0	0
Bacillus_pseudomycoides_DSM_12442	0	1	0	0	1	1	0	1	1	0	0	0
Bacillus_thuringiensis	1	2	1	0	0	1	0	0	0	0	0	0
Bacillus_thuringiensis_serovar_andalousiensis	0	0	0	0	0	0	1	0	0	2	0	0
Bacillus_thuringiensis_serovar_indiana	1	0	0	0	0	0	0	0	0	0	0	0
Bacillus_thuringiensis_serovar_monterrey_BGSC_4AJ1	0	0	1	2	0	0	0	0	0	0	0	0
Bacillus_wiedmannii	0	0	1	0	0	1	1	1	0	0	0	0
Bartonella_bacilliformis	0	0	0	0	0	0	0	0	4	0	0	0
Bartonella_henselae	0	0	0	0	0	0	0	0	0	0	0	0
Bartonella_quintana	0	0	0	0	0	0	0	0	0	0	0	0
Bartonella_quintana_RM-11	1	1	0	1	0	0	0	0	0	0	0	0
Blastomyces_dermatitidis	0	0	0	0	0	0	0	0	0	0	0	0
Bordetella	14	42	67	109	96	128	104	109	124	90	21	47
Bordetella_avium_197N	0	5	5	3	5	6	9	3	3	7	0	1
Bordetella_bronchialis	10	9	13	13	36	28	23	33	37	25	5	16
Bordetella_bronchiseptica	1	2	6	17	28	25	30	29	23	27	5	11
Bordetella_flabilis	7	10	18	25	26	23	31	36	33	19	4	22
Bordetella_genomosp._13	4	7	14	20	36	54	30	38	43	35	11	14
Bordetella_genomosp._6	0	1	7	2	10	8	13	8	20	11	3	1
Bordetella_genomosp._8	10	26	13	22	22	28	29	38	31	32	10	8
Bordetella_genomosp._9	5	13	19	9	24	26	26	35	29	19	7	3
Bordetella_hinzii	7	9	9	13	26	25	26	38	31	43	2	10
Bordetella_holmesii	1	4	8	8	7	3	16	11	12	3	0	0
Bordetella_parapertussis	0	0	1	0	3	7	3	2	6	5	0	0
Bordetella_pertussis	0	4	1	8	9	4	12	10	17	15	4	0
Bordetella_pertussis_137	0	0	0	0	2	2	0	1	4	4	0	0
Bordetella_pertussis_18323	1	2	1	0	0	0	0	1	2	6	0	1
Bordetella_petrii	6	14	17	15	30	23	31	27	25	10	3	14
Bordetella_pseudohinzii	6	5	7	8	20	16	23	23	13	12	1	10
Bordetella_sp._H567	11	17	27	20	23	25	17	26	25	32	5	6
Bordetella_sp._HZ20	0	0	0	0	0	0	0	0	0	0	0	0
Bordetella_sp._N	4	6	13	14	25	12	25	25	26	19	6	7
Bordetella_trematum	11	13	13	7	17	20	24	33	26	17	9	7
Borrelia	0	0	0	1	0	0	1	0	0	0	0	0
Borrelia_crocidurae	0	0	0	0	0	0	0	0	0	0	0	0
Borrelia_miyamotoi	0	0	0	1	0	0	0	0	0	0	0	0
Borrelia_miyamotoi_FR64b	0	0	0	0	0	0	0	0	2	1	0	0
Borrelia_parkeri	0	0	0	2	0	0	0	0	0	0	0	0
Borrelia_recurrentis	0	0	0	0	0	0	0	0	0	0	0	0
Borreliaceae	1	1	0	0	2	0	0	0	0	0	0	0
Borreliella	0	0	0	0	0	0	0	0	1	0	0	0
Borreliella_afzelii	0	0	0	0	0	0	0	0	0	0	0	0
Borreliella_afzelii_HLJ01	0	0	0	0	0	0	0	0	2	0	0	0
Borreliella_burgdorferi	0	0	0	0	1	0	0	0	0	0	0	0
Borreliella_garinii	0	0	0	0	0	0	0	0	0	0	0	0
Brucella	6	15	25	39	35	50	57	69	68	54	8	17
Brucella_abortus	1	0	0	0	0	0	0	0	1	1	1	0
Brucella_abortus_bv._6_str._870	0	0	0	0	0	0	0	1	0	1	1	0
Brucella_canis	0	0	0	0	0	0	0	0	0	0	0	0
Brucella_inopinata	0	3	1	0	1	2	4	2	1	0	1	0
Brucella_melitensis	0	0	0	0	1	0	0	0	1	1	0	0
Brucella_melitensis_bv._2_str._63/9	0	0	0	0	0	0	2	0	0	0	0	0
Brucella_microti	0	0	0	0	0	0	0	0	0	0	0	0
Brucella_microti_CCM_4915	0	0	0	1	0	0	0	0	0	0	0	0
Brucella_ovis	0	0	0	0	0	0	0	0	0	0	0	0
Brucella_ovis_ATCC_25840	0	0	2	0	0	0	0	0	0	0	0	0
Brucella_pinnipedialis	0	0	0	0	0	0	0	0	0	0	0	0
Brucella_sp._09RB8471	1	0	0	0	0	1	1	1	1	1	0	0
