Taxon	0	1	2	3	4	5	6	7	8	9	10	higher
Actinobacillus_equuli	0	0	0	0	0	0	0	0	0	0	1	0
Actinobacillus_pleuropneumoniae	0	0	0	1	0	0	0	2	1	1	0	1
Actinobacillus_pleuropneumoniae_serovar_4_str._M62	0	0	0	0	0	2	0	0	1	0	0	0
Actinobacillus_pleuropneumoniae_serovar_6_str._Femo	0	0	0	0	0	0	1	1	0	0	0	0
Actinobacillus_pleuropneumoniae_serovar_9_str._CVJ13261	0	0	0	0	0	0	0	1	0	0	0	0
African_swine_fever_virus	0	0	0	0	0	0	0	0	0	0	0	0
Aphthovirus	0	0	0	0	0	0	0	0	0	0	0	0
Arcanobacterium_haemolyticum	0	0	3	2	1	2	0	0	0	0	0	0
Aspergillus_fumigatus	0	0	0	0	0	0	0	0	0	0	0	0
Bartonella_bacilliformis	0	0	0	0	0	0	1	1	0	5	0	0
Bartonella_henselae	0	0	0	0	0	0	0	0	0	0	0	0
Bartonella_quintana	0	0	0	0	0	0	0	0	0	0	0	0
Blastomyces_dermatitidis	0	0	0	0	0	0	0	0	0	0	0	0
Bordetella_bronchialis	2	4	10	7	21	22	30	30	32	22	5	12
Bordetella_bronchiseptica	0	2	5	4	11	19	15	21	18	16	6	3
Bordetella_genomosp._13	1	13	16	29	24	32	28	39	31	34	8	17
Bordetella_pertussis	0	3	1	1	4	7	8	9	12	13	3	6
Bordetella_pertussis_137	0	0	0	1	1	1	3	0	5	1	0	0
Bordetella_pertussis_18323	0	0	0	2	0	2	3	0	5	2	0	2
Bordetella_petrii	5	7	11	19	18	15	23	13	26	16	4	4
Bordetella_trematum	1	9	7	7	10	16	15	18	19	27	2	8
Borrelia_crocidurae	0	0	0	0	0	0	0	0	0	0	0	0
Borrelia_recurrentis	0	0	0	0	0	0	0	0	0	0	0	0
Borreliella_afzelii	0	0	0	0	0	0	0	0	0	0	0	0
Borreliella_burgdorferi	0	0	0	0	0	0	0	0	0	0	0	0
Borreliella_garinii	0	0	0	0	0	0	0	0	0	0	0	0
Bovine_rhinitis_A_virus	0	0	0	0	0	0	0	0	0	0	0	0
Brucella_abortus	0	0	0	0	0	0	0	0	0	0	0	0
Brucella_abortus_bv._6_str._870	1	0	0	0	0	0	0	0	0	0	0	0
Brucella_canis	0	0	0	0	0	0	0	0	0	0	0	0
Brucella_melitensis	0	0	0	0	0	0	0	0	0	0	1	0
Brucella_melitensis_bv._2_str._63/9	0	0	0	0	0	0	0	0	0	1	0	0
Brucella_microti	0	0	0	0	0	0	0	0	0	0	0	0
Brucella_ovis	0	0	0	0	0	0	0	0	0	0	0	0
Brucella_suis	0	0	0	0	0	0	0	0	0	0	0	0
Brucella_suis_019	0	0	0	0	0	0	0	2	0	0	0	0
Burkholderia_cepacia	8	11	12	33	30	25	42	32	27	33	9	3
Burkholderia_cepacia_ATCC_25416	4	11	4	4	7	12	8	9	8	6	0	4
Burkholderia_cepacia_JBK9	2	6	12	17	10	4	9	17	9	16	3	3
Burkholderia_gladioli	13	19	20	38	40	43	58	54	39	59	9	34
Burkholderia_gladioli_BSR3	3	1	5	9	15	12	15	20	24	20	2	9
Burkholderia_gladioli_pv._gladioli	2	14	18	32	33	40	68	66	71	84	15	21
Burkholderia_mallei	1	0	0	2	2	6	2	0	4	7	0	3
Burkholderia_mallei_NCTC_10229	1	0	0	0	0	0	0	0	0	1	0	0
Burkholderia_mallei_NCTC_10247	0	0	0	0	0	0	0	0	2	2	1	3
