Taxon	0	1	2	3	4	5	6	7	8	9	10	higher
Actinobacillus_equuli	0	2	1	0	3	8	3	6	2	0	2	7
Actinobacillus_pleuropneumoniae	0	2	7	2	8	9	11	9	5	6	1	6
Actinobacillus_pleuropneumoniae_serovar_4_str._M62	0	0	0	1	2	0	1	2	5	3	0	0
Actinobacillus_pleuropneumoniae_serovar_6_str._Femo	0	0	0	0	1	1	0	4	2	1	0	2
Actinobacillus_pleuropneumoniae_serovar_9_str._CVJ13261	0	0	0	1	0	0	1	1	1	1	0	3
African_swine_fever_virus	0	0	0	0	0	0	0	0	0	0	0	0
Aphthovirus	0	0	0	0	0	0	0	0	0	0	0	0
Arcanobacterium_haemolyticum	1	0	0	0	2	0	0	1	1	0	0	1
Aspergillus_fumigatus	0	0	0	0	0	0	0	0	0	0	0	0
Bartonella_bacilliformis	0	0	0	0	0	0	0	0	0	0	0	0
Bartonella_henselae	0	0	0	0	0	0	0	0	2	0	0	0
Bartonella_quintana	0	0	0	1	0	0	0	0	0	0	0	0
Blastomyces_dermatitidis	0	0	0	0	0	0	0	0	0	0	0	0
Bordetella_bronchialis	2	1	4	8	20	12	23	18	18	21	4	8
Bordetella_bronchiseptica	2	0	4	4	7	7	15	17	21	19	0	6
Bordetella_genomosp._13	4	3	5	10	9	15	19	16	17	23	1	5
Bordetella_pertussis	0	0	0	0	1	1	6	8	5	14	0	0
Bordetella_pertussis_137	0	0	1	0	0	1	0	0	0	1	2	0
Bordetella_pertussis_18323	0	0	0	0	0	2	1	1	2	1	0	0
Bordetella_petrii	0	1	3	8	16	10	17	12	25	20	4	1
Bordetella_trematum	4	8	2	3	11	5	12	15	17	9	0	4
Borrelia_crocidurae	0	0	0	0	0	0	0	0	0	0	0	0
Borrelia_recurrentis	0	0	0	0	0	0	0	0	0	0	0	0
Borreliella_afzelii	0	0	0	0	0	0	0	0	0	0	0	0
Borreliella_burgdorferi	0	0	0	0	0	0	0	0	0	0	0	0
Borreliella_burgdorferi_JD1	0	0	0	0	0	0	0	0	1	0	0	0
Borreliella_garinii	0	0	0	0	0	0	0	0	0	0	0	0
Bovine_rhinitis_A_virus	0	0	0	0	0	0	0	0	0	0	0	0
Brucella_abortus	0	0	0	0	0	0	0	0	0	0	0	0
Brucella_abortus_bv._6_str._870	0	0	0	0	0	0	0	0	1	0	0	0
Brucella_canis	0	0	0	0	0	0	0	0	0	0	0	0
Brucella_melitensis	0	0	0	1	0	0	0	0	0	2	0	0
Brucella_melitensis_bv._2_str._63/9	0	0	0	1	0	0	0	0	2	0	0	0
Brucella_microti	0	0	0	0	0	0	0	0	0	0	0	0
Brucella_ovis	0	0	0	0	0	0	0	0	0	0	0	0
Brucella_ovis_ATCC_25840	0	0	0	0	0	1	5	0	1	0	0	0
Brucella_suis	0	0	0	0	2	0	0	0	0	0	0	0
Brucella_suis_bv._2	0	0	0	0	1	0	0	0	0	0	0	0
Burkholderia_cepacia	4	10	8	16	9	20	26	28	36	34	6	17
Burkholderia_cepacia_ATCC_25416	1	6	1	5	10	14	7	11	8	6	2	2
Burkholderia_cepacia_JBK9	3	6	6	12	12	12	9	5	18	5	1	4
Burkholderia_gladioli	7	22	37	33	39	25	32	49	43	53	8	32
Burkholderia_gladioli_BSR3	3	1	6	4	6	8	14	14	7	11	2	2
Burkholderia_gladioli_pv._gladioli	0	7	17	24	13	39	40	48	52	42	11	22
Burkholderia_mallei	0	0	1	1	0	0	0	3	6	4	1	2
Burkholderia_mallei_NCTC_10247	0	0	0	0	0	0	0	1	0	1	0	0
Burkholderia_multivorans	8	13	18	30	34	41	59	41	46	46	6	22
Burkholderia_multivorans_ATCC_17616	3	5	5	6	11	15	9	18	14	9	2	9
Burkholderia_multivorans_ATCC_BAA-247	1	5	4	3	2	11	11	7	21	16	3	4
Burkholderia_pseudomallei	8	4	2	11	20	26	21	16	26	40	8	10
Burkholderia_pseudomallei_1106b	0	0	0	1	0	0	0	0	0	2	0	0
Burkholderia_pseudomallei_1710a	0	0	0	0	1	1	2	2	0	1	1	0
Burkholderia_pseudomallei_1710b	0	0	0	0	0	1	0	2	0	0	0	0
Burkholderia_pseudomallei_7894	0	0	0	0	0	0	0	0	0	1	0	0
Burkholderia_pseudomallei_B03	0	0	1	0	1	0	1	0	0	1	0	0
Burkholderia_pseudomallei_MSHR1153	0	0	2	0	0	2	0	1	0	1	0	0
Burkholderia_pseudomallei_MSHR2543	0	0	1	1	0	2	0	0	4	2	1	0
Burkholderia_pseudomallei_MSHR346	0	0	0	0	0	1	0	1	0	0	0	0
Burkholderia_pseudomallei_MSHR435	0	0	0	0	0	0	0	1	6	5	1	0
Burkholderia_pseudomallei_NCTC_13179	1	0	0	1	0	1	0	0	2	1	0	0
Campylobacter_coli	0	1	0	0	0	0	0	0	0	0	0	0
Campylobacter_fetus	0	0	0	0	0	0	0	0	0	0	0	0
Campylobacter_gracilis	0	0	0	0	0	0	0	1	0	1	0	0
Campylobacter_showae	0	0	0	1	0	0	0	0	1	2	0	2
Canine_morbillivirus	0	0	0	0	0	0	0	0	0	0	0	0
Chlamydia_abortus	0	0	0	0	0	0	0	0	0	0	0	0
Chlamydia_caviae	0	0	0	0	0	0	0	0	0	0	0	0
Chlamydia_felis	0	0	0	0	0	0	0	0	0	0	0	0
Chlamydia_muridarum	0	0	0	0	0	0	0	0	0	0	0	0
Chlamydia_pecorum	0	0	0	0	0	0	0	0	0	0	0	0
Chlamydia_pneumoniae	0	0	0	0	0	0	0	0	0	0	0	0
Chlamydia_psittaci	0	0	0	0	0	0	0	0	0	0	0	0
Chlamydia_suis	0	0	0	0	0	0	0	0	0	2	0	0
Chlamydia_trachomatis	0	0	0	0	0	0	0	0	0	0	0	0
Corynebacterium_ammoniagenes	4	1	5	4	4	2	6	4	2	2	7	1
Corynebacterium_amycolatum	0	1	1	0	1	0	0	1	0	5	0	0
Corynebacterium_bovis	0	4	4	8	20	15	23	26	15	14	1	7
Corynebacterium_crudilactis	2	0	0	0	1	0	0	0	1	1	0	0
Corynebacterium_diphtheriae	0	0	0	0	0	2	0	1	0	2	1	0
Corynebacterium_diphtheriae_HC04	0	0	1	0	0	0	1	0	0	0	0	0
Corynebacterium_diphtheriae_NCTC_13129	0	0	0	2	0	0	0	0	0	0	0	0
Corynebacterium_jeikeium	3	0	1	2	3	3	5	3	1	1	1	1
Corynebacterium_jeikeium_K411	0	4	4	1	5	0	4	5	11	6	1	0
Corynebacterium_kroppenstedtii	9	7	16	10	5	5	6	8	4	2	0	1
Corynebacterium_kroppenstedtii_DSM_44385	15	19	9	9	6	8	8	3	0	4	0	0
Corynebacterium_maris	0	0	0	0	0	0	0	0	0	0	0	0
Corynebacterium_maris_DSM_45190	4	14	5	6	4	3	4	7	7	13	0	3
Corynebacterium_matruchotii	26	11	7	3	3	1	2	1	1	0	0	0
Corynebacterium_minutissimum	5	4	3	1	4	3	5	3	3	3	0	9
Corynebacterium_pseudotuberculosis	0	0	0	0	0	1	1	0	0	0	0	0
Corynebacterium_pseudotuberculosis_Cp162	0	0	0	1	0	0	1	2	2	1	0	0
Corynebacterium_renale	1	0	0	0	5	1	0	1	1	1	0	4
Corynebacterium_segmentosum	14	15	9	13	6	3	4	2	4	0	2	2
Corynebacterium_sphenisci	0	0	0	0	0	0	0	0	0	0	0	0
Corynebacterium_sphenisci_DSM_44792	4	13	8	24	30	13	25	16	22	25	7	13
Corynebacterium_stationis	7	9	6	3	7	1	3	3	4	4	2	2
Corynebacterium_striatum	5	1	4	1	1	5	3	7	2	3	0	0
