Taxon	0	1	2	3	4	5	6	7	8	9	10	higher
Actinobacillus_equuli	0	0	0	0	0	0	0	0	0	0	0	0
Actinobacillus_pleuropneumoniae	0	0	0	1	1	0	0	1	0	0	0	0
Actinobacillus_pleuropneumoniae_serovar_9_str._CVJ13261	0	0	1	0	0	0	0	0	0	0	0	0
African_swine_fever_virus	0	0	0	0	0	0	0	0	0	0	0	0
Aphthovirus	0	0	0	0	0	0	0	0	0	0	0	0
Arcanobacterium_haemolyticum	0	0	0	0	3	1	2	1	0	0	0	0
Aspergillus_fumigatus	0	0	0	0	0	0	0	0	0	0	0	0
Bartonella_bacilliformis	0	0	0	0	0	0	0	0	0	0	0	0
Bartonella_henselae	0	0	0	0	0	0	0	0	0	0	0	0
Bartonella_quintana	0	0	0	0	0	0	0	0	0	0	1	0
Bartonella_quintana_RM-11	0	0	0	0	0	0	1	0	0	0	0	0
Blastomyces_dermatitidis	0	0	0	0	0	0	0	0	0	0	0	0
Bordetella_bronchialis	2	6	15	24	32	38	36	43	35	18	10	12
Bordetella_bronchiseptica	0	4	4	9	11	18	22	29	20	18	9	17
Bordetella_genomosp._13	1	20	26	21	27	35	41	29	36	29	14	22
Bordetella_pertussis	0	1	1	3	1	10	13	8	10	16	5	7
Bordetella_pertussis_137	0	0	1	1	1	1	1	6	1	0	4	1
Bordetella_pertussis_18323	0	2	0	2	0	0	0	0	2	1	0	1
Bordetella_petrii	2	12	15	16	28	29	32	13	25	22	10	10
Bordetella_trematum	1	14	19	11	14	15	28	38	15	13	6	10
Borrelia_crocidurae	0	0	0	0	0	0	0	0	0	0	0	0
Borrelia_crocidurae_DOU	0	0	0	0	0	0	0	1	0	0	0	0
Borrelia_recurrentis	0	0	0	0	0	0	0	0	0	0	0	0
Borreliella_afzelii	0	0	0	0	0	0	0	0	0	0	0	0
Borreliella_burgdorferi	0	0	0	0	0	0	0	0	0	0	0	0
Borreliella_garinii	0	0	0	0	0	0	0	0	0	0	0	0
Bovine_rhinitis_A_virus	0	0	0	0	0	0	0	0	0	0	0	0
Brucella_abortus	0	0	0	1	0	1	0	0	0	0	0	0
Brucella_abortus_bv._6_str._870	0	0	0	0	1	0	0	0	3	0	0	1
Brucella_canis	0	0	0	0	0	0	0	0	0	0	0	0
Brucella_melitensis	0	0	0	0	0	2	0	0	0	0	0	0
Brucella_melitensis_bv._2_str._63/9	0	0	2	0	0	0	1	0	0	0	0	1
Brucella_microti	0	0	0	0	0	0	0	0	0	0	0	0
Brucella_microti_CCM_4915	0	0	0	0	0	0	0	1	1	0	0	0
Brucella_ovis	0	0	0	0	0	0	0	0	0	0	0	0
Brucella_ovis_ATCC_25840	0	0	0	0	0	4	0	1	0	2	0	0
Brucella_suis	0	0	0	0	0	0	2	0	0	0	0	0
Brucella_suis_bv._2	0	0	0	1	0	0	0	0	0	1	0	0
Burkholderia_cepacia	7	17	17	17	25	24	43	42	33	31	20	18
Burkholderia_cepacia_ATCC_25416	1	8	7	12	17	16	9	15	11	4	2	10
Burkholderia_cepacia_JBK9	8	3	16	14	11	13	20	5	6	12	1	2
Burkholderia_gladioli	10	33	38	33	53	62	65	52	47	60	24	28
Burkholderia_gladioli_BSR3	0	2	7	7	15	17	13	22	14	16	0	11
Burkholderia_gladioli_pv._gladioli	3	29	25	30	35	67	43	45	51	51	22	28
Burkholderia_mallei	0	0	0	2	3	2	2	0	5	1	0	1
Burkholderia_mallei_NCTC_10229	0	0	0	0	0	0	1	1	0	0	0	0
Burkholderia_mallei_NCTC_10247	0	0	0	0	0	1	0	0	2	0	0	0
Burkholderia_multivorans	17	41	39	63	56	49	71	64	59	54	16	28
Burkholderia_multivorans_ATCC_17616	20	7	14	22	14	14	15	10	12	14	3	10
Burkholderia_multivorans_ATCC_BAA-247	12	10	14	12	13	24	13	11	21	11	2	7
Burkholderia_pseudomallei	11	15	21	20	15	19	13	34	27	25	5	11
Burkholderia_pseudomallei_1106b	0	0	0	0	0	0	2	2	2	1	1	0
Burkholderia_pseudomallei_1710a	0	0	1	0	0	0	0	0	0	0	0	0
Burkholderia_pseudomallei_1710b	0	0	0	0	0	0	0	0	1	1	0	0
Burkholderia_pseudomallei_7894	0	0	0	0	0	0	1	0	0	1	0	0
Burkholderia_pseudomallei_B03	2	1	0	1	1	2	1	1	1	6	0	0
Burkholderia_pseudomallei_MSHR1153	0	0	0	1	0	0	6	4	0	2	0	1
Burkholderia_pseudomallei_MSHR2543	0	1	2	0	0	1	0	0	2	0	0	1
Burkholderia_pseudomallei_MSHR346	0	0	0	1	0	1	3	0	0	0	0	0
Burkholderia_pseudomallei_MSHR435	0	0	0	0	1	1	2	0	2	0	1	0
Burkholderia_pseudomallei_NCTC_13179	0	0	0	0	3	2	2	2	0	0	0	0
Burkholderia_pseudomallei_Pasteur_52237	1	0	0	1	0	0	3	0	0	0	0	0
Campylobacter_coli	0	0	0	0	0	0	0	1	0	0	0	0
Campylobacter_fetus	0	0	0	0	0	0	0	0	0	0	0	0
Campylobacter_gracilis	0	1	1	0	2	5	2	1	1	3	0	0
Campylobacter_showae	0	1	1	0	0	1	0	3	0	0	0	0
Canine_morbillivirus	0	0	0	0	0	0	0	0	0	0	0	0
