Taxon	0	1	2	3	4	5	6	7	8	9	10	higher
Actinobacillus_equuli	0	1	4	8	15	13	17	15	17	13	8	16
Actinobacillus_pleuropneumoniae	1	6	12	21	32	26	46	44	50	35	20	32
Actinobacillus_pleuropneumoniae_serovar_4_str._M62	0	3	1	6	8	9	5	13	11	18	6	13
Actinobacillus_pleuropneumoniae_serovar_6_str._Femo	0	1	1	2	10	8	6	8	13	6	0	9
Actinobacillus_pleuropneumoniae_serovar_9_str._CVJ13261	2	6	1	5	5	13	10	6	10	8	8	10
African_swine_fever_virus	0	0	0	0	0	0	0	0	0	0	0	0
Aphthovirus	0	0	0	0	0	0	0	0	0	0	0	0
Arcanobacterium_haemolyticum	0	0	0	0	1	4	2	0	0	2	0	3
Aspergillus_fumigatus	0	0	0	0	0	0	0	0	0	0	0	0
Bartonella_bacilliformis	0	0	0	0	0	0	0	2	0	0	0	0
Bartonella_henselae	0	0	0	0	0	0	0	1	0	0	0	0
Bartonella_quintana	0	0	0	0	0	1	1	0	0	0	0	0
Bartonella_quintana_RM-11	0	0	0	0	0	0	0	1	0	0	0	0
Blastomyces_dermatitidis	0	0	0	0	0	0	0	0	0	0	0	0
Bordetella_bronchialis	2	4	6	17	19	14	20	35	17	36	7	11
Bordetella_bronchiseptica	0	0	3	6	9	7	10	20	34	28	5	3
Bordetella_genomosp._13	0	7	5	15	24	10	33	31	34	32	4	11
Bordetella_pertussis	0	0	0	1	4	7	7	15	10	12	4	1
Bordetella_pertussis_137	0	1	0	1	1	1	1	2	2	4	0	0
Bordetella_pertussis_18323	0	0	0	1	1	3	0	2	1	1	0	1
Bordetella_petrii	6	7	15	15	21	8	15	26	19	29	11	9
Bordetella_trematum	1	4	5	8	5	13	6	14	18	16	4	4
Borrelia_crocidurae	0	0	0	0	0	0	0	0	0	0	0	0
Borrelia_crocidurae_DOU	0	0	0	0	0	0	1	0	0	0	0	0
Borrelia_recurrentis	0	0	0	0	0	0	0	0	0	0	0	0
Borreliella_afzelii	0	0	0	0	0	0	0	0	0	0	0	0
Borreliella_afzelii_K78	0	0	0	0	0	0	0	0	1	0	0	0
