Taxon	0	1	2	3	4	5	6	7	8	9	10	higher
Actinobacillus_equuli	0	0	0	0	0	0	0	0	0	0	0	0
Actinobacillus_pleuropneumoniae	0	0	0	0	0	0	1	1	1	0	0	0
Actinobacillus_pleuropneumoniae_serovar_6_str._Femo	0	0	0	0	0	0	0	1	0	0	0	0
Actinobacillus_pleuropneumoniae_serovar_9_str._CVJ13261	0	0	0	0	1	0	0	1	1	0	0	0
African_swine_fever_virus	0	0	0	0	0	0	0	0	0	0	0	0
Aphthovirus	0	0	0	0	0	0	0	0	0	0	0	0
Arcanobacterium_haemolyticum	1	2	3	0	1	0	0	0	0	0	0	0
Aspergillus_fumigatus	0	0	0	0	0	0	0	0	0	0	0	0
Bartonella_bacilliformis	0	0	0	0	0	0	0	0	1	0	0	0
Bartonella_henselae	0	0	0	0	0	0	0	0	1	0	0	0
Bartonella_quintana	0	0	0	0	0	0	0	0	0	0	0	0
Blastomyces_dermatitidis	0	0	0	0	0	0	0	0	0	0	0	0
Bordetella_bronchialis	5	14	26	18	24	14	22	13	16	14	1	3
Bordetella_bronchiseptica	0	7	7	12	12	16	7	21	3	13	4	5
Bordetella_genomosp._13	13	21	27	29	18	18	25	23	20	8	11	9
Bordetella_pertussis	2	3	1	14	6	11	9	11	6	12	3	2
Bordetella_pertussis_137	0	0	1	0	2	0	4	1	0	0	0	0
Bordetella_pertussis_18323	0	0	1	1	1	1	2	0	0	1	0	0
Bordetella_petrii	7	10	21	13	13	21	13	8	12	6	0	0
Bordetella_trematum	4	14	7	9	13	9	14	17	5	11	4	4
Borrelia_crocidurae	0	0	0	0	0	0	0	0	0	0	0	0
Borrelia_recurrentis	0	0	0	0	0	0	0	0	0	0	0	0
Borreliella_afzelii	0	0	0	0	0	0	0	0	0	0	0	0
Borreliella_burgdorferi	0	0	0	0	0	0	0	0	0	0	0	0
Borreliella_garinii	0	0	0	0	0	0	0	0	0	0	0	0
Bovine_rhinitis_A_virus	0	0	0	0	0	0	0	0	0	0	0	0
Brucella_abortus	0	0	0	0	0	0	0	0	0	0	0	1
Brucella_canis	0	0	0	0	0	0	0	0	0	0	0	0
Brucella_melitensis	0	0	0	0	1	0	0	0	0	0	0	0
Brucella_melitensis_bv._2_str._63/9	0	0	0	1	1	0	0	4	0	0	0	0
Brucella_microti	0	0	0	0	0	0	0	0	0	0	0	0
Brucella_ovis	0	0	0	0	0	0	0	0	0	0	0	0
Brucella_suis	0	0	0	0	0	0	0	0	0	0	0	0
Burkholderia_cepacia	20	24	27	56	29	29	39	37	20	22	8	7
Burkholderia_cepacia_ATCC_25416	4	14	16	5	11	17	13	8	12	5	1	6
Burkholderia_cepacia_JBK9	2	5	7	14	13	12	11	6	4	6	1	0
