Taxon	0	1	2	3	4	5	6	7	8	9	10	higher
African_swine_fever_virus	0	0	0	0	0	0	0	0	0	0	0	0
Aspergillus_fumigatus	0	0	0	0	0	0	0	0	0	0	0	0
BK_virus_strain_AS	0	0	0	0	0	0	0	0	0	0	0	0
BK_virus_strain_GS	0	0	0	0	0	0	0	0	0	0	0	0
BK_virus_variant_RF	0	0	0	0	0	0	0	0	0	0	0	0
Bacillus_anthracis	0	0	0	0	0	0	0	0	0	0	0	0
Bacillus_cereus	0	0	0	0	0	0	1	0	0	0	0	0
Bacillus_cereus_group	0	0	0	0	0	0	0	0	0	1	0	0
Bacillus_mycoides	0	0	0	0	0	0	0	0	0	1	0	0
Bacillus_pseudomycoides	0	0	0	0	0	0	1	0	0	1	0	0
Bacillus_pseudomycoides_DSM_12442	0	0	0	0	0	0	0	0	1	0	2	0
Bartonella_bacilliformis	0	0	0	0	0	0	0	0	0	0	0	0
Bartonella_henselae	0	0	0	0	0	0	0	0	0	0	0	0
Bartonella_quintana	0	0	0	0	0	0	1	0	0	0	0	0
Blastomyces_dermatitidis	0	0	0	0	0	0	0	0	0	0	0	0
Bordetella	12	28	24	34	38	50	59	40	49	31	7	19
Bordetella_avium_197N	2	1	2	2	2	0	3	1	0	1	0	0
Bordetella_bronchialis	3	2	15	10	13	13	12	8	9	6	2	4
Bordetella_bronchiseptica	0	6	5	4	9	8	9	13	19	4	5	5
Bordetella_flabilis	1	11	10	16	17	14	20	17	14	20	3	6
Bordetella_genomosp._13	3	10	5	17	12	15	12	17	13	12	1	3
Bordetella_genomosp._6	1	1	0	6	3	6	11	10	8	7	1	10
Bordetella_genomosp._8	2	5	12	26	26	21	17	16	10	13	0	5
Bordetella_genomosp._9	13	9	15	16	8	13	12	3	10	13	1	3
Bordetella_hinzii	8	11	9	9	9	9	14	23	26	19	3	9
Bordetella_holmesii	6	5	4	1	9	2	0	3	7	2	0	0
Bordetella_parapertussis	0	0	0	2	2	3	1	0	1	0	0	1
Bordetella_pertussis	1	4	0	4	0	6	0	3	4	1	0	7
Bordetella_pertussis_137	0	1	0	0	1	2	1	0	1	1	0	0
Bordetella_petrii	2	7	5	18	6	16	12	5	5	4	2	0
Bordetella_pseudohinzii	1	9	7	10	5	7	5	8	10	2	0	0
Bordetella_sp._H567	4	9	8	11	8	9	11	5	9	12	3	0
Bordetella_sp._HZ20	0	0	0	0	0	0	0	0	0	0	0	0
Bordetella_sp._N	4	6	9	19	9	11	10	15	25	10	2	4
Bordetella_trematum	2	5	5	6	3	16	14	9	17	3	0	4
Borrelia	0	0	0	0	0	0	0	0	0	0	0	0
Borrelia_crocidurae	0	0	0	0	0	0	0	0	0	0	0	0
Borrelia_recurrentis	0	0	0	0	0	0	0	0	0	0	0	0
Borreliaceae	0	0	0	0	0	0	0	0	0	0	0	0
Borreliella_afzelii	0	0	0	0	0	0	0	0	0	0	0	0
Borreliella_burgdorferi	0	0	0	0	0	0	0	0	0	0	0	0
Borreliella_garinii	0	0	0	1	0	0	0	0	0	0	0	0
Brucella	882	239	141	63	53	64	43	40	42	47	7	14
Brucella_abortus	0	0	0	0	0	0	1	0	0	0	0	0
Brucella_abortus_bv._6_str._870	0	0	0	0	1	0	0	0	0	0	0	0
Brucella_canis	0	0	0	0	0	3	0	0	0	0	0	0
Brucella_inopinata	0	0	5	1	1	0	1	1	0	2	1	0
Brucella_melitensis	0	0	0	0	1	0	0	0	0	0	0	0
Brucella_melitensis_bv._2_str._63/9	0	0	0	0	1	0	5	0	8	3	0	0
Brucella_microti	0	0	0	0	0	0	0	0	0	0	0	0
Brucella_microti_CCM_4915	0	0	0	0	1	0	0	0	0	0	0	0
Brucella_ovis	0	0	0	0	0	0	0	0	0	0	0	0
Brucella_pinnipedialis	0	0	0	0	0	0	0	0	0	0	0	0
Brucella_sp._09RB8471	0	0	0	2	3	1	2	0	0	5	0	0
Brucella_sp._09RB8910	1	0	0	1	3	2	1	0	3	0	0	0
Brucella_sp._10RB9215	0	0	0	2	4	1	1	4	0	2	0	0
Brucella_sp._141012304	0	0	0	0	0	0	0	0	0	0	0	0
Brucella_sp._2280	0	0	0	0	0	4	0	0	0	0	0	0
Brucella_sp._BO2	1	0	1	1	0	2	1	0	0	1	0	0
Brucella_suis	0	0	0	0	0	0	0	0	0	0	0	0
Brucella_suis_bv._2	0	0	0	0	0	1	1	0	0	0	0	0
Brucella_vulpis	0	0	0	0	0	0	0	0	0	0	0	0
Brucellaceae	0	0	0	0	1	0	0	0	0	0	0	0
Burkholderia_cepacia	6	14	18	29	23	31	16	27	24	23	5	10
Burkholderia_cepacia_ATCC_25416	1	2	3	6	2	2	5	3	3	4	0	0
Burkholderia_cepacia_JBK9	2	4	1	6	2	3	3	3	2	4	2	3
Burkholderia_gladioli	11	7	14	20	20	31	27	26	17	31	2	6
Burkholderia_gladioli_BSR3	0	4	5	8	7	5	6	9	13	6	2	1
Burkholderia_gladioli_pv._gladioli	3	19	15	17	19	11	24	30	36	26	4	7
Burkholderia_mallei	0	0	1	0	1	1	2	0	3	1	0	0
Burkholderia_mallei_NCTC_10229	0	0	1	0	0	0	0	0	0	0	0	0
Burkholderia_mallei_NCTC_10247	0	0	0	1	0	1	1	0	0	0	0	0
Burkholderia_multivorans	2	22	24	29	20	43	29	28	34	32	3	15
Burkholderia_multivorans_ATCC_17616	2	9	16	11	2	11	10	11	5	12	6	2
Burkholderia_multivorans_ATCC_BAA-247	0	10	10	5	7	3	15	16	10	4	2	1
