Taxon	0	1	2	3	4	5	6	7	8	9	10	higher
Actinobacillus_equuli	0	1	1	2	2	3	2	1	3	2	3	6
Actinobacillus_pleuropneumoniae	0	1	2	4	4	3	11	11	4	11	2	7
Actinobacillus_pleuropneumoniae_serovar_4_str._M62	0	0	0	0	2	1	2	3	2	3	0	1
Actinobacillus_pleuropneumoniae_serovar_6_str._Femo	0	1	0	0	1	1	2	2	1	3	1	0
Actinobacillus_pleuropneumoniae_serovar_9_str._CVJ13261	0	0	0	3	0	4	1	0	0	1	0	0
African_swine_fever_virus	0	0	0	0	0	0	0	0	0	0	0	0
Aphthovirus	0	0	0	0	0	0	0	0	0	0	0	0
Arcanobacterium_haemolyticum	0	6	15	7	2	3	4	5	1	0	1	0
Aspergillus_fumigatus	0	0	0	0	0	0	0	0	0	0	0	0
Bartonella_bacilliformis	0	0	0	0	0	0	1	0	1	0	0	0
Bartonella_henselae	0	0	0	1	0	0	0	0	0	0	0	0
Bartonella_quintana	0	0	0	0	0	0	0	0	0	0	0	0
Bartonella_quintana_RM-11	1	0	0	0	0	0	0	0	0	0	0	0
Blastomyces_dermatitidis	0	0	0	0	0	0	0	0	0	0	0	0
Bordetella_bronchialis	18	18	25	28	13	31	23	20	24	17	2	2
Bordetella_bronchiseptica	3	2	9	16	17	15	32	20	27	27	1	4
Bordetella_genomosp._13	5	22	33	27	36	46	45	40	33	18	6	12
Bordetella_pertussis	0	1	4	2	4	7	4	16	6	8	0	1
Bordetella_pertussis_137	0	0	0	2	2	2	4	3	0	2	1	0
Bordetella_pertussis_18323	0	0	0	1	1	2	3	3	1	5	1	0
Bordetella_petrii	4	11	12	14	19	16	15	8	9	8	6	6
Bordetella_trematum	5	7	11	13	17	28	16	10	12	15	1	3
Borrelia_crocidurae	0	0	0	0	0	0	0	0	0	0	0	0
Borrelia_recurrentis	0	0	0	0	0	0	0	0	0	0	0	0
Borreliella_afzelii	0	0	0	0	0	0	0	0	0	0	0	0
Borreliella_burgdorferi	0	0	0	0	0	0	0	0	0	0	0	0
Borreliella_garinii	0	0	0	0	0	0	0	0	0	0	0	0
Bovine_rhinitis_A_virus	0	0	0	0	0	0	0	0	0	0	0	0
Brucella_abortus	0	0	0	0	0	0	0	1	0	0	0	0
Brucella_abortus_bv._6_str._870	0	0	0	0	0	3	0	0	0	0	0	0
Brucella_canis	0	0	0	0	0	0	0	0	0	0	0	0
Brucella_melitensis	0	0	0	0	0	0	0	0	0	0	0	0
Brucella_melitensis_bv._2_str._63/9	0	0	0	0	0	0	0	0	1	0	0	0
Brucella_microti	0	0	0	0	0	0	0	0	0	0	0	0
Brucella_ovis	0	0	0	0	0	0	0	0	0	0	0	0
Brucella_ovis_ATCC_25840	0	0	0	1	1	1	5	3	3	2	0	1
Brucella_suis	0	0	0	0	0	0	0	0	1	0	0	0
Brucella_suis_bv._2	0	0	0	0	0	0	2	0	0	0	0	0
