#Position (bp)	mapping quality
2214.0	0.23024897807506503
6641.0	0.0
11068.0	0.10234510712217719
15495.0	25.0
19922.0	14.509803921568627
24349.0	22.0
28776.0	14.285714285714286
33203.0	31.692307692307693
37630.0	29.275862068965516
42057.0	21.0
46484.0	16.071428571428573
50911.0	30.57017543859649
55338.0	27.869565217391305
59765.0	27.16793893129771
64192.0	25.0
68619.0	25.830188679245282
73046.0	30.634408602150536
77473.0	32.859375
81900.0	32.78350515463917
86327.0	22.733333333333334
90754.0	33.42307692307692
95181.0	31.90566037735849
99608.0	27.128205128205128
104035.0	35.6578947368421
108462.0	33.51546391752577
112889.0	22.366336633663366
117316.0	17.064814814814813
121743.0	20.13235294117647
126170.0	21.901408450704224
130597.0	16.914285714285715
135024.0	32.008849557522126
139451.0	22.966480446927374
143878.0	37.0
148305.0	36.19565217391305
152732.0	31.04724409448819
157159.0	37.0
161586.0	21.388235294117646
166013.0	26.883408071748878
170440.0	30.25
174867.0	23.48062015503876
179294.0	19.140625
183721.0	25.0
188148.0	29.41025641025641
192575.0	32.1764705882353
197002.0	30.833333333333332
201429.0	37.0
205856.0	27.081632653061224
210283.0	26.19178082191781
214710.0	23.329545454545453
219137.0	28.698630136986303
223564.0	28.76271186440678
227991.0	37.0
232418.0	36.129411764705885
236845.0	26.06756756756757
241272.0	22.0
245699.0	28.5
250126.0	27.27777777777778
254553.0	28.761194029850746
258980.0	17.857142857142858
263407.0	28.46153846153846
267834.0	23.43617021276596
272261.0	24.827225130890053
276688.0	19.29591836734694
281115.0	28.897959183673468
285542.0	26.424657534246574
289969.0	30.035
294396.0	27.888524590163936
298823.0	30.310765815760266
303250.0	25.0
307677.0	21.244897959183675
312104.0	25.0
316531.0	22.19277108433735
320958.0	37.0
325385.0	0.0
329812.0	37.0
334239.0	30.294117647058822
338666.0	26.326923076923077
343093.0	0.0
347520.0	33.512
351947.0	0.0
356374.0	17.076923076923077
360801.0	33.234375
365228.0	28.79245283018868
369655.0	12.903225806451612
374082.0	23.482758620689655
378509.0	0.0
382936.0	16.70967741935484
387363.0	28.618705035971225
391790.0	28.09090909090909
396217.0	19.925925925925927
400644.0	37.0
405071.0	25.285714285714285
409498.0	0.0
413925.0	0.0
418352.0	30.47826086956522
422779.0	11.436363636363636
427206.0	23.902985074626866
431633.0	28.45762711864407
436060.0	37.0
440487.0	4.245283018867925
444914.0	12.096774193548388
449341.0	33.850746268656714
453768.0	21.604395604395606
458195.0	30.666666666666668
462622.0	32.59615384615385
467049.0	14.760416666666666
471476.0	17.130434782608695
475903.0	29.856164383561644
480330.0	27.040983606557376
484757.0	37.0
489184.0	18.50769230769231
493611.0	23.503496503496503
498038.0	35.561797752808985
502465.0	31.146341463414632
506892.0	21.833333333333332
511319.0	26.181818181818183
515746.0	36.478873239436616
520173.0	24.86551724137931
524600.0	19.65625
529027.0	32.07142857142857
533454.0	34.04615384615385
537881.0	23.357142857142858
542308.0	30.82882882882883
546735.0	34.333333333333336
551162.0	27.0
555589.0	37.0
560016.0	25.0
564443.0	20.145833333333332
568870.0	26.04494382022472
573297.0	29.544776119402986
577724.0	37.0
582151.0	29.824742268041238
586578.0	0.0
591005.0	29.31168831168831
595432.0	0.0
599859.0	25.692307692307693
604286.0	25.0
608713.0	13.486842105263158
613140.0	33.07272727272727
617567.0	17.89010989010989
621994.0	28.096774193548388
626421.0	0.0
630848.0	25.07017543859649
635275.0	8.661190965092402
639702.0	33.55211267605634
644129.0	31.925949367088606
648556.0	35.77272727272727
652983.0	30.175675675675677
657410.0	31.29736842105263
661837.0	36.715384615384615
666264.0	29.576271186440678
670691.0	1.8111888111888113
675118.0	2.9810298102981028
679545.0	22.291666666666668
683972.0	26.336363636363636
688399.0	26.714285714285715
692826.0	31.075
697253.0	12.878787878787879
701680.0	28.878048780487806
706107.0	24.203125
710534.0	25.781569965870307
714961.0	21.583333333333332
719388.0	22.891156462585034
723815.0	24.72826086956522
728242.0	14.456521739130435
732669.0	34.25471698113208
737096.0	29.25423728813559
741523.0	25.0
745950.0	37.0
750377.0	0.0
754804.0	0.0
759231.0	0.0
763658.0	0.0
768085.0	0.0
772512.0	31.44776119402985
776939.0	25.132075471698112
781366.0	27.952830188679247
785793.0	22.0
790220.0	31.625
794647.0	25.0
799074.0	29.47457627118644
803501.0	25.0
807928.0	30.441860465116278
812355.0	24.568
816782.0	28.131147540983605
821209.0	28.073684210526316
825636.0	20.01123595505618
830063.0	27.321428571428573
834490.0	29.215686274509803
838917.0	30.83783783783784
843344.0	21.638655462184875
847771.0	30.672661870503596
852198.0	24.104247104247104
856625.0	19.124087591240876
861052.0	25.0
865479.0	37.0
869906.0	9.396825396825397
874333.0	26.433333333333334
878760.0	24.098591549295776
883187.0	20.902173913043477
887614.0	34.678899082568805
892041.0	34.18691588785047
896468.0	12.878787878787879
900895.0	10.21183800623053
905322.0	13.478632478632479
909749.0	30.363636363636363
914176.0	30.297709923664122
918603.0	25.0
923030.0	22.363636363636363
927457.0	28.045871559633028
931884.0	29.511904761904763
936311.0	29.783783783783782
940738.0	22.8125
945165.0	33.455882352941174
949592.0	33.989583333333336
954019.0	22.608695652173914
958446.0	23.694736842105264
962873.0	15.882926829268293
967300.0	29.083333333333332
971727.0	27.94712643678161
976154.0	25.55223880597015
980581.0	35.94285714285714
985008.0	32.5
989435.0	31.27027027027027
993862.0	0.0
998289.0	23.528985507246375
1002716.0	30.61038961038961
1007143.0	31.272727272727273
1011570.0	32.0
1015997.0	32.412213740458014
1020424.0	26.09090909090909
1024851.0	26.428571428571427
1029278.0	16.444444444444443
1033705.0	21.615384615384617
1038132.0	0.0
1042559.0	27.058823529411764
1046986.0	31.09090909090909
1051413.0	25.0
1055840.0	28.79245283018868
1060267.0	10.197530864197532
1064694.0	23.817307692307693
1069121.0	18.127659574468087
1073548.0	29.213815789473685
1077975.0	17.266666666666666
1082402.0	0.0
1086829.0	25.349693251533743
1091256.0	27.790697674418606
1095683.0	24.159420289855074
1100110.0	19.84
1104537.0	31.0
1108964.0	28.116504854368934
1113391.0	33.95020746887967
1117818.0	33.61290322580645
1122245.0	12.878787878787879
1126672.0	0.1471546159767869
1131099.0	0.6869019138755981
1135526.0	25.82608695652174
1139953.0	12.903225806451612
1144380.0	32.8671875
1148807.0	26.97457627118644
1153234.0	26.44600938967136
1157661.0	29.508
1162088.0	34.38095238095238
1166515.0	25.984615384615385
1170942.0	25.0
1175369.0	23.121739130434783
1179796.0	25.0
1184223.0	23.661290322580644
1188650.0	32.82022471910113
1193077.0	25.352459016393443
1197504.0	0.0
1201931.0	32.5819209039548
1206358.0	32.32432432432432
1210785.0	29.74418604651163
1215212.0	33.82379862700229
1219639.0	37.0
1224066.0	27.37037037037037
1228493.0	18.91549295774648
1232920.0	30.86111111111111
1237347.0	18.91111111111111
1241774.0	33.10526315789474
1246201.0	16.398496240601503
1250628.0	28.66990291262136
1255055.0	29.06451612903226
1259482.0	23.123076923076923
1263909.0	27.727272727272727
1268336.0	23.5
1272763.0	19.338461538461537
1277190.0	34.0
1281617.0	26.714285714285715
1286044.0	31.442786069651742
1290471.0	28.94814814814815
1294898.0	33.4734693877551
1299325.0	28.0531914893617
1303752.0	37.0
1308179.0	25.348837209302324
1312606.0	30.61764705882353
1317033.0	27.394594594594594
1321460.0	25.313432835820894
1325887.0	29.348484848484848
1330314.0	37.0
1334741.0	26.78857142857143
1339168.0	25.0
1343595.0	25.627450980392158
1348022.0	30.528846153846153
1352449.0	28.308641975308642
1356876.0	30.74074074074074
1361303.0	28.4375
1365730.0	22.896551724137932
1370157.0	36.86971830985915
1374584.0	29.403973509933774
1379011.0	21.696428571428573
1383438.0	18.5
1387865.0	0.0
1392292.0	32.22222222222222
1396719.0	22.615384615384617
1401146.0	18.5
1405573.0	25.347826086956523
1410000.0	37.0
1414427.0	20.06578947368421
1418854.0	23.558441558441558
1423281.0	34.733333333333334
1427708.0	21.75
1432135.0	30.020408163265305
1436562.0	29.6
1440989.0	35.44705882352941
1445416.0	24.47
1449843.0	26.518072289156628
1454270.0	37.0
1458697.0	27.403361344537814
1463124.0	24.51086956521739
1467551.0	30.647058823529413
1471978.0	11.795918367346939
1476405.0	21.333333333333332
1480832.0	27.43103448275862
1485259.0	25.0
1489686.0	11.657142857142857
1494113.0	29.451127819548873
1498540.0	31.08450704225352
1502967.0	25.346774193548388
1507394.0	29.6
1511821.0	27.417582417582416
1516248.0	24.666666666666668
1520675.0	28.627906976744185
1525102.0	15.823529411764707
1529529.0	36.09756097560975
1533956.0	24.666666666666668
1538383.0	29.254545454545454
1542810.0	30.924050632911392
1547237.0	0.0
1551664.0	25.8
1556091.0	22.621951219512194
1560518.0	35.15
1564945.0	29.8
1569372.0	23.52542372881356
1573799.0	25.0
1578226.0	29.842105263157894
1582653.0	16.86
1587080.0	32.59183673469388
1591507.0	33.22222222222222
1595934.0	33.0
1600361.0	28.55704697986577
1604788.0	26.356687898089174
1609215.0	32.08474576271186
1613642.0	25.0
1618069.0	21.353846153846153
1622496.0	37.0
1626923.0	37.0
1631350.0	33.72941176470588
1635777.0	30.47826086956522
1640204.0	24.333333333333332
1644631.0	16.794117647058822
1649058.0	0.0
1653485.0	32.92156862745098
1657912.0	25.580952380952382
1662339.0	25.576470588235296
1666766.0	30.1
1671193.0	15.0
1675620.0	22.15625
1680047.0	23.130434782608695
1684474.0	29.25
1688901.0	25.0
1693328.0	24.36986301369863
1697755.0	32.234042553191486
1702182.0	31.23076923076923
1706609.0	26.49397590361446
1711036.0	34.56435643564357
1715463.0	24.10483870967742
1719890.0	26.428571428571427
1724317.0	29.048275862068966
1728744.0	29.615384615384617
1733171.0	25.0
1737598.0	33.0
1742025.0	29.41732283464567
1746452.0	30.904109589041095
1750879.0	25.483516483516482
1755306.0	26.037037037037038
1759733.0	0.13659948114148873
1764160.0	0.0
1768392.5	0.0
