#Position (bp)	mapping quality
2214.0	0.958223919789926
6641.0	0.0
11068.0	1.5270489900162527
15495.0	31.698019801980198
19922.0	35.714285714285715
24349.0	34.51171875
28776.0	34.246153846153845
33203.0	35.399445214979195
37630.0	35.89330543933055
42057.0	36.94868238557559
46484.0	36.54394299287411
50911.0	37.0
55338.0	31.916030534351144
59765.0	36.548235294117646
64192.0	36.31428571428572
68619.0	34.6875
73046.0	36.27732793522267
77473.0	35.07658157602664
81900.0	35.13813813813814
86327.0	35.5
90754.0	37.0
95181.0	35.526315789473685
99608.0	30.315112540192928
104035.0	37.0
108462.0	35.40355329949239
112889.0	37.0
117316.0	34.957040572792366
121743.0	37.0
126170.0	31.995967741935484
130597.0	36.23706176961603
135024.0	34.11602209944751
139451.0	33.0929054054054
143878.0	35.43307086614173
148305.0	36.90931372549019
152732.0	36.28
157159.0	33.814070351758794
161586.0	29.22222222222222
166013.0	31.60377358490566
170440.0	35.14074074074074
174867.0	37.0
179294.0	32.966751918158565
183721.0	35.734177215189874
188148.0	35.81879194630873
192575.0	32.103004291845494
197002.0	36.2905604719764
201429.0	31.684887459807072
205856.0	29.771084337349397
210283.0	36.09708737864078
214710.0	37.0
219137.0	36.66839378238342
223564.0	33.09661835748792
227991.0	32.737588652482266
232418.0	34.57575757575758
236845.0	34.706919945725915
241272.0	36.05769230769231
245699.0	33.848993288590606
250126.0	36.45619335347432
254553.0	30.3125
258980.0	36.06786703601108
263407.0	34.68098159509202
267834.0	35.01204819277108
272261.0	35.46181818181818
276688.0	34.705080545229244
281115.0	33.76984126984127
285542.0	33.15806451612903
289969.0	33.84035476718404
294396.0	34.546583850931675
298823.0	28.972941176470588
303250.0	37.0
307677.0	34.682758620689654
312104.0	33.65277777777778
316531.0	35.666666666666664
320958.0	35.65940054495913
325385.0	28.852320675105485
329812.0	32.04304635761589
334239.0	35.9
338666.0	36.4078947368421
343093.0	36.71308016877637
347520.0	36.3133514986376
351947.0	28.08670520231214
356374.0	24.831858407079647
360801.0	35.179310344827584
365228.0	35.6073500967118
369655.0	34.438202247191015
374082.0	33.83552631578947
378509.0	31.309794988610477
382936.0	35.96969696969697
387363.0	26.151898734177216
391790.0	36.2622061482821
396217.0	35.620118343195266
400644.0	35.66508987701041
405071.0	31.418848167539267
409498.0	29.565629228687417
413925.0	35.756972111553786
418352.0	35.066361556064074
422779.0	35.13966480446928
427206.0	31.525547445255473
431633.0	36.13953488372093
436060.0	35.312
440487.0	34.94142259414226
444914.0	35.78938053097345
449341.0	35.42138364779874
453768.0	34.895833333333336
458195.0	27.36543909348442
462622.0	32.59409594095941
467049.0	33.870182555780936
471476.0	34.542435424354245
475903.0	35.73710482529118
480330.0	37.0
484757.0	36.06422018348624
489184.0	37.0
493611.0	34.67372881355932
498038.0	35.213197969543145
502465.0	37.0
506892.0	36.101644245142005
511319.0	36.84897959183674
515746.0	33.31262939958592
520173.0	35.88484848484848
524600.0	35.07073954983923
529027.0	35.213740458015266
533454.0	27.521428571428572
537881.0	32.1
542308.0	28.11864406779661
546735.0	33.338613861386136
551162.0	37.0
555589.0	37.0
560016.0	37.0
564443.0	37.0
568870.0	31.942056074766356
573297.0	35.31491712707182
577724.0	36.344051446945336
582151.0	37.0
586578.0	35.82844243792325
591005.0	31.96144578313253
595432.0	35.9760147601476
599859.0	34.848837209302324
604286.0	36.9453471196455
608713.0	34.67843137254902
613140.0	35.464285714285715
617567.0	33.86772486772487
621994.0	35.900763358778626
626421.0	36.6283185840708
630848.0	33.46875
635275.0	31.27536231884058
639702.0	34.24673439767779
644129.0	36.27407407407407
648556.0	33.356
652983.0	33.69098712446352
657410.0	34.776785714285715
661837.0	35.88394276629571
666264.0	33.676392572944295
670691.0	22.57788944723618
675118.0	14.583180987202924
679545.0	31.961165048543688
683972.0	31.348968105065666
688399.0	37.0
692826.0	33.234482758620686
