Taxon	Mean	GeometricMean	Median	StandardDev
Actinobacillus_equuli	0	0	0	0
Actinobacillus_pleuropneumoniae	0	0	0	0
African_swine_fever_virus	0	0	0	0
Aphthovirus	0	0	0	0
Arcanobacterium_haemolyticum	44.5	43.6806593356831	44.5	12.020815280171307
Aspergillus_fumigatus	0	0	0	0
Bartonella_bacilliformis	0	0	0	0
Bartonella_henselae	0	0	0	0
Bartonella_quintana	0	0	0	0
Blastomyces_dermatitidis	0	0	0	0
Bordetella_bronchialis	46.285714285714285	44.45427036794353	42.0	14.209319544044392
Bordetella_bronchiseptica	51.09090909090909	49.744001272488205	50.0	12.453550059758426
Bordetella_genomosp._13	41.285714285714285	40.27457993781894	36.0	10.46763720098421
Bordetella_pertussis	49.5	47.5350355729126	53.0	15.154757228892407
Bordetella_petrii	44.2	43.69494729435723	41.0	7.661592523751181
Bordetella_trematum	50.0	48.974419569927086	56.0	10.700467279516348
Borrelia_crocidurae	0	0	0	0
Borrelia_recurrentis	0	0	0	0
Borreliella_afzelii	0	0	0	0
Borreliella_burgdorferi	0	0	0	0
Borreliella_garinii	0	0	0	0
Bovine_rhinitis_A_virus	0	0	0	0
Brucella_abortus	0	0	0	0
Brucella_canis	0	0	0	0
Brucella_melitensis	0	0	0	0
Brucella_microti	0	0	0	0
Brucella_ovis	0	0	0	0
Brucella_suis	0	0	0	0
Burkholderia_cepacia	49.125	48.3467150246466	47.0	9.745878249657281
Burkholderia_cepacia_ATCC_25416	48.0	48.00000000000001	48.0	0.0
Burkholderia_cepacia_JBK9	39.0	38.99999999999999	39.0	0.0
Burkholderia_gladioli	51.0	49.35568930155198	47.5	14.38433491368617
Burkholderia_gladioli_BSR3	53.333333333333336	52.6453069074822	54.0	9.114091653405
Burkholderia_gladioli_pv._gladioli	51.4	50.722899204328115	52.5	8.82169044017201
Burkholderia_mallei	55.0	55.000000000000014	55.0	0.0
Burkholderia_multivorans	50.0	49.01029338721625	49.0	10.41633332799983
Burkholderia_multivorans_ATCC_17616	32.0	31.98437118343896	32.0	1.4142135623730951
Burkholderia_multivorans_ATCC_BAA-247	51.5	49.11211663123469	51.5	21.920310216782973
Burkholderia_pseudomallei	45.7	44.52555656276858	47.0	11.12604551891142
Burkholderia_pseudomallei_1710a	68.0	68.00000000000001	68.0	0.0
Burkholderia_pseudomallei_B03	72.0	72.0	72.0	0.0
Burkholderia_pseudomallei_NCTC_13179	61.0	61.00000000000001	61.0	0.0
Campylobacter_coli	0	0	0	0
Campylobacter_fetus	0	0	0	0
Campylobacter_gracilis	0	0	0	0
Campylobacter_showae	37.0	36.99999999999999	37.0	0.0
Canine_morbillivirus	0	0	0	0
Chlamydia_abortus	0	0	0	0
Chlamydia_caviae	0	0	0	0
Chlamydia_felis	0	0	0	0
Chlamydia_muridarum	0	0	0	0
Chlamydia_pecorum	0	0	0	0
Chlamydia_pneumoniae	0	0	0	0
Chlamydia_psittaci	0	0	0	0
Chlamydia_suis	0	0	0	0
Chlamydia_trachomatis	0	0	0	0
Corynebacterium_ammoniagenes	54.0	54.00000000000001	54.0	0.0
Corynebacterium_amycolatum	0	0	0	0
Corynebacterium_bovis	54.666666666666664	51.54097264481731	46.5	21.611725212640167
Corynebacterium_crudilactis	0	0	0	0
Corynebacterium_diphtheriae	35.0	34.99999999999999	35.0	0.0
Corynebacterium_jeikeium	37.0	36.99999999999999	37.0	0.0
Corynebacterium_jeikeium_K411	47.0	46.95742752749559	47.0	2.8284271247461903
Corynebacterium_kroppenstedtii	43.5	43.26661530556788	43.5	6.363961030678928
Corynebacterium_maris	0	0	0	0
Corynebacterium_maris_DSM_45190	45.0	44.5982062419555	45.0	8.48528137423857
Corynebacterium_matruchotii	0	0	0	0
Corynebacterium_minutissimum	47.0	46.837591954155364	49.0	4.301162633521313
Corynebacterium_pseudotuberculosis	0	0	0	0
Corynebacterium_pseudotuberculosis_Cp162	35.0	34.99999999999999	35.0	0.0
Corynebacterium_renale	0	0	0	0
Corynebacterium_segmentosum	0	0	0	0
Corynebacterium_sphenisci	0	0	0	0
Corynebacterium_sphenisci_DSM_44792	43.125	42.6486760308637	42.5	7.019106577254483
Corynebacterium_stationis	0	0	0	0
Corynebacterium_striatum	46.0	46.0	46.0	0.0
Corynebacterium_urealyticum	42.166666666666664	41.67824077544935	43.0	6.794605703546503
Corynebacterium_ureicelerivorans	0	0	0	0
Corynebacterium_xerosis	46.42857142857143	45.44227571200649	46.0	10.212037714663724
Cowpox_virus	0	0	0	0
Coxiella_burnetii	44.5	44.49719092257398	44.5	0.7071067811865476
Coxiella_burnetii_Dugway_5J108-111	41.0	41.00000000000001	41.0	0.0
Cryptosporidium	0	0	0	0
Cryptosporidium_parvum	0	0	0	0
Deltaretrovirus	0	0	0	0
Ehrlichia_canis	0	0	0	0
Enterococcus_avium	0	0	0	0
Enterococcus_casseliflavus	0	0	0	0
Enterococcus_cecorum	0	0	0	0
Enterococcus_durans	49.0	48.99999999999999	49.0	0.0
Enterococcus_faecalis	0	0	0	0
Enterococcus_faecium	0	0	0	0
Enterococcus_hirae	0	0	0	0
Enterococcus_mundtii	0	0	0	0
Enterovirus_B	0	0	0	0
Epizootic_hemorrhagic_disease_virus_(serotype_1_/_strain_New_Jersey)	0	0	0	0
Equine_rhinitis_A_virus	0	0	0	0
Erysipelothrix_rhusiopathiae	0	0	0	0
Erythroparvovirus	0	0	0	0
Escherichia_coli	49.714285714285715	48.22947492488527	48.0	13.262909254939578
Escherichia_coli_O111	0	0	0	0
Escherichia_coli_O157:H7	0	0	0	0
Escherichia_coli_O26	0	0	0	0
Francisella_tularensis	0	0	0	0
Fusobacterium	0	0	0	0
Fusobacterium_nucleatum	0	0	0	0
Goatpox_virus	0	0	0	0
Haemophilus_influenzae	0	0	0	0
Helicobacter_cinaedi	0	0	0	0
Helicobacter_pylori	54.5	54.22176684690381	54.5	7.7781745930520225
Hepatitis_B_virus	0	0	0	0
Hepatitis_E_virus	0	0	0	0
Hepatitis_delta_virus	0	0	0	0
Human_adenovirus_1	0	0	0	0
Human_adenovirus_2	0	0	0	0
Human_adenovirus_35	0	0	0	0
