Taxon	Mean	GeometricMean	Median	StandardDev
Actinobacillus_equuli	0	0	0	0
Actinobacillus_pleuropneumoniae	0	0	0	0
African_swine_fever_virus	0	0	0	0
Aphthovirus	0	0	0	0
Arcanobacterium_haemolyticum	52.5	49.83974317750845	52.5	23.33452377915607
Aspergillus_fumigatus	0	0	0	0
Bartonella_bacilliformis	0	0	0	0
Bartonella_henselae	0	0	0	0
Bartonella_quintana	0	0	0	0
Bartonella_quintana_RM-11	38.0	37.99999999999999	38.0	0.0
Blastomyces_dermatitidis	0	0	0	0
Bordetella_bronchialis	44.61538461538461	43.41419991076585	42.0	11.412993045490312
Bordetella_bronchiseptica	48.09090909090909	46.409469432827116	48.0	13.866899764940579
Bordetella_genomosp._13	47.142857142857146	46.121930400881524	44.0	10.625492878031537
Bordetella_pertussis	64.5	59.24525297439452	64.5	36.062445840513924
Bordetella_petrii	48.75	46.54816861294047	42.5	17.2854191238082
Bordetella_trematum	43.142857142857146	42.88073932988974	44.0	5.047394424471945
Borrelia_crocidurae	0	0	0	0
Borrelia_recurrentis	0	0	0	0
Borreliella_afzelii	0	0	0	0
Borreliella_burgdorferi	0	0	0	0
Borreliella_garinii	0	0	0	0
Bovine_rhinitis_A_virus	0	0	0	0
Brucella_abortus	0	0	0	0
Brucella_canis	0	0	0	0
Brucella_melitensis	0	0	0	0
Brucella_microti	0	0	0	0
Brucella_ovis	0	0	0	0
Brucella_suis	0	0	0	0
Burkholderia_cepacia	43.73684210526316	43.14505537403042	45.0	7.225280504075473
Burkholderia_cepacia_ATCC_25416	48.666666666666664	46.18107581233937	49.0	18.502252115170556
Burkholderia_cepacia_JBK9	41.5	41.35214625627066	41.5	4.949747468305833
Burkholderia_gladioli	45.04545454545455	44.292579711679146	43.0	8.753107055033837
Burkholderia_gladioli_BSR3	36.0	35.8747822293042	36.0	4.242640687119285
Burkholderia_gladioli_pv._gladioli	42.61538461538461	41.702144782749954	40.0	9.499797568693443
Burkholderia_mallei	54.0	54.00000000000001	54.0	0.0
Burkholderia_mallei_NCTC_10247	47.0	46.99999999999999	47.0	0.0
Burkholderia_multivorans	42.421052631578945	41.68512661791181	40.0	8.428231589087847
Burkholderia_multivorans_ATCC_17616	47.333333333333336	46.37717615108208	50.0	11.239810200058244
Burkholderia_multivorans_ATCC_BAA-247	33.5	33.34843698149032	32.0	3.7859388972001824
Burkholderia_pseudomallei	39.142857142857146	38.66871148907268	38.0	6.644009116704849
Burkholderia_pseudomallei_MSHR1153	44.0	43.99999999999999	44.0	0.0
Burkholderia_pseudomallei_MSHR346	36.0	36.0	36.0	0.0
Burkholderia_pseudomallei_NCTC_13179	47.0	46.56742256363501	47.5	7.2571803523590805
Campylobacter_coli	52.0	52.00000000000001	52.0	0.0
Campylobacter_fetus	0	0	0	0
Campylobacter_gracilis	30.0	30.000000000000004	30.0	0.0
Campylobacter_showae	48.0	48.00000000000001	48.0	0.0
Canine_morbillivirus	0	0	0	0
Chlamydia_abortus	0	0	0	0
Chlamydia_caviae	0	0	0	0
Chlamydia_felis	0	0	0	0
Chlamydia_muridarum	0	0	0	0
Chlamydia_pecorum	0	0	0	0
Chlamydia_pneumoniae	0	0	0	0
Chlamydia_psittaci	0	0	0	0
Chlamydia_suis	35.0	34.99999999999999	35.0	0.0
Chlamydia_trachomatis	0	0	0	0
Corynebacterium_ammoniagenes	0	0	0	0
Corynebacterium_amycolatum	36.0	36.0	36.0	0.0
Corynebacterium_bovis	41.36363636363637	40.80495433296259	43.0	6.8741941676494305
Corynebacterium_crudilactis	0	0	0	0
Corynebacterium_diphtheriae	35.75	35.40517230986537	34.0	5.909032633745278
Corynebacterium_diphtheriae_HC04	30.0	30.000000000000004	30.0	0.0
Corynebacterium_jeikeium	38.5	37.94733192202056	38.5	9.192388155425117
Corynebacterium_kroppenstedtii	43.25	43.0286449399679	45.5	4.856267428111155
Corynebacterium_maris	0	0	0	0
Corynebacterium_maris_DSM_45190	38.875	38.15574603323884	37.0	8.356990230596521
Corynebacterium_matruchotii	35.0	34.64101615137755	35.0	7.0710678118654755
Corynebacterium_minutissimum	33.5	33.235651459554816	31.5	5.066228051190222
Corynebacterium_pseudotuberculosis	40.0	40.0	40.0	0.0
Corynebacterium_renale	0	0	0	0
Corynebacterium_segmentosum	0	0	0	0
Corynebacterium_sphenisci	0	0	0	0
Corynebacterium_sphenisci_DSM_44792	41.592592592592595	40.79568403913627	40.0	8.607953653271265
Corynebacterium_stationis	0	0	0	0
Corynebacterium_striatum	57.75	54.72197866551466	65.5	18.980252896102307
Corynebacterium_urealyticum	37.25	37.08719351852167	37.0	4.031128874149275
Corynebacterium_ureicelerivorans	34.333333333333336	34.310874389227884	34.0	1.5275252316519465
Corynebacterium_xerosis	45.0	44.81537998418953	43.5	4.83045891539648
Cowpox_virus	0	0	0	0
Coxiella_burnetii	36.0	36.0	36.0	0.0
Cryptosporidium	0	0	0	0
Cryptosporidium_parvum	0	0	0	0
Deltaretrovirus	0	0	0	0
Ehrlichia_canis	0	0	0	0
Ehrlichia_canis_str._Jake	44.0	43.99999999999999	44.0	0.0
Enterococcus_avium	0	0	0	0
Enterococcus_casseliflavus	0	0	0	0
Enterococcus_casseliflavus_EC20	38.0	37.99999999999999	38.0	0.0
Enterococcus_cecorum	0	0	0	0
Enterococcus_durans	34.0	34.00000000000001	34.0	0.0
Enterococcus_faecalis	0	0	0	0
Enterococcus_faecium	35.0	34.99999999999999	35.0	0.0
Enterococcus_hirae	0	0	0	0
Enterococcus_mundtii	35.0	34.99999999999999	35.0	0.0
Enterovirus_B	0	0	0	0
Epizootic_hemorrhagic_disease_virus_(serotype_1_/_strain_New_Jersey)	0	0	0	0
Equine_rhinitis_A_virus	0	0	0	0
Erysipelothrix_rhusiopathiae	0	0	0	0
Erythroparvovirus	0	0	0	0
Escherichia_coli	48.38095238095238	46.77536935615919	45.0	13.414455600121054
Escherichia_coli_NCCP15648	74.0	74.00000000000003	74.0	0.0
Escherichia_coli_O111	0	0	0	0
Escherichia_coli_O157:H7	0	0	0	0
Escherichia_coli_O26	0	0	0	0
Francisella_tularensis	0	0	0	0
