#Position (bp)	mapping quality
2214.0	1.0603963083604777
6641.0	0.0
11068.0	0.14429309019004724
15495.0	34.749542961608775
19922.0	27.47945205479452
24349.0	34.31506849315068
28776.0	31.093264248704664
33203.0	33.734693877551024
37630.0	35.62222222222222
42057.0	31.343358395989974
46484.0	31.828488372093023
50911.0	31.555118110236222
55338.0	26.04746835443038
59765.0	24.383064516129032
64192.0	30.596685082872927
68619.0	36.01706484641638
73046.0	27.898395721925134
77473.0	34.12138728323699
81900.0	35.978193146417446
86327.0	32.64705882352941
90754.0	31.62962962962963
95181.0	34.750629722921914
99608.0	25.2
104035.0	35.225903614457835
108462.0	32.27215189873418
112889.0	35.026455026455025
117316.0	28.454976303317537
121743.0	31.635802469135804
126170.0	30.431754874651812
130597.0	31.89608636977058
135024.0	33.556650246305416
139451.0	30.697892271662763
143878.0	32.02985074626866
148305.0	28.399425287356323
152732.0	30.114035087719298
157159.0	31.835483870967742
161586.0	31.476426799007445
166013.0	35.10861423220974
170440.0	35.11976630963973
174867.0	34.769503546099294
179294.0	27.01005025125628
183721.0	31.129943502824858
188148.0	27.547619047619047
192575.0	29.680473372781066
197002.0	29.098425196850393
201429.0	24.882022471910112
205856.0	31.93877551020408
210283.0	28.633928571428573
214710.0	33.0360824742268
219137.0	31.62390670553936
223564.0	34.48275862068966
227991.0	34.89404761904762
232418.0	31.255847953216374
236845.0	33.211920529801326
241272.0	30.643805309734514
245699.0	32.73285714285714
250126.0	29.48148148148148
254553.0	31.853960396039604
258980.0	32.357348703170025
263407.0	27.9
267834.0	32.61609195402299
272261.0	31.714285714285715
276688.0	31.128888888888888
281115.0	31.816216216216215
285542.0	34.13721804511278
289969.0	24.76890756302521
294396.0	28.57610474631751
298823.0	29.75416924027177
303250.0	32.26851851851852
307677.0	23.645985401459853
312104.0	31.6
316531.0	29.357142857142858
320958.0	34.95114006514658
325385.0	15.17065868263473
329812.0	34.21414913957935
334239.0	31.389655172413793
338666.0	33.10738255033557
343093.0	35.68131868131868
347520.0	29.04724409448819
351947.0	35.28901734104046
356374.0	35.2
360801.0	31.568281938325992
365228.0	31.412017167381975
369655.0	30.114754098360656
374082.0	30.913793103448278
378509.0	23.46043165467626
382936.0	29.29824561403509
387363.0	23.293023255813953
391790.0	32.576470588235296
396217.0	33.747727272727275
400644.0	33.721789883268485
405071.0	32.5425
409498.0	16.40909090909091
413925.0	30.51002865329513
418352.0	33.154411764705884
422779.0	35.15243902439025
427206.0	31.1875
431633.0	24.934010152284262
436060.0	30.755555555555556
440487.0	21.270916334661354
444914.0	33.17465753424658
449341.0	33.27823691460055
453768.0	31.768939393939394
458195.0	32.1294964028777
462622.0	34.71597633136095
467049.0	24.025510204081634
471476.0	27.6984126984127
475903.0	30.719827586206897
480330.0	33.87591240875913
484757.0	30.35159817351598
489184.0	34.496
493611.0	32.662835249042146
498038.0	33.66242038216561
502465.0	32.44226579520697
506892.0	32.538709677419355
511319.0	31.82033096926714
515746.0	36.397222222222226
520173.0	29.713884992987378
524600.0	31.72544080604534
529027.0	30.590476190476192
533454.0	35.90828729281768
537881.0	19.137931034482758
542308.0	25.430555555555557
546735.0	30.532544378698226
551162.0	34.57452574525745
555589.0	33.453271028037385
560016.0	33.044444444444444
564443.0	32.46180555555556
568870.0	30.453815261044177
573297.0	33.35897435897436
577724.0	32.35856573705179
