Taxon	Mean	GeometricMean	Median	StandardDev
Actinobacillus_equuli	65.0	64.99999999999999	65.0	0.0
Actinobacillus_pleuropneumoniae	63.0	60.503623526522894	63.5	20.248456731316587
Actinobacillus_pleuropneumoniae_serovar_4_str._M62	74.0	74.00000000000003	74.0	0.0
Actinobacillus_pleuropneumoniae_serovar_6_str._Femo	46.666666666666664	46.54579832805684	49.0	4.041451884327381
Actinobacillus_pleuropneumoniae_serovar_9_str._CVJ13261	NaN	NaN	NaN	NaN
African_swine_fever_virus	0	0	0	0
Aphthovirus	0	0	0	0
Arcanobacterium_haemolyticum	49.0	48.99999999999999	49.0	0.0
Aspergillus_fumigatus	0	0	0	0
Bartonella_bacilliformis	0	0	0	0
Bartonella_henselae	0	0	0	0
Bartonella_quintana	NaN	NaN	NaN	NaN
Bartonella_quintana_RM-11	NaN	NaN	NaN	NaN
Blastomyces_dermatitidis	0	0	0	0
Bordetella_bronchialis	61.25	60.41744603084877	60.0	11.848475160811354
Bordetella_bronchiseptica	61.22222222222222	59.63718015920986	60.0	16.269432824915697
Bordetella_genomosp._13	58.888888888888886	58.84883065883205	60.0	2.260776661041756
Bordetella_pertussis	50.875	49.411452632766846	46.5	13.527089223374809
Bordetella_pertussis_137	60.0	59.999999999999986	60.0	0.0
Bordetella_pertussis_18323	73.5	72.24956747275372	73.5	19.091883092036785
Bordetella_petrii	57.529411764705884	55.60750065384749	60.0	16.128847010321383
Bordetella_trematum	54.666666666666664	54.54052480699612	52.0	4.618802153517007
Borrelia_crocidurae	0	0	0	0
Borrelia_recurrentis	0	0	0	0
Borreliella_afzelii	0	0	0	0
Borreliella_afzelii_HLJ01	NaN	NaN	NaN	NaN
Borreliella_burgdorferi	0	0	0	0
Borreliella_garinii	0	0	0	0
Bovine_rhinitis_A_virus	0	0	0	0
Brucella_abortus	NaN	NaN	NaN	NaN
Brucella_canis	0	0	0	0
Brucella_melitensis	0	0	0	0
Brucella_melitensis_bv._2_str._63/9	NaN	NaN	NaN	NaN
Brucella_microti	0	0	0	0
Brucella_microti_CCM_4915	NaN	NaN	NaN	NaN
Brucella_ovis	0	0	0	0
Brucella_suis	NaN	NaN	NaN	NaN
Brucella_suis_019	NaN	NaN	NaN	NaN
Burkholderia_cepacia	61.375	59.85462303854811	62.0	12.938729237669142
Burkholderia_cepacia_ATCC_25416	45.42857142857143	44.087310939709454	44.0	11.984116472191332
Burkholderia_cepacia_JBK9	61.333333333333336	61.05272884658198	60.0	6.65331997326648
Burkholderia_gladioli	59.125	59.07678161457729	60.0	2.4748737341529163
Burkholderia_gladioli_BSR3	39.0	38.99999999999999	39.0	0.0
Burkholderia_gladioli_pv._gladioli	59.6	58.653702243120605	60.0	9.75265531608114
Burkholderia_mallei	63.0	62.86137319029881	60.0	5.196152422706632
Burkholderia_mallei_NCTC_10229	49.0	48.99999999999999	49.0	0.0
Burkholderia_mallei_NCTC_10247	NaN	NaN	NaN	NaN
Burkholderia_multivorans	59.625	58.69252674097574	60.0	10.664090495065977
Burkholderia_multivorans_ATCC_17616	62.63636363636363	61.936344760449366	60.0	9.708478019470686
Burkholderia_multivorans_ATCC_BAA-247	62.625	58.30326613758263	60.0	24.39518395093589
Burkholderia_pseudomallei	60.214285714285715	58.41134664373791	60.0	15.191994710922701
Burkholderia_pseudomallei_1106b	61.45454545454545	61.2058904703604	60.0	5.785561966890275
Burkholderia_pseudomallei_1710a	NaN	NaN	NaN	NaN
Burkholderia_pseudomallei_1710b	60.0	59.999999999999986	60.0	0.0
Burkholderia_pseudomallei_7894	NaN	NaN	NaN	NaN
Burkholderia_pseudomallei_B03	NaN	NaN	NaN	NaN
Burkholderia_pseudomallei_MSHR1153	NaN	NaN	NaN	NaN
Burkholderia_pseudomallei_MSHR2543	87.0	87.0	87.0	0.0
Burkholderia_pseudomallei_MSHR346	NaN	NaN	NaN	NaN
Burkholderia_pseudomallei_MSHR435	68.5	67.97058187186575	68.5	12.020815280171307
Burkholderia_pseudomallei_NCTC_13179	60.0	59.999999999999986	60.0	0.0
Burkholderia_pseudomallei_Pasteur_52237	60.0	59.999999999999986	60.0	0.0
Campylobacter_coli	0	0	0	0
Campylobacter_fetus	NaN	NaN	NaN	NaN
Campylobacter_gracilis	NaN	NaN	NaN	NaN
Campylobacter_showae	NaN	NaN	NaN	NaN
Canine_morbillivirus	0	0	0	0
Chlamydia_abortus	0	0	0	0
Chlamydia_caviae	0	0	0	0
Chlamydia_felis	0	0	0	0
Chlamydia_muridarum	0	0	0	0
Chlamydia_pecorum	0	0	0	0
Chlamydia_pneumoniae	0	0	0	0
Chlamydia_psittaci	0	0	0	0
Chlamydia_suis	0	0	0	0
Chlamydia_trachomatis	0	0	0	0
Corynebacterium_ammoniagenes	NaN	NaN	NaN	NaN
Corynebacterium_amycolatum	60.0	59.999999999999986	60.0	0.0
Corynebacterium_bovis	59.875	58.490842187666836	60.0	14.505540813279396
Corynebacterium_crudilactis	NaN	NaN	NaN	NaN
Corynebacterium_diphtheriae	NaN	NaN	NaN	NaN
Corynebacterium_diphtheriae_HC03	41.0	41.00000000000001	41.0	0.0
Corynebacterium_diphtheriae_HC04	34.0	34.00000000000001	34.0	0.0
Corynebacterium_jeikeium	60.0	59.999999999999986	60.0	0.0
Corynebacterium_jeikeium_K411	50.5	49.598387070548974	50.5	13.435028842544403
Corynebacterium_kroppenstedtii	64.0	63.99999999999998	64.0	0.0
Corynebacterium_kroppenstedtii_DSM_44385	NaN	NaN	NaN	NaN
Corynebacterium_maris	0	0	0	0
Corynebacterium_maris_DSM_45190	58.0	53.24471804789656	58.0	32.526911934581186
Corynebacterium_matruchotii	60.5	60.49793384901669	60.5	0.5773502691896257
Corynebacterium_minutissimum	31.0	31.0	31.0	0.0
Corynebacterium_pseudotuberculosis	NaN	NaN	NaN	NaN
Corynebacterium_renale	NaN	NaN	NaN	NaN
Corynebacterium_segmentosum	96.0	95.99999999999999	96.0	0.0
Corynebacterium_sphenisci	0	0	0	0
Corynebacterium_sphenisci_DSM_44792	57.6551724137931	56.694372501842224	60.0	10.784499001771563
Corynebacterium_stationis	NaN	NaN	NaN	NaN
Corynebacterium_striatum	NaN	NaN	NaN	NaN
Corynebacterium_urealyticum	60.0	59.004153801496436	60.0	12.020815280171307
Corynebacterium_ureicelerivorans	60.0	59.999999999999986	60.0	0.0
Corynebacterium_xerosis	56.68421052631579	54.91147837008333	50.0	15.860687359278344
Cowpox_virus	0	0	0	0
Coxiella_burnetii	60.0	59.999999999999986	60.0	0.0
Coxiella_burnetii_str._Schperling	NaN	NaN	NaN	NaN
Cryptosporidium	0	0	0	0
Cryptosporidium_parvum	0	0	0	0
Deltaretrovirus	0	0	0	0
Ehrlichia_canis	0	0	0	0
Enterococcus_avium	NaN	NaN	NaN	NaN
Enterococcus_casseliflavus	0	0	0	0
Enterococcus_cecorum	NaN	NaN	NaN	NaN
Enterococcus_durans	NaN	NaN	NaN	NaN
Enterococcus_faecalis	0	0	0	0
Enterococcus_faecium	NaN	NaN	NaN	NaN
Enterococcus_faecium_ATCC_8459_=_NRRL_B-2354	NaN	NaN	NaN	NaN
Enterococcus_hirae	NaN	NaN	NaN	NaN
Enterococcus_hirae_ATCC_9790	NaN	NaN	NaN	NaN
Enterococcus_mundtii	NaN	NaN	NaN	NaN
Enterovirus_B	0	0	0	0
Epizootic_hemorrhagic_disease_virus_(serotype_1_/_strain_New_Jersey)	0	0	0	0
