Taxon	Mean	GeometricMean	Median	StandardDev
Actinobacillus_equuli	0	0	0	0
Actinobacillus_pleuropneumoniae	49.0	48.99999999999999	49.0	0.0
African_swine_fever_virus	0	0	0	0
Aphthovirus	0	0	0	0
Arcanobacterium_haemolyticum	0	0	0	0
Aspergillus_fumigatus	0	0	0	0
Bartonella_bacilliformis	0	0	0	0
Bartonella_henselae	0	0	0	0
Bartonella_quintana	0	0	0	0
Blastomyces_dermatitidis	0	0	0	0
Bordetella_bronchialis	49.016949152542374	47.90762098470205	46.0	10.839728214915354
Bordetella_bronchiseptica	50.583333333333336	49.148160753552084	48.0	13.82787564767402
Bordetella_genomosp._13	48.22222222222222	46.65159310263514	45.0	14.075194887144942
Bordetella_pertussis	47.38461538461539	45.86265992891777	46.0	12.672400861310518
Bordetella_pertussis_137	52.0	50.82322303829225	52.0	15.556349186104045
Bordetella_pertussis_18323	48.5	46.281745861624536	48.5	20.506096654409877
Bordetella_petrii	45.35	44.346239745250166	47.0	10.07485144202868
Bordetella_trematum	46.725	45.8209600461601	46.5	9.320469615108125
Borrelia_crocidurae	0	0	0	0
Borrelia_recurrentis	0	0	0	0
Borreliella_afzelii	0	0	0	0
Borreliella_burgdorferi	0	0	0	0
Borreliella_garinii	0	0	0	0
Bovine_rhinitis_A_virus	0	0	0	0
Brucella_abortus	0	0	0	0
Brucella_canis	33.0	33.0	33.0	0.0
Brucella_melitensis	45.0	44.99999999999999	45.0	0.0
Brucella_microti	0	0	0	0
Brucella_ovis	0	0	0	0
Brucella_ovis_ATCC_25840	41.0	41.00000000000001	41.0	0.0
Brucella_suis	0	0	0	0
Burkholderia_cepacia	49.888888888888886	48.29428268612368	47.0	13.161966940293297
Burkholderia_cepacia_ATCC_25416	43.46666666666667	42.830169892481194	42.0	7.909006318898789
Burkholderia_cepacia_JBK9	48.8125	47.863154475431585	47.0	10.221537981618884
Burkholderia_gladioli	46.676767676767675	45.728765612962704	45.0	9.825859554058738
Burkholderia_gladioli_BSR3	44.5	44.04536923588669	42.5	7.068347647190145
Burkholderia_gladioli_pv._gladioli	48.368421052631575	46.99246578400746	47.0	12.30641817636094
Burkholderia_mallei	46.833333333333336	44.58717454867411	42.0	18.170488894541794
Burkholderia_mallei_NCTC_10247	45.0	44.99999999999999	45.0	0.0
Burkholderia_multivorans	46.17821782178218	44.99398205868449	43.0	11.265341574585264
Burkholderia_multivorans_ATCC_17616	46.73913043478261	45.6269615780475	45.0	11.213698567962423
Burkholderia_multivorans_ATCC_BAA-247	48.38461538461539	47.4415215618223	49.0	9.699801742621023
